,ASPHD1 (253982)
ACH-000004,-0.2160839857713572
ACH-000005,0.03589995134598427
ACH-000007,0.018423902259279642
ACH-000009,0.02749818589914732
ACH-000011,-0.25156352138015403
ACH-000012,-0.13587639334889778
ACH-000013,-0.15829939547434804
ACH-000014,-0.10499606229457456
ACH-000015,-0.14194748443279712
ACH-000017,-0.19541451930468745
ACH-000018,-0.10788611387282186
ACH-000019,-0.053234441480518695
ACH-000021,-0.1902152243446295
ACH-000022,-0.00863824313047232
ACH-000025,-0.13284681506633308
ACH-000028,-0.16560236719696242
ACH-000030,-0.004258339000385089
ACH-000035,-0.166270437904672
ACH-000036,-0.2430307879893356
ACH-000037,-0.07887267414348745
ACH-000039,-0.14438076667119165
ACH-000040,-0.1764983584407313
ACH-000041,-0.35547529963648705
ACH-000042,-0.1233386021832184
ACH-000045,0.029937153441141968
ACH-000047,-0.025446644209270827
ACH-000052,-0.16654581212845712
ACH-000053,-0.07678196360594035
ACH-000054,-0.22381719634974928
ACH-000055,-0.06818454119867233
ACH-000060,-0.19994673222080792
ACH-000067,0.030401738425133825
ACH-000070,-0.1415106584513375
ACH-000075,-0.2447439251086614
ACH-000078,-0.20599321016432195
ACH-000082,-0.05018808057097218
ACH-000085,-0.13873323160435633
ACH-000086,-0.1089862717869684
ACH-000087,-0.16511621085766118
ACH-000092,-0.09382616248845917
ACH-000095,-0.2029616319809276
ACH-000097,-0.17308150891161392
ACH-000098,-0.22942121876232194
ACH-000099,-0.19695169664284734
ACH-000108,-0.04916052226441089
ACH-000113,-0.26118341608196066
ACH-000116,-0.2547262881671004
ACH-000118,-0.1142833276316808
ACH-000120,-0.1159649787689727
ACH-000123,-0.06626444210211134
ACH-000127,-0.1832669198361016
ACH-000128,-0.07147197610379348
ACH-000132,-0.06627780376645037
ACH-000133,-0.18446945254620054
ACH-000137,-0.1908719918266711
ACH-000138,-0.13298582725578684
ACH-000142,-0.03160697935231893
ACH-000143,-0.10271852920781024
ACH-000146,-0.05807198568231022
ACH-000148,-0.14208476940867093
ACH-000150,0.04141933579040522
ACH-000152,-0.11256668750173504
ACH-000153,-0.009939562892162895
ACH-000159,-0.24489824822318265
ACH-000160,0.13408632490308808
ACH-000163,-0.16568021049349727
ACH-000167,0.017955320887610274
ACH-000168,-0.2175898301082117
ACH-000169,-0.190916294550046
ACH-000178,-0.15095912255348504
ACH-000183,-0.03593904022489886
ACH-000188,-0.035228558624938996
ACH-000189,-0.18607833449173256
ACH-000190,0.014752349538450128
ACH-000198,-0.21254072278623468
ACH-000203,-0.07109881857476627
ACH-000204,-0.14917591894024382
ACH-000206,-0.0989695868307518
ACH-000207,-0.10982345270712973
ACH-000208,-0.06742523051563294
ACH-000210,-0.29483360414944604
ACH-000211,-0.1319908100858226
ACH-000215,-0.12595635415909712
ACH-000221,-0.15695499193235762
ACH-000222,-0.049180013635719916
ACH-000223,-0.2425909069695281
ACH-000226,-0.12119421259165425
ACH-000227,-0.3711993030586359
ACH-000228,-0.09281379571022168
ACH-000231,-0.3160998464370001
ACH-000232,-0.13632911151031088
ACH-000233,-0.08203519456922666
ACH-000234,-0.11339424980734494
ACH-000235,-0.10629221321532194
ACH-000237,-0.06910545418821343
ACH-000238,0.036712920168265835
ACH-000242,-0.31261354887908643
ACH-000243,-0.14577629581775198
ACH-000244,0.11184813241507467
ACH-000246,-0.15348835874477
ACH-000248,-0.19728174691685949
ACH-000250,-0.19465290462268647
ACH-000251,-0.30311400596611177
ACH-000252,0.016987171184637325
ACH-000253,-0.20448248700139515
ACH-000255,-0.08629274917813995
ACH-000256,-0.008488019329599191
ACH-000257,-0.2351030853794044
ACH-000258,-0.09487839535926418
ACH-000259,-0.16512009281165885
ACH-000260,-0.14087564522167986
ACH-000261,-0.2919235714888628
ACH-000262,-0.2302999154733516
ACH-000263,-0.13144234390640466
ACH-000264,-0.2332923601864697
ACH-000265,-0.20323307318001796
ACH-000266,-0.20685039509897654
ACH-000272,-0.1656853344602464
ACH-000274,-0.16482878263437045
ACH-000277,-0.10324065862922248
ACH-000278,0.018361067531333552
ACH-000279,-0.095241825230963
ACH-000280,-0.12949652183089852
ACH-000281,-0.1043663698357077
ACH-000288,-0.19599981992550533
ACH-000291,-0.13446284812407527
ACH-000293,-0.15072766279450342
ACH-000294,0.0028732684645020995
ACH-000295,-0.11106055498669497
ACH-000296,-0.01891393593167349
ACH-000302,-0.08986280657981632
ACH-000304,-0.37257887713708704
ACH-000307,-0.1876880329562648
ACH-000308,-0.15131162094023795
ACH-000310,-0.4459994376931566
ACH-000311,-0.04179388708761272
ACH-000312,-0.06896795277771259
ACH-000315,-0.003232714925865209
ACH-000316,-0.2538508165713166
ACH-000317,-0.15333052822104135
ACH-000318,-0.04634633830237083
ACH-000319,-0.1302811408080358
ACH-000320,-0.029702820156904824
ACH-000322,-0.4033744773858733
ACH-000323,-0.25832973766445005
ACH-000324,-0.1476654257825923
ACH-000329,-0.1680752034745171
ACH-000330,-0.3029104592482011
ACH-000331,-0.123245464280258
ACH-000332,-0.2514401065092903
ACH-000334,-0.10610102368720103
ACH-000335,-0.020256637499256915
ACH-000336,-0.011767984056889277
ACH-000337,-0.04851029495615383
ACH-000338,-0.2524587662796854
ACH-000339,-0.16998767937446704
ACH-000341,-0.2145006333464698
ACH-000348,-0.1990070404486266
ACH-000350,0.022327300708694767
ACH-000352,-0.22975253560244546
ACH-000356,-0.24132380091122665
ACH-000361,-0.2033864823854854
ACH-000362,-0.1489958984173009
ACH-000363,-0.2405595274148813
ACH-000364,-0.10034018595320043
ACH-000365,-0.207203485999876
ACH-000366,-0.0433016049005728
ACH-000368,-0.15067214402353926
ACH-000374,-0.27266370659417016
ACH-000375,0.03040245896117307
ACH-000376,-0.07203025944744727
ACH-000381,-0.0743708602313172
ACH-000383,-0.07242729755535897
ACH-000387,-0.18834175031490444
ACH-000389,-0.1721641601613068
ACH-000390,-0.03685283576306709
ACH-000393,-0.15018595087052528
ACH-000395,-0.1339084451089314
ACH-000396,-0.4503978590660957
ACH-000397,-0.12697550067673
ACH-000401,0.1490917203578825
ACH-000402,-0.17604940254274346
ACH-000403,-0.08340188967626684
ACH-000404,-0.3254819689608927
ACH-000406,-0.2076163825797793
ACH-000407,-0.2567121271963804
ACH-000408,0.08217508140215253
ACH-000410,-0.13834049569835344
ACH-000411,-0.2027098336229824
ACH-000414,-0.21346937883963985
ACH-000415,-0.12506961964115926
ACH-000416,-0.2833625322619995
ACH-000420,-0.22179042818676611
ACH-000421,-0.03847133779134807
ACH-000424,-0.07973592928166423
ACH-000425,-0.2763469957125579
ACH-000426,-0.40479965662537176
ACH-000427,-0.26579449906355496
ACH-000433,-0.13154347083850404
ACH-000435,-0.11717655010388088
ACH-000436,-0.28915762512446264
ACH-000444,-0.03808015153012096
ACH-000445,-0.09110074992978774
ACH-000448,-0.1538467373594033
ACH-000450,-0.12893700717301992
ACH-000452,-0.08124884870284596
ACH-000454,-0.12328201600363364
ACH-000458,-0.11174824245814384
ACH-000459,-0.059950615439589364
ACH-000460,-0.13099596385615467
ACH-000461,-0.33926104297245924
ACH-000463,-0.0922171172955011
ACH-000464,-0.2754607158234014
ACH-000466,-0.035676740340035366
ACH-000467,-0.12340186872504698
ACH-000468,-0.0715835908930697
ACH-000469,-0.1026748511813754
ACH-000470,-0.07412525897892314
ACH-000471,-0.09903491329922176
ACH-000472,-0.192225269340026
ACH-000473,0.002953512833489757
ACH-000475,-0.1448204519798077
ACH-000476,-0.2841863002012866
ACH-000477,0.039677087551974216
ACH-000479,-0.3092018566469067
ACH-000480,-0.054748934491495295
ACH-000481,-0.0753514001876044
ACH-000483,-0.2144746087326688
ACH-000484,-0.010657903299745338
ACH-000485,-0.2432108211750456
ACH-000486,-0.13084257203064065
ACH-000487,-0.1167428037994165
ACH-000488,-0.018701155562755818
ACH-000490,-0.2249553137079818
ACH-000491,-0.0099211054929922
ACH-000495,-0.17411457896757407
ACH-000496,-0.2730388078511859
ACH-000499,-0.4406500189484698
ACH-000500,-0.2753415952554457
ACH-000502,-0.24861023179132724
ACH-000503,0.028550774890506787
ACH-000505,-0.21827893829059705
ACH-000507,-0.2481960602643121
ACH-000510,-0.26677625755173906
ACH-000511,-0.25286583633773835
ACH-000512,-0.18894754757764787
ACH-000516,-0.012736705387681313
ACH-000517,-0.15194657851934634
ACH-000518,0.027666448229243263
ACH-000520,-0.07493263694717417
ACH-000521,-0.10295569857997396
ACH-000522,-0.1450462312158692
ACH-000524,-0.2435901545366422
ACH-000527,-0.11598439474885673
ACH-000528,-0.08817457440076913
ACH-000537,-0.1462734220452451
ACH-000541,-0.5277341269436533
ACH-000542,-0.20807121452519586
ACH-000544,-0.050535885874480865
ACH-000545,-0.08952199107600096
ACH-000547,-0.16480017262520194
ACH-000548,-0.14658858820344106
ACH-000549,-0.19605343230040045
ACH-000550,-0.14344826850052847
ACH-000552,-0.08440648203857885
ACH-000556,-0.19333720828751647
ACH-000557,-0.14775552186395946
ACH-000569,0.07375590628060644
ACH-000570,-0.005071065065845988
ACH-000571,-0.095295610177423
ACH-000573,-0.06482203443190379
ACH-000576,-0.23036161655990176
ACH-000579,-0.20342363727493265
ACH-000580,-0.09389425762079036
ACH-000584,-0.0075403869396409185
ACH-000585,-0.1826415857516216
ACH-000588,-0.2122604213043288
ACH-000589,-0.22041512368220445
ACH-000591,-0.0988965787535329
ACH-000593,-0.1312104438250106
ACH-000600,0.016939736553412885
ACH-000601,-0.09067810857162213
ACH-000605,-0.1052915885717126
ACH-000606,-0.14147305466200413
ACH-000608,-0.050874250703016266
ACH-000614,-0.11317409440344747
ACH-000616,-0.05707719708062744
ACH-000618,-0.13082639226857745
ACH-000619,-0.1657574148160158
ACH-000620,-0.14539182270176784
ACH-000621,-0.2793536229658177
ACH-000622,-0.3314410604892207
ACH-000623,-0.13681857986166868
ACH-000624,-0.07557140137454754
ACH-000627,0.017878251926409378
ACH-000630,-0.1680745850741842
ACH-000631,-0.1238614966858588
ACH-000632,-0.1140897350194815
ACH-000633,0.006820169327615614
ACH-000637,-0.319609541315602
ACH-000638,-0.3130750277637158
ACH-000646,0.045991631106193566
ACH-000647,-0.10645021611545924
ACH-000648,-0.2833594425130888
ACH-000649,-0.19152863462018885
ACH-000651,-0.14622538765028228
ACH-000652,-0.044912860528097835
ACH-000653,-0.3076605027091672
ACH-000657,-0.17638132735316087
ACH-000658,-0.27714345194911244
ACH-000661,-0.17751946840116611
ACH-000662,0.057971283786851936
ACH-000663,-0.09171252539736012
ACH-000665,-0.08801728689035945
ACH-000671,-0.2560154102875103
ACH-000672,-0.3148111155424275
ACH-000673,-0.19823113332419173
ACH-000676,-0.1710888114177918
ACH-000677,-0.11034727424167227
ACH-000681,-0.0883894601081219
ACH-000683,-0.10522618141107563
ACH-000684,-0.1850829734252436
ACH-000688,-0.19381383366249735
ACH-000693,-0.06974252886348188
ACH-000694,0.053910208061140816
ACH-000695,-0.09071168474158388
ACH-000696,-0.1025298172707572
ACH-000697,0.00032449211206426066
ACH-000699,-0.2587160378786486
ACH-000701,-0.18924451811099785
ACH-000706,-0.09206434644412352
ACH-000711,-0.06690577970630933
ACH-000713,-0.1389912376012637
ACH-000714,-0.3003236351268044
ACH-000718,-0.1598850470602503
ACH-000720,-0.022305667265736
ACH-000721,-0.24004310080783026
ACH-000724,-0.2983199897127646
ACH-000725,-0.16852238135474484
ACH-000732,-0.17590194329025738
ACH-000734,-0.1297869909201555
ACH-000735,-0.07069322761787275
ACH-000736,-0.10362793949624582
ACH-000738,-0.2864471554966478
ACH-000746,-0.18140441663737555
ACH-000747,-0.1809278176345689
ACH-000748,-0.06201999847941085
ACH-000753,-0.2139062207012715
ACH-000756,-0.11761300752153013
ACH-000757,-0.038206309497808365
ACH-000758,-0.03345444576818968
ACH-000760,-0.11744687531526984
ACH-000762,0.1119969156729694
ACH-000763,-0.24375339756378114
ACH-000764,-0.2698266850196873
ACH-000765,-0.2292192449293929
ACH-000766,-0.3387248851172941
ACH-000767,-0.19238698756613806
ACH-000768,-0.13446741252770425
ACH-000769,-0.08065634644190772
ACH-000770,-0.1820992181920132
ACH-000771,-0.1463311007510598
ACH-000773,0.09058199948768073
ACH-000776,-0.2316866252079845
ACH-000777,-0.08924972124925337
ACH-000778,-0.10831419534515596
ACH-000781,-0.1599816080644844
ACH-000782,-0.17797844937665833
ACH-000783,-0.1194368929521754
ACH-000784,-0.1002775854607844
ACH-000785,-0.21050603740866675
ACH-000787,0.060971978702632074
ACH-000788,-0.15898849326789338
ACH-000791,-0.34498492250992263
ACH-000792,-0.2486718262236527
ACH-000794,0.03520693109163737
ACH-000796,-0.19760892085463952
ACH-000798,0.022658761722983287
ACH-000799,-0.28093614489698343
ACH-000800,0.01528422186732582
ACH-000802,-0.20159226649067816
ACH-000804,-0.052108247751679534
ACH-000805,-0.2969009540285702
ACH-000809,-0.07908681411566354
ACH-000810,-0.3418881743558101
ACH-000811,-0.16175393750225942
ACH-000817,-0.2624069747510257
ACH-000819,-0.18523600043550928
ACH-000820,0.04033392891754289
ACH-000821,-0.3170581229641425
ACH-000822,-0.09604065819143087
ACH-000823,-0.013832446748714587
ACH-000824,-0.10496147313481777
ACH-000827,-0.07749949090304553
ACH-000829,-0.2308953851073585
ACH-000831,-0.27799431725441315
ACH-000832,-0.22512212379908214
ACH-000833,0.039670121372580906
ACH-000834,-0.1931653800583383
ACH-000835,-0.023993195386625175
ACH-000836,0.04443167137726108
ACH-000837,-0.13967372912010326
ACH-000838,-0.18984190060588405
ACH-000839,-0.07170024636326047
ACH-000840,-0.33363855523465896
ACH-000841,-0.151383945107414
ACH-000843,-0.09515619959030587
ACH-000846,-0.06486397580109747
ACH-000847,-0.17749789112389175
ACH-000848,-0.10403639247265087
ACH-000849,-0.25426172758542426
ACH-000851,0.0988013346575764
ACH-000855,-0.1376381878817783
ACH-000856,-0.08102397324002678
ACH-000858,-0.14573698511697494
ACH-000859,-0.04893247172266205
ACH-000861,-0.09916580320303202
ACH-000862,-0.1567315590764766
ACH-000865,-0.04165948392222645
ACH-000866,-0.12149435729537784
ACH-000867,-0.060879940670746535
ACH-000869,-0.2923480186619061
ACH-000872,-0.12790370855192135
ACH-000873,-0.1739948644364314
ACH-000876,-0.12378678851263145
ACH-000878,-0.09158498353386932
ACH-000880,-0.07189123423481923
ACH-000881,-0.2254903056651427
ACH-000882,-0.1377340726451393
ACH-000884,-0.20693997895547367
ACH-000885,-0.19641767724280132
ACH-000887,-0.03525892349313128
ACH-000889,-0.13283190408687295
ACH-000896,-0.11606591402352333
ACH-000898,-0.16798752301386838
ACH-000900,-0.2580605362473759
ACH-000901,-0.16873779299670116
ACH-000905,-0.08321449439870167
ACH-000906,-0.1080730958298228
ACH-000907,-0.19677072147155195
ACH-000910,-0.1768395908108406
ACH-000911,-0.10105572030976634
ACH-000912,-0.053221919989626734
ACH-000913,-0.2043581504204112
ACH-000915,-0.2279940401103489
ACH-000916,-0.03771701598224212
ACH-000917,-0.3247390013492626
ACH-000920,-0.5233560019023138
ACH-000921,-0.23054088856052016
ACH-000924,0.017164909187715217
ACH-000926,-0.08933457375412829
ACH-000928,-0.2203217732626628
ACH-000929,0.029886871631261226
ACH-000932,-0.18384684942147836
ACH-000935,-0.04250319022853929
ACH-000936,-0.14743743998814826
ACH-000937,-0.08285980809266467
ACH-000938,-0.17215480516436468
ACH-000939,0.12987499353694112
ACH-000941,-0.13236760057931365
ACH-000943,-0.09766476936716932
ACH-000946,-0.1521711756547821
ACH-000947,-0.12130443373907628
ACH-000948,-0.10829609506895636
ACH-000950,-0.2817901192351769
ACH-000953,-0.2468638950037865
ACH-000954,-0.15678125416839855
ACH-000957,-0.30020051686747257
ACH-000958,-0.1976783074957012
ACH-000960,-0.19576385644774064
ACH-000963,-0.16721141572671624
ACH-000968,0.1277149563292914
ACH-000969,-0.0684911626120947
ACH-000972,0.06546462223319129
ACH-000973,-0.11414524164951376
ACH-000974,-0.13751534163984308
ACH-000978,-0.021398367541902986
ACH-000984,-0.022924300890749046
ACH-000986,-0.062297552834421586
ACH-000988,-0.11583986661186978
ACH-000993,-0.011063399316201202
ACH-000994,-0.1640433671747206
ACH-000996,-0.16774711142572066
ACH-001001,-0.09271956668465647
ACH-001020,0.045015079674652944
ACH-001028,-0.1462870949576462
ACH-001031,-0.15656852884785707
ACH-001038,-0.11755552443011626
ACH-001048,-0.16079476228647052
ACH-001050,-0.3703615116285969
ACH-001053,-0.15874746979338733
ACH-001054,-0.2730572515541663
ACH-001061,-0.1141603554596011
ACH-001067,-0.14873204244986993
ACH-001075,-0.09359334502484393
ACH-001096,-0.12471618216889052
ACH-001111,0.011799226050800565
ACH-001119,0.015233688647377994
ACH-001128,0.5968427642158494
ACH-001134,-0.11547966742584533
ACH-001151,-0.2401246312789921
ACH-001163,-0.16302221018326749
ACH-001164,0.18061539540256907
ACH-001183,-0.13319934798978686
ACH-001192,-0.13381136693253742
ACH-001193,-0.17591505549133415
ACH-001196,-0.12320988910717677
ACH-001197,0.016272153685768617
ACH-001205,-0.21509937291886566
ACH-001211,-0.05098887499029752
ACH-001212,-0.20779506364510253
ACH-001228,-0.06268359361230473
ACH-001232,-0.14413677969250566
ACH-001239,-0.14294027615479202
ACH-001270,0.0977734260697416
ACH-001274,0.055948562050430535
ACH-001275,-0.010807227073988316
ACH-001277,-0.31348033036824724
ACH-001278,-0.0900917332702951
ACH-001280,-0.32859282556241753
ACH-001283,-0.2445895259038349
ACH-001289,-0.10145190925449564
ACH-001300,-0.2357035599854548
ACH-001301,-0.032489069041398484
ACH-001302,-0.1877880337135729
ACH-001306,-0.17276450256058545
ACH-001318,-0.20691553811613272
ACH-001322,-0.2674215500067445
ACH-001328,-0.12758975644937107
ACH-001332,0.04827795003237325
ACH-001336,-0.11301741320017282
ACH-001346,-0.1740857493845936
ACH-001353,-0.1978047699913072
ACH-001354,-0.10604489201131803
ACH-001367,0.16307266213206262
ACH-001368,-0.20549574203721815
ACH-001374,-0.2035853117725706
ACH-001377,-0.29169469336509457
ACH-001380,-0.08239011733120763
ACH-001391,0.06678131533267205
ACH-001408,-0.17118321902075812
ACH-001430,-0.24381934929004234
ACH-001431,-0.3436316763293064
ACH-001450,-0.3060861164705027
ACH-001496,0.01732257189078426
ACH-001500,0.038262936989617205
ACH-001523,-0.0944570154513978
ACH-001532,-0.2528994413030041
ACH-001550,0.1894084422512699
ACH-001552,0.036132016569578485
ACH-001554,-0.1332963700222814
ACH-001654,-0.1393831355620443
ACH-001735,-0.09603901474230904
ACH-001736,-0.0980698893505903
ACH-001737,-0.022315760970566527
ACH-001740,-0.1347540296112808
ACH-001745,-0.11659720278169597
ACH-001765,-0.14873301951975082
