,SH3BP5L (80851)
ACH-000004,0.0871741354952142
ACH-000005,0.009368664795287559
ACH-000007,-0.24172562668799225
ACH-000009,-0.2545202281827916
ACH-000011,-0.020846064328882218
ACH-000012,0.07824046104578179
ACH-000013,-0.06670353120698205
ACH-000014,-0.17619326373094935
ACH-000015,-0.04005095967602594
ACH-000017,0.13137242494205045
ACH-000018,-0.1071611141954073
ACH-000019,0.0612384925856715
ACH-000021,-0.06500591877826352
ACH-000022,-0.00870250863689624
ACH-000025,0.015790703725765954
ACH-000028,-0.009697194246839184
ACH-000030,-0.055218381153531976
ACH-000035,0.03766978563229351
ACH-000036,-0.04230820014429633
ACH-000037,-0.2188245326148192
ACH-000039,-0.17426543980858072
ACH-000040,-0.07729109935674247
ACH-000041,0.009707345890323654
ACH-000042,-0.044962379570702204
ACH-000045,-0.08937425494102261
ACH-000047,-0.13792823814184976
ACH-000052,-0.17459303433916618
ACH-000053,-0.1848704104164107
ACH-000054,-0.09596683520219268
ACH-000055,-0.12631061014335127
ACH-000060,-0.0681977630116389
ACH-000067,-0.02283721226134178
ACH-000070,-0.1945585813212282
ACH-000075,-0.01995189255569987
ACH-000078,-0.1697672091334166
ACH-000082,-0.15300970261307612
ACH-000085,-0.32640632079207915
ACH-000086,0.027497596459523013
ACH-000087,0.10797947178917117
ACH-000092,-0.062628966500704
ACH-000095,-0.13287799853109653
ACH-000097,-0.048879114841757255
ACH-000098,-0.15222728608764188
ACH-000099,-0.07171926884921825
ACH-000108,-0.2283144300860327
ACH-000113,-0.11875752465153665
ACH-000116,-0.11518170062371733
ACH-000118,-0.0768651730873759
ACH-000120,-0.14798613469275104
ACH-000123,-0.06274554756188479
ACH-000127,-0.010119492826687795
ACH-000128,-0.06525287908353193
ACH-000132,-0.08489997640608947
ACH-000133,0.0034978088703167746
ACH-000137,-0.03773478849164248
ACH-000138,-0.025134869791948018
ACH-000142,0.014290932461260916
ACH-000143,0.007679794732344717
ACH-000146,-0.14295797847357578
ACH-000148,-0.10983989898607993
ACH-000150,-0.03471303027193996
ACH-000152,0.0009896362251088759
ACH-000153,-0.09697588844516644
ACH-000159,-0.05227032015358028
ACH-000160,0.0313408256416285
ACH-000163,0.017526029841227444
ACH-000167,0.09953157595262603
ACH-000168,-0.07575749006070917
ACH-000169,0.07627372935646183
ACH-000178,-0.03444181134427273
ACH-000183,-0.07113320221595437
ACH-000188,-0.2064934098112798
ACH-000189,-0.21631049535523586
ACH-000190,-0.020743341886790004
ACH-000198,-0.08857477091746274
ACH-000203,-0.4470003862510748
ACH-000204,-0.1141982497976905
ACH-000206,0.20791266957274115
ACH-000207,-0.12192245062758998
ACH-000208,0.08001719154132733
ACH-000210,-0.3062617449812257
ACH-000211,-0.018540253016445667
ACH-000215,-0.041550622692668265
ACH-000221,0.11605471414520252
ACH-000222,-0.13708500170252588
ACH-000223,-0.03477710750545328
ACH-000226,0.09106095867653577
ACH-000227,0.04605544232761898
ACH-000228,0.0010106835975273712
ACH-000231,-0.06725291496966278
ACH-000232,-0.1501324638645188
ACH-000233,-0.3303931180623001
ACH-000234,-0.03577871897111712
ACH-000235,-0.046782793225672185
ACH-000237,-0.18160901659802567
ACH-000238,-0.3515851096014215
ACH-000242,-0.02494830569806674
ACH-000243,-0.009906846763375504
ACH-000244,0.007062071548672727
ACH-000246,-0.1888750423823013
ACH-000248,0.04517377662893703
ACH-000250,-0.12402329643686764
ACH-000251,0.09834586460313552
ACH-000252,-0.0430115343932574
ACH-000253,-0.10406682824415332
ACH-000255,-0.04496473259260688
ACH-000256,-0.04476532800011938
ACH-000257,-0.13886799595736632
ACH-000258,-0.4469212493059108
ACH-000259,-0.062270637885592076
ACH-000260,-0.09955179994708688
ACH-000261,-0.1945467884815008
ACH-000262,0.060964144997664886
ACH-000263,0.01450565754348516
ACH-000264,-0.033507565564099666
ACH-000265,0.003913027028414107
ACH-000266,-0.1259818176248651
ACH-000272,-0.12131247249400255
ACH-000274,-0.047900819247733636
ACH-000277,0.008650196544111245
ACH-000278,-0.0008253481936791204
ACH-000279,-0.01864020829738253
ACH-000280,-0.0444655272958599
ACH-000281,-0.15074286549592564
ACH-000288,-0.10878284347712176
ACH-000291,-0.025222277220334228
ACH-000293,-0.07658650089633999
ACH-000294,0.026752707946162187
ACH-000295,-0.4760135290315289
ACH-000296,-0.033638669990136566
ACH-000302,-0.013252915762110892
ACH-000304,0.09539860095856564
ACH-000307,-0.07451454362529304
ACH-000308,-0.15279201725291244
ACH-000310,-0.11701571909345225
ACH-000311,-0.14909366198402102
ACH-000312,-0.005055305484764168
ACH-000315,0.006494872654543223
ACH-000316,-0.06391654206127932
ACH-000317,-0.2795878539949886
ACH-000318,-0.09464302656243137
ACH-000319,-0.048183584105695634
ACH-000320,0.02722379976967172
ACH-000322,-0.16898044760237602
ACH-000323,0.04201098299514447
ACH-000324,0.055119629954455567
ACH-000329,-0.12439057882208415
ACH-000330,-0.07782682264983196
ACH-000331,-0.025440846450926053
ACH-000332,-0.04388791977582255
ACH-000334,-0.15932979967027433
ACH-000335,-0.002058618173011425
ACH-000336,-0.11507998218637645
ACH-000337,-0.278523310067906
ACH-000338,-0.05867410020802361
ACH-000339,-0.06611387707337132
ACH-000341,0.0715272582512574
ACH-000348,-0.008865292823282992
ACH-000350,-0.06764236599165961
ACH-000352,-0.033445125731960075
ACH-000356,0.05827182161043677
ACH-000361,-0.16341163769167846
ACH-000362,-0.007143934454864031
ACH-000363,-0.036231481036544604
ACH-000364,0.003821454161633536
ACH-000365,-0.0002165128694684452
ACH-000366,0.02430710827427148
ACH-000368,-0.13304952222275954
ACH-000374,-0.04466963717404904
ACH-000375,-0.2794077210592017
ACH-000376,-0.036533241750746924
ACH-000381,0.10780504578994048
ACH-000383,-0.15251350613915907
ACH-000387,-0.03782725990178945
ACH-000389,-0.15216731566056754
ACH-000390,0.032825940316146406
ACH-000393,-0.016487281302924043
ACH-000395,0.021409351721297012
ACH-000396,-0.279333516292625
ACH-000397,-0.07293915714443704
ACH-000401,-0.1055449922527658
ACH-000402,-0.26246799079411104
ACH-000403,-0.053755616342520886
ACH-000404,-0.1518230070072577
ACH-000406,-0.036013395084584586
ACH-000407,-0.15955125579994708
ACH-000408,-0.14671585623459646
ACH-000410,-0.016146993968315742
ACH-000411,-0.11474402424040345
ACH-000414,0.02028958702719877
ACH-000415,0.11411047695728532
ACH-000416,-0.06386346289144103
ACH-000420,-0.2808951229018881
ACH-000421,0.03282023481161886
ACH-000424,-0.054334555627673344
ACH-000425,-0.04747128024380523
ACH-000426,0.07680841720091962
ACH-000427,0.07928244663005682
ACH-000433,-0.3343151430615141
ACH-000435,-0.31016526755946405
ACH-000436,0.1341524983443049
ACH-000444,-0.09969997831053974
ACH-000445,-0.1567637421185665
ACH-000448,-0.12907830280773666
ACH-000450,0.03901312399029951
ACH-000452,-0.007110611345135495
ACH-000454,-0.15553136423187833
ACH-000458,-0.07328447656645266
ACH-000459,-0.24467588927051045
ACH-000460,-0.09022382178900078
ACH-000461,-0.008401892202623296
ACH-000463,-0.23912594293441244
ACH-000464,-0.12798787877930407
ACH-000466,-0.07026137675104313
ACH-000467,-0.2978180521942914
ACH-000468,0.03282746137284292
ACH-000469,0.03365505478582405
ACH-000470,-0.049640172862109734
ACH-000471,-0.061064178155856824
ACH-000472,-0.1181062076591209
ACH-000473,-0.2687091726049533
ACH-000475,-0.07384019753750301
ACH-000476,-0.10545860271146787
ACH-000477,-0.10303270257017452
ACH-000479,-0.041804579556058576
ACH-000480,0.002952785381864964
ACH-000481,0.008313884207591705
ACH-000483,-0.2015928001702252
ACH-000484,-0.1846355406627998
ACH-000485,0.07848395994277614
