,GH2 (2689)
ACH-000004,-0.052164724573783836
ACH-000005,-0.1896271323697148
ACH-000007,-0.16327286056826554
ACH-000009,-0.15006620498847026
ACH-000011,-0.08900553669188135
ACH-000012,-0.14497950746512214
ACH-000013,-0.05236821785239769
ACH-000014,-0.0993793441331791
ACH-000015,0.01634061874645774
ACH-000017,-0.1902634500375536
ACH-000018,-0.17306429693817316
ACH-000019,-0.6777580419524517
ACH-000021,-0.134771221275104
ACH-000022,-0.12386473236036186
ACH-000025,-0.09915785811827416
ACH-000028,-0.4586866801835463
ACH-000030,-0.17401371584492498
ACH-000035,0.023975124257214583
ACH-000036,-0.1714108894137167
ACH-000037,-0.1125324854344936
ACH-000039,-0.06948430872417051
ACH-000040,-0.15300296917467307
ACH-000041,0.01269421128284811
ACH-000042,-0.004920991155830811
ACH-000045,-0.09545582573740913
ACH-000047,-0.2784977210325605
ACH-000052,-0.2202738517549651
ACH-000053,-0.0038952759446939204
ACH-000054,-0.250963470835532
ACH-000055,0.049108472648058565
ACH-000060,-0.041022030944287885
ACH-000067,-0.03653315420483215
ACH-000070,-0.3020451328901102
ACH-000075,-0.2692129988074698
ACH-000078,-0.15390355853796348
ACH-000082,-0.1814578269953225
ACH-000085,0.005814433498218733
ACH-000086,-0.3090777406834218
ACH-000087,-0.02041361002106948
ACH-000092,-0.0785612156160794
ACH-000095,-0.12285602554928453
ACH-000097,-0.1453739491641836
ACH-000098,-0.09711448834173288
ACH-000099,-0.2238696942657836
ACH-000108,-0.03304236991131635
ACH-000113,-0.07474383843506399
ACH-000116,-0.21529501551624092
ACH-000118,-0.41386454460566574
ACH-000120,-0.21307478903499613
ACH-000123,-0.06725348816059404
ACH-000127,-0.13579775464364838
ACH-000128,-0.15065342353477962
ACH-000132,-0.24859869497099202
ACH-000133,-0.1261468510937202
ACH-000137,-0.13000924164860145
ACH-000138,-0.1786762262322948
ACH-000142,-0.3347391025258393
ACH-000143,-0.20396125031684575
ACH-000146,-0.010198070021502213
ACH-000148,-0.12187934418346234
ACH-000150,-0.17798392922899445
ACH-000152,-0.1886764130550209
ACH-000153,-0.35206833895072714
ACH-000159,-0.22441625087438585
ACH-000160,-0.12063082008752622
ACH-000163,-0.09821897969278456
ACH-000167,-0.13781856092666242
ACH-000168,-0.019260713297302653
ACH-000169,-0.10979478139906844
ACH-000178,-0.19929182754816596
ACH-000183,0.03416175469000856
ACH-000188,-0.21343292866716024
ACH-000189,-0.2419142314771425
ACH-000190,-0.14123656742329127
ACH-000198,-0.028240132038362287
ACH-000203,-0.5100720683933481
ACH-000204,0.0038661819030786095
ACH-000206,-0.035509636473086234
ACH-000207,-0.053342693411020006
ACH-000208,0.05307252369769288
ACH-000210,-0.2516697667889356
ACH-000211,-0.20544494522178391
ACH-000215,-0.0995860932830801
ACH-000221,-0.06802550941124022
ACH-000222,-0.009891976670222952
ACH-000223,-0.13801425991026706
ACH-000226,0.04636219005211521
ACH-000227,-0.15022795373146686
ACH-000228,-0.06392740892685468
ACH-000231,-0.20665265895046012
ACH-000232,0.017471351309954034
