,PPP2CA (5515)
ACH-000148,-0.8334552212666279
ACH-000150,-1.0954127739328836
ACH-000152,-0.8807271945821008
ACH-000153,-1.4501348999433017
ACH-000159,-0.6743018066822196
ACH-000160,-1.167381427380837
ACH-000163,-0.6686320927346483
ACH-000167,-1.3642197009052743
ACH-000168,-0.6567918824621746
ACH-000169,-0.83273169567726
ACH-000178,-0.4502200348436933
ACH-000183,-0.8804157718338559
ACH-000188,-0.9539053762846414
ACH-000189,-1.0836081530113824
ACH-000190,-0.7961279936335678
ACH-000198,-0.9624455891007048
ACH-000203,-0.7341437302875411
ACH-000204,-0.4988789147391514
ACH-000206,-1.0319018529271906
ACH-000207,-1.1074438346038809
ACH-000208,-0.9539289382000036
ACH-000210,-0.8122445800168722
ACH-000211,-1.3967347164479895
ACH-000215,-0.8640259862171801
ACH-000221,-1.1240420524196528
ACH-000222,-0.6179430935583727
ACH-000223,-1.3033655386705292
ACH-000226,-0.9094190461142776
ACH-000227,-0.8285345683397615
ACH-000228,-1.127120299219916
ACH-000231,-0.3171937920119971
ACH-000232,-0.7915991152941566
ACH-000233,-0.9408489621450392
ACH-000234,-0.5877098466679568
ACH-000235,-0.8893083987229847
ACH-000237,-0.5965998607082575
ACH-000238,-1.2100301519747854
ACH-000242,-0.9118184494018238
ACH-000243,-1.1832113422758392
ACH-000244,-0.9539860008054216
ACH-000246,-0.8622040043814793
ACH-000248,-1.173437755168
ACH-000250,-0.6617910540455031
ACH-000251,-1.1183104703996896
ACH-000252,-0.6810059258943094
ACH-000253,-0.901564129217277
ACH-000255,-0.7624460950577906
ACH-000256,-0.7731484573036852
ACH-000257,-0.6080761309649744
ACH-000258,-0.9018741048841368
ACH-000259,-0.7665363329351919
ACH-000260,-0.508699867436229
ACH-000261,-0.42917499037036
ACH-000262,-0.8008688784028226
ACH-000263,-1.1003899383962663
ACH-000264,-1.2021424573122812
ACH-000265,-0.9545601213676662
ACH-000266,-0.9854435076488159
ACH-000272,-0.3507697449383569
ACH-000274,-0.5980732273150547
ACH-000277,-0.2361751783209444
ACH-000278,-1.0036833424440992
ACH-000279,-1.0775017648065823
ACH-000280,-0.9350645166288456
ACH-000281,-1.1092907119089974
ACH-000288,-0.6323873680382225
ACH-000291,-1.137188606426552
ACH-000293,-0.5730486346988906
ACH-000294,-0.5488449380375146
ACH-000295,-0.3746618478341153
ACH-000296,-0.9578214840028132
ACH-000302,-1.0910823383968835
ACH-000304,-0.7985323566111496
ACH-000307,-0.9196587930976594
ACH-000308,-0.4615008721591963
ACH-000310,-1.1214740316928884
ACH-000311,-0.9761157240847784
ACH-000312,-0.6046940112604979
ACH-000315,-0.8752533391377991
ACH-000316,-0.633441885239628
ACH-000317,-0.5498377388535032
ACH-000318,-0.9067235380438808
ACH-000319,-0.7137070757494314
ACH-000320,-1.0158524226141978
ACH-000322,-0.7030443519971287
ACH-000323,-0.7269002366873486
ACH-000324,-0.6599013235482704
ACH-000329,-0.6583433346980955
ACH-000330,-1.3556976242640235
ACH-000331,-0.8348242496757777
ACH-000332,-1.0862010215325302
ACH-000334,-0.7758660323893374
ACH-000335,-0.8735667194091199
ACH-000336,-0.9197664817493632
ACH-000337,-1.0255061775091248
ACH-000338,-0.7110184585844174
ACH-000339,-1.07454957314749
ACH-000341,-0.8968027319555987
ACH-000348,-0.7003868749979826
ACH-000350,-0.49405153057804896
ACH-000352,-1.1144098690322954
ACH-000356,-0.7517482190763775
ACH-000361,-1.0985717719398629
ACH-000362,-0.8710178138008632
ACH-000363,-0.9261517563697927
ACH-000364,-0.9385961258445291
ACH-000365,-0.6002066698637796
ACH-000366,-0.9116503718363179
ACH-000368,-0.7918097948189579
ACH-000374,-1.4079504758481192
ACH-000375,-0.9074564983808936
ACH-000376,-1.0430150179170938
ACH-000381,-0.9625418294149808
ACH-000383,-1.2440818953234871
ACH-000387,-0.7038166609035826
ACH-000389,-0.9130622254144832
ACH-000390,-0.8593407503927728
ACH-000393,-0.8574245867341651
ACH-000395,-0.34455729774842503
ACH-000396,-0.7163147567467791
ACH-000397,-0.6367768783797491
ACH-000401,-0.9437414857360013
ACH-000402,-1.1426128339910118
ACH-000403,-0.3846537082622463
ACH-000404,-0.6733185451306775
ACH-000406,-1.034491493614108
ACH-000407,-0.8707018499927814
ACH-000408,-1.256338587365983
ACH-000410,-0.9968675289569264
ACH-000411,-0.569780710619454
ACH-000414,-0.8993094853983065
ACH-000415,-0.9863110670621914
ACH-000416,-1.0780181888351663
ACH-000420,-0.6621099678340716
ACH-000421,-1.1788549238587156
ACH-000424,-1.024057005313176
ACH-000425,-0.8635923823300617
ACH-000426,-1.099448217746158
ACH-000427,-0.7334514886724949
ACH-000433,-0.5905559859722553
ACH-000435,-0.3620854034554956
ACH-000436,-0.9359936671544874
ACH-000444,-0.5933923307927583
ACH-000445,-1.0993298954858473
ACH-000448,-0.9460745987285909
ACH-000450,-1.013888430563793
ACH-000452,-1.1404224931409304
ACH-000454,-0.8938057166121272
ACH-000458,-0.8512433185461233
ACH-000459,-0.8544857761945596
ACH-000460,-0.724833666648356
ACH-000461,-1.1879276659950382
ACH-000463,-0.7306378979079176
ACH-000464,-0.3979248596050389
ACH-000466,-1.030670805816013
ACH-000467,-1.0243481234502545
ACH-000468,-0.9095794078226278
ACH-000469,-0.5498409202174357
ACH-000470,-1.0471751642160814
ACH-000471,-0.5792398988192783
ACH-000472,-0.9172260066421754
ACH-000473,-1.2199190374268891
ACH-000475,-1.0191779635745295
ACH-000476,-0.6427676574457662
ACH-000477,-0.9827740411416392
ACH-000479,-0.9183674127026518
ACH-000480,-0.7130194185257374
ACH-000481,-0.797440448558856
ACH-000483,-1.1814458699809498
ACH-000484,-0.7492271574800895
ACH-000485,-0.38115903213338204
ACH-000486,-0.8997403715201087
ACH-000487,-0.7018423215598231
ACH-000488,-0.32819860415680546
ACH-000490,-0.7736921071318911
ACH-000491,-0.765466894328767
ACH-000495,-0.9308421611314296
ACH-000496,-0.29340743672037545
ACH-000499,-0.8672744563322183
ACH-000500,-0.9565047844901192
ACH-000502,-0.9683218930844936
ACH-000503,-1.0926293982029789
ACH-000505,-1.0848503972883696
ACH-000507,-0.5478035784886397
ACH-000510,-0.7317232245731894
ACH-000511,-0.6334695904583884
ACH-000512,-0.586988087566235
ACH-000516,-0.8987042864767829
ACH-000517,-1.3232815843432233
ACH-000518,-1.0549858298883634
ACH-000520,-1.0808934159366426
ACH-000521,-0.9806970498071388
ACH-000522,-0.6366510672765086
ACH-000524,-0.3931646163256515
ACH-000527,-0.8467456341244749
ACH-000528,-1.065455427999419
ACH-000537,-1.0726073043466675
ACH-000541,-1.0076384323198002
ACH-000542,-1.0871808633285642
ACH-000544,-0.9826851856296146
ACH-000545,-0.8509480002304955
ACH-000547,-1.1039053222474406
ACH-000548,-1.250726262664045
ACH-000549,-0.9210737016012904
ACH-000550,-1.0591692826422685
ACH-000552,-0.9709434592093606
ACH-000556,-0.8777195700585468
ACH-000557,-0.04776233063967394
ACH-000569,-0.7181022351836774
ACH-000570,-0.8102545266470697
ACH-000571,-0.7686439300577413
ACH-000573,-0.8289909272213288
ACH-000576,-0.7709304342933703
ACH-000579,-1.0013650275327546
ACH-000580,-0.8967712828573629
ACH-000584,-0.4026948808061113
ACH-000585,-1.1665144977324298
ACH-000588,-0.5516049777875686
ACH-000589,-1.2604744928889666
ACH-000591,-0.8006370193137028
ACH-000593,-0.5745939935661722
ACH-000600,-0.9228702682340728
ACH-000601,-0.7456392421687942
ACH-000605,-0.6757208602328973
ACH-000606,-1.0275605611324217
ACH-000608,-0.8022958076779481
ACH-000614,-1.077160957157005
ACH-000616,-1.151759792576006
ACH-000618,-0.8045044490427209
ACH-000619,-0.8094552404226881
ACH-000620,-0.4243239143216581
ACH-000621,-1.073023313608167
ACH-000622,-0.585097483611991
ACH-000623,-0.5847140359567552
ACH-000624,-1.1759509287976089
ACH-000627,-1.0116778670538489
ACH-000630,-1.1079090805667893
ACH-000631,-0.6387742486802103
ACH-000632,-1.0400076431817429
ACH-000633,-0.28460949511085165
ACH-000637,-0.8508111674829727
ACH-000638,-0.8909704053608597
ACH-000646,-0.7494396578489775
ACH-000647,-0.425164054759624
ACH-000648,-0.9789526202794744
ACH-000649,-1.0283480816024893
ACH-000651,-0.9425057730132322
ACH-000652,-0.7822746045182276
ACH-000653,-1.0282673070581974
ACH-000657,-1.0253952699617366
ACH-000658,-1.0143859278034535
ACH-000661,-1.0108548208453485
ACH-000662,-0.8218782508610938
ACH-000663,-1.018343180372869
ACH-000665,-0.8540651983884474
ACH-000671,-0.8421200124444912
ACH-000672,-1.1565382810963507
ACH-000673,-0.4600451002882705
ACH-000676,-0.8557361234186185
ACH-000677,-0.9715507668198
ACH-000681,-0.7918539408468173
ACH-000683,-0.4733621850664854
ACH-000684,-0.9050958070292996
ACH-000688,-1.028339884125037
ACH-000693,-0.8964847689202609
ACH-000694,-1.0395218639136683
ACH-000695,-0.7146568649039577
ACH-000696,-0.1598319345854767
ACH-000697,-1.061272252401419
ACH-000699,-0.7352658766750132
ACH-000701,-1.0197386351164035
ACH-000706,-1.2034455387924414
ACH-000711,-0.6188633614777879
ACH-000713,-1.0417020194940834
ACH-000714,-0.1048562334509804
ACH-000718,-0.9641434256142294
ACH-000720,-0.7809995623109282
ACH-000721,-0.9853773258967672
ACH-000724,-1.4004416861723867
ACH-000725,-1.4071288193320903
ACH-000732,-0.9152626179522872
ACH-000734,-0.5772626180518221
ACH-000735,-1.0370591830240592
ACH-000736,-0.8385112970014827
ACH-000738,-1.130493407915154
ACH-000746,-0.25848416926174683
ACH-000747,-0.8930994849532286
ACH-000748,-0.3980959564546849
ACH-000753,-1.050311170305805
ACH-000756,-0.7116715271262413
ACH-000757,-0.6127301354780558
ACH-000758,-0.9979134177551372
ACH-000760,-0.7792739794994685
ACH-000762,-0.9989317053891984
ACH-000763,-1.1277061216298885
ACH-000764,-0.6954045597542207
ACH-000765,-0.6058357708577112
ACH-000766,-0.5637882548324991
ACH-000767,-1.3000854504685992
ACH-000768,-1.0770954827467576
ACH-000769,-0.29513548354653785
ACH-000770,-0.5266494820102834
ACH-000771,-0.8493947469620309
ACH-000773,-0.99935098294616
ACH-000776,-0.633947823036749
ACH-000777,-0.8389608927150117
ACH-000778,-0.719610072697425
ACH-000781,-0.5186385651388705
ACH-000782,-0.8188029804210661
ACH-000783,-0.5368382698165923
ACH-000784,-0.600417940618272
ACH-000785,-0.9913502207048412
ACH-000787,-0.6510849938177418
ACH-000788,-0.5639741862089876
ACH-000791,-0.5108425048945725
ACH-000792,-0.29564910033256153
ACH-000794,-1.0185563435363467
ACH-000796,-1.4004845029579869
ACH-000798,-0.5673589297981435
ACH-000799,-0.8786691817536467
ACH-000800,-0.1357036907889494
ACH-000802,-1.022244708348258
ACH-000804,-1.0182543690618815
ACH-000805,-1.1894958467272845
ACH-000809,-0.7309072223411934
ACH-000810,-0.5959831502350724
ACH-000811,-0.5992351493705209
ACH-000817,-1.0244953794626643
ACH-000819,-0.9820595842844442
ACH-000820,-1.133978368077999
ACH-000821,-1.1025270715377844
ACH-000822,-0.9582550651388276
ACH-000823,-0.8952326819336069
ACH-000824,-0.7175109115577636
ACH-000827,-0.5437902970702003
ACH-000829,-0.7544963201859181
ACH-000831,-0.8922886986534645
ACH-000832,-0.9227408121493471
ACH-000833,-1.1476974452685236
ACH-000834,-0.9270267248173034
ACH-000835,-0.8878790971357963
ACH-000836,-1.1830133106323846
ACH-000837,-0.9582495697698468
ACH-000838,-1.10615887296134
ACH-000839,-0.9863179730418232
ACH-000840,-0.9858941901924988
ACH-000841,-0.4130609869856063
ACH-000843,-0.7260774635407895
ACH-000846,-1.0733876332812975
ACH-000847,-0.9268171119995334
ACH-000848,-0.9440632947795856
ACH-000849,-0.5298850910094101
ACH-000851,-0.9361499448273166
ACH-000855,-0.7628888276163663
ACH-000856,-0.7889342789476944
ACH-000858,-0.6966018498579554
ACH-000859,-1.1341918254557906
ACH-000861,-0.8110496669421389
ACH-000862,-1.1784188165806166
ACH-000865,-0.6123109277489128
ACH-000866,-0.6974362787286427
ACH-000867,-1.127872259619021
ACH-000869,-1.1719375822740334
ACH-000872,-0.9757240648099068
ACH-000873,-0.7305247212220702
ACH-000876,-1.196885917403974
ACH-000878,-0.7076753935838052
ACH-000880,-0.893180953553239
ACH-000881,-0.87828255680776
ACH-000882,-0.7683761247348222
ACH-000884,-0.41583446682819103
ACH-000885,-0.9948594621406458
ACH-000887,-1.1367249431436148
ACH-000889,-0.6356824331571589
ACH-000896,-0.7015584400899644
ACH-000898,-0.5066955924733121
ACH-000900,-0.8194149643969226
ACH-000901,-1.3329821006778713
ACH-000905,-0.6644084710087893
ACH-000906,-1.1032011427818225
ACH-000907,-1.1194320263811757
ACH-000910,-1.1598904533321732
ACH-000911,-0.8402394871294241
ACH-000912,-1.1079740824956943
ACH-000913,-0.43089153290321625
ACH-000915,-0.92307894874284
ACH-000916,-0.9062738765471074
ACH-000917,-1.2143332102236657
ACH-000920,-0.9027444422443348
ACH-000921,-0.8460966314466715
ACH-000924,-0.90466807089281
ACH-000926,-0.7727216608883486
ACH-000928,-1.0265128787373612
ACH-000929,-1.121309462090927
ACH-000932,-0.8901187826460224
ACH-000935,-1.0257833346889895
ACH-000936,-0.5406944654348363
ACH-000937,-1.1276774896661914
ACH-000938,-1.03272875870296
ACH-000939,-0.2975318720020713
ACH-000941,-0.5732029577041075
ACH-000943,-0.8539026212632002
ACH-000946,-0.6140548933443766
ACH-000947,-1.0031784030333746
ACH-000948,-0.4682764546392503
ACH-000950,-0.8865987041509934
ACH-000953,-1.110797449152157
ACH-000954,-0.7134525210709942
ACH-000957,-0.5886665849747705
ACH-000958,-0.6529531623422097
ACH-000960,-1.1233274222090879
ACH-000963,-1.0205577964746422
ACH-000968,-0.9803556657504356
ACH-000969,-0.4398900645774409
ACH-000972,-0.8174921712276838
ACH-000973,-1.0657049156071885
ACH-000974,-0.4525476526940397
ACH-000978,-0.8136238720145692
ACH-000984,-0.696519181947874
ACH-000986,-0.859551301705187
ACH-000988,-0.6727779760636298
ACH-000993,-0.8950341983874283
ACH-000994,-0.6637124412833841
ACH-000996,-0.4859593153738901
ACH-001001,-0.8080336059482345
ACH-001020,-0.8903083885902641
ACH-001028,-0.8169479216672947
ACH-001031,-1.0429976963757688
ACH-001038,-0.6943877299200469
ACH-001048,-0.6905043191192582
ACH-001050,-0.8780482382234324
ACH-001053,-0.2521990305090871
ACH-001054,-0.5623902848224465
ACH-001061,-0.7088709930841246
ACH-001067,-0.7892742005786717
ACH-001075,-1.0801710113396965
ACH-001096,-0.7964993343986833
ACH-001111,-0.9703585538377976
ACH-001119,-0.7647875521901973
ACH-001128,-0.8276503442375855
ACH-001134,-1.123191008423122
ACH-001151,-1.0078185625194815
ACH-001163,-0.33024082038966035
ACH-001164,-0.6730244717045369
ACH-001183,-0.8824846843234413
ACH-001192,-0.8050058231970547
ACH-001193,-0.6542805617119039
ACH-001196,-0.5442329851440725
ACH-001197,-0.8786435157323402
ACH-001205,-0.6607365747742378
ACH-001211,-0.928541990442118
ACH-001212,-1.0098627299138652
ACH-001228,-1.031398733869252
ACH-001232,-0.24501290753154786
ACH-001239,-1.1077130444479402
ACH-001270,-0.9545491015629828
ACH-001274,-0.6701201271673355
ACH-001275,-0.8398976888751348
ACH-001277,-1.1374998231673623
ACH-001278,-0.8005181083497555
ACH-001280,-0.5884087405839399
ACH-001283,-0.6058873351681202
ACH-001289,-0.6497202050885788
ACH-001300,-0.8722740353426318
ACH-001301,-0.4943641434981855
ACH-001302,-0.913966860141926
ACH-001306,-0.6317978492975307
ACH-001318,-0.7246857800835314
ACH-001322,-0.9217626516193044
ACH-001328,-1.1627736939657292
ACH-001332,-0.8297491281507127
ACH-001336,-0.9702866145423392
ACH-001346,-0.8483460951587247
ACH-001353,-0.8769765406584488
ACH-001354,-1.249803811404648
ACH-001367,-0.7964324759812901
ACH-001368,-0.9007738285150956
ACH-001374,-0.5365193184785357
ACH-001377,-0.9032058828368548
ACH-001380,-0.7881175754607941
ACH-001391,-0.813191017768742
ACH-001408,-0.7495275265677022
ACH-001430,-0.7871938602151123
ACH-001431,-0.8519833112152299
ACH-001450,-1.0360339431792494
ACH-001496,-1.2718021581213153
ACH-001500,-0.983485828679308
ACH-001523,-0.7932519555520968
ACH-001532,-0.9453800081885341
ACH-001550,-1.0900785607479322
ACH-001552,-0.6417613753370544
ACH-001554,-0.6187194960447459
ACH-001654,-0.698463403625777
ACH-001735,-0.9559507573151949
ACH-001736,-0.9522025532026526
ACH-001737,-0.6734487527015822
ACH-001740,-0.9122901236725591
ACH-001745,-0.7661851393563309
ACH-001765,-0.8799101690306941
