,SPINT4 (391253)
ACH-000004,0.1186967819318868
ACH-000005,0.3045698252735724
ACH-000007,0.08143206335165164
ACH-000009,0.07255330361548497
ACH-000011,0.010235163340935088
ACH-000012,0.20395043544233304
ACH-000013,0.14952770676670696
ACH-000014,0.15949689431743574
ACH-000015,0.11361721093685948
ACH-000017,0.08103912945579789
ACH-000018,0.29522583772843497
ACH-000019,0.0015789775546768475
ACH-000021,0.06668025359017961
ACH-000022,0.13089003172338615
ACH-000025,0.01420211136671697
ACH-000028,0.12994223678097291
ACH-000030,0.03768697933844277
ACH-000035,-0.00870783136332663
ACH-000036,0.10543347462551693
ACH-000037,0.09446048363861134
ACH-000039,0.2987749866376139
ACH-000040,0.11955594781022676
ACH-000041,0.18733077551285207
ACH-000042,-0.015326490929900734
ACH-000045,0.03450073472788323
ACH-000047,0.14433632184097056
ACH-000052,0.16657555091915935
ACH-000053,0.0941413353754465
ACH-000054,0.1196002232884623
ACH-000055,0.13563226114501795
ACH-000060,0.09417790446487494
ACH-000067,0.084921352610092
ACH-000070,-0.08757997915486264
ACH-000075,-0.07678270986060272
ACH-000078,0.11765915976997388
ACH-000082,0.04923873661911645
ACH-000085,0.13824941192010873
ACH-000086,0.0021069866262441905
ACH-000087,0.026472719313849
ACH-000092,0.057552158266028774
ACH-000095,0.10081733798614917
ACH-000097,0.02156868633977712
ACH-000098,0.18688499332218225
ACH-000099,0.05914223098916554
ACH-000108,0.07383181562460966
ACH-000113,0.017083313259570486
ACH-000116,0.11288310024354875
ACH-000118,0.08095094136940083
ACH-000120,0.15507596663000087
ACH-000123,0.09241535705569744
ACH-000127,0.19112750797413616
ACH-000128,0.0571658015057873
ACH-000132,0.18936920224320747
ACH-000133,0.03103020921323768
ACH-000137,-0.04850118147721365
ACH-000138,0.08372128398419999
ACH-000142,0.0677503247064117
ACH-000143,0.009732121771603652
ACH-000146,0.08573594688583018
ACH-000148,0.05778486563741985
ACH-000150,0.03788017150240573
ACH-000152,0.02861727388964185
ACH-000153,0.1636042500107621
ACH-000159,0.04792194144295208
ACH-000160,0.012487046403425558
ACH-000163,0.07887697949870094
ACH-000167,0.27277714036535433
ACH-000168,0.1223062904391336
ACH-000169,0.12031097779878415
ACH-000178,0.11374859547560585
ACH-000183,0.058545646592707765
ACH-000188,0.10475120242309427
ACH-000189,0.19426450213826996
ACH-000190,0.20159028685390026
ACH-000198,0.05792755628792719
ACH-000203,-0.057559537858018386
ACH-000204,0.13862353201882993
ACH-000206,0.09872133725087387
ACH-000207,-0.0540546680318718
ACH-000208,0.20134698473207813
ACH-000210,0.13595426681077172
ACH-000211,0.04060582996240066
ACH-000215,0.13032508556574565
ACH-000221,-0.02595859445519777
ACH-000222,0.10192054556898868
ACH-000223,0.11732229532119745
ACH-000226,0.119201993672715
ACH-000227,0.10315582007810234
ACH-000228,-0.03624640706643032
ACH-000231,0.08162010403254168
ACH-000232,0.1557713620640911
ACH-000233,0.061352238418224285
ACH-000234,-0.056966169441100376
ACH-000235,0.057895068256589535
ACH-000237,0.14482982528800642
ACH-000238,0.14107458450667415
ACH-000242,0.1752075070353868
ACH-000243,0.08488417818794486
ACH-000244,0.04632787911715319
ACH-000246,0.04178857483047604
ACH-000248,0.038762435538289335
ACH-000250,0.11880620762578845
ACH-000251,0.18254446538040225
ACH-000252,0.03427459586604782
ACH-000253,0.0546005400208669
ACH-000255,0.006406933022245983
ACH-000256,-0.06003119868038127
ACH-000257,0.2777557200115387
ACH-000258,-0.01279045626171828
ACH-000259,0.031652068666896405
ACH-000260,0.04643506288709525
ACH-000261,0.07644100030874691
ACH-000262,0.06478898837832653
ACH-000263,0.2662566727140043
ACH-000264,0.13304736854978955
ACH-000265,0.09140560143263994
ACH-000266,0.1926100949316437
ACH-000272,-0.06821693613095192
ACH-000274,-0.009345870366577587
ACH-000277,-0.02643918371599949
ACH-000278,0.1967902633500738
ACH-000279,0.08977528558192845
ACH-000280,0.1599899244320427
ACH-000281,0.15349713399547035
ACH-000288,0.10430078802171076
ACH-000291,0.05479019259943831
ACH-000293,-0.02750780502646883
ACH-000294,-0.04159946859688276
ACH-000295,0.11412739653719245
ACH-000296,0.00329501667914607
ACH-000302,0.10250324757157016
ACH-000304,0.07950268672495582
ACH-000307,0.15840586174259602
ACH-000308,0.06913292832706981
ACH-000310,0.12490991091324223
ACH-000311,0.13264717761937472
ACH-000312,0.07843584932918322
ACH-000315,-0.0759034385984732
ACH-000316,-0.11308026832431628
ACH-000317,-0.09577092188340282
ACH-000318,0.1552422546869182
ACH-000319,0.16967283065985664
ACH-000320,0.03933744504003689
ACH-000322,0.02345256479314528
ACH-000323,-0.014161087925622418
ACH-000324,0.18439249964293208
ACH-000329,0.08674347348261806
ACH-000330,0.14608582592552305
ACH-000331,0.14417431291982685
ACH-000332,0.07078118068142625
ACH-000334,0.17621666380120754
ACH-000335,-0.021339292209539708
ACH-000336,0.06115212823354343
ACH-000337,0.11600456543569845
ACH-000338,-0.5783567437685483
ACH-000339,0.19016147090648167
ACH-000341,0.09210198975829044
ACH-000348,0.12624141244244205
ACH-000350,0.001242345384871718
ACH-000352,0.0705780185555924
ACH-000356,0.08395511642962862
ACH-000361,-0.11494299872660806
ACH-000362,0.0092388300162485
ACH-000363,0.13207004640825015
ACH-000364,0.06362579241515201
ACH-000365,-0.00784465574468319
ACH-000366,0.1187606615076232
ACH-000368,0.05341439917315266
ACH-000374,0.1705638311030767
ACH-000375,0.17981968215753766
ACH-000376,0.0985894231199671
ACH-000381,-0.0052812846409311
ACH-000383,0.060682705627666325
ACH-000387,0.0627482044789646
ACH-000389,0.24784422236187265
ACH-000390,0.15904006766161372
ACH-000393,0.08823857161478099
ACH-000395,-0.08944886081531382
ACH-000396,0.12218705147310956
ACH-000397,0.07190188961273536
ACH-000401,-0.030051063208145695
ACH-000402,0.19428800491245565
ACH-000403,0.02876940479587662
ACH-000404,0.0484420129998934
ACH-000406,0.10041765668909816
ACH-000407,-0.09235810698910904
ACH-000408,0.14239570043929764
ACH-000410,0.17820943671176226
ACH-000411,0.1918639099879091
ACH-000414,0.05424110297397161
ACH-000415,0.09569079656440888
ACH-000416,0.17523164523890675
ACH-000420,0.10993803813589643
ACH-000421,0.1246248997195934
