,MAPKAPK5 (8550)
ACH-000183,-0.4568961575987934
ACH-000188,0.041609551841476695
ACH-000189,-0.3670308948180484
ACH-000190,-0.05294288579319215
ACH-000198,0.122225324600983
ACH-000203,-0.4806257043529574
ACH-000204,-0.3376906761880774
ACH-000206,-0.2725162739919943
ACH-000207,-0.08313746024841265
ACH-000208,-0.008861870830668854
ACH-000210,-0.24810915686458046
ACH-000211,-0.02694088960822477
ACH-000215,-0.10463037233990513
ACH-000221,0.03679021686327073
ACH-000222,-0.2701817029319339
ACH-000223,-0.0574277780607549
ACH-000226,0.15659307293915642
ACH-000227,-0.21298454060243316
ACH-000228,-0.13538733723412585
ACH-000231,-0.07213234654119946
ACH-000232,-0.0959031501988335
ACH-000233,-0.02094988429269529
ACH-000234,-0.13290987869112594
ACH-000235,-0.19141212985405084
ACH-000237,-0.1073393292585412
ACH-000238,-0.09414972298733194
ACH-000242,-0.176188054795291
ACH-000243,-0.005973497655885727
ACH-000244,0.03154953645667848
ACH-000246,-0.08282543963066663
ACH-000248,-0.15180254710397945
ACH-000250,-0.030957605053213995
ACH-000251,-0.2947134296843838
ACH-000252,-0.0001984747509897027
ACH-000253,-0.001638158891288716
ACH-000255,0.0071000249571681485
ACH-000256,0.02764515565695379
ACH-000257,-0.21197696881545267
ACH-000258,0.018822302987540628
ACH-000259,-0.22378038219588106
ACH-000260,-0.15822104282159785
ACH-000261,-0.07840816809798486
ACH-000262,-0.03025073547981222
ACH-000263,-0.2409518118185507
ACH-000264,0.048732072962754516
ACH-000265,-0.09735296440284323
ACH-000266,-0.20799062844437868
ACH-000272,-0.20536264897946632
ACH-000274,-0.2772079348275808
ACH-000277,-0.21319946374926702
ACH-000278,-0.07395605253155219
ACH-000279,-0.10130896246687794
ACH-000280,-0.04078478274404996
ACH-000281,-0.2838420058957089
ACH-000288,-0.030247265524711443
ACH-000291,0.019221051430050644
ACH-000293,-0.005789349503811814
ACH-000294,0.007991419401633344
ACH-000295,-0.3257224181274856
ACH-000296,-0.1184212349433794
ACH-000302,-0.15683920122245096
ACH-000304,-0.1842773367057952
ACH-000307,-0.055004159475620616
ACH-000308,-0.06267679846696632
ACH-000310,-0.0024921502818913144
ACH-000311,-0.07449118920309683
ACH-000312,-0.10480878812969098
ACH-000315,-0.341797250537774
ACH-000316,-0.08808088480356452
ACH-000317,0.09121145704935868
ACH-000318,-0.2881892467182741
ACH-000319,0.11323713560975572
ACH-000320,-0.10172576344202583
ACH-000322,-0.1946324274394513
ACH-000323,-0.06140080396526203
ACH-000324,-0.015453456488876319
ACH-000329,-0.07699446074992622
ACH-000330,-0.13917469916708086
ACH-000331,-0.22848631253733545
ACH-000332,-0.09682966901392456
ACH-000334,-0.12098107513959187
ACH-000335,-0.18178187906993476
ACH-000336,-0.09516764466378884
ACH-000337,-0.26444814850431764
ACH-000338,-0.06377822984471881
ACH-000339,-0.008722992159527534
ACH-000341,-0.12110852304877147
ACH-000348,-0.05631746448713181
ACH-000350,-0.1411047593209078
ACH-000352,-0.2169583664008855
ACH-000356,-0.13995747601821884
ACH-000361,-0.16256260822779667
ACH-000362,-0.14842072540554813
ACH-000363,-0.2747072519643573
ACH-000364,0.08627514570320079
ACH-000365,-0.08237933965038867
ACH-000366,-0.10085055091257293
ACH-000368,-0.09308306022167036
ACH-000374,-0.013262747400682916
ACH-000375,-0.03701204513225752
ACH-000376,-0.05621600999852412
ACH-000381,-0.09825469031278597
ACH-000383,-0.11772550181813507
ACH-000387,-0.3271173899776208
ACH-000389,0.07030860319779816
ACH-000390,0.0010757585065945263
ACH-000393,-0.015847960943609813
ACH-000395,-0.014465110754516916
ACH-000396,-0.18658429057074224
ACH-000397,0.014820684621536446
ACH-000401,0.0317102493218522
ACH-000402,-0.2758679592327021
ACH-000403,-0.06310294330256318
ACH-000404,-0.11492061674794447
ACH-000406,-0.08641801948137913
ACH-000407,-0.17604776417922155
ACH-000408,-0.07733818255562344
ACH-000410,-0.16660513473178715
ACH-000411,0.028693063471437314
ACH-000414,-0.05106337403654957
ACH-000415,-0.01880260302345279
ACH-000416,-0.12448636845613953
ACH-000420,-0.1026090833075142
ACH-000421,-0.05433345461142742
ACH-000424,-0.27632533456258396
ACH-000425,-0.05655473228785823
ACH-000426,-0.17551326762483982
ACH-000427,-0.12425938085615597
ACH-000433,-0.059560183856293865
ACH-000435,0.1874891804110729
ACH-000436,-0.1381050483459124
ACH-000444,0.09952053108375612
ACH-000445,-0.2643386526212724
ACH-000448,-0.0072102345668804205
ACH-000450,0.19396236269853093
ACH-000452,-0.15252820270516004
ACH-000454,-0.3395636815925291
ACH-000458,-0.09619027944073548
ACH-000459,-0.07529965070635365
ACH-000460,-0.02192879314339895
ACH-000461,-0.06995056927550553
ACH-000463,0.1211161300425347
ACH-000464,-0.051830565965060166
ACH-000466,-0.05294208063452356
ACH-000467,0.0026606738813567407
ACH-000468,-0.04938608192353931
ACH-000469,-0.01578798897104355
ACH-000470,0.1338254014196556
ACH-000471,-0.16827884952492345
ACH-000472,-0.044114447510696236
ACH-000473,0.03770749401717522
ACH-000475,-0.26409848079460346
ACH-000476,0.08549245518212199
ACH-000477,-0.4087879443230356
ACH-000479,-0.16750165450325116
ACH-000480,-0.39005657057361215
ACH-000481,-0.06631959733947143
ACH-000483,-0.12766525172772286
ACH-000484,-0.006121909815332965
ACH-000485,-0.19618352580447973
ACH-000486,-0.056784358743750124
ACH-000487,-0.5396399541286648
ACH-000488,-0.06478869306470979
ACH-000490,0.08290014503807691
ACH-000491,-0.2273382292346512
ACH-000495,0.041765946755622535
ACH-000496,-0.17915327125224995
ACH-000499,-0.1904778216360357
ACH-000500,0.2807653033366313
ACH-000502,-0.28923674831445795
ACH-000503,0.3370113326375601
ACH-000505,-0.10219841289858124
ACH-000507,-0.0426024230309926
ACH-000510,-0.14275636779051126
ACH-000511,-0.09460690815677712
ACH-000512,0.11491416682541472
ACH-000516,-0.1232455209731202
ACH-000517,-0.2066744391928907
ACH-000518,0.06358831864354945
ACH-000520,-0.12358517748910612
ACH-000521,-0.13018540570272352
ACH-000522,-0.08258434021025891
ACH-000524,-0.13236859420293245
ACH-000527,-0.05814687909641554
ACH-000528,0.07822741388366024
ACH-000537,-0.1038720444286144
ACH-000541,-0.4718770564665504
ACH-000542,-0.14147084316398506
ACH-000544,0.05092123112327087
ACH-000545,0.02830448118375898
ACH-000547,0.0039017258078401975
ACH-000548,0.2763467992167869
ACH-000549,-0.11066459017560093
ACH-000550,-0.1671150666349277
ACH-000552,-0.16086279311498425
ACH-000556,-0.014573982519743869
ACH-000557,-0.02067876761459288
ACH-000569,-0.1937311350486304
ACH-000570,-0.11713212151433106
ACH-000571,-0.17964716950561124
ACH-000573,-0.08320102062631876
ACH-000576,-0.4361286767625364
ACH-000579,-0.3075067478940567
ACH-000580,-0.18712529444659654
ACH-000584,-0.004284465788466474
ACH-000585,-0.1132756146729936
ACH-000588,-0.16756823526648462
ACH-000589,-0.10691728545142043
ACH-000591,-0.1861166078971548
ACH-000593,-0.08665942155195443
ACH-000600,-0.030520242639725262
ACH-000601,-0.019184928026685862
ACH-000605,-0.1710130791292479
ACH-000606,-0.03657316845032977
ACH-000608,-0.0844869340061152
ACH-000614,-0.19800688163981695
ACH-000616,-0.07415555251259502
ACH-000618,-0.045485212630686944
ACH-000619,-0.0192127577560182
ACH-000620,-0.17580037544026605
ACH-000621,-0.215556463786664
ACH-000622,-0.03792368469712057
ACH-000623,-0.0880501273075236
ACH-000624,0.0027469907407479018
ACH-000627,-0.20122501026590814
ACH-000630,-0.11551972264925738
ACH-000631,0.04508028118209647
ACH-000632,-0.10495812261299296
ACH-000633,-0.07692782270784995
ACH-000637,-0.022739410379098317
ACH-000638,-0.2914251602142358
ACH-000646,-0.06928168734027937
ACH-000647,-0.14230207702238135
ACH-000648,-0.15128965392292346
ACH-000649,-0.11854719611683233
ACH-000651,-0.00016307973811597278
ACH-000652,-0.19620124221867094
ACH-000653,0.08165503321992232
ACH-000657,-0.0062576331063685115
ACH-000658,0.020242468622748876
ACH-000661,0.011275772676187451
ACH-000662,-0.24101749299106864
ACH-000663,-0.13601406704991473
ACH-000665,-0.016731623111207874
ACH-000671,-0.09293462685632893
ACH-000672,0.00901681478745769
ACH-000673,-0.0622070125255901
ACH-000676,-0.1345573602009836
ACH-000677,0.051216280837232564
ACH-000681,-0.1916197185445495
ACH-000683,-0.07461790358416932
ACH-000684,-0.2738494718536822
ACH-000688,-0.10214494507252983
ACH-000693,-0.05022670858173597
ACH-000694,-0.08424386251620522
ACH-000695,-0.2833603852770403
ACH-000696,-0.009496804176813051
ACH-000697,-0.13940280000668714
ACH-000699,-0.10306243540525636
ACH-000701,-0.25620109540781383
ACH-000706,-0.038395587712940084
ACH-000711,0.0311099050982692
ACH-000713,0.15141457859120955
ACH-000714,-0.17927425949849626
ACH-000718,-0.14242823978357216
ACH-000720,-0.011641875311647737
ACH-000721,-0.056773312697913615
ACH-000724,-0.062097883379074036
ACH-000725,-0.003821020369524435
ACH-000732,-0.08717442304676926
ACH-000734,-0.24183284430784965
ACH-000735,-0.18017046750758756
ACH-000736,-0.2688750791050957
ACH-000738,-0.0401446116516099
ACH-000746,-0.07109307841988044
ACH-000747,-0.055045135252034284
ACH-000748,-0.08171843852306668
ACH-000753,-0.17258604602814345
ACH-000756,-0.18924318954410227
ACH-000757,-0.027885529005819087
ACH-000758,0.08401934636857855
ACH-000760,-0.0386379411693716
ACH-000762,0.045069767685771166
ACH-000763,-0.12805456456932787
ACH-000764,-0.127365423171421
ACH-000765,-0.3250709946427699
ACH-000766,-0.09628812901109272
ACH-000767,-0.18445670547607013
ACH-000768,-0.23903105713911604
ACH-000769,-0.14488763687580533
ACH-000770,-0.0985512401704129
ACH-000771,0.14013776661363134
ACH-000773,-0.07538279968365183
ACH-000776,0.12692937435564705
ACH-000777,-0.15008141619132154
ACH-000778,-0.1219348201401054
ACH-000781,-0.05421953817673835
ACH-000782,-0.04009969125373688
ACH-000783,-0.0899386013904777
ACH-000784,-0.11956944312618507
ACH-000785,-0.07368966121123789
ACH-000787,-0.007094431015503278
ACH-000788,-0.05892300147907505
ACH-000791,-0.03618338920010069
ACH-000792,-0.06674687148801918
ACH-000794,-0.015742446366710596
ACH-000796,-0.0999484469759457
ACH-000798,-0.22316718468112567
ACH-000799,-0.27601322086305996
ACH-000800,-0.01775040919359577
ACH-000802,0.019160656213058274
ACH-000804,-0.05404230879226142
ACH-000805,0.2055477517779838
ACH-000809,-0.11948585834397807
ACH-000810,-0.1093516404688063
ACH-000811,-0.10556371726262992
ACH-000817,-0.6891279199253093
ACH-000819,-0.08129848852661307
ACH-000820,0.1571165741079852
ACH-000821,-0.050870490576534526
ACH-000822,0.03268815930184196
ACH-000823,-0.04873764948443346
ACH-000824,0.04919331012856755
ACH-000827,-0.043699048181102006
ACH-000829,-0.12665753301682411
ACH-000831,-0.13424073469349448
ACH-000832,0.10622930766406956
ACH-000833,-0.12397038668750095
ACH-000834,-0.03859068977263117
ACH-000835,-0.0230772882508032
ACH-000836,-0.10063540393643146
ACH-000837,-0.13863825067874708
ACH-000838,-0.1731169242479287
ACH-000839,-0.14476928621037646
ACH-000840,0.009241751352320287
ACH-000841,0.07667938345034453
ACH-000843,-0.0932557991042945
ACH-000846,0.09958706083902848
ACH-000847,-0.09114359023656587
ACH-000848,-0.16816463569154888
ACH-000849,-0.0028805398600695435
ACH-000851,0.03920504991600915
ACH-000855,-0.016912744675781754
ACH-000856,-0.03009037968477112
ACH-000858,-0.0941020643433442
ACH-000859,-0.12080228821256288
ACH-000861,-0.034246507567499716
ACH-000862,-0.04389403808719541
ACH-000865,0.06615987117618165
ACH-000866,-0.2240230351258596
ACH-000867,-0.10213305799402103
ACH-000869,-0.042613125418637834
ACH-000872,-0.09311604926484957
ACH-000873,0.061878253258998324
ACH-000876,0.006032367323172137
ACH-000878,-0.09887240366408577
ACH-000880,0.1383029920940608
ACH-000881,-0.15798182348695342
ACH-000882,-0.14537995026927802
ACH-000884,-0.02072877092191509
ACH-000885,-0.03301258924359552
ACH-000887,-0.12614648425972966
ACH-000889,-0.06468750399714943
ACH-000896,-0.05986653859365105
ACH-000898,-0.3929316028748692
ACH-000900,0.002966762491348928
ACH-000901,-0.14885525010990386
ACH-000905,0.0218151136173141
ACH-000906,-0.1433677023436235
ACH-000907,-0.00915549256464303
ACH-000910,-0.07706369415279585
ACH-000911,-0.01340140811957723
ACH-000912,0.08183127337968843
ACH-000913,-0.15416372311325804
ACH-000915,-0.0977035774942788
ACH-000916,-0.2890477820281276
ACH-000917,0.06446720306367988
ACH-000920,0.03690226560387869
ACH-000921,0.14582740747213627
ACH-000924,0.09071897401442916
ACH-000926,-0.07791073594290658
ACH-000928,-0.2799374312335915
ACH-000929,-0.08765924954993387
ACH-000932,-0.11874408418905975
ACH-000935,-0.16994918069365395
ACH-000936,-0.039956748106899184
ACH-000937,-0.33615614092758306
ACH-000938,-0.32029470549707595
ACH-000939,-0.14420733185296694
ACH-000941,0.029954837374584323
ACH-000943,-0.04929867162369545
ACH-000946,-0.007215912358189619
ACH-000947,0.030781023869287518
ACH-000948,0.05346185381029953
ACH-000950,0.01994398451971701
ACH-000953,-0.0561215430088176
ACH-000954,-0.09048702332521068
ACH-000957,0.06970650384605362
ACH-000958,-0.07955089735965158
ACH-000960,-0.16828959434609714
ACH-000963,-0.13843065648520847
ACH-000968,-0.1835712718248476
ACH-000969,0.18858035577196772
ACH-000972,0.06837454129772884
ACH-000973,-0.00915588803337432
ACH-000974,-0.04307976726031012
ACH-000978,-0.16010929982579555
ACH-000984,-0.1412259548044356
ACH-000986,-0.2522362128988256
ACH-000988,-0.13753772748210866
ACH-000993,-0.07900707870020754
ACH-000994,-0.20694654710773905
ACH-000996,0.09392574759009333
ACH-001001,0.03952870199994823
ACH-001020,-0.16768842437573414
ACH-001028,-0.09515483421802393
ACH-001031,0.0506297592245559
ACH-001038,-0.13121656140665808
ACH-001048,-0.013581938696627405
ACH-001050,-0.2394579620979435
ACH-001053,-0.18942694937139426
ACH-001054,-0.08971937178083089
ACH-001061,0.009032919800558849
ACH-001067,-0.13855445253412324
ACH-001075,-0.07967509196694501
ACH-001096,-0.037400742293183915
ACH-001111,0.11089618957589112
ACH-001119,-0.004710135678008059
ACH-001128,-0.2985990569852036
ACH-001134,-0.04891196311880894
ACH-001151,-0.17162875623485896
ACH-001163,-0.12451875616834696
ACH-001164,-0.2365659634877159
ACH-001183,0.03208726155286526
ACH-001192,-0.11681711133883002
ACH-001193,-0.1581516959728701
ACH-001196,-0.013303805041594587
ACH-001197,0.01813950111903889
ACH-001205,-0.26486340896250754
ACH-001211,-0.2722049198708915
ACH-001212,0.05235128170863253
ACH-001228,-0.012554600860218836
ACH-001232,-0.1742546325520748
ACH-001239,0.005787368278425725
ACH-001270,-0.06147785136497819
ACH-001274,-0.2028161912572153
ACH-001275,0.010288460256226208
ACH-001277,-0.11656564904236508
ACH-001278,-0.292462425396669
ACH-001280,-0.2583734421296298
ACH-001283,-0.06371863889396125
ACH-001289,-0.10212085758191798
ACH-001300,-0.03760873365295565
ACH-001301,-0.0890006259788605
ACH-001302,-0.029625412322184387
ACH-001306,-0.10777565679848007
ACH-001318,0.0008536104760985925
ACH-001322,0.13389413675876233
ACH-001328,-0.1458106116577702
ACH-001332,0.016442775787249352
ACH-001336,-0.03219262832360409
ACH-001346,-0.032882910733237604
ACH-001353,-0.003469777884728843
ACH-001354,0.06320009316715364
ACH-001367,-0.19914824790385255
ACH-001368,-0.17698292411679273
ACH-001374,-0.17590324955208592
ACH-001377,-0.06818281288378568
ACH-001380,-0.1673871943497343
ACH-001391,-0.15199605889758866
ACH-001408,0.15032895266038482
ACH-001430,0.1635184824830558
ACH-001431,-0.12877153696187624
ACH-001450,-0.09862651440410117
ACH-001496,-0.2745273091787755
ACH-001500,-0.06154591042738645
ACH-001523,0.015937529255476066
ACH-001532,-0.07961216687437156
ACH-001550,-0.1087198103668608
ACH-001552,-0.06253952948454329
ACH-001554,-0.0668695410548561
ACH-001654,-0.09031199676746847
ACH-001735,-0.3049675861188417
ACH-001736,0.043885244871346624
ACH-001737,0.23619308404300504
ACH-001740,-0.059796005348037085
ACH-001745,-0.038145767309434656
ACH-001765,0.01807862460506681
