,MRPL32 (64983)
ACH-000004,-0.5809302621449378
ACH-000005,-0.3898456485064589
ACH-000007,-0.7358712410776381
ACH-000009,-0.3619748434965404
ACH-000011,-0.5111853472107963
ACH-000012,-0.6439144824643067
ACH-000013,-0.5757372466679752
ACH-000014,-0.5072422346257113
ACH-000015,-0.7905112162871321
ACH-000017,-0.24175387035281096
ACH-000018,-0.8244798928624659
ACH-000019,-0.7925361328076205
ACH-000021,-0.4897431152086288
ACH-000022,-0.7489510411504213
ACH-000025,-0.5347781571494601
ACH-000028,-0.7772171236012808
ACH-000030,-0.3224747848754381
ACH-000035,-0.6369383844649037
ACH-000036,-0.2373386682870109
ACH-000037,-0.4740410947210889
ACH-000039,-0.2876306620069373
ACH-000040,-0.2583997142880903
ACH-000041,-0.6036294788629699
ACH-000042,-0.30018922617178617
ACH-000045,-0.5370813343843935
ACH-000047,-0.5205975608259057
ACH-000052,-0.5606646229763511
ACH-000053,-0.5278705256895556
ACH-000054,-0.6630450193843525
ACH-000055,-0.6884408031022613
ACH-000060,-0.555621046901796
ACH-000067,-0.4766307666088709
ACH-000070,-0.5894983080254008
ACH-000075,-0.35966915745691
ACH-000078,-0.4067619222553141
ACH-000082,-0.5063211031457633
ACH-000085,-0.4518433987386032
ACH-000086,-0.6151794981299882
ACH-000087,-0.6259984017881999
ACH-000092,-0.35581131535518995
ACH-000095,-0.4204363952365577
ACH-000097,-0.40532499880687217
ACH-000098,-0.4001004271231744
ACH-000099,-0.5477002551919544
ACH-000108,-0.4048311301197364
ACH-000113,-0.6782653859439076
ACH-000116,-0.6615745544099395
ACH-000118,-0.8280518769835389
ACH-000120,-0.4347669918376652
ACH-000123,-0.7084654672523536
ACH-000127,-0.5845409301741661
ACH-000128,-0.713457686662312
ACH-000132,-0.30875932507368864
ACH-000133,-0.6003999905563089
ACH-000137,-0.3664454924365655
ACH-000138,-0.41155082279888106
ACH-000142,-0.3485582888932026
ACH-000143,-0.8591952604118334
ACH-000146,-0.5077824749183233
ACH-000148,-0.5308612626967084
ACH-000150,-0.8488420159390145
ACH-000152,-0.44959052754651774
ACH-000153,-0.48776177243188396
ACH-000159,-0.4859853909445914
ACH-000160,-0.8198462740627669
ACH-000163,-0.3896110948160516
ACH-000167,2.441271585437323
ACH-000168,-0.3038700128312284
ACH-000169,-0.5723544954610321
ACH-000178,-0.6440382539183754
ACH-000183,-0.40865104181903344
ACH-000188,-0.3547057893927041
ACH-000189,-0.5676012852468849
ACH-000190,-0.8103803441220852
ACH-000198,-0.5067177990397302
ACH-000203,-0.5450976701722974
ACH-000204,-0.3342028322632013
ACH-000206,-0.4886171350121209
ACH-000207,-0.4764920457056954
ACH-000208,-0.5051284901244003
ACH-000210,-0.8979664919600296
ACH-000211,-0.3918865136988547
ACH-000215,-0.3980923178341728
ACH-000221,-1.206655590373186
ACH-000222,-0.5371080610437641
ACH-000223,-0.691331929178178
ACH-000226,-0.4632220612714226
