,AP3M1 (26985)
ACH-000004,-0.09970092495773772
ACH-000005,-0.1541466996404755
ACH-000007,-0.15576214463910987
ACH-000009,-0.06585016378440198
ACH-000011,-0.0532487771312898
ACH-000012,-0.1021570246638792
ACH-000013,-0.022919403188679813
ACH-000014,-0.0722470807085778
ACH-000015,-0.16399028247412722
ACH-000017,-0.2660868190705891
ACH-000018,-0.036666278603773694
ACH-000019,-0.1528782021589753
ACH-000021,-0.011863629224968496
ACH-000022,-0.010666316602415295
ACH-000025,-0.07371002363928379
ACH-000028,-0.14671735904845953
ACH-000030,-0.2201437258545929
ACH-000035,-0.00909839996656236
ACH-000036,-0.06344951541694324
ACH-000037,-0.17827969769330104
ACH-000039,-0.06514021582341982
ACH-000040,-0.01859562197407402
ACH-000041,0.03601259950785317
ACH-000042,-0.2135244015074115
ACH-000045,-0.00445811592752159
ACH-000047,-0.10686011360301034
ACH-000052,-0.11534524856548095
ACH-000053,-0.052677294986092735
ACH-000054,-0.11692967955798435
ACH-000055,-0.287547582843398
ACH-000060,-0.02394158587880741
ACH-000067,-0.2909425295918909
ACH-000070,0.04189038662040343
ACH-000075,0.21705811183268614
ACH-000078,-0.14954626996070386
ACH-000082,0.05574111084331556
ACH-000085,-0.07477988658954783
ACH-000086,-0.15601462539374844
ACH-000087,-0.008179301763508838
ACH-000092,-0.03538515822465161
ACH-000095,-0.16022343398418273
ACH-000097,0.032793015055162265
ACH-000098,-0.2337468307723967
ACH-000099,-0.10108172942842283
ACH-000108,-0.20012949079728434
ACH-000113,-0.1286645498225759
ACH-000116,-0.0832362989133588
ACH-000118,-0.2122821401677338
ACH-000120,-0.12927811375870335
ACH-000123,0.032293273685894894
ACH-000127,-0.1264438032248773
ACH-000128,0.08867325197637406
ACH-000132,-0.13248848971141453
ACH-000133,-0.08028224876100712
ACH-000137,-0.28519429400174856
ACH-000138,0.012606378975960092
ACH-000142,-0.0332731780345695
ACH-000143,0.20710049678548087
ACH-000146,-0.10622237581384776
ACH-000148,-0.1484307189487464
ACH-000150,0.0317882949761946
ACH-000152,-0.17916746146353238
ACH-000153,-0.037185059392553794
ACH-000159,-0.05975245136358801
ACH-000160,-0.1425852674644382
ACH-000163,-0.13892858088085125
ACH-000167,-0.19194587569578409
ACH-000168,-0.048334274630190036
ACH-000169,-0.14760073816616506
ACH-000178,-0.03498248301358848
ACH-000183,-0.1420179840136356
ACH-000188,-0.05924790725023305
ACH-000189,-0.1445146857764292
ACH-000190,-0.08542745828242529
ACH-000198,-0.09246744950864406
ACH-000203,-0.35824987023973665
ACH-000204,0.05332243429316546
ACH-000206,-0.04671747726475258
ACH-000207,-0.17434483664499156
ACH-000208,-0.039009590429612086
ACH-000210,-0.056309325516711924
ACH-000211,-0.19266511456069768
ACH-000215,-0.02587724721134995
ACH-000221,-0.08563601389015048
ACH-000222,0.170197186449137
ACH-000223,-0.13569283355504416
ACH-000226,-0.16443602434755536
ACH-000227,-0.10255373294649434
ACH-000228,-0.17829117309425696
ACH-000231,-0.06365587539594741
ACH-000232,-0.03513049273344333
ACH-000233,-0.07106419421865164
ACH-000234,-0.04182319455240825
ACH-000235,-0.09615994463832853
ACH-000237,-0.1141046994655846
ACH-000238,-0.0760044586293037
ACH-000242,-0.0752760821919596
ACH-000243,-0.14821897095294387
ACH-000244,-0.12238677068627456
ACH-000246,-0.08791379871402212
ACH-000248,-0.2302493138061049
ACH-000250,-0.12038831853138365
ACH-000251,0.02620554004300512
ACH-000252,-0.10481653504754684
ACH-000253,-0.1008857724291456
ACH-000255,-0.23547878644391976
ACH-000256,-0.2374816209009793
ACH-000257,-0.1932236786553716
ACH-000258,-0.17384769595877494
ACH-000259,-0.08565414369571148
ACH-000260,-0.12935293978534446
ACH-000261,-0.04077011523512248
ACH-000262,-0.1382808679940087
ACH-000263,-0.3847702604683413
ACH-000264,-0.15079814263143695
ACH-000265,-0.09633427274603693
ACH-000266,-0.07241162145410418
ACH-000272,-0.03947254648572015
ACH-000274,-0.04604586025275557
ACH-000277,0.02674655089052869
ACH-000278,0.06101488442310667
ACH-000279,-0.1764450962719903
ACH-000280,-0.015673636983772974
ACH-000281,-0.18000917682119766
ACH-000288,-0.12162184466783316
ACH-000291,-0.12077222979622924
ACH-000293,-0.15962409784816556
ACH-000294,-0.1663403338302658
ACH-000295,-0.11630817926177987
ACH-000296,-0.2319019739722229
ACH-000302,-0.2473626091197325
ACH-000304,-0.30302261147967463
ACH-000307,-0.14765435083863418
ACH-000308,-0.1170922119352333
ACH-000310,-0.07447267862312075
ACH-000311,0.10448053458016801
ACH-000312,-0.05601376742180751
ACH-000315,-0.25623775795880604
ACH-000316,-0.07078550030150467
ACH-000317,0.12630524903256252
ACH-000318,-0.1160305060966155
ACH-000319,0.042873182449986204
ACH-000320,-0.10080911972491442
ACH-000322,-0.10722624782835476
ACH-000323,-0.20925880407437306
ACH-000324,-0.22325913953795165
ACH-000329,-0.1514885913413786
ACH-000330,-0.06269631900863101
ACH-000331,-0.02704919544675998
ACH-000332,-0.20386666479372967
ACH-000334,-0.021209265764959555
ACH-000335,-0.12479529939180473
ACH-000336,-0.4113800468092777
ACH-000337,-0.3123449073306841
ACH-000338,-0.2170441003126476
ACH-000339,-0.04792138197557591
ACH-000341,-0.08753555014560457
ACH-000348,-0.1115362536680396
ACH-000350,-0.11588594641935028
ACH-000352,-0.04484786179212365
ACH-000356,-0.1532342043753794
ACH-000361,0.08782783448471264
ACH-000362,-0.15899947074236012
ACH-000363,-0.01531820511545529
ACH-000364,-0.019393339317258357
ACH-000365,-0.01420301230985952
ACH-000366,-0.09756567696067156
ACH-000368,-0.16042896216693994
ACH-000374,-0.09752354302657386
ACH-000375,-0.13763688325837198
ACH-000376,-0.03948091373092241
ACH-000381,-0.1268939522404263
ACH-000383,-0.16073173339925054
ACH-000387,-0.1559543215207747
ACH-000389,-0.031755518665537004
ACH-000390,-0.012265307347503557
ACH-000393,0.0003153411159309825
ACH-000395,0.015227074634429481
ACH-000396,-0.183032735948358
ACH-000397,-0.1818268753051252
ACH-000401,-0.07971834931253997
ACH-000402,-0.079529914055067
ACH-000403,-0.15725711387903815
ACH-000404,0.1887817786818618
ACH-000406,0.028253188774862555
ACH-000407,-0.054580129894720636
ACH-000408,-0.06768034224975343
ACH-000410,-0.09206811605240364
ACH-000411,-0.1776139990550414
ACH-000414,-0.04474700460019978
ACH-000415,-0.19321872160689305
ACH-000416,-0.12557124838372716
ACH-000420,-0.05557667286918881
ACH-000421,-0.04808525735408853
ACH-000424,-0.037523610060704135
ACH-000425,-0.16698381129035708
ACH-000426,-0.16435040051298275
ACH-000427,-0.13711179912065874
ACH-000433,-0.18483446113606453
ACH-000435,-0.3488975613850031
ACH-000436,-0.19062598218315308
ACH-000444,-0.06645272824950216
ACH-000445,0.14389577285658758
ACH-000448,-0.027213333072267032
ACH-000450,0.013416181813640684
ACH-000452,-0.2150171505964479
ACH-000454,-0.03474624035163939
ACH-000458,-0.028347533792021668
ACH-000459,0.08111544277378417
ACH-000460,-0.14952957837216305
ACH-000461,-0.17130334694644098
ACH-000463,-0.03832716673140698
ACH-000464,-0.06254959208045384
ACH-000466,-0.15358648193280205
ACH-000467,0.018963797366389142
ACH-000468,-0.08258732037173043
ACH-000469,-0.12728082950872086
ACH-000470,0.07568810131605651
ACH-000471,-0.024680906939772783
ACH-000472,-0.16411593892384613
ACH-000473,-0.0918635012176318
ACH-000475,-0.0797539088483369
ACH-000476,-0.1676431188873991
ACH-000477,-0.19835807145610876
ACH-000479,-0.1425609219627982
ACH-000480,-0.1500144432114987
ACH-000481,-0.13463072263035422
ACH-000483,0.043870241108390384
ACH-000484,-0.10551358014821273
ACH-000485,-0.2906094402745268
ACH-000486,-0.2701591689940635
ACH-000487,-0.03346733873609315
ACH-000488,-0.14081462629503064
ACH-000490,-0.3112192958313002
ACH-000491,-0.14404966691899332
ACH-000495,-0.11812139497253868
ACH-000496,-0.14425307337241206
ACH-000499,0.013439090110608756
ACH-000500,0.014877969049795155
ACH-000502,-0.1970427306277212
ACH-000503,0.32401174765803753
ACH-000505,-0.253776223444983
ACH-000507,-0.06420364612049326
ACH-000510,-0.10580708391260236
ACH-000511,-0.04544168085487271
ACH-000512,-0.07522552826472542
ACH-000516,-0.07909851752137491
ACH-000517,-0.08865269119620521
ACH-000518,-0.00608196726291996
ACH-000520,-0.12509358814287005
ACH-000521,0.009764305939693444
ACH-000522,-0.0108617219013825
ACH-000524,-0.18470765930045
ACH-000527,-0.1062048711941944
ACH-000528,-0.15586947734863504
ACH-000537,-0.07638587434443046
ACH-000541,-0.008652362673124548
ACH-000542,-0.1769866191820539
ACH-000544,-0.021429302582967817
ACH-000545,-0.17382452094285872
ACH-000547,0.033553965548387
ACH-000548,-0.06815874471080774
ACH-000549,-0.17567941116793814
ACH-000550,-0.03192071481942349
ACH-000552,-0.13416185443058415
ACH-000556,-0.19027450788867245
ACH-000557,-0.015235811901018016
ACH-000569,-0.05845975048314692
ACH-000570,-0.04017364397922075
ACH-000571,-0.0254932446974893
ACH-000573,-0.08003740605593017
ACH-000576,-0.10565599378372084
ACH-000579,-0.07777024120593097
ACH-000580,0.03924834855245049
ACH-000584,-0.08630705572436874
ACH-000585,-0.17138407402335554
ACH-000588,-0.06508830801992664
ACH-000589,0.02900495517526975
ACH-000591,-0.27511647923104354
ACH-000593,-0.0006199817694808492
ACH-000600,-0.10502586442059283
ACH-000601,-0.08207590701137392
ACH-000605,0.02157196912945761
ACH-000606,-0.19468542056817434
ACH-000608,-0.10002168899648613
ACH-000614,-0.016817621611376645
ACH-000616,-0.3409762092846453
ACH-000618,-0.17223967236801685
ACH-000619,-0.10764706782491686
ACH-000620,0.014910643113654825
ACH-000621,-0.039196258922403616
ACH-000622,0.03311898967498054
ACH-000623,-0.16216923201399366
ACH-000624,-0.08289189360459423
ACH-000627,-0.2492345724791466
ACH-000630,-0.2770834391776896
ACH-000631,-0.369347734380472
ACH-000632,-0.06305117551000804
ACH-000633,-0.11331622103094892
ACH-000637,-0.02671949679709256
ACH-000638,-0.29837618052381176
ACH-000646,-0.11192365162600723
ACH-000647,-0.1227284475993121
ACH-000648,-0.08717581396610077
ACH-000649,-0.1541279345458252
ACH-000651,-0.13919621341132254
ACH-000652,-0.03085182107855253
ACH-000653,-0.2256076356295447
ACH-000657,-0.08949401501809617
ACH-000658,0.06463503204771484
ACH-000661,-0.1518727469092161
ACH-000662,-0.22892907512769475
ACH-000663,-0.21120854900399533
ACH-000665,-0.07898177091369253
ACH-000671,-0.1462873377045991
ACH-000672,-0.10546625448105283
ACH-000673,-0.07404255422274844
ACH-000676,-0.13733489887158545
ACH-000677,-0.07662357327816444
ACH-000681,0.005283643763696784
ACH-000683,-0.09816702937784633
ACH-000684,-0.01362113887832072
ACH-000688,-0.188292769400614
ACH-000693,-0.10011952272349008
ACH-000694,-0.15056800593685085
ACH-000695,0.15546958979432604
ACH-000696,-0.033916268805154665
ACH-000697,-0.33038875979703697
ACH-000699,-0.09853240202915284
ACH-000701,-0.08437065828958605
ACH-000706,-0.11586588549047835
ACH-000711,-0.20548732090893296
ACH-000713,-0.009638559719451049
ACH-000714,-0.04964317233205444
ACH-000718,-0.25544187463996154
ACH-000720,-0.0926289284448053
ACH-000721,-0.1085476963307602
ACH-000724,-0.1612721138770189
ACH-000725,-0.08152304556723063
ACH-000732,-0.3315000192228735
ACH-000734,-0.09026899705745857
ACH-000735,-0.12154068590040368
ACH-000736,-0.0816464231332255
ACH-000738,-0.1416386689373033
ACH-000746,-0.04584427426302823
ACH-000747,-0.15951264822812006
ACH-000748,-0.024245760041257912
ACH-000753,-0.033790357639664786
ACH-000756,-0.08327905604949665
ACH-000757,-0.01774417623550104
ACH-000758,-0.16984433689780265
ACH-000760,-0.056504745886141725
ACH-000762,-0.14093043433497726
ACH-000763,-0.10732017302106253
ACH-000764,-0.2770224048483794
ACH-000765,-0.04725808917611184
ACH-000766,-0.2514204637067921
ACH-000767,-0.2096472214399697
ACH-000768,-0.03590850674226978
ACH-000769,-0.13351692058575987
ACH-000770,0.0009275511969915322
ACH-000771,-0.15626323590426566
ACH-000773,-0.0975245334164318
ACH-000776,-0.052526931387174666
ACH-000777,-0.034707284125278334
ACH-000778,0.005584146917316971
ACH-000781,0.016680300987030286
ACH-000782,-0.038855464338340966
ACH-000783,-0.07749684249222685
ACH-000784,-0.085540746070758
ACH-000785,-0.16832689437515752
ACH-000787,-0.021874305122567824
ACH-000788,-0.07251594154818072
ACH-000791,-0.05132635567544618
ACH-000792,-0.05951308865057065
ACH-000794,-0.2271173102970037
ACH-000796,-0.09681886524892502
ACH-000798,-0.24221109363775375
ACH-000799,-0.08341165773447545
ACH-000800,0.0689177463358928
ACH-000802,-0.13462345173314966
ACH-000804,-0.06491349182142128
ACH-000805,0.04963905423006463
ACH-000809,-0.17133684201973484
ACH-000810,-0.2142025053510099
ACH-000811,-0.01018471462181101
ACH-000817,-0.3282960337031944
ACH-000819,-0.0826256725135901
ACH-000820,-0.5979095769637099
ACH-000821,-0.061555673717651034
ACH-000822,-0.1284550724295591
ACH-000823,0.03455055041348898
ACH-000824,-0.1163633932419204
ACH-000827,-0.057798065834991565
ACH-000829,-0.059739510598262414
ACH-000831,-0.1167704161207576
ACH-000832,-0.061988531374221625
ACH-000833,-0.08403183113059982
ACH-000834,-0.0978309019303216
ACH-000835,-0.021016238280698898
ACH-000836,-0.32188698737914656
ACH-000837,-0.14432985194366724
ACH-000838,-0.09575262006924314
ACH-000839,-0.1018510579481431
ACH-000840,0.07548140805395276
ACH-000841,-0.16994950165752526
ACH-000843,-0.09914860587693423
ACH-000846,-0.12557369732581405
ACH-000847,-0.1173639887242618
ACH-000848,-0.18336671471477928
ACH-000849,-0.10111024324366304
ACH-000851,-0.016799742590758737
ACH-000855,-0.1821293861563462
ACH-000856,-0.055972046391763605
ACH-000858,-0.257216715237258
ACH-000859,-0.17324281594243038
ACH-000861,-0.200228131807152
ACH-000862,-0.19860511301036732
ACH-000865,-0.2276728848808428
ACH-000866,-0.07614952263351593
ACH-000867,-0.18156652064073728
ACH-000869,-0.15867928729912925
ACH-000872,-0.11991198473896893
ACH-000873,0.02377864775662997
ACH-000876,-0.045816787698492116
ACH-000878,0.04554494776940799
ACH-000880,-0.13719870809190268
ACH-000881,-0.11927093273026815
ACH-000882,-0.07223827157743913
ACH-000884,-0.05861121480121768
ACH-000885,-0.31299962570254786
ACH-000887,-0.15866364864444307
ACH-000889,-0.18389532041449616
ACH-000896,-0.0021049167156943546
ACH-000898,-0.09494310669807147
ACH-000900,-0.11084763964955896
ACH-000901,-0.1175610832720138
ACH-000905,-0.13661948725065498
ACH-000906,-0.00013425894488141294
ACH-000907,0.004210148110361065
ACH-000910,-0.0048855592047657645
ACH-000911,-0.12839490450721042
ACH-000912,-0.10029160377932386
ACH-000913,-0.1078864900653184
ACH-000915,0.021971649478798767
ACH-000916,0.18841271304595333
ACH-000917,-0.017450034104489368
ACH-000920,-0.09763455809304038
ACH-000921,0.05678231995599019
ACH-000924,-0.14076096772565858
ACH-000926,-0.210526340944869
ACH-000928,-0.19672792636993502
ACH-000929,-0.18531693442013036
ACH-000932,-0.1806181241281676
ACH-000935,-0.17601173230824868
ACH-000936,-0.18246909674159129
ACH-000937,-0.1493431995538008
ACH-000938,-0.04886646044281834
ACH-000939,-0.18663902799018184
ACH-000941,-0.14020010014238213
ACH-000943,-0.019908296661634742
ACH-000946,-0.17076841820089864
ACH-000947,-0.10140252234166652
ACH-000948,-0.2540667063285756
ACH-000950,-0.05862402906194264
ACH-000953,0.00996032980508919
ACH-000954,-0.06006676209170723
ACH-000957,-0.08578396577408523
ACH-000958,-0.11675255639005068
ACH-000960,0.0536671118797377
ACH-000963,-0.25063185596701903
ACH-000968,-0.09762548922504892
ACH-000969,-0.310409745480347
ACH-000972,-0.21579403937146352
ACH-000973,-0.1421515395714139
ACH-000974,-0.13677901668676318
ACH-000978,-0.1778434154280028
ACH-000984,-0.2949400549990234
ACH-000986,-0.04108831504962215
ACH-000988,-0.030418811902971337
ACH-000993,-0.1525960803332436
ACH-000994,-0.0673630253067823
ACH-000996,-0.18588624532211626
ACH-001001,-0.0012866637069749195
ACH-001020,-0.1289562593505766
ACH-001028,-0.16327024267310364
ACH-001031,-0.23532826416768304
ACH-001038,-0.14384755981209352
ACH-001048,-0.09795626563518296
ACH-001050,-0.11212906244999864
ACH-001053,0.08375538750555929
ACH-001054,0.05626858782641783
ACH-001061,-0.0295879819451306
ACH-001067,-0.231609773714571
ACH-001075,-0.10814818132927476
ACH-001096,-0.16194370856329454
ACH-001111,-0.1998025906103803
ACH-001119,-0.16071421860270188
ACH-001128,-0.041927669473152435
ACH-001134,-0.1071409067622563
ACH-001151,-0.10466334567231923
ACH-001163,0.0015038467361753096
ACH-001164,-0.01670799585538824
ACH-001183,-0.09278708287850296
ACH-001192,-0.22280011987164705
ACH-001193,-0.0387950771195762
ACH-001196,0.0565357349364733
ACH-001197,0.08301073072558515
ACH-001205,-0.1121348730425181
