,TOP3A (7156)
ACH-000004,-0.7335791232019082
ACH-000005,-0.6733117159543269
ACH-000007,-0.7436058769319109
ACH-000009,-0.8728536000373056
ACH-000011,-0.8151001968261729
ACH-000012,-0.8221604791954491
ACH-000013,-0.9796188044985742
ACH-000014,-0.73696864653985
ACH-000015,-1.0159236056373022
ACH-000017,-1.0345838076475753
ACH-000018,-1.076328266921141
ACH-000019,-0.7327692025951118
ACH-000021,-0.7368362372911471
ACH-000022,-1.0100957451641484
ACH-000025,-1.027411500194702
ACH-000028,-0.9036376656620138
ACH-000030,-0.8525709706419553
ACH-000035,-1.0394558675750851
ACH-000036,-0.9289362452073088
ACH-000037,-1.0883912844165402
ACH-000039,-0.8900810286604899
ACH-000040,-0.9881417858769224
ACH-000041,-0.956438310756832
ACH-000042,-1.0443837061791132
ACH-000045,-0.8021512196239736
ACH-000047,-0.9097445342009328
ACH-000052,-0.9417148423344044
ACH-000053,-0.8903023109193209
ACH-000054,-0.7507117225592037
ACH-000055,-0.8898009324136891
ACH-000060,-1.1087537044379547
ACH-000067,-0.8756224463820378
ACH-000070,-0.8011522283670895
ACH-000075,-1.1281591796084642
ACH-000078,-1.132563590564423
ACH-000082,-0.7019733526401312
ACH-000085,-0.9919411247162404
ACH-000086,-1.017094509475447
ACH-000087,-0.6890336891214984
ACH-000092,-0.9572645958198206
ACH-000095,-0.8534112793582381
ACH-000097,-0.966659672088284
ACH-000098,-1.1404174405952106
ACH-000099,-1.0055900625029317
ACH-000108,-0.8437172856588211
ACH-000113,-0.8894015971318832
ACH-000116,-0.9082072894798467
ACH-000118,-1.0192311129529472
ACH-000120,-0.8255948745504045
ACH-000123,-0.9068959987403684
ACH-000127,-0.8915590557777644
ACH-000128,-0.8859394486658093
ACH-000132,-0.9031483056546098
ACH-000133,-0.8447398789444911
ACH-000137,-1.053420159047555
ACH-000138,-1.0599598396443752
ACH-000142,-0.7904028232595551
ACH-000143,-0.8243303752249076
ACH-000146,-0.8673860465703241
ACH-000148,-0.9267433323673792
ACH-000150,-0.9013683910623196
ACH-000152,-0.9473429315146252
ACH-000153,-0.94152395822865
ACH-000159,-0.8257012347890679
ACH-000160,-0.9745722252989829
ACH-000163,-0.9942543155089696
ACH-000167,-1.5924672830004334
ACH-000168,-0.9662034274934749
ACH-000169,-0.9952373615619566
ACH-000178,-0.917581634184512
ACH-000183,-0.9210698859128692
ACH-000188,-0.8394557482808152
ACH-000189,-0.7154559701241442
ACH-000190,-0.9494772712662692
ACH-000198,-1.0324191708770225
ACH-000203,-0.9095588331945514
ACH-000204,-0.5866964574403226
ACH-000206,-0.651026833178813
ACH-000207,-0.7590856259142357
ACH-000208,-0.7405778766840114
ACH-000210,-0.7977553196982513
ACH-000211,-0.8868981904910117
ACH-000215,-0.9902836430368268
ACH-000221,-0.8848308087165222
ACH-000222,-0.7927595101128185
ACH-000223,-0.7341704589092842
ACH-000226,-0.6855039328253744
ACH-000227,-0.7650312898263536
ACH-000228,-0.9628455337021692
ACH-000231,-1.0953014543470392
ACH-000232,-0.915065199185054
ACH-000233,-0.8544161703525471
ACH-000234,-0.8636022141451688
ACH-000235,-0.8533896434096157
ACH-000237,-0.9343214190912732
ACH-000238,-0.8742861428111361
ACH-000242,-1.2081040523472013
ACH-000243,-0.9555957332917828
ACH-000244,-1.0798605997910562
ACH-000246,-1.0538378991210988
ACH-000248,-0.9464976416366004
ACH-000250,-1.189456629909665
ACH-000251,-1.0459854337800163
ACH-000252,-1.06396708171262
ACH-000253,-0.7878383570656692
ACH-000255,-0.9416187528172498
ACH-000256,-0.8713747319614671
ACH-000257,-0.886942733882789
ACH-000258,-0.8951935102056137
ACH-000259,-1.0256505034743726
ACH-000260,-0.9498862527330106
ACH-000261,-1.0492748523873716
ACH-000262,-0.8235118696347623
ACH-000263,-0.9048272970503982
ACH-000264,-0.949488070145448
ACH-000265,-0.8318838510669542
ACH-000266,-1.1407573832098483
ACH-000272,-0.9854651115565799
ACH-000274,-1.029013804448481
ACH-000277,-0.7886154882087157
ACH-000278,-1.1039603811122671
ACH-000279,-0.9804245873727232
ACH-000280,-0.9764928634140362
ACH-000281,-0.9687727092789514
ACH-000288,-0.983624886910898
ACH-000291,-0.9228452201666713
ACH-000293,-0.8015328658134949
ACH-000294,-0.8637712576214126
ACH-000295,-1.0070860932950276
ACH-000296,-0.9474848471286454
ACH-000302,-0.9478191037661412
ACH-000304,-1.0622101142564315
ACH-000307,-0.7694248971307511
ACH-000308,-1.0560789238624266
ACH-000310,-0.8623943135437342
ACH-000311,-0.8474083968827066
ACH-000312,-0.980294735689118
ACH-000315,-0.7595978029713369
ACH-000316,-0.9274962613449422
ACH-000317,-0.8656095429042953
ACH-000318,-0.9111777299228734
ACH-000319,-0.8559403162538366
ACH-000320,-1.1862133715884495
ACH-000322,-1.0803244956027056
ACH-000323,-1.3361883554919058
ACH-000324,-0.8227496017082653
ACH-000329,-0.8682692151016369
ACH-000330,-1.0735619661375702
ACH-000331,-1.0225067154984169
ACH-000332,-1.114007814806074
ACH-000334,-1.0016478122230206
ACH-000335,-0.7895426253558984
ACH-000336,-0.9195765203545184
ACH-000337,-0.985007530908914
ACH-000338,-0.9286220944245278
ACH-000339,-1.0023536878984205
ACH-000341,-0.7167498243406072
ACH-000348,-0.9268048087373862
ACH-000350,-0.7600707200629089
ACH-000352,-0.9652925295376767
ACH-000356,-0.9542079913395756
ACH-000361,-0.8414638994056051
ACH-000362,-0.8597328420804318
ACH-000363,-0.8945229124118887
ACH-000364,-0.8902478290923388
ACH-000365,-0.8227783473373601
ACH-000366,-0.9529499483224548
ACH-000368,-1.2895843816294097
ACH-000374,-1.1421338098868952
ACH-000375,-0.8810834263055325
ACH-000376,-1.0502149544433972
ACH-000381,-0.9819760585924204
ACH-000383,-0.7955270249943456
ACH-000387,-0.8998865449548198
ACH-000389,-0.9130960705971736
ACH-000390,-0.7556038062913772
ACH-000393,-0.7719022431012553
ACH-000395,-0.8391650526597552
ACH-000396,-1.1318351079384603
ACH-000397,-1.1120938384511665
ACH-000401,-0.8660530423726869
ACH-000402,-1.01433101358592
ACH-000403,-0.9673038280794444
ACH-000404,-0.8006541543078982
ACH-000406,-0.7988484749322042
ACH-000407,-1.0223217653123724
ACH-000408,-1.0328855244520765
ACH-000410,-0.9640751697076172
ACH-000411,-1.08954748241917
ACH-000414,-0.7800659575321791
ACH-000415,-0.9859515978556272
ACH-000416,-0.95475202448118
ACH-000420,-0.9975303612560312
ACH-000421,-1.002274266745676
ACH-000424,-1.0917391833354797
ACH-000425,-0.8868925685232839
ACH-000426,-0.8848646785628742
ACH-000427,-1.0812111447694157
ACH-000433,-0.9550831881595359
ACH-000435,-0.9451513922390768
ACH-000436,-0.9656585721575236
ACH-000444,-0.9693377721027604
ACH-000445,-0.7888815672132661
ACH-000448,-1.0478801838453242
ACH-000450,-1.1645969629066717
ACH-000452,-1.0144664703570834
ACH-000454,-1.026514875728032
ACH-000458,-0.8743859289045258
ACH-000459,-0.5380216103233364
ACH-000460,-0.9154229883595699
ACH-000461,-0.9498537055386688
ACH-000463,-0.8723578634265309
ACH-000464,-0.8632957946317076
ACH-000466,-0.9048950652895604
ACH-000467,-0.997323786413398
ACH-000468,-0.8120225480963392
ACH-000469,-1.0457183748844971
ACH-000470,-1.0898915248116106
ACH-000471,-0.9969840855534768
ACH-000472,-0.86679382916988
ACH-000473,-0.6895431351794356
ACH-000475,-0.9333051091982346
ACH-000476,-0.83400158938283
ACH-000477,-0.5988316591822709
ACH-000479,-0.9303894451831479
ACH-000480,-0.8563435440794809
ACH-000481,-0.8233750447389844
ACH-000483,-0.5860802910333094
ACH-000484,-0.8661129298273387
ACH-000485,-0.9551185851417364
ACH-000486,-0.8348290039010362
ACH-000487,-0.968106212794766
ACH-000488,-0.8671396479949869
ACH-000490,-1.1540844983141036
ACH-000491,-0.8234659871881312
ACH-000495,-0.9114207585430044
ACH-000496,-1.162928329869897
ACH-000499,-0.957433205888944
ACH-000500,-0.9478428920797044
ACH-000502,-0.971559147123024
ACH-000503,-0.9445429211798864
ACH-000505,-0.9341831582268272
ACH-000507,-0.9772988115022688
ACH-000510,-0.9427839049676048
ACH-000511,-1.0269026457251558
ACH-000512,-0.7834895150416169
ACH-000516,-0.7711224035366058
ACH-000517,-0.9577678297745807
ACH-000518,-1.1095637799319005
ACH-000520,-0.876847541184686
ACH-000521,-1.013945417215782
ACH-000522,-1.007034401222325
ACH-000524,-0.6870100534205502
ACH-000527,-0.8286195372638803
ACH-000528,-0.8604662999131371
ACH-000537,-1.153909539947867
ACH-000541,-0.7442076962986581
ACH-000542,-0.8858952220683363
ACH-000544,-0.9665387144716864
ACH-000545,-1.1033893158406538
ACH-000547,-0.94537585342996
ACH-000548,-1.0074717681001022
ACH-000549,-0.9455355647245324
ACH-000550,-0.9445798184748128
ACH-000552,-1.0613626309973911
ACH-000556,-0.9839729335159784
ACH-000557,-0.9702907660887892
ACH-000569,-0.5951727933215454
ACH-000570,-0.8016405934445467
ACH-000571,-0.8059069427987263
ACH-000573,-0.810528504392876
ACH-000576,-0.8978581090763514
ACH-000579,-0.7655780738362448
ACH-000580,-0.8803592084735183
ACH-000584,-0.9825153149873748
ACH-000585,-0.986495087952446
ACH-000588,-0.5890900050226603
ACH-000589,-0.9654136505907888
ACH-000591,-1.0308935502495558
ACH-000593,-0.8310494277933772
ACH-000600,-0.875258833480353
ACH-000601,-1.0016186797747917
ACH-000605,-1.0401991609760102
ACH-000606,-0.9586444421889808
ACH-000608,-0.5288690900388976
ACH-000614,-1.0081034023832038
ACH-000616,-0.7309694563009772
ACH-000618,-0.7493313274304114
ACH-000619,-0.8491050229837622
ACH-000620,-1.0125821816890341
ACH-000621,-1.2071028640584232
ACH-000622,-0.9829335806550844
ACH-000623,-0.9874609608667198
ACH-000624,-1.0207695563901962
ACH-000627,-0.8887173679777367
ACH-000630,-0.9411861328751999
ACH-000631,-0.9348365770648877
ACH-000632,-0.9249831593483158
ACH-000633,-0.945189488714546
ACH-000637,-0.7842662146656277
ACH-000638,-0.7115467849830559
ACH-000646,-0.8341422377603933
ACH-000647,-0.7384724506410452
ACH-000648,-0.6495883237700019
ACH-000649,-0.9381411573355852
ACH-000651,-1.1606965954028865
ACH-000652,-1.07396286856095
ACH-000653,-0.6671477397536945
ACH-000657,-0.6531220120316489
ACH-000658,-1.0351922071419983
ACH-000661,-0.6804479111122991
ACH-000662,-0.7691842873787653
ACH-000663,-0.970884436034128
ACH-000665,-0.9489855153208168
ACH-000671,-0.9273129992943734
ACH-000672,-1.215080403518594
ACH-000673,-1.1008518414599051
ACH-000676,-0.9471578631325128
ACH-000677,-0.7175184167319835
ACH-000681,-0.8181002069991985
ACH-000683,-1.0129960967713612
ACH-000684,-0.9507184791080759
ACH-000688,-0.6485334967243958
ACH-000693,-0.9996121296591828
ACH-000694,-0.8852986338268459
ACH-000695,-1.1366993083775223
ACH-000696,-1.1033212174932217
ACH-000697,-0.8527965276618457
ACH-000699,-1.1006072867221692
ACH-000701,-0.8464123135702845
ACH-000706,-0.9708934501732842
ACH-000711,-0.997985850404827
ACH-000713,-1.111877121707957
ACH-000714,-1.1038083531539158
ACH-000718,-0.8758081360670521
ACH-000720,-0.9027895674184354
ACH-000721,-1.070467283149719
ACH-000724,-0.8207635620209454
ACH-000725,-1.0076103488969517
ACH-000732,-0.945177085736764
ACH-000734,-0.8189316131074773
ACH-000735,-0.9287776268612624
ACH-000736,-0.7101390316122945
ACH-000738,-0.9801568115595718
ACH-000746,-0.7199804388309368
ACH-000747,-0.9219312885471984
ACH-000748,-1.2416712721173635
ACH-000753,-1.0477139324621134
ACH-000756,-0.9100875265999431
ACH-000757,-0.7979621289353492
ACH-000758,-0.8025845125522939
ACH-000760,-1.129678553980803
ACH-000762,-0.9635634392835004
ACH-000763,-0.8574640247866153
ACH-000764,-1.0799122758034927
ACH-000765,-1.2074895389539542
ACH-000766,-1.01935321138367
ACH-000767,-0.7895254933322183
ACH-000768,-0.9318178762945342
ACH-000769,-0.8576503841825097
ACH-000770,-0.9306012818730596
ACH-000771,-0.8694875631152317
ACH-000773,-0.7280478499851458
ACH-000776,-0.7815582695729568
ACH-000777,-0.6992290693559973
ACH-000778,-1.0402195979297528
ACH-000781,-0.9844715205567546
ACH-000782,-0.6152469944199841
ACH-000783,-1.2462663288917748
ACH-000784,-0.9883138566853652
ACH-000785,-1.0936942347008791
ACH-000787,-0.8547942524157325
ACH-000788,-0.985528746352786
ACH-000791,-0.8779469268035344
ACH-000792,-1.1083496597483162
ACH-000794,-0.9825004878584088
ACH-000796,-1.1224630482931404
ACH-000798,-0.8667470597631319
ACH-000799,-0.8739132314597371
ACH-000800,-0.9204349518670406
ACH-000802,-1.006204521024512
ACH-000804,-0.9406440262558996
ACH-000805,-0.9705388419981186
ACH-000809,-0.9756869534137212
ACH-000810,-0.8913624220656562
ACH-000811,-1.0583694151966632
ACH-000817,-0.8189143225600051
ACH-000819,-0.7731123746614329
ACH-000820,-1.1895769512547347
ACH-000821,-0.6832061071663619
ACH-000822,-0.7502703604814289
ACH-000823,-1.0259881842970895
ACH-000824,-1.1454788025957636
ACH-000827,-1.0756800359915626
ACH-000829,-0.9147563915990551
ACH-000831,-0.6959662723046552
ACH-000832,-0.9069337104297028
ACH-000833,-0.6152337997052287
ACH-000834,-0.9570795282179059
ACH-000835,-0.7991078612406546
ACH-000836,-0.9477573736707446
ACH-000837,-0.7763593046900892
ACH-000838,-0.8474123641787193
ACH-000839,-1.0112733100997169
ACH-000840,-1.0672420776405505
ACH-000841,-0.8519663161277132
ACH-000843,-0.7024099874783085
ACH-000846,-0.960622038998833
