,HHATL (57467)
ACH-000004,0.1331375687558462
ACH-000005,0.13997944421612926
ACH-000007,0.10777317747349673
ACH-000009,0.043950407686121885
ACH-000011,0.027543446768992688
ACH-000012,0.05066912187606349
ACH-000013,0.01792365031178543
ACH-000014,0.11639803935699465
ACH-000015,-0.012966553078871429
ACH-000017,0.056890417904199624
ACH-000018,-0.019410261953210252
ACH-000019,0.15208343859931053
ACH-000021,0.08026847271002313
ACH-000022,0.06192666693885025
ACH-000025,-0.05457731078572547
ACH-000028,-0.030571247751132024
ACH-000030,0.06382500053788889
ACH-000035,0.1137852271527752
ACH-000036,-0.00014994635049562816
ACH-000037,0.11943615435142718
ACH-000039,0.1454730214028952
ACH-000040,0.027069822813573945
ACH-000041,0.0772441978956293
ACH-000042,0.046289741877910115
ACH-000045,0.004021792424569218
ACH-000047,0.003002314085437093
ACH-000052,0.14410260798056682
ACH-000053,0.05087286890094825
ACH-000054,-0.02762249833481345
ACH-000055,-0.13621581818671874
ACH-000060,-0.021612667343741825
ACH-000067,0.04837012810862081
ACH-000070,0.1213555809082884
ACH-000075,0.06996615786768316
ACH-000078,0.0412031075610949
ACH-000082,0.07737417824999683
ACH-000085,-0.09625338288488276
ACH-000086,0.050457380849208526
ACH-000087,-0.1724631019072436
ACH-000092,0.004405261959753424
ACH-000095,0.06509930592709151
ACH-000097,0.03413395320216494
ACH-000098,0.014396783764814744
ACH-000099,0.08721351827350612
ACH-000108,0.035727873426776566
ACH-000113,0.050365383814259736
ACH-000116,-0.051614327343222695
ACH-000118,0.03371599033528257
ACH-000120,0.05753085900492243
ACH-000123,0.08225922655695563
ACH-000127,0.006192793953403606
ACH-000128,-0.025327319335103318
ACH-000132,0.08800210104537491
ACH-000133,0.12703012396143476
ACH-000137,-0.0039548116353736815
ACH-000138,0.06821941966517822
ACH-000142,0.022695715409551283
ACH-000143,0.017822826717725122
ACH-000146,0.08030531632407187
ACH-000148,0.10687443548182987
ACH-000150,-0.11037612866874033
ACH-000152,0.016138304551180677
ACH-000153,0.2760696649450442
ACH-000159,0.023496235942079526
ACH-000160,0.03261372572710718
ACH-000163,0.0658651765947435
ACH-000167,-0.03582643211817503
ACH-000168,0.03712844400742954
ACH-000169,0.01907380978044566
ACH-000178,0.04830650310313028
ACH-000183,0.125274476346826
ACH-000188,-0.012506935709314757
ACH-000189,0.08637358099498761
ACH-000190,0.07809748796701074
ACH-000198,0.06955964965440088
ACH-000203,-0.09932434374460364
ACH-000204,0.2415976819381539
ACH-000206,-0.15827313267767448
ACH-000207,-0.04537040426170128
ACH-000208,0.15316796059926402
ACH-000210,0.1091717775513384
ACH-000211,-0.02482506579525703
ACH-000215,0.058306243212883524
ACH-000221,0.06842745445061223
ACH-000222,-0.05865151233861115
ACH-000223,0.08660133992451903
ACH-000226,-0.04251093981136298
ACH-000227,-0.0013424405865314845
ACH-000228,-0.10824683795349198
ACH-000231,-0.032732047575506566
ACH-000232,0.1018692524499816
ACH-000233,-0.005623393685748182
ACH-000234,-0.046192167793707266
ACH-000235,0.026669761516973967
ACH-000237,0.01543825122131627
ACH-000238,0.02611477284538152
ACH-000242,0.08987864327720865
ACH-000243,-0.03417769934573902
ACH-000244,0.19384372526898605
ACH-000246,0.015623263928295541
ACH-000248,0.2111357895636664
ACH-000250,-0.147817732940318
ACH-000251,0.06804860642365755
ACH-000252,-0.07770359196001739
ACH-000253,0.07361639029662616
ACH-000255,-0.06046838193557494
ACH-000256,0.18004679895191425
ACH-000257,-0.04561429658717333
ACH-000258,-0.15301119091646434
ACH-000259,-0.0019170700876792388
ACH-000260,0.05609595059257565
ACH-000261,0.09752703234173928
ACH-000262,-0.015550908239723119
ACH-000263,0.01657189220926471
ACH-000264,-0.07417933395951301
ACH-000265,0.010034649909590396
ACH-000266,0.017750179119468704
ACH-000272,-0.00017064849478912463
ACH-000274,-0.017686868437422044
ACH-000277,0.08000964029240826
ACH-000278,-0.026498608625229958
ACH-000279,0.04797728700198629
ACH-000280,-0.07233824866312108
