,ACTN2 (88)
ACH-000004,-0.030032848633871824
ACH-000005,-0.23547190967721804
ACH-000007,0.1310716424593308
ACH-000009,-0.2535345216442201
ACH-000011,-0.007990212104034158
ACH-000012,-0.09533598363010697
ACH-000013,-0.10294048773885836
ACH-000014,-0.023075569709221408
ACH-000015,0.02619989876173033
ACH-000017,-0.06251479960088398
ACH-000018,-0.1433900147270196
ACH-000019,-0.2176874403904732
ACH-000021,0.02795817299239995
ACH-000022,-0.1341004751453717
ACH-000025,-0.012738886219748854
ACH-000028,0.041368787194059724
ACH-000030,-0.08856579124148897
ACH-000035,0.02258997208792934
ACH-000036,0.14869086113249005
ACH-000037,-0.1543138643095576
ACH-000039,0.08893707786724869
ACH-000040,-0.13036034520722206
ACH-000041,0.03675708270001477
ACH-000042,-0.07760982219506624
ACH-000045,0.04178966330509912
ACH-000047,0.020953184956634858
ACH-000052,-0.09396136397432613
ACH-000053,-0.0570380544879961
ACH-000054,-0.1569663247553902
ACH-000055,0.2006426151411379
ACH-000060,-0.13084424390583607
ACH-000067,-0.0033138544783472648
ACH-000070,-0.1818171723509428
ACH-000075,-0.2276573316466949
ACH-000078,-0.10664004286365586
ACH-000082,-0.2124581068985098
ACH-000085,-0.0702246396631619
ACH-000086,-0.1884218881323275
ACH-000087,0.2311525268767652
ACH-000092,-0.0828277895335586
ACH-000095,-0.16009026305770752
ACH-000097,0.0016165789988099705
ACH-000098,-0.031817065188894524
ACH-000099,-0.0989400612567843
ACH-000108,-0.05014478332086979
ACH-000113,-0.21354856793029325
ACH-000116,-0.18777890018528115
ACH-000118,0.0584590670572463
ACH-000120,0.056424950564357874
ACH-000123,-0.09948847451950928
ACH-000127,-0.0673372577105621
ACH-000128,-0.15586353799563224
ACH-000132,-0.13540997129720822
ACH-000133,0.11836949945273414
ACH-000137,-0.06904491673272993
ACH-000138,-0.10863776069554956
ACH-000142,-0.1388459212116962
ACH-000143,-0.2768690055815656
ACH-000146,0.01645603558815246
ACH-000148,-0.10910859574733406
ACH-000150,0.10656385466446937
ACH-000152,-0.14700006188352904
ACH-000153,-0.2943808044975996
ACH-000159,-0.21695208066528013
ACH-000160,-0.11194549306488527
ACH-000163,-0.123519410475338
ACH-000167,-0.2531079535337709
ACH-000168,0.08295508936777597
ACH-000169,-0.024155899102202057
ACH-000178,-0.15409362954372602
ACH-000183,-0.13569186029913305
ACH-000188,0.09931328330494847
ACH-000189,0.16162203369996686
ACH-000190,-0.0459053172098059
ACH-000198,-0.14164319123355334
ACH-000203,0.1305320573603233
ACH-000204,-0.12898081507392006
ACH-000206,-0.031400529908190186
ACH-000207,-0.21889422576285192
ACH-000208,0.1385284040234299
ACH-000210,-0.34146007079595986
ACH-000211,-0.1423480620812442
ACH-000215,-0.10751171524372742
ACH-000221,-0.17995303818750302
ACH-000222,-0.18329349637985434
ACH-000223,-0.11520385962460687
ACH-000226,-0.12902323043379135
ACH-000227,0.0036204960595031454
ACH-000228,-0.12446086552557198
