,APOBEC3G (60489)
ACH-000714,-0.11103742825171728
ACH-000718,-0.07222105770850508
ACH-000720,-0.1322583472642949
ACH-000721,-0.1923552566118772
ACH-000724,-0.18489791969157454
ACH-000725,-0.319966011825803
ACH-000732,0.01578344988993281
ACH-000734,-0.11735748005302613
ACH-000735,-0.2211137630092745
ACH-000736,-0.04618450468759574
ACH-000738,-0.02053773060811818
ACH-000746,-0.18133408023499506
ACH-000747,-0.2621610004400415
ACH-000748,-0.03778150148611541
ACH-000753,-0.08986019253418913
ACH-000756,-0.207988093225435
ACH-000757,-0.3858047471258507
ACH-000758,0.0028010381773556905
ACH-000760,-0.07360611324533851
ACH-000762,-0.16295074700438406
ACH-000763,-0.20692286997334455
ACH-000764,-0.08032734098164848
ACH-000765,-0.07339532032201879
ACH-000766,-0.2018744256555058
ACH-000767,-0.3027954137564909
ACH-000768,-0.12322799518349498
ACH-000769,-0.14415627493930985
ACH-000770,-0.18355764090593332
ACH-000771,-0.06442144926138924
ACH-000773,-0.09188672081521924
ACH-000776,-0.21568264673913448
ACH-000777,-0.102467200650873
ACH-000778,-0.2172661646190635
ACH-000781,-0.1916528144758597
ACH-000782,0.014789544432500738
ACH-000783,-0.008966000444146784
ACH-000784,-0.11776316045137156
ACH-000785,-0.09657383254405057
ACH-000787,-0.10249741556260407
ACH-000788,-0.14903098908800494
ACH-000791,-0.20211667641592596
ACH-000792,-0.030695713515610925
ACH-000794,-0.11192098179074554
ACH-000796,0.013373884555946949
ACH-000798,-0.38122226864053693
ACH-000799,-0.0868649627286792
ACH-000800,-0.34667079915153604
ACH-000802,-0.15268337910929092
ACH-000804,-0.14653189156417654
ACH-000805,-0.2272874873731468
ACH-000809,-0.2556863205339895
ACH-000810,-0.3181804419725709
ACH-000811,-0.11919499865369143
ACH-000817,-0.17074122051167112
ACH-000819,-0.1098796593262238
ACH-000820,-0.15226190572064846
ACH-000821,-0.219785503265898
ACH-000822,-0.1257028893668267
ACH-000823,-0.11911344964560795
ACH-000824,-0.17501920921986336
ACH-000827,-0.12759474129198378
ACH-000829,-0.34409286711712594
ACH-000831,-0.23819944904511656
ACH-000832,-0.15156631792472236
ACH-000833,-0.05175222431987265
ACH-000834,-0.02992466907611458
ACH-000835,-0.2165462517039373
ACH-000836,-0.281899855268244
ACH-000837,-0.12258741811365036
ACH-000838,-0.04695071971763791
ACH-000839,-0.053693423018550714
ACH-000840,-0.13448900590004448
ACH-000841,-0.3073759629340277
ACH-000843,-0.08894925046687767
ACH-000846,-0.11330584447341553
ACH-000847,-0.02340210418374668
ACH-000848,-0.28889362856901285
ACH-000849,-0.24222522871178676
ACH-000851,-0.17664661043496094
ACH-000855,-0.21347551760356656
ACH-000856,-0.1160356371478054
ACH-000858,-0.08580302547291181
ACH-000859,-0.22051865952491065
ACH-000861,-0.038804991693117366
ACH-000862,-0.186856473896991
ACH-000865,-0.2206636124798826
ACH-000866,0.028934394503408057
ACH-000867,-0.09107230300716944
ACH-000869,-0.20866390011169653
ACH-000872,-0.2650710722314961
ACH-000873,-0.2153482897489032
ACH-000876,-0.16083401645769235
ACH-000878,-0.2244950386595248
ACH-000880,0.006554597313916297
ACH-000881,-0.08488180349143445
ACH-000882,0.010631117369223274
ACH-000884,-0.4098409142062275
ACH-000885,-0.15302813375164487
ACH-000887,-0.15117996974049802
ACH-000889,-0.2005127652639048
ACH-000896,-0.1931983807243745
ACH-000898,-0.27102066830885474
ACH-000900,-0.11349611318829005
ACH-000901,-0.20719027723266276
ACH-000905,0.050374430995722516
ACH-000906,-0.1112712697099781
ACH-000907,-0.012997786137892408
ACH-000910,-0.15577892430582688
ACH-000911,-0.044750878215037
ACH-000912,-0.0063676590603515045
ACH-000913,-0.14675773762591673
ACH-000915,0.012702081306962315
ACH-000916,0.0527951936116946
ACH-000917,-0.17556222001086433
ACH-000920,-0.4507870823851277
ACH-000921,-0.16395494717010298
ACH-000924,-0.19883615867337
ACH-000926,-0.11497364521665328
ACH-000928,-0.15421098078090853
ACH-000929,-0.29937375798641186
ACH-000932,-0.09640397248573793
ACH-000935,-0.2105069345308621
ACH-000936,-0.12706143184142207
ACH-000937,-0.008378719643176406
ACH-000938,-0.07083414559342452
ACH-000939,-0.12344830160009734
ACH-000941,-0.13239662356585735
ACH-000943,-0.1466362256778767
ACH-000946,-0.1886738877787907
ACH-000947,-0.19319295777006854
ACH-000948,-0.1524987731049249
ACH-000950,-0.0442451190184912
ACH-000953,-0.15848198731659646
ACH-000954,-0.30071170922163715
ACH-000957,-0.14781073709131362
ACH-000958,-0.14716863197151464
ACH-000960,-0.1132385929461325
ACH-000963,-0.20291091685081447
ACH-000968,-0.14086254266959525
ACH-000969,-0.09819834895916414
ACH-000972,-0.07573055413190716
ACH-000973,-0.10546335565087987
ACH-000974,-0.16896947126128695
ACH-000978,-0.12275360356158715
ACH-000984,-0.13051103789036694
ACH-000986,0.020182113893083997
ACH-000988,-0.10767189998749314
ACH-000993,-0.18726656319617765
ACH-000994,-0.10587436135914144
ACH-000996,-0.06823261290638903
ACH-001001,-0.14977685167597896
ACH-001020,-0.1416471590749145
ACH-001028,-0.08275499494723526
ACH-001031,-0.19255599962658632
ACH-001038,-0.12322981021437705
ACH-001048,-0.18900753627445568
ACH-001050,-0.07527943714481078
ACH-001053,-0.1993131263098544
ACH-001054,-0.08512387029605882
ACH-001061,-0.06067087962720045
ACH-001067,-0.09326423612953984
ACH-001075,-0.27946250533736283
ACH-001096,-0.2793009294653672
ACH-001111,-0.11255661604546673
ACH-001119,-0.21117688932025624
ACH-001128,-0.17741514385493853
ACH-001134,-0.129179024535757
ACH-001151,-0.04109561917617177
ACH-001163,-0.08887534465629572
ACH-001164,-0.3776581451463167
ACH-001183,-0.09999677081813807
ACH-001192,-0.2270254308733849
ACH-001193,-0.18017927495547287
ACH-001196,-0.009664815951337306
ACH-001197,-0.2310030369381749
ACH-001205,-0.22312786863071085
ACH-001211,-0.061435371556191276
ACH-001212,-0.05754204434496521
ACH-001228,-0.08135441147346922
ACH-001232,-0.04164226687555447
ACH-001239,-0.2450904605827883
ACH-001270,-0.09174666661399604
ACH-001274,-0.09854791119608396
ACH-001275,-0.2334814060213617
ACH-001277,-0.25784130029062186
ACH-001278,-0.2149335877633652
ACH-001280,-0.19775249008994733
ACH-001283,-0.0744146424559421
ACH-001289,-0.04741810112517292
ACH-001300,-0.3115324097890196
ACH-001301,-0.09865983437138998
ACH-001302,-0.25312035137463856
ACH-001306,-0.14815470640628595
ACH-001318,-0.06434930434097859
ACH-001322,-0.191773954867496
ACH-001328,-0.01982947272524012
ACH-001332,-0.17931731500444867
ACH-001336,-0.07858192837442506
ACH-001346,-0.3775980840536152
ACH-001353,-0.15111371668399629
ACH-001354,-0.09554303521233992
ACH-001367,-0.21062296519927245
ACH-001368,-0.20254078306428988
ACH-001374,0.0028536764554585553
ACH-001377,-0.02405775642336704
ACH-001380,-0.016643851519685022
ACH-001391,-0.0922517345633482
ACH-001408,-0.163634886506557
ACH-001430,-0.03532921688476813
ACH-001431,-0.16806916857813078
ACH-001450,-0.012816881825474366
ACH-001496,-0.11441250316835555
ACH-001500,-0.3223871568702639
ACH-001523,0.030219411954460432
ACH-001532,-0.2989541901976302
ACH-001550,-0.18865749022941652
ACH-001552,-0.11661463362404872
ACH-001554,-0.113768049983036
ACH-001654,-0.20210095342198736
ACH-001735,-0.1931724785643315
ACH-001736,-0.10629132024309336
ACH-001737,0.3625300168988746
ACH-001740,-0.12844113404261814
ACH-001745,-0.08451919837064098
ACH-001765,-0.1486362501239317
