,RASA2 (5922)
ACH-000004,0.030796664444099887
ACH-000005,-0.13201430016117752
ACH-000007,-0.13332767218701047
ACH-000009,0.060079518491639526
ACH-000011,-0.17416575687615288
ACH-000012,-0.06337894494728973
ACH-000013,-0.118752809348142
ACH-000014,-0.055662733196298095
ACH-000015,0.2273448895036626
ACH-000017,-0.05322756723100548
ACH-000018,-0.18770969156041065
ACH-000019,-0.18395529905028812
ACH-000021,-0.0023545362519585664
ACH-000022,-0.0018226337017055144
ACH-000025,-0.1954341178531128
ACH-000028,-0.14248964320701624
ACH-000030,-0.08612163318752822
ACH-000035,0.040979614133438654
ACH-000036,-0.15500929764729218
ACH-000037,0.053930100237430764
ACH-000039,0.06951916164320188
ACH-000040,-0.2250845818108002
ACH-000041,0.12853514849495348
ACH-000042,-0.0008904690249203342
ACH-000045,-0.11371247266198793
ACH-000047,0.044386196797165496
ACH-000052,0.007302282345833767
ACH-000053,-0.8903438381212345
ACH-000054,-0.08264091191494864
ACH-000055,-0.20926595930460465
ACH-000060,-0.12378830585068305
ACH-000067,-0.2017591933179154
ACH-000070,-0.19208459528103464
ACH-000075,-0.0003968541394008784
ACH-000078,0.07623849583143763
ACH-000082,-0.05215403445512668
ACH-000085,-0.07146407093939164
ACH-000086,-0.04137130986633295
ACH-000087,0.2414129812760743
ACH-000092,-0.042476575778903285
ACH-000095,0.03022671892513924
ACH-000097,-0.029280483306650267
ACH-000098,-0.06405698294679796
ACH-000099,0.26962946950935845
ACH-000108,-0.006822254364722489
ACH-000113,0.033813709712829126
ACH-000116,0.07075802532187306
ACH-000118,-0.14149326214045727
ACH-000120,0.03361086711700332
ACH-000123,-0.48239085686072497
ACH-000127,-0.12661222665205915
ACH-000128,0.1230789998087768
ACH-000132,0.29264203505625225
ACH-000133,-0.0997629098137004
ACH-000137,-0.21190940150235088
ACH-000138,-0.20657005534598846
ACH-000142,-0.08353657342595595
ACH-000143,-0.004718954908215447
ACH-000146,-0.07749784221957479
ACH-000148,-0.09280213793855817
ACH-000150,-0.18315739354146132
ACH-000152,-0.1897823174857531
ACH-000153,0.12753695073491772
ACH-000159,-0.09850633330649608
ACH-000160,-0.2568306908627955
ACH-000163,-0.105116254108007
ACH-000167,-0.1957863996905995
ACH-000168,-0.1301903469805657
ACH-000169,-0.06000527752149441
ACH-000178,-0.02256877742954588
ACH-000183,-0.09665207027410233
ACH-000188,-0.0860636184798591
ACH-000189,-0.2663170374965298
ACH-000190,-0.2472513016262779
ACH-000198,0.29954149589769785
ACH-000203,-0.2802923135246677
ACH-000204,0.2570099639869063
ACH-000206,-0.00969021879488492
ACH-000207,-0.11667432960291177
ACH-000208,-0.24230031720863834
ACH-000210,-0.034568936279809705
ACH-000211,-0.08128403291660627
ACH-000215,-0.07973527368641077
ACH-000221,-0.4030053434345918
ACH-000222,0.02602181623594846
ACH-000223,-0.1232865999412556
ACH-000226,-0.2311081837995881
ACH-000227,0.10866821003395608
ACH-000228,-0.056722055604837736
ACH-000231,0.02962374802990681
ACH-000232,-0.11603079842600895
ACH-000233,-0.3071768675198793
ACH-000234,-0.10255151808712416
ACH-000235,-0.07735881988512576
ACH-000237,-0.11646959862556483
ACH-000238,-0.10350634785536893
ACH-000242,-0.1427324254437193
ACH-000243,-0.16227964759426827
ACH-000244,-0.16241258559243446
ACH-000246,-0.0506743455248422
ACH-000248,-0.053902103196209285
ACH-000250,0.03136375895466583
ACH-000251,-0.10504195370272833
ACH-000252,-0.4063645712380332
ACH-000253,-0.12164036896404723
ACH-000255,-0.02061018909448371
ACH-000256,-0.17760296633398942
ACH-000257,0.18661860346242048
ACH-000258,-0.06767267497915846
ACH-000259,0.0387112513717719
ACH-000260,-0.11833056225736638
ACH-000261,-0.059923611695701685
ACH-000262,0.042017673905050894
ACH-000263,0.20398346486008076
ACH-000264,-0.13472300939498413
ACH-000265,-0.1113691500789102
ACH-000266,-0.02052966859405853
ACH-000272,-0.18136418386026326
ACH-000274,-0.06925135372850105
ACH-000277,0.0508636480246959
ACH-000278,-0.18777351276476933
ACH-000279,-0.0008228032006322503
ACH-000280,-0.013435923635898859
ACH-000281,-0.0011767072633169446
ACH-000288,-0.0439792442821984
ACH-000291,-0.12566180902544147
ACH-000293,-0.054605909072409975
ACH-000294,-0.08091204776307055
ACH-000295,-0.2391287469542298
ACH-000296,-0.031993380253172075
ACH-000302,-0.031488370785612715
ACH-000304,-0.009346442271340984
ACH-000307,-0.0705706240418134
ACH-000308,-0.2917868523779785
ACH-000310,-0.093629952903126
ACH-000311,-0.11470515283866868
ACH-000312,0.5223367808738166
ACH-000315,0.0015578512144680376
ACH-000316,0.13136996038101995
ACH-000317,-0.07034970591490954
ACH-000318,0.10501983790258768
ACH-000319,-0.0938828768693754
ACH-000320,-0.06347924330571224
ACH-000322,-0.16753999687743407
ACH-000323,-0.03809509318075387
ACH-000324,-0.03154795696940769
ACH-000329,-0.055498537471446584
ACH-000330,-0.10041415047756937
ACH-000331,-0.00961407084060198
ACH-000332,-0.12421932604183013
ACH-000334,0.3058297041724843
ACH-000335,0.009459489645576705
ACH-000336,0.3803938238081675
ACH-000337,-0.2911855002656432
ACH-000338,-0.31847793003553604
ACH-000339,-0.14102062175561064
ACH-000341,-0.008716959422945716
ACH-000348,-0.08830778726748152
ACH-000350,-0.08988747926550249
ACH-000352,0.0012612442581531635
ACH-000356,9.307118581293207e-05
ACH-000361,0.04032230421287406
ACH-000362,-0.21573652560541234
ACH-000363,0.2312442496346347
ACH-000364,0.02616596720050312
ACH-000365,0.1806125346521596
ACH-000366,-0.06981024643801984
ACH-000368,-0.08726146912231478
ACH-000374,0.02556426666734279
ACH-000375,0.0689177328312648
ACH-000376,-0.007525393778612366
ACH-000381,0.17160739191560756
ACH-000383,-0.04754836046092848
ACH-000387,0.038675386327294066
ACH-000389,0.043483438668185284
ACH-000390,-0.05120558806787608
ACH-000393,-0.19844166612566694
ACH-000395,-0.13813165518054893
ACH-000396,-0.4179082717169579
ACH-000397,-0.13689907356135314
ACH-000401,-0.15360157080317005
ACH-000402,-0.013384748778943191
ACH-000403,0.01354176908998297
ACH-000404,-0.026352578550353792
ACH-000406,-0.10336017368757568
ACH-000407,-0.3141949614388172
ACH-000408,-0.3287609889346068
ACH-000410,-2.9667325943311328e-05
ACH-000411,-0.03411930976990599
ACH-000414,0.012256548355342584
ACH-000415,-0.10741864988111914
ACH-000416,0.05829653691727444
ACH-000420,-0.099258469713097
ACH-000421,-0.06252903308590384
ACH-000424,0.9007491933665102
ACH-000425,-0.1548995986850721
ACH-000426,0.18598998606919911
ACH-000427,-0.08655130683714063
ACH-000433,0.09418350387196787
ACH-000435,-0.15650588258222078
ACH-000436,0.006537814584477593
ACH-000444,-0.1022350245455078
ACH-000445,0.2583013193665585
ACH-000448,0.01937505735006429
ACH-000450,-0.3959317370626103
ACH-000452,-0.015966153736079472
ACH-000454,-0.06558889954792961
ACH-000458,-0.0849905071525997
ACH-000459,-0.1778493452666991
ACH-000460,-0.07888008607316796
ACH-000461,-0.07814129516453003
ACH-000463,0.06069202797491473
ACH-000464,-0.01341692438331091
ACH-000466,0.23840640315917935
ACH-000467,-0.1450258017062628
ACH-000468,-0.011795469691793906
ACH-000469,-0.1355452571764521
ACH-000470,-0.12651425163349705
ACH-000471,0.3817584777310609
ACH-000472,-0.044493588575686895
ACH-000473,-0.0545394420168588
ACH-000475,0.0325169611593566
ACH-000476,-0.26037834070347743
ACH-000477,-0.3923994158897188
ACH-000479,-0.0930438054068394
ACH-000480,0.0731511317959094
ACH-000481,-0.09983902238266283
ACH-000483,0.3264137766165115
ACH-000484,-0.2040902094856659
ACH-000485,-0.03244674164592669
ACH-000486,-0.08553520263569908
ACH-000487,-0.21121188373042848
ACH-000488,-0.07097083799624017
ACH-000490,-0.11726664903829598
ACH-000491,-0.034313175812795166
ACH-000495,-0.17575402330384873
ACH-000496,0.027912612739896037
ACH-000499,0.08852431546590396
ACH-000500,0.556987450513822
ACH-000502,-0.07639766320833441
ACH-000503,-0.2543259248437841
ACH-000505,-0.06372679429209167
ACH-000507,0.06575813480773436
ACH-000510,-0.06607165032347026
ACH-000511,-0.19735184240593265
ACH-000512,-0.17149916370798834
ACH-000516,-0.14721071946311345
ACH-000517,-0.09820782671110004
ACH-000518,-0.034194716824124755
ACH-000520,-0.19091809123019526
ACH-000521,-0.1296304576110456
ACH-000522,-0.07202075760252387
ACH-000524,-0.01516901924924658
ACH-000527,-0.1590484221081724
ACH-000528,-0.3144601594172426
ACH-000537,0.1485549823593596
ACH-000541,1.1892392757440795
ACH-000542,-0.1169190029040828
ACH-000544,0.03586976270082497
ACH-000545,-0.20603777387472316
ACH-000547,0.02598787112067601
ACH-000548,-0.11670855556016875
ACH-000549,-0.08440501010838514
ACH-000550,-0.1560688518183773
ACH-000552,0.04756788156254802
ACH-000556,0.12971633116117534
ACH-000557,0.16951722625762922
ACH-000569,-0.011909261854035682
ACH-000570,-0.012996830528141445
ACH-000571,-0.1810520380153436
