,PLXDC2 (84898)
ACH-000004,0.13485661352057066
ACH-000005,0.038517892049006484
ACH-000007,0.07166721221558796
ACH-000009,0.1358678161738948
ACH-000011,0.010200460835286966
ACH-000012,0.024083283708204745
ACH-000013,0.08742867617677723
ACH-000014,0.15166791721901635
ACH-000015,0.10689627417456704
ACH-000017,0.1735178618661618
ACH-000018,-0.04497410700560149
ACH-000019,0.1921982112621209
ACH-000021,0.04321931968504696
ACH-000022,0.15166566216872604
ACH-000025,0.07750040213039652
ACH-000028,-0.03482217539426771
ACH-000030,0.10025889451992223
ACH-000035,0.1014479928636642
ACH-000036,0.030514804797188006
ACH-000037,-0.002503725202645664
ACH-000039,0.15413048092619022
ACH-000040,0.15474518723171615
ACH-000041,-0.10761474985991032
ACH-000042,0.14406173652143456
ACH-000045,0.10446894459755143
ACH-000047,0.09446780506205983
ACH-000052,0.18799431662593802
ACH-000053,0.20310377517788775
ACH-000054,0.03557959687533501
ACH-000055,0.14663254208893034
ACH-000060,0.05259068540251964
ACH-000067,0.03126810070611414
ACH-000070,0.0868118444853385
ACH-000075,0.1197026914736722
ACH-000078,0.05744633309845205
ACH-000082,0.12022425439587407
ACH-000085,0.14721560398222114
ACH-000086,0.20279475386561827
ACH-000087,0.36937718036503897
ACH-000092,0.10055371825924177
ACH-000095,0.09634616259317128
ACH-000097,0.09025975924530953
ACH-000098,0.09096451690745404
ACH-000099,-0.0036783810136534092
ACH-000108,0.02178839800723913
ACH-000113,0.05511643153825846
ACH-000116,0.009285474409158749
ACH-000118,0.029246123562573532
ACH-000120,0.04079887873630659
ACH-000123,0.09669798261249754
ACH-000127,0.1007957854972328
ACH-000128,0.17922298424379454
ACH-000132,0.09086200927100577
ACH-000133,0.16635599197967454
ACH-000137,0.3267590202817847
ACH-000138,0.13522049520434545
ACH-000142,0.2010764773792588
ACH-000143,0.07733430237773423
ACH-000146,0.1130784669842518
ACH-000148,0.04284771180321719
ACH-000150,0.12454269952428425
ACH-000152,0.1775469361500288
ACH-000153,0.13134420551454584
ACH-000159,0.11188089424615674
ACH-000160,0.1132879476455876
ACH-000163,0.13797231347574151
ACH-000167,0.06463877842083691
ACH-000168,0.1219137953742514
ACH-000169,0.16688985821519614
ACH-000178,0.051567425600359984
ACH-000183,0.1905671682093052
ACH-000188,0.05273193701506086
ACH-000189,-0.03571025355383791
ACH-000190,0.06836812318993374
ACH-000198,0.12036263977034592
ACH-000203,0.08036755325362945
ACH-000204,-0.07738702793138531
ACH-000206,0.20243588483298572
ACH-000207,0.10275803533403978
ACH-000208,0.15910697244230734
ACH-000210,0.2149280033304612
ACH-000211,0.13204685713787812
ACH-000215,0.12754321514708492
ACH-000221,0.22311096997763447
ACH-000222,0.036474267289051385
ACH-000223,0.07597525955551357
ACH-000226,0.10576706825002384
ACH-000227,-0.050569233613312815
ACH-000228,0.16196079114403109
ACH-000231,0.09435747989120477
ACH-000232,0.024735018188285253
ACH-000233,0.05357601263520823
ACH-000234,0.10192114690235124
ACH-000235,0.07473076164121177
ACH-000237,0.11171328891819113
ACH-000238,0.215734512825893
ACH-000242,-0.03605721514721336
ACH-000243,0.12495657745967753
ACH-000244,0.31413879443393644
ACH-000246,0.11720078173012664
ACH-000248,0.10244380954749337
ACH-000250,0.16769533047263496
ACH-000251,0.07867735990918287
ACH-000252,0.13054038063346196
ACH-000253,0.15600963126592093
ACH-000255,0.1234435633940718
ACH-000256,0.0962686156026461
