,H1FX (8971)
ACH-000004,0.020536402564397427
ACH-000005,-0.2987168493153288
ACH-000007,-0.17278746609495624
ACH-000009,0.01371849829509332
ACH-000011,-0.07499251465520045
ACH-000012,-0.05830054655400456
ACH-000013,6.930271684457486e-05
ACH-000014,0.009690627427933078
ACH-000015,0.035167847001704416
ACH-000017,0.02205822111002976
ACH-000018,0.010171607584477604
ACH-000019,-0.21318550461303887
ACH-000021,0.08450127201376241
ACH-000022,0.1688252699240492
ACH-000025,-0.21172495231274213
ACH-000028,-0.08102504518903801
ACH-000030,0.02087864008374376
ACH-000035,-0.11022422086690398
ACH-000036,0.01724540069499595
ACH-000037,-0.05029600216232687
ACH-000039,-0.028667743221717595
ACH-000040,-0.03069342525528522
ACH-000041,0.062287716709705725
ACH-000042,0.0005331749593384033
ACH-000045,-0.2139033545900149
ACH-000047,0.04503558644137515
ACH-000052,-0.12686162468541545
ACH-000053,0.06940103197994676
ACH-000054,-0.0793619951369785
ACH-000055,-0.17121441951553815
ACH-000060,-0.05675588368774995
ACH-000067,-0.11324094859171314
ACH-000070,0.01237022337632492
ACH-000075,0.19446353913935432
ACH-000078,0.030948683949262056
ACH-000082,-0.010735958381961078
ACH-000085,0.05187940322208499
ACH-000086,-0.03655257049375656
ACH-000087,0.0439899533807393
ACH-000092,0.17294935852126336
ACH-000095,-0.05120704731130903
ACH-000097,0.00939113568019865
ACH-000098,0.07835240990614663
ACH-000099,-0.06997110113388989
ACH-000108,0.14736300014419984
ACH-000113,-0.07729634879558489
ACH-000116,0.14184947006663454
ACH-000118,-0.03844624196304585
ACH-000120,0.005994979787516
ACH-000123,0.1122543938949346
ACH-000127,0.06598677803158681
ACH-000128,-0.04363394394032621
ACH-000132,0.03685814924470025
ACH-000133,-0.08010260666033746
ACH-000137,-0.0734975197536027
ACH-000138,-0.06894391400570236
ACH-000142,-0.10316013985390314
ACH-000143,0.1103455650147183
ACH-000146,0.2388799693282825
ACH-000148,0.16460033528357085
ACH-000150,0.04070015105019335
ACH-000152,-0.08776011169341214
ACH-000153,0.08053063444822592
ACH-000159,-0.033280792691406436
ACH-000160,0.4003684778913726
ACH-000163,-0.006455811513543814
ACH-000167,0.7004769505595422
ACH-000168,-0.013688033861757952
ACH-000169,0.04830530709961985
ACH-000178,0.03422024441677682
ACH-000183,0.12085724999351705
ACH-000188,0.1309302096153506
ACH-000189,-0.22865487744720506
ACH-000190,0.4636127537504482
ACH-000198,-0.10924681074571273
ACH-000203,0.14886186728655212
ACH-000204,-0.2265588653461419
ACH-000206,-0.2165091910611991
ACH-000207,-0.12269052663353687
ACH-000208,-0.2121102662884642
ACH-000210,-0.08279775680987164
ACH-000211,-0.0182154617804655
ACH-000215,0.05120411636265952
ACH-000221,-0.1148452412511124
ACH-000222,0.1189181275799902
ACH-000223,-0.013349888174157424
ACH-000226,0.01984865937268413
ACH-000227,0.08729065718163591
ACH-000228,0.09198638044173348
ACH-000231,-0.06676444888982765
ACH-000232,-0.0574401280101086
ACH-000233,0.15235433912275742
ACH-000234,0.020954132478212262
ACH-000235,0.02432705605725744
ACH-000237,0.005331215217849363
ACH-000238,0.17633476450371366
ACH-000242,0.2668099558039327
ACH-000243,-0.0072157432061423785
ACH-000244,-0.06778597525041766
ACH-000246,-0.0913112530269699
ACH-000248,-0.10961901579441924
ACH-000250,0.08303537068412319
ACH-000251,0.135246298824166
ACH-000252,0.06214779113072935
ACH-000253,0.03639419146944452
ACH-000255,0.032076791582199116
ACH-000256,0.1596599921747716
ACH-000257,-0.09572798676162207
ACH-000258,-0.054043817650822674
ACH-000259,0.1117988450248787
ACH-000260,0.04576166702713026
ACH-000261,0.003839525565659982
ACH-000262,0.0543793148159343
ACH-000263,0.08397806591883644
ACH-000264,-0.03433277413831466
ACH-000265,0.04644388952705597
ACH-000266,0.056224249001076435
ACH-000272,-0.07128572898083367
ACH-000274,-0.014765205245292118
ACH-000277,-0.03711836057789315
ACH-000278,0.08284214117842624
ACH-000279,0.111344974434765
ACH-000280,-0.1704419740020066
ACH-000281,0.11649960779359887
ACH-000288,0.05291972442385904
ACH-000291,0.15012863690687436
ACH-000293,0.03514081151135659
ACH-000294,0.0667404098470612
ACH-000295,0.09762182742595914
ACH-000296,-0.00893581936928912
ACH-000302,0.14582655185715854
ACH-000304,0.11222219680120547
ACH-000307,0.13711915873548566
ACH-000308,0.12305321726421975
ACH-000310,0.08204731546868033
ACH-000311,0.08414482776633897
ACH-000312,0.03619385394615428
ACH-000315,-0.2740238612779044
ACH-000316,-0.06013150205693463
ACH-000317,-0.018347951623138486
ACH-000318,0.02191179201654748
ACH-000319,-0.034880621568843216
ACH-000320,-0.09460212955469248
ACH-000322,0.016883962950795074
ACH-000323,0.09341544092602418
ACH-000324,0.0857480112433207
ACH-000329,-0.017952477750207186
ACH-000330,0.04910384233532181
ACH-000331,-0.03180739937893372
ACH-000332,0.01919488041638729
ACH-000334,-0.19926730912221605
ACH-000335,-0.08867379572370487
ACH-000336,-0.2708809742077051
ACH-000337,-0.013871216296355751
ACH-000338,-0.11414428033902045
ACH-000339,-0.05108676560742069
ACH-000341,0.22169910489024028
ACH-000348,0.07180466985031747
ACH-000350,0.08894449856949213
ACH-000352,0.09464394260537408
ACH-000356,-0.03448840170070397
ACH-000361,-0.1882683906654665
ACH-000362,0.07769488383773113
ACH-000363,0.1880532316044918
ACH-000364,-0.06940177630202364
ACH-000365,0.04823124629371113
ACH-000366,0.0584127984067224
ACH-000368,-0.045447019495409885
ACH-000374,-0.031739735438687154
ACH-000375,0.015231910475361515
ACH-000376,-0.05329588164105523
ACH-000381,0.19715715989309945
ACH-000383,0.060194249501545324
ACH-000387,0.08784071292997983
ACH-000389,-0.08753848213723964
ACH-000390,0.07259762003229375
ACH-000393,-0.05362538373749273
ACH-000395,0.027036692287343032
ACH-000396,-0.17759127819859433
ACH-000397,-0.00531987672511543
ACH-000401,0.30589163381423906
ACH-000402,0.33503849160493365
ACH-000403,0.06879953855992378
ACH-000404,-0.13902614220820309
ACH-000406,0.14983509055546526
ACH-000407,-0.09864626732403588
ACH-000408,0.00475753071554206
ACH-000410,-0.028720107740700676
ACH-000411,0.054155127432812936
ACH-000414,0.024711045812602743
ACH-000415,0.08623507951213402
ACH-000416,0.12701753252083958
ACH-000420,-0.19295226548832692
ACH-000421,0.08968255003948229
ACH-000424,-0.06169798128400479
ACH-000425,-0.02442305159074495
ACH-000426,-0.0021326438185236486
ACH-000427,0.05936762624820525
ACH-000433,-0.13217522764460346
ACH-000435,0.02763167762445836
ACH-000436,-0.006372464956360367
ACH-000444,0.0032265158100925123
ACH-000445,-0.011749828280611994
ACH-000448,0.06315722343414669
ACH-000450,0.14560694361081933
ACH-000452,-0.04229670247286525
ACH-000454,0.06755381018635058
ACH-000458,-0.023184066893311782
ACH-000459,0.16311859028993106
ACH-000460,0.03533432534127751
