,HMGB4 (127540)
ACH-000004,0.0066275312662717025
ACH-000005,-0.4467827045023928
ACH-000007,0.019328784536696172
ACH-000009,0.09257203880426808
ACH-000011,0.06984810155849071
ACH-000012,0.11018196518667853
ACH-000013,0.08680948327512558
ACH-000014,0.19135861090659245
ACH-000015,0.16252520944966248
ACH-000017,0.06136728761203637
ACH-000018,0.20401713403670035
ACH-000019,0.0800653202818517
ACH-000021,0.22071053369215488
ACH-000022,0.19055496908404745
ACH-000025,0.061396853898870125
ACH-000028,0.08288151510380645
ACH-000030,0.08849472858318436
ACH-000035,0.07508609025201772
ACH-000036,0.14422289749718165
ACH-000037,-0.026781998330825226
ACH-000039,0.24211701312469125
ACH-000040,0.05294668019050462
ACH-000041,0.08771081872149551
ACH-000042,0.12722367443016927
ACH-000045,0.19271083371087708
ACH-000047,0.1035713298766084
ACH-000052,0.1381206835122428
ACH-000053,0.0966501734559166
ACH-000054,0.06442292786042457
ACH-000055,0.1337827589519471
ACH-000060,-0.23975297683354865
ACH-000067,0.046583586263764284
ACH-000070,0.07904372347480945
ACH-000075,-0.00020793930401116247
ACH-000078,0.113739651229136
ACH-000082,0.08556853481728036
ACH-000085,-0.06712447920983987
ACH-000086,0.03422361445130434
ACH-000087,0.0888204637579126
ACH-000092,0.053628970537443414
ACH-000095,0.04575017462793079
ACH-000097,-0.05842628462028564
ACH-000098,0.10996308138776233
ACH-000099,0.14081647547263312
ACH-000108,0.07956400935092575
ACH-000113,0.10969378688297653
ACH-000116,0.044424545584114586
ACH-000118,0.0868000385245873
ACH-000120,0.09368505988960936
ACH-000123,0.10329238654949653
ACH-000127,0.12204214548415965
ACH-000128,0.10761915939480984
ACH-000132,0.025584354736343358
ACH-000133,0.16758353565093512
ACH-000137,0.06412487400135387
ACH-000138,0.09928295686282347
ACH-000142,0.12773799688770976
ACH-000143,0.07045568629056148
ACH-000146,0.06328104003486536
ACH-000148,0.1352191355981135
ACH-000150,-0.045811909831880486
ACH-000152,0.0890637772911013
ACH-000153,0.16573392532775927
ACH-000159,0.21183089965244176
ACH-000160,0.3119013031082519
ACH-000163,0.11942300251485165
ACH-000167,0.5063597403889528
ACH-000168,0.011832112130442616
ACH-000169,-0.0377727355976798
ACH-000178,-0.012017368688713356
ACH-000183,-0.031662535718959293
ACH-000188,0.03486158863891542
ACH-000189,0.11824304038083774
ACH-000190,0.24115600615974175
ACH-000198,0.08655298139715936
ACH-000203,0.3652010732452084
ACH-000204,-0.0015528633989654425
ACH-000206,-0.042534255870031686
ACH-000207,0.11795674915169302
ACH-000208,-0.024044206687877843
ACH-000210,0.12398196187481153
ACH-000211,0.16510961789441148
ACH-000215,0.03168728600780731
ACH-000221,0.2569204165244248
ACH-000222,0.14455493560405852
ACH-000223,0.10675219102112853
ACH-000226,0.17712235682769062
ACH-000227,-0.002437184276517675
ACH-000228,0.07619858226208942
ACH-000231,0.07308050293541304
ACH-000232,0.1286221065442591
ACH-000233,0.0786230626153866
ACH-000234,0.16691685823285174
ACH-000235,0.10700530113681267
ACH-000237,0.07630305714827147
ACH-000238,0.08738532592356461
ACH-000242,0.10878224016400716
ACH-000243,0.012303958886472795
ACH-000244,0.0058256911616943385
ACH-000246,0.04380907456866669
ACH-000248,0.21424903174386267
ACH-000250,0.06070571934551034
ACH-000251,0.08547356058692432
ACH-000252,0.08597246278733008
ACH-000253,0.13553364259658462
ACH-000255,-0.0013028964990007125
ACH-000256,0.14697752528096772
ACH-000257,0.14781435566343026
ACH-000258,0.09422261740536923
ACH-000259,0.10872171094564864
ACH-000260,0.11019883756842633
ACH-000261,0.1375310538364699
ACH-000262,0.08271014708358218
ACH-000263,0.08499442463908609
ACH-000264,0.15674949988583978
ACH-000265,0.04710423349955549
ACH-000266,0.10600831617089226
ACH-000272,0.07408483724060738
ACH-000274,0.03559145694246437
ACH-000277,-0.0038842448482432814
ACH-000278,0.08944688411384044
ACH-000279,0.04862537107758004
ACH-000280,0.06679287505437523
ACH-000281,0.2364945719137625
ACH-000288,-0.022883867802972174
ACH-000291,0.12323187808452432
ACH-000293,0.19600843250914687
ACH-000294,0.16375262266627055
ACH-000295,0.0992873129789504
ACH-000296,0.3322070853826194
ACH-000302,-0.03359000551690434
ACH-000304,0.07489674952764948
ACH-000307,0.07057337336904737
ACH-000308,0.14941689131610286
ACH-000310,-0.05748776051320147
ACH-000311,0.06525880070631264
ACH-000312,0.037649621120917694
ACH-000315,0.10369266654210578
ACH-000316,0.11938386455863938
ACH-000317,0.10405472789966508
ACH-000318,0.11608698309421404
