,GPRC5C (55890)
ACH-000004,-0.14048858607928028
ACH-000005,0.07293580903728683
ACH-000007,0.23574221335544465
ACH-000009,0.05852779721529305
ACH-000011,0.2469500201685328
ACH-000012,0.007250652984166788
ACH-000013,-0.009734325784147558
ACH-000014,0.05715104746902022
ACH-000015,-0.004575949657038315
ACH-000017,0.0910140865994649
ACH-000018,-0.08410247537883069
ACH-000019,-0.0011092889627447543
ACH-000021,0.02652245330425649
ACH-000022,0.1850847703347828
ACH-000025,-0.07967153837683462
ACH-000028,0.07351072793212736
ACH-000030,0.05827591032312466
ACH-000035,-0.14385806155549558
ACH-000036,0.08219278522848293
ACH-000037,-0.02718208737775785
ACH-000039,-0.1332535138889678
ACH-000040,-0.027307199468882992
ACH-000041,-0.12210835230524883
ACH-000042,0.003249381348869784
ACH-000045,0.012308561354217906
ACH-000047,0.03996646410646208
ACH-000052,0.15764560459351876
ACH-000053,-0.008612515588672024
ACH-000054,0.06687639116497399
ACH-000055,-0.2094761294180384
ACH-000060,0.1105199484976436
ACH-000067,-0.05657842483546125
ACH-000070,0.059406618302535574
ACH-000075,0.018488191369925692
ACH-000078,-0.0337446336787084
ACH-000082,0.03943197107267109
ACH-000085,0.003137828339710905
ACH-000086,-0.08950498166012759
ACH-000087,0.06181921720424796
ACH-000092,0.06597792566150097
ACH-000095,0.03834822045138488
ACH-000097,0.06366366887649444
ACH-000098,0.0927742208086748
ACH-000099,0.0032458391448289877
ACH-000108,0.3030225720535185
ACH-000113,0.07397726427066306
ACH-000116,0.012538016879516108
ACH-000118,0.027214118391132282
ACH-000120,-0.26013289019814456
ACH-000123,0.09069520996577818
ACH-000127,0.03206306917518528
ACH-000128,0.0772947775096079
ACH-000132,0.0478684504665787
ACH-000133,0.09347839707777514
ACH-000137,-0.07213569316657352
ACH-000138,0.10326210134793512
ACH-000142,0.08051362181765112
ACH-000143,-0.12531338601053202
ACH-000146,0.012059644009323502
ACH-000148,0.09165179916190323
ACH-000150,-0.07760667892856066
ACH-000152,-0.044172914515965785
ACH-000153,-0.04407554478890671
ACH-000159,0.033367377569991134
ACH-000160,-0.05841709418417033
ACH-000163,-0.016983007146560803
ACH-000167,0.10000938914714552
ACH-000168,0.19297087964053564
ACH-000169,-0.0044730924551968825
ACH-000178,-0.02598467925442399
ACH-000183,-0.08906770004600949
ACH-000188,0.04357787987666329
ACH-000189,0.1098768963704294
ACH-000190,-0.1069905355337564
ACH-000198,-0.035897897604422926
ACH-000203,0.12296854593453915
ACH-000204,-0.06927700053308307
