,DTHD1 (401124)
ACH-000190,0.03869370172193642
ACH-000198,-0.22843894563216605
ACH-000203,-0.4630215866644362
ACH-000204,-0.3182965788299858
ACH-000206,-0.14821813679276452
ACH-000207,-0.04669353750454825
ACH-000208,-0.2712530785819052
ACH-000210,-0.4291208186418812
ACH-000211,-0.25793154676730723
ACH-000215,-0.2782193906184503
ACH-000221,-0.3846303818622949
ACH-000222,-0.3605598135581112
ACH-000223,-0.37180800103473416
ACH-000226,-0.16510953672451925
ACH-000227,-0.10434532907434836
ACH-000228,-0.09171445332754603
ACH-000231,-0.2346023603160645
ACH-000232,-0.33485824007336584
ACH-000233,-0.03473586677906141
ACH-000234,-0.2267052657439293
ACH-000235,-0.0902176089402532
ACH-000237,-0.1060786605707366
ACH-000238,-0.11229323631574184
ACH-000242,0.19525854849157692
ACH-000243,-0.1274297922756462
ACH-000244,-0.2475414663392019
ACH-000246,-0.2480308067923576
ACH-000248,-0.2505855863664152
ACH-000250,-0.21469812982651532
ACH-000251,-0.19339002697826904
ACH-000252,0.03494583929234836
ACH-000253,-0.1782616792992949
ACH-000255,-0.12561412210289635
ACH-000256,-0.17206622825686702
ACH-000257,-0.20404877692452825
ACH-000258,-0.5932033450161502
ACH-000259,-0.16477717248647794
ACH-000260,-0.20617728395701293
ACH-000261,-0.2985292880842941
ACH-000262,-0.2070134107392604
ACH-000263,-0.4175615135057784
ACH-000264,-0.27055556275780906
ACH-000265,-0.2173332069390044
ACH-000266,-0.1939688211772766
ACH-000272,-0.2571408991191909
ACH-000274,-0.3705466141856921
ACH-000277,-0.1126576368625448
ACH-000278,-0.20418978351922887
ACH-000279,-0.23235703777839856
ACH-000280,-0.28049623331356105
ACH-000281,-0.19109726833498702
ACH-000288,-0.1673934787998285
ACH-000291,-0.06312525333585739
ACH-000293,-0.35056079644242755
ACH-000294,-0.1806072876736436
ACH-000295,-0.257988178217926
ACH-000296,-0.2529440392226934
ACH-000302,-0.2502169628415871
ACH-000304,-0.3383320067176625
ACH-000307,-0.16522929139489784
ACH-000308,-0.16855546468889776
ACH-000310,-0.32569271654756915
ACH-000311,-0.27349364748803284
ACH-000312,-0.12821135171148626
ACH-000315,-0.1325731033881903
ACH-000316,-0.2527752172274424
ACH-000317,-0.07132593357736104
ACH-000318,-0.15522947214405458
ACH-000319,-0.41117095284425226
ACH-000320,0.03608357363881052
ACH-000322,0.1705815660487442
ACH-000323,-0.0986413748063896
ACH-000324,-0.19129379456914875
ACH-000329,-0.16603668772091154
ACH-000330,-0.2550206726344866
ACH-000331,-0.2051541589943502
ACH-000332,-0.2066356886285007
ACH-000334,-0.29368898395538057
ACH-000335,-0.057203326632149575
ACH-000336,-0.3125228867665121
ACH-000337,-0.12673003855145035
ACH-000338,-0.0008128334678600617
ACH-000339,-0.2042447533027999
ACH-000341,-0.2094926714053556
ACH-000348,-0.12183463709032698
ACH-000350,-0.3588158692011694
ACH-000352,-0.25232567827635083
ACH-000356,-0.32667976003699745
ACH-000361,-0.03363567055813452
ACH-000362,-0.15916911146000826
ACH-000363,-0.1996242605699152
ACH-000364,-0.3512486648384989
ACH-000365,-0.3188786021775249
ACH-000366,-0.2103861765862929
ACH-000368,-0.11411450129765205
ACH-000374,-0.031038280883832807
ACH-000375,-0.11382506275724395
ACH-000376,-0.07670716692018689
ACH-000381,-0.17449175304982936
ACH-000383,-0.18851771534628373
ACH-000387,-0.2076071639015898
ACH-000389,-0.3437656325796445
ACH-000390,-0.2110949929220671
ACH-000393,-0.23361358719667985
ACH-000395,-0.20010636480540986
ACH-000396,-0.06354201393894578
ACH-000397,-0.16614194168055832
ACH-000401,0.17842526101552847
ACH-000402,-0.17238388572763144
ACH-000403,-0.3420848171466638
ACH-000404,-0.3635158855480475
ACH-000406,-0.21480178973652045
ACH-000407,-0.2358778045501774
ACH-000408,-0.08605779499552901
ACH-000410,-0.374516326291304
ACH-000411,-0.09502617213545772
ACH-000414,-0.2105749432809442
ACH-000415,-0.19967386807800175
ACH-000416,-0.20988472891565507
ACH-000420,-0.041097917668357485
ACH-000421,-0.17209560439402086
ACH-000424,-0.20879755369347766
ACH-000425,-0.22031495537304985
ACH-000426,-0.4979601167545279
ACH-000427,-0.3351306996481556
ACH-000433,0.02945653983453025
ACH-000435,-0.04383462467200189
ACH-000436,-0.14195824910854238
ACH-000444,0.0025693105921204503
ACH-000445,-0.276462612395488
ACH-000448,-0.16456919965341105
ACH-000450,-0.014412174549808743
ACH-000452,-0.22442172335948324
ACH-000454,-0.2200969962605829
ACH-000458,-0.028344475375041395
ACH-000459,-0.19175352022061645
ACH-000460,-0.13254468569830585
ACH-000461,-0.1887370653149576
ACH-000463,-0.264429025409409
ACH-000464,-0.16077716504226933
ACH-000466,-0.07003444009615377
ACH-000467,-0.2587445984300193
ACH-000468,-0.18765929141835747
ACH-000469,-0.2967774638213039
ACH-000470,-0.059292961821975285
ACH-000471,-0.2010820597429052
ACH-000472,-0.20039123068844186
ACH-000473,-0.2831241561586961
ACH-000475,-0.2938117075357133
ACH-000476,-0.052283244289876685
ACH-000477,-0.0440426208469631
ACH-000479,0.1058960573568344
ACH-000480,-0.027037665714707827
ACH-000481,-0.1560633839840344
ACH-000483,-0.41932066601661855
ACH-000484,-0.07650188658039737
ACH-000485,-0.1023435502447579
ACH-000486,-0.2929891165350777
ACH-000487,-0.2141939374749592
ACH-000488,-0.22516356987018302
ACH-000490,-0.12919596630767394
ACH-000491,-0.07946913813735305
ACH-000495,-0.18935391637094973
ACH-000496,-0.14061871697488726
ACH-000499,-0.17039181179276475
ACH-000500,-0.22002214863221034
ACH-000502,-0.16329569909003214
ACH-000503,-0.04938110531383038
ACH-000505,-0.3255304528623511
ACH-000507,-0.09858355327656383
ACH-000510,-0.29670539143480296
ACH-000511,-0.1723800458769364
ACH-000512,-0.2602999461579492
ACH-000516,-0.09519608629534036
ACH-000517,-0.3009971375702679
ACH-000518,-0.18307425032660915
ACH-000520,-0.2361159110858979
ACH-000521,-0.21962833710796684
ACH-000522,-0.14984886073104525
ACH-000524,-0.1366945661005861
ACH-000527,-0.21716018456021066
ACH-000528,-0.24700174673930803
ACH-000537,-0.1020358331326602
ACH-000541,-0.08503597452491256
ACH-000542,-0.21353602756408036
ACH-000544,-0.02319425772896658
ACH-000545,-0.3189154116597638
ACH-000547,-0.18497318409412966
ACH-000548,-0.2559738062896242
ACH-000549,-0.0924702214948098
ACH-000550,-0.1456672025500055
ACH-000552,-0.23953845767808665
ACH-000556,-0.16443904645773344
ACH-000557,-0.3018699331969616
ACH-000569,-0.12810647863864208
ACH-000570,-0.037726262531242415
ACH-000571,-0.2022037765681841
ACH-000573,-0.3344257538957561
ACH-000576,-0.18514225585226746
ACH-000579,-0.3566489837104929
ACH-000580,-0.2690374874639729
ACH-000584,-0.14141306628145395
ACH-000585,-0.21128281995405004
ACH-000588,-0.21210512600590128
ACH-000589,-0.09560186826115004
ACH-000591,0.006598386553085684
ACH-000593,-0.22109733565174025
ACH-000600,-0.053164203435598766
ACH-000601,-0.2348206286526841
ACH-000605,-0.14823180276548914
ACH-000606,-0.20460786805423312
ACH-000608,-0.2449968674031188
ACH-000614,-0.27216496569366777
ACH-000616,-0.12937722666600426
ACH-000618,-0.24214745355126216
ACH-000619,-0.28663143063171426
ACH-000620,-0.1482020359958527
ACH-000621,-0.32880675924902825
ACH-000622,-0.15318816845120425
ACH-000623,-0.29634782569129325
ACH-000624,-0.25049606971673616
ACH-000627,-0.21110886792832967
ACH-000630,-0.11848161825554612
ACH-000631,-0.3263311680350903
ACH-000632,-0.10910450434771184
ACH-000633,-0.034864337236455975
ACH-000637,-0.14318710195003367
ACH-000638,-0.025675270324500857
ACH-000646,-0.2349627927128637
ACH-000647,-0.2811934292775615
ACH-000648,-0.11769360241249625
ACH-000649,-0.16353036618548022
ACH-000651,-0.15134695211071966
ACH-000652,-0.09640216255292364
ACH-000653,-0.12098942448114294
ACH-000657,-0.3327379743493036
ACH-000658,-0.4428339547256255
ACH-000661,-0.13099250389149653
ACH-000662,0.05266270147867263
ACH-000663,-0.3109812582414188
ACH-000665,-0.11519415121309355
ACH-000671,-0.2337987534671177
ACH-000672,0.0012304939405527562
ACH-000673,-0.27351947589342784
ACH-000676,-0.2509352282003793
ACH-000677,-0.2510151387731165
ACH-000681,-0.0999553909153902
ACH-000683,-0.1669583799774786
ACH-000684,-0.3133228500039689
ACH-000688,-0.14846798049948715
ACH-000693,-0.2593206937043405
ACH-000694,-0.19853399884134426
ACH-000695,-0.2723122578609981
ACH-000696,-0.2462412038783917
ACH-000697,-0.11024028122453568
ACH-000699,-0.2001118123831756
ACH-000701,-0.4939370733889165
ACH-000706,-0.2255698272011377
ACH-000711,-0.35650066697594585
ACH-000713,-0.07022174544720003
ACH-000714,-0.16774023349979006
ACH-000718,-0.07182496207147768
ACH-000720,-0.16324198602899964
ACH-000721,-0.25289792757231944
ACH-000724,-0.4351887020450998
ACH-000725,-0.352834812837291
ACH-000732,-0.20487537852603194
ACH-000734,-0.16957995768625586
ACH-000735,-0.2439270358334684
ACH-000736,-0.2192051160537629
ACH-000738,-0.10448595091102457
ACH-000746,-0.031999034944094944
ACH-000747,-0.3432694924978895
ACH-000748,-0.27443313527335184
ACH-000753,-0.3938112240709421
ACH-000756,-0.17555947838515293
ACH-000757,-0.09358435407568963
ACH-000758,-0.09694248428965513
ACH-000760,-0.17724139663934718
ACH-000762,-0.1185517650573759
ACH-000763,-0.5712124120128151
ACH-000764,0.06734973168183796
ACH-000765,-0.07770593962427848
ACH-000766,-0.0931610392635136
ACH-000767,-0.4118958052610554
ACH-000768,-0.22965612876668925
ACH-000769,-0.18304366983495812
ACH-000770,-0.20971519365529626
ACH-000771,-0.08660685848036269
ACH-000773,-0.3922436952652321
ACH-000776,-0.01889735053272694
ACH-000777,-0.2804162140232016
ACH-000778,-0.17046077526682707
ACH-000781,-0.17114730471322998
ACH-000782,0.1223871398112905
ACH-000783,-0.24724767089700736
ACH-000784,-0.1851634522210014
ACH-000785,-0.35499254957724896
ACH-000787,-0.3719967534345116
ACH-000788,-0.22290243028350928
ACH-000791,-0.22470462229020527
ACH-000792,-0.21407981670337967
ACH-000794,-0.3451355027756413
ACH-000796,-0.2711594784694589
ACH-000798,-0.31861331635208784
ACH-000799,0.009939673799572243
ACH-000800,-0.3621807014194655
ACH-000802,-0.1767258303268179
ACH-000804,-0.2151340951807109
ACH-000805,-0.3096513438115887
ACH-000809,-0.22788142229287406
ACH-000810,-0.09522227930287816
ACH-000811,-0.1535910327090391
ACH-000817,0.11108287840690748
ACH-000819,-0.13036327327900096
ACH-000820,-0.005897291314111932
ACH-000821,-0.11983775766758928
ACH-000822,-0.2531894145186596
ACH-000823,-0.21342002603774507
ACH-000824,-0.14088215357408804
ACH-000827,-0.2368662876026713
ACH-000829,-0.15842948983377836
ACH-000831,-0.07911409749727114
ACH-000832,-0.22636077941524704
ACH-000833,-0.14996209134829866
ACH-000834,-0.20692729583100766
ACH-000835,-0.15309075567422284
ACH-000836,-0.17891330527496285
ACH-000837,-0.0987602615518486
ACH-000838,-0.7313542261077994
ACH-000839,-0.14816396950360802
ACH-000840,-0.10244307119863254
ACH-000841,-0.16777805662879086
ACH-000843,-0.3437838724483611
ACH-000846,-0.08405492690775428
ACH-000847,0.04346758625950927
ACH-000848,-0.20773650313906106
ACH-000849,-0.15233105439162156
ACH-000851,-0.17769615982023465
ACH-000855,-0.2476867504260175
ACH-000856,0.033102710029887086
ACH-000858,-0.06204715152021695
ACH-000859,-0.03251267388477068
ACH-000861,-0.15426037221727876
ACH-000862,-0.3027627897061267
ACH-000865,-0.10351767589898757
ACH-000866,-0.21470716935462075
ACH-000867,-0.3396445664053698
ACH-000869,-0.3141189817161818
ACH-000872,-0.2431300959483547
ACH-000873,-0.16920696035568247
ACH-000876,-0.17776539680752165
ACH-000878,-0.33079477386691497
ACH-000880,-0.17467628796963108
ACH-000881,-0.21873481140529336
ACH-000882,-0.23923495635113384
ACH-000884,-0.265663385477664
ACH-000885,-0.1364121526783242
ACH-000887,-0.21400126696663985
ACH-000889,-0.35006134574104786
ACH-000896,-0.3518577182559192
ACH-000898,-0.280814195529182
ACH-000900,-0.2367574177537073
ACH-000901,-0.17285246830004078
ACH-000905,-0.33533606247459635
ACH-000906,-0.19626028082905145
ACH-000907,-0.1373568194577775
ACH-000910,-0.28571344434009377
ACH-000911,-0.17992818494269605
ACH-000912,-0.14947032401344187
ACH-000913,-0.14245124835157355
ACH-000915,-0.11126185281577436
ACH-000916,0.032560153002649084
ACH-000917,-0.26356487658868066
ACH-000920,-0.2894966184002147
ACH-000921,-0.1226646068531934
ACH-000924,-0.3131899074588573
ACH-000926,-0.20403880419078949
ACH-000928,-0.18128604232021647
ACH-000929,-0.3913716913642283
ACH-000932,-0.2735134642987537
ACH-000935,-0.2346040253025941
ACH-000936,-0.08826274871051032
ACH-000937,-0.20177612420405225
ACH-000938,-0.21118888016242002
ACH-000939,-0.16284218041489984
ACH-000941,-0.24128698427296724
ACH-000943,-0.2850508543223289
ACH-000946,-0.12259204663173265
ACH-000947,-0.348169714547959
ACH-000948,-0.3132308121771033
ACH-000950,-0.2697691790289997
ACH-000953,-0.1612751049397677
ACH-000954,0.14289493576949544
ACH-000957,-0.28746536114690746
ACH-000958,-0.18747911205046405
ACH-000960,-0.24736914437897545
ACH-000963,-0.4037970572337255
ACH-000968,-0.010962890491185142
ACH-000969,-0.17723875453559973
ACH-000972,-0.16136986509514833
ACH-000973,-0.3122580763735279
ACH-000974,-0.2279069137384251
ACH-000978,-0.5524478566439387
ACH-000984,-0.15648329797501254
ACH-000986,-0.2314370285741272
ACH-000988,-0.552325608127653
ACH-000993,-0.15617200760029093
ACH-000994,-0.2789664429718464
ACH-000996,-0.3754247387603081
ACH-001001,-0.16468665788749182
ACH-001020,-0.0013962277425022113
ACH-001028,-0.2288153600715972
ACH-001031,-0.06075573806272903
ACH-001038,-0.2672348734204586
ACH-001048,-0.1120976557849728
ACH-001050,-0.2387644494340629
ACH-001053,-0.08118616681167586
ACH-001054,-0.2495365650698396
ACH-001061,-0.233225787085748
ACH-001067,-0.1707548739962065
ACH-001075,-0.11956920630478447
ACH-001096,-0.2886818449197474
ACH-001111,0.01939140427156537
ACH-001119,-0.055216782291097714
ACH-001128,-0.005604629910946094
ACH-001134,-0.1771229832031557
ACH-001151,-0.16367007285975052
ACH-001163,-0.29624453876948936
ACH-001164,-0.2575784577300654
ACH-001183,-0.30009221357516075
ACH-001192,-0.0919760345373115
ACH-001193,-0.03354384033382687
ACH-001196,-0.021829455335499987
ACH-001197,-0.10865392384081993
ACH-001205,-0.28676292463480435
ACH-001211,-0.08981531534168684
ACH-001212,0.09540950647077014
ACH-001228,-0.5483496498714193
ACH-001232,-0.10035010926645994
ACH-001239,-0.21562832931511908
ACH-001270,0.16717445449884408
ACH-001274,-0.024501451796361054
ACH-001275,-0.2025425092212132
ACH-001277,-0.2189869488852556
ACH-001278,-0.19146024673304093
ACH-001280,-0.3853278207771177
ACH-001283,-0.09421474855765496
ACH-001289,-0.21972307737255933
ACH-001300,-0.08039372918934763
ACH-001301,-0.3785122928984757
ACH-001302,0.017231713814854943
ACH-001306,-0.23089268397329304
ACH-001318,-0.2795029608299252
ACH-001322,-0.3479956050483628
ACH-001328,-0.23205033377874176
ACH-001332,-0.19130138367068253
ACH-001336,-0.07280380371013916
ACH-001346,-0.19248824307305468
ACH-001353,-0.15382397782317064
ACH-001354,-0.3338761776032859
ACH-001367,-0.25999736385863603
ACH-001368,-0.31555994081041105
ACH-001374,-0.4437839669297621
ACH-001377,-0.35383382108714617
ACH-001380,-0.22490859537775176
ACH-001391,-0.03810295928499049
ACH-001408,-0.2699644254304422
ACH-001430,-0.3494585145334433
ACH-001431,-0.31726623744908033
ACH-001450,-0.046898441789421264
ACH-001496,-0.018684263878063802
ACH-001500,-0.12228605050330432
ACH-001523,-0.10224464010586264
ACH-001532,-0.27811669362719194
ACH-001550,-0.2948504741114329
ACH-001552,-0.058779723754200215
ACH-001554,-0.33444643266254137
ACH-001654,-0.1307751634073054
ACH-001735,-0.3003972453542007
ACH-001736,-0.18575328111014008
ACH-001737,-0.3604393353003872
ACH-001740,0.009936976799014185
ACH-001745,-0.27205898336168
ACH-001765,-0.15018609685048706
