,HECA (51696)
ACH-000004,0.18753968224658413
ACH-000005,0.0955981715911364
ACH-000007,0.08447760283468546
ACH-000009,0.0925030343230548
ACH-000011,0.04208962711018459
ACH-000012,0.17273143359819504
ACH-000013,0.04460248878812787
ACH-000014,0.008742747874336442
ACH-000015,0.01664786744487749
ACH-000017,0.058068182253926535
ACH-000018,-0.08684618184288505
ACH-000019,0.1707399449489991
ACH-000021,0.040620202738536906
ACH-000022,0.30275961151814745
ACH-000025,0.0664577901896845
ACH-000028,0.19420205548424035
ACH-000030,0.09366422933672526
ACH-000035,0.10681457979345373
ACH-000036,0.0877797741081702
ACH-000037,0.050784542343419635
ACH-000039,-0.10920231909827653
ACH-000040,0.07404134752891127
ACH-000041,0.16421370935602236
ACH-000042,0.07924338475358893
ACH-000045,0.08240618933704855
ACH-000047,0.09195939834032144
ACH-000052,0.28642708565804514
ACH-000053,0.06342948334480683
ACH-000054,0.1808231050697157
ACH-000055,0.2307986336981621
ACH-000060,-0.034153186964552634
ACH-000067,0.038521851754693866
ACH-000070,-0.007127347891253472
ACH-000075,0.0983057005324804
ACH-000078,0.26459330473826537
ACH-000082,0.05012293699905631
ACH-000085,-0.07755451750773858
ACH-000086,0.19269422150802565
ACH-000087,-0.1948028854063454
ACH-000092,0.028676219929092125
ACH-000095,0.05360622263133963
ACH-000097,0.050165806583070086
ACH-000098,0.15385719068359474
ACH-000099,0.1463018228046274
ACH-000108,0.2078621183629828
ACH-000113,0.3012298587386041
ACH-000116,0.08566211456246843
ACH-000118,0.06391798373729342
ACH-000120,0.04801266395585026
ACH-000123,0.13706712075821156
ACH-000127,0.14056798712562815
ACH-000128,0.043002693959629856
ACH-000132,0.08894992493938601
ACH-000133,0.13459828247694816
ACH-000137,0.1288163234694153
ACH-000138,0.12137609516264332
ACH-000142,0.20509815940586276
ACH-000143,-0.019560963211471626
ACH-000146,-0.00015704809599087943
ACH-000148,0.1358785747963248
ACH-000150,0.03472099413635197
ACH-000152,0.14854893827396706
ACH-000153,0.3063369649217145
ACH-000159,0.0271675697819536
ACH-000160,0.11952905659585265
ACH-000163,0.17280379622695716
ACH-000167,-0.11636234773364725
ACH-000168,0.258835143989295
ACH-000169,0.21061293015723168
ACH-000178,0.11141672394260348
ACH-000183,0.16267730083795093
