,S1PR3 (1903)
ACH-000004,0.17326252921021693
ACH-000005,-0.04197027034411279
ACH-000007,0.0012272356249900976
ACH-000009,-0.07582232035630995
ACH-000011,-0.010809039203383594
ACH-000012,-0.008565191325663569
ACH-000013,0.04402246858846075
ACH-000014,0.07306755168118509
ACH-000015,-0.09351783620113194
ACH-000017,0.041042823669529285
ACH-000018,-0.05635179312123417
ACH-000019,0.2050344562523081
ACH-000021,0.027313895964043086
ACH-000022,0.003686423677779058
ACH-000025,0.10039268098043172
ACH-000028,0.18489607032902572
ACH-000030,-0.005624217707239693
ACH-000035,0.06244302918986702
ACH-000036,0.10566327007612693
ACH-000037,0.07642636809022622
ACH-000039,-0.02451590611393936
ACH-000040,0.07321530360366606
ACH-000041,-0.11108164270655407
ACH-000042,0.05297471585892046
ACH-000045,0.10091527025846253
ACH-000047,0.0476568385273836
ACH-000052,-0.1165580566531638
ACH-000053,0.0292683871380175
ACH-000054,0.09315519877697384
ACH-000055,-0.04364434102400312
ACH-000060,0.07730341765276592
ACH-000067,0.1780883253356232
ACH-000070,-0.17069524992970422
ACH-000075,-0.03924764119484068
ACH-000078,0.05424973483333394
ACH-000082,0.06620210055655472
ACH-000085,0.05122507767857033
ACH-000086,0.04043813968076642
ACH-000087,-0.026416383459516992
ACH-000092,0.02386931089175609
ACH-000095,0.13249232370254327
ACH-000097,0.052896134880374514
ACH-000098,0.0003063235708911308
ACH-000099,-0.007829921097557225
ACH-000108,0.12936707304773254
ACH-000113,-0.11258504276444772
ACH-000116,0.1386950703336813
ACH-000118,-0.03821478582334584
ACH-000120,0.22310709974602266
ACH-000123,0.14105806188005734
ACH-000127,0.013922067481273784
ACH-000128,-0.0063487600204156286
ACH-000132,0.004402516447796446
ACH-000133,-0.1086067087486584
ACH-000137,0.0411146774062423
ACH-000138,0.08907906164900366
ACH-000142,0.09726672843693256
ACH-000143,0.036675190295194025
ACH-000146,0.028539512420237688
ACH-000148,0.032976903702941915
ACH-000150,0.0014411619132300964
