,CDKAL1 (54901)
ACH-000366,-0.0072066148054956095
ACH-000368,-0.16195996305094687
ACH-000374,-0.17955255655315058
ACH-000375,-0.10546299645015454
ACH-000376,0.035222095466270094
ACH-000381,0.029112119160629037
ACH-000383,-0.05020934337430338
ACH-000387,-0.09927819428909004
ACH-000389,-0.0932782307243109
ACH-000390,-0.17715615687087213
ACH-000393,-0.08379422223142004
ACH-000395,0.02872218278302848
ACH-000396,-0.04699147559853648
ACH-000397,-0.12978556022209672
ACH-000401,-0.0001395242686461297
ACH-000402,0.12810903683631011
ACH-000403,-0.14446997245344514
ACH-000404,0.12070560663485275
ACH-000406,-0.1361537188929392
ACH-000407,-0.18978491500000189
ACH-000408,-0.09339414180888173
ACH-000410,-0.03696267262840403
ACH-000411,-0.08063758081891452
ACH-000414,-0.1408732087637231
ACH-000415,-0.09985019928373706
ACH-000416,-0.017537234915158455
ACH-000420,-0.08602016038431112
ACH-000421,-0.094316667687885
ACH-000424,0.028062540292385453
ACH-000425,-0.15654421471143984
ACH-000426,0.006602633792078296
ACH-000427,-0.13137842535929167
ACH-000433,-0.23859831620567756
ACH-000435,-0.18253790557640884
ACH-000436,-0.24479036405864926
ACH-000444,-0.06438974559022431
ACH-000445,-0.024931485490708203
ACH-000448,-0.08526975129610748
ACH-000450,-0.05720384268980281
ACH-000452,-0.10137310567001362
ACH-000454,-0.16011402712062656
ACH-000458,-0.06578908600786619
ACH-000459,0.058244348085001035
ACH-000460,-0.18868190792798376
ACH-000461,-0.1641364263857483
ACH-000463,-0.07190660801160073
ACH-000464,0.0221291531482836
ACH-000466,-0.03131832592186865
ACH-000467,-0.06728991540863953
ACH-000468,0.05118533000636116
ACH-000469,-0.11155115669624853
ACH-000470,-0.23259161509167298
ACH-000471,-0.0718885262809715
ACH-000472,-0.07937189505075137
ACH-000473,-0.026931474032278302
ACH-000475,-0.10110529470524857
ACH-000476,-0.012801762268248477
ACH-000477,-0.229802185451999
ACH-000479,-0.1201215078295952
ACH-000480,0.018378161900337458
ACH-000481,-0.07894698234759415
ACH-000483,0.010919983968560995
ACH-000484,-0.04070786119274407
ACH-000485,0.05271755514850388
ACH-000486,-0.15218639862248734
ACH-000487,-0.07620090596707295
ACH-000488,-0.09348179287366873
ACH-000490,-0.012096719293853671
ACH-000491,-0.1342226350290937
ACH-000495,-0.021585698493184632
ACH-000496,-0.09779705515367554
ACH-000499,0.02723337192756484
ACH-000500,0.3067473474706776
ACH-000502,-0.11621602584414945
ACH-000503,0.09991339371819773
ACH-000505,-0.06035868173790587
ACH-000507,-0.023545971353749064
ACH-000510,-0.026670791993811373
ACH-000511,-0.012347338937102166
ACH-000512,-0.24763139467508075
ACH-000516,-0.21769136880617
ACH-000517,-0.037154576170186235
ACH-000518,-0.024619456258274733
ACH-000520,0.08379231734089215
ACH-000521,-0.040461578569212286
ACH-000522,-0.1254722950544971
ACH-000524,-0.4420779526398007
ACH-000527,-0.10151644263731882
ACH-000528,-0.09060551458968223
ACH-000537,0.030644837448240456
ACH-000541,0.14817384919488732
ACH-000542,-0.17609789694693506
ACH-000544,0.025713647931704244
ACH-000545,-0.1629557471728128
ACH-000547,-0.4122071240005014
ACH-000548,-0.13586869269124785
ACH-000549,-0.2620750280314892
ACH-000550,0.03802737272103477
ACH-000552,-0.08981061752874725
ACH-000556,-0.0079182847041932
ACH-000557,-0.03334124918349335
ACH-000569,-0.0737092029485448
ACH-000570,0.03119303155794948
ACH-000571,-0.061281361146413964
ACH-000573,-0.12052307477975804
ACH-000576,-0.13068279517923012
ACH-000579,-0.281485071826078
ACH-000580,-0.12175831377428553
ACH-000584,-0.12944179731267313
ACH-000585,-0.11709645197711516
ACH-000588,0.0018272135370545656
ACH-000589,-0.06128765005855906
ACH-000591,-0.16331073207448785
ACH-000593,0.00415702234979269
ACH-000600,-0.1887218082805623
ACH-000601,0.08945114641379916
ACH-000605,-0.0981826217379995
ACH-000606,0.0027193063392232874
ACH-000608,-0.07364760847936194
ACH-000614,-0.07597042273473513
ACH-000616,0.06229433246597332
ACH-000618,-0.0056818633865779395
ACH-000619,-0.04650236677461452
ACH-000620,-0.04419729664093598
ACH-000621,-0.032193502406564795
ACH-000622,-0.12297054607914094
ACH-000623,-0.2608185322856843
ACH-000624,-0.005107183949404571
ACH-000627,-0.2788709840744411
ACH-000630,-0.12334952474714612
ACH-000631,-0.2743859772957313
ACH-000632,-0.04345045061439624
ACH-000633,0.00973571132106908
ACH-000637,-0.2639647036342208
ACH-000638,-0.1572733230090465
ACH-000646,-0.13241352254448224
ACH-000647,-0.027826273097238924
ACH-000648,-0.05612894920792099
ACH-000649,-0.05939481358896762
ACH-000651,-0.01102915904372595
ACH-000652,-0.04497863192632556
ACH-000653,-0.20558619523479726
ACH-000657,-0.060499675649071175
ACH-000658,-0.3507494184049207
ACH-000661,-0.018466924757024
ACH-000662,-0.14957862254748225
ACH-000663,-0.006002231503106211
ACH-000665,-0.07421695496641627
ACH-000671,-0.09493319080338257
ACH-000672,-0.5754809727104843
ACH-000673,0.019279836438263486
ACH-000676,-0.08060889929303779
ACH-000677,-0.226102795055485
ACH-000681,-0.03732450593561997
ACH-000683,-0.09003019864466119
ACH-000684,-0.12346975003124808
ACH-000688,-0.11026639244365743
ACH-000693,-0.03212262374956976
ACH-000694,-0.051938769408432714
ACH-000695,-0.03785522059255963
ACH-000696,-0.11227460757365476
ACH-000697,0.09072528010542992
ACH-000699,-0.00553032330620778
ACH-000701,-0.06450585630202349
ACH-000706,-0.06372142620187597
ACH-000711,-0.0872903490920908
ACH-000713,-0.1915866674148973
ACH-000714,-0.016074579740329602
ACH-000718,-0.0695177590393941
ACH-000720,-0.051020898743309936
ACH-000721,-0.06042194843463997
ACH-000724,-0.5884872187842568
ACH-000725,0.016800481368700573
ACH-000732,0.05611401253632112
ACH-000734,0.009344726060564587
ACH-000735,0.05097749500936237
ACH-000736,-0.1060143154264073
ACH-000738,0.01573604016487205
ACH-000746,0.07207107309304492
ACH-000747,-0.03001742465778689
ACH-000748,-0.0927079027518088
ACH-000753,-0.2756644151431211
ACH-000756,-0.14199874659969214
ACH-000757,0.06499637637823395
ACH-000758,-0.08029207024611708
ACH-000760,-0.07397996750536343
ACH-000762,-0.09794054376758073
ACH-000763,-0.09562839495184076
ACH-000764,-0.39990296380650014
ACH-000765,-0.1817622876855178
ACH-000766,-0.006699079126354945
ACH-000767,-0.20073045872851766
ACH-000768,-0.07495580271995912
ACH-000769,0.04451991976707849
ACH-000770,-0.0422373453629271
ACH-000771,-0.06251828106577803
ACH-000773,-0.10523165697784266
ACH-000776,-0.07971988090982204
ACH-000777,-0.01776945395572129
ACH-000778,-0.04087352179606372
ACH-000781,-0.06468534401322598
ACH-000782,-0.0610120758187048
ACH-000783,-0.2360130498804757
ACH-000784,-0.04580409373412099
ACH-000785,-0.10937316369791708
ACH-000787,-0.08372382324895802
ACH-000788,-0.024653716486379082
ACH-000791,-0.03716008273473125
ACH-000792,-0.007026092965605712
ACH-000794,-0.06933237956717686
ACH-000796,-0.019577899334701648
ACH-000798,0.09416847894770336
ACH-000799,0.09588806424145184
ACH-000800,-0.2524077905234118
ACH-000802,-0.16048448654123107
ACH-000804,-0.0006788481288228214
ACH-000805,-0.13826918073083366
ACH-000809,-0.10810706892817368
ACH-000810,0.026396262872685882
ACH-000811,-0.11476677251612127
ACH-000817,-0.10744056023653203
ACH-000819,-0.049852934640945215
ACH-000820,0.009348359537916129
ACH-000821,0.07808218939429992
ACH-000822,-0.0482890824585057
ACH-000823,0.11651068939687552
ACH-000824,-0.128088036141276
ACH-000827,-0.02580059451625528
ACH-000829,-0.1494521008002403
ACH-000831,0.08240209497890269
ACH-000832,-0.05392785237050544
ACH-000833,0.030413898295564762
ACH-000834,-0.13153840168324574
ACH-000835,0.01382724148393063
ACH-000836,0.03037006893123138
ACH-000837,-0.09585764529028946
ACH-000838,-0.02658587510788573
ACH-000839,0.005401631389942342
ACH-000840,-0.02668816425531179
ACH-000841,-0.22149554265631627
ACH-000843,-0.3078370333063314
ACH-000846,-0.07207022402184751
ACH-000847,-0.029005893887016305
ACH-000848,-0.012495759961616105
ACH-000849,-0.28285793811588084
ACH-000851,-0.12896063386037165
ACH-000855,-0.020242949008147118
ACH-000856,-0.15484524417515158
ACH-000858,-0.11695775976227744
ACH-000859,-0.06516294327143413
ACH-000861,0.03530932551375285
ACH-000862,-0.2187356712667209
ACH-000865,-0.01671886191178386
ACH-000866,-0.15794996757228566
ACH-000867,-0.05274905643668748
ACH-000869,-0.15558426809058498
ACH-000872,-0.03253085963390045
ACH-000873,-0.38626510062315533
ACH-000876,-0.11332043765978213
ACH-000878,-0.02662151992362814
ACH-000880,-0.013649326316738365
ACH-000881,-0.10841365845444198
ACH-000882,-0.08979520996348579
ACH-000884,-0.2607996441639515
ACH-000885,-0.20465046942946608
ACH-000887,-0.04018308181682851
ACH-000889,-0.02177171666066428
ACH-000896,-0.056983673060725326
ACH-000898,-0.0616296015064461
ACH-000900,-0.108668342069781
ACH-000901,-0.06050792313318683
ACH-000905,-0.3465926318376383
ACH-000906,-0.22292571611220274
ACH-000907,-0.05374849162060169
ACH-000910,-0.1801323764768728
ACH-000911,-0.009104034238098902
ACH-000912,-0.009799877928961509
ACH-000913,-0.041809676745596
ACH-000915,-0.16229166256511368
ACH-000916,0.2617227989449316
ACH-000917,0.056580716990003714
ACH-000920,0.036804451486398215
ACH-000921,-0.017319612247744563
ACH-000924,-0.2504930343505554
ACH-000926,-0.2196615404623633
ACH-000928,-0.018789939646616217
ACH-000929,-0.16834569711491462
ACH-000932,-0.19846608251286788
ACH-000935,-0.012058597719061544
ACH-000936,-0.049601472540322836
ACH-000937,-0.01619036333644629
ACH-000938,-0.06100890262588906
ACH-000939,0.034907874219792134
ACH-000941,-0.01924142478741855
ACH-000943,-0.049663931223038735
ACH-000946,-0.20581733810283712
ACH-000947,-0.2197833801992701
ACH-000948,-0.09634396319706187
ACH-000950,-0.01820523869634253
ACH-000953,-0.0248584619651525
ACH-000954,-0.10834412400138904
ACH-000957,-0.056055176790674274
ACH-000958,-0.10239025263579052
ACH-000960,-0.13597473081399808
ACH-000963,-0.02289564727018097
ACH-000968,-0.10885526897921673
ACH-000969,0.019537109631434246
ACH-000972,0.14704540451540074
ACH-000973,-0.1221779515480517
ACH-000974,-0.12256648839552385
ACH-000978,-0.008607138375360418
ACH-000984,0.03082979618546107
ACH-000986,-0.035787184555051366
ACH-000988,-0.03486792498327923
ACH-000993,-0.07004762901967125
ACH-000994,-0.2753449297412565
ACH-000996,-0.21835948121280604
ACH-001001,-0.08759194554636875
ACH-001020,-0.1120607733895434
ACH-001028,-0.03664491024716222
ACH-001031,-0.33192251501307235
ACH-001038,-0.05384266543442146
ACH-001048,-0.17672777709071322
ACH-001050,-0.09174646219023316
ACH-001053,-0.5273573829257971
ACH-001054,-0.27098713458328444
ACH-001061,-0.026179434328281345
ACH-001067,-0.14683748431241336
ACH-001075,-0.1802770956920008
ACH-001096,-0.026763718945689317
ACH-001111,-0.2295024186909537
ACH-001119,-0.07543304915421685
ACH-001128,-0.261983607655116
ACH-001134,-0.1186682740847847
ACH-001151,-0.1433925947791603
ACH-001163,-0.07072361219592728
ACH-001164,-0.17420905542597154
ACH-001183,-0.00470521536239415
ACH-001192,-0.07338853898873142
ACH-001193,-0.30812858710822844
ACH-001196,-0.01404187479692969
ACH-001197,-0.09361538140911556
ACH-001205,-0.495834270174893
ACH-001211,-0.043843903509979805
ACH-001212,-0.1122733109767192
ACH-001228,-0.1008214961139894
ACH-001232,-0.07978592495747226
ACH-001239,-0.147157938284034
ACH-001270,-0.2209291809825487
ACH-001274,0.06374504833896599
ACH-001275,-0.07241003182579787
ACH-001277,-0.026964234968785833
ACH-001278,0.0785697231234635
ACH-001280,-0.1142332559716988
ACH-001283,-0.18871256471668613
ACH-001289,-0.16157539347582306
ACH-001300,-0.24239164585939305
ACH-001301,-0.09959070958505624
ACH-001302,-0.21485627226702533
ACH-001306,-0.07851143105385086
ACH-001318,-0.07652612857245274
ACH-001322,-0.17109034148502314
ACH-001328,-0.039774807095653716
ACH-001332,0.18034049334138105
ACH-001336,0.09357407595172844
ACH-001346,-0.0647632689744511
ACH-001353,-0.05106318493138997
ACH-001354,-0.17348029916905394
ACH-001367,-0.13251235098150127
ACH-001368,-0.04660146365045095
ACH-001374,-0.0734114897820604
ACH-001377,-0.186409495574578
ACH-001380,-0.04303310865608823
ACH-001391,-0.00912213666248153
ACH-001408,0.03930808406497307
ACH-001430,-0.004492647784787972
ACH-001431,-0.14105925438959158
ACH-001450,0.028394747899591743
ACH-001496,0.05826626343791401
ACH-001500,-0.017222574810767183
ACH-001523,-0.1581904424394143
ACH-001532,-0.3233323674375593
ACH-001550,-0.07456710553083966
ACH-001552,-0.2389801255575651
ACH-001554,-0.22137065062045375
ACH-001654,-0.039054904911401296
ACH-001735,0.0002709120414812872
ACH-001736,-0.13017332064358322
ACH-001737,0.15047907276980782
ACH-001740,0.12535663768221064
ACH-001745,0.07274182513086512
ACH-001765,-0.13011674038945048
