,PSMD4 (5710)
ACH-000004,-1.233584102783919
ACH-000005,-1.1855976284969167
ACH-000007,-1.0859858540394007
ACH-000009,-1.2513772979415778
ACH-000011,-0.7911736813514589
ACH-000012,-1.2811911054819534
ACH-000013,-1.0711120963768062
ACH-000014,-1.2871973806764745
ACH-000015,-1.1578577152730964
ACH-000017,-1.2109856053660537
ACH-000018,-1.4871354658360532
ACH-000019,-0.9520419581834124
ACH-000021,-1.1441236124122145
ACH-000022,-1.0068143629291983
ACH-000025,-1.1530186307589512
ACH-000028,-1.0019881450876311
ACH-000030,-1.2284457540472913
ACH-000035,-1.045071505369632
ACH-000036,-0.985177960734168
ACH-000037,-1.4521323154781938
ACH-000039,-1.0714491072520314
ACH-000040,-1.3354508914726868
ACH-000041,-1.0294785010565717
ACH-000042,-1.2140432044508325
ACH-000045,-1.3692392874024406
ACH-000047,-0.9856807351962216
ACH-000052,-1.0469719689553
ACH-000053,-1.0302072367931754
ACH-000054,-1.1944888200713306
ACH-000055,-1.1317836991108512
ACH-000060,-1.1253526371095126
ACH-000067,-1.2727878122041263
ACH-000070,-0.9550440409976308
ACH-000075,-1.2094552942409116
ACH-000078,-0.9147369598127356
ACH-000082,-1.2056251178022286
ACH-000085,-1.4764244134375588
ACH-000086,-1.1908240099947431
ACH-000087,-1.0585584710613405
ACH-000092,-1.206614871236572
ACH-000095,-1.1083631102026066
ACH-000097,-1.0078830712749172
ACH-000098,-1.1274601885954787
ACH-000099,-1.0792683007387096
ACH-000108,-1.0459789342419017
ACH-000113,-1.1367951800119769
ACH-000116,-0.9646422300146298
ACH-000118,-1.098336833283824
ACH-000120,-1.0558103439623148
ACH-000123,-1.2222814692606745
ACH-000127,-1.2414760425446485
ACH-000128,-0.6975477253846222
ACH-000132,-1.1492314166113031
ACH-000133,-1.2593898724616972
ACH-000137,-1.0127197651596385
ACH-000138,-1.1239361412572797
ACH-000142,-1.0774273610934972
ACH-000143,-1.1318721962035525
ACH-000146,-0.7010435335098084
ACH-000148,-1.3502292136556118
ACH-000150,-1.1973523862183608
ACH-000152,-1.2336757299101209
ACH-000153,-1.3038215012060739
ACH-000159,-1.0518347496510974
ACH-000160,-1.29899866192548
ACH-000163,-1.1933180046425524
ACH-000167,0.7239194971211971
ACH-000168,-1.1281423567242357
ACH-000169,-1.2021452700229958
ACH-000178,-0.983065762619254
ACH-000183,-1.0115614762054403
ACH-000188,-0.9945337360428632
ACH-000189,-1.235325087481754
ACH-000190,-0.9915039988751392
ACH-000198,-1.2124417944417225
ACH-000203,-0.5562262813521982
ACH-000204,-1.1399358896079428
ACH-000206,-0.9017741635366237
ACH-000207,-1.0735217462572777
ACH-000208,-1.4373166626546188
ACH-000210,-1.2264825099091288
ACH-000211,-1.0818723565643509
ACH-000215,-1.0989042035328962
ACH-000221,-1.2791812744290822
ACH-000222,-1.192374888946213
ACH-000223,-1.083833851246589
ACH-000226,-1.2978726080143737
ACH-000227,-0.7276986531151091
ACH-000228,-1.1594745186513031
ACH-000231,-1.1171385163970495
ACH-000232,-1.1872355755224433
ACH-000233,-1.1825667855398467
ACH-000234,-1.1331050219442032
ACH-000235,-1.009555359920875
ACH-000237,-1.0479633612978343
ACH-000238,-1.152222107305352
ACH-000242,-1.4736119017145346
ACH-000243,-1.0992141144856071
ACH-000244,-1.0635838347818003
ACH-000246,-1.0685674165842554
ACH-000248,-1.1260115952615768
ACH-000250,-1.0668461317589923
ACH-000251,-1.194895137157863
ACH-000252,-1.3315950794864633
ACH-000253,-1.2242261423305334
ACH-000255,-1.0379557343742651
ACH-000256,-1.1383664222086671
ACH-000257,-1.2592953845812764
ACH-000258,-0.8278755926172147
ACH-000259,-0.9881401882305864
ACH-000260,-1.0379862983404229
ACH-000261,-1.0670260734217552
ACH-000262,-1.2145095073196293
ACH-000263,-1.09024319270658
ACH-000264,-1.142614864043042
ACH-000265,-1.093192488314202
ACH-000266,-1.11353807922296
ACH-000272,-0.9994991674977112
ACH-000274,-1.1818876606094624
ACH-000277,-1.071505489646226
ACH-000278,-0.9251687799059232
ACH-000279,-0.6278361340300638
ACH-000280,-0.9929294721673549
ACH-000281,-1.272740868607256
ACH-000288,-1.172916634018845
ACH-000291,-1.3103306531746393
ACH-000293,-1.0193753255043012
ACH-000294,-1.3897091087779574
ACH-000295,-0.9967778642057392
ACH-000296,-1.061941531702381
ACH-000302,-1.0050820338977966
ACH-000304,-0.9434519846714704
ACH-000307,-1.0992262938966475
ACH-000308,-1.1314063939558865
ACH-000310,-0.996585819049326
ACH-000311,-0.9826543755896576
ACH-000312,-1.2030544253533435
ACH-000315,-1.2551275594645626
ACH-000316,-1.2221525408481488
ACH-000317,-0.8437963274939356
ACH-000318,-0.6544363595690051
ACH-000319,-1.048606786779325
ACH-000320,-1.1429036243551662
ACH-000322,-1.1497130613084179
ACH-000323,-1.1346589758867198
ACH-000324,-1.2866580386099895
ACH-000329,-0.976659275445832
ACH-000330,-1.1295783733779308
ACH-000331,-1.1693633049561964
ACH-000332,-1.1368934170442984
ACH-000334,-1.1811522437000537
ACH-000335,-1.0205040595165262
ACH-000336,-1.0581342606952897
ACH-000337,-1.04217253355453
ACH-000338,-0.8913630055571022
ACH-000339,-1.1451616887564775
ACH-000341,-1.3677372942210868
ACH-000348,-0.9809920045916928
ACH-000350,-0.8957991231197947
ACH-000352,-1.0924401389513296
ACH-000356,-1.1986250234387823
ACH-000361,-1.209032903177721
ACH-000362,-1.0702596658871333
ACH-000363,-1.0136886638098548
ACH-000364,-1.2049674206446572
ACH-000365,-0.957092820503876
ACH-000366,-0.9073549415320552
ACH-000368,-1.3698503699133993
ACH-000374,-1.3007071309668967
ACH-000375,-1.2248772754275288
ACH-000376,-1.1167227477723538
ACH-000381,-0.9794076741973108
ACH-000383,-0.9981916209844216
ACH-000387,-1.249942656339961
ACH-000389,-1.20587073383086
ACH-000390,-1.1404166840210828
ACH-000393,-1.1343264256366703
ACH-000395,-1.2340822175275854
ACH-000396,-1.7478695509686748
ACH-000397,-1.2712947115655664
ACH-000401,-1.1272438095729542
ACH-000402,-1.2011587490908238
ACH-000403,-1.0179754181418121
ACH-000404,-1.4900502399906603
ACH-000406,-0.9362112120676764
ACH-000407,-1.0433514428777677
ACH-000408,-1.1943390479467304
ACH-000410,-0.9041865875766114
ACH-000411,-1.0415896649940557
ACH-000414,-1.0612157082067066
ACH-000415,-1.1393664461949111
ACH-000416,-1.1244562690267796
ACH-000420,-0.9426468640522532
ACH-000421,-1.1317435448607405
ACH-000424,-0.9482798763569344
ACH-000425,-1.1266105337439838
ACH-000426,-1.0541133645639502
ACH-000427,-1.1183804803206272
ACH-000433,-1.1764378707476546
ACH-000435,-1.34164907986764
ACH-000436,-1.0098829537379426
ACH-000444,-0.8797149732750695
ACH-000445,-1.0961999720797435
ACH-000448,-1.034489907654373
ACH-000450,-1.0745314545642666
ACH-000452,-0.990020353578014
ACH-000454,-1.3067966253399077
ACH-000458,-1.2792445160212138
ACH-000459,-1.249530115203656
ACH-000460,-1.0782631681919563
ACH-000461,-1.1102831356169816
ACH-000463,-1.0870092349542406
ACH-000464,-1.2233541782712771
ACH-000466,-1.3527074795084384
ACH-000467,-1.0868980410981308
ACH-000468,-1.12195201438113
ACH-000469,-1.2685605951793562
ACH-000470,-0.6457472470546836
ACH-000471,-1.0785994714060605
ACH-000472,-1.1471588273650648
ACH-000473,-1.1338771858641623
ACH-000475,-1.047783699322824
ACH-000476,-0.989885346752024
ACH-000477,-0.6602920278303778
ACH-000479,-1.2643901444614931
ACH-000480,-0.9295033741790116
ACH-000481,-1.1735519991725243
ACH-000483,-1.1368457641051537
ACH-000484,-1.1901160600829233
ACH-000485,-1.1004815830709869
ACH-000486,-1.0706037499020191
ACH-000487,-1.0030335288593024
ACH-000488,-0.9541085863662354
ACH-000490,-1.0581919322501143
ACH-000491,-1.3187586042662418
ACH-000495,-1.051638646151522
ACH-000496,-1.0131815754061122
ACH-000499,-1.0540651319663694
ACH-000500,-1.1974345184456745
ACH-000502,-1.0960899038162992
ACH-000503,-0.9514372945062322
ACH-000505,-0.8726328432018259
ACH-000507,-1.2430032379055664
ACH-000510,-1.0335986769195953
ACH-000511,-0.9848480447695293
ACH-000512,-1.1928060076124851
ACH-000516,-1.34982491848302
ACH-000517,-1.2817319397251996
ACH-000518,-1.049311134807034
ACH-000520,-1.2007911666885969
ACH-000521,-1.119963304147737
ACH-000522,-1.2710723323706783
ACH-000524,-0.9536457468056342
ACH-000527,-1.1298049563071113
ACH-000528,-1.1116013837134109
ACH-000537,-1.2055032084696715
ACH-000541,-1.1896350484350635
ACH-000542,-1.2200412318482967
ACH-000544,-1.0941381427245085
ACH-000545,-1.1296472339461456
ACH-000547,-1.1765172923895997
ACH-000548,-1.2618182371323867
ACH-000549,-1.1781989585901875
ACH-000550,-1.2858309715712342
ACH-000552,-1.1645782190262275
ACH-000556,-1.0319071405290074
ACH-000557,-1.08959440898097
ACH-000569,-1.2078047178523892
ACH-000570,-1.015869638981752
ACH-000571,-1.2885351905413078
ACH-000573,-0.8577321393964532
ACH-000576,-1.0161643957507416
ACH-000579,-1.4225443974036558
ACH-000580,-1.4644481398715938
ACH-000584,-1.192748791491439
ACH-000585,-1.105933362986926
ACH-000588,-0.940120731188904
ACH-000589,-0.9096306823788456
ACH-000591,-0.9638067660628356
ACH-000593,-0.9550831849280476
ACH-000600,-1.0769995194919282
ACH-000601,-1.113382101594325
ACH-000605,-1.1734816378766313
ACH-000606,-1.1682393773837427
ACH-000608,-0.8220429521076341
ACH-000614,-1.1375215327409227
ACH-000616,-1.2237113286168566
ACH-000618,-1.181456107292873
ACH-000619,-1.20068176665729
ACH-000620,-1.00760697572127
ACH-000621,-1.2035911382386373
ACH-000622,-0.7112756432389871
ACH-000623,-1.2303413591420875
ACH-000624,-1.154686115787772
ACH-000627,-1.106281389514721
ACH-000630,-1.0197636455777852
ACH-000631,-1.3695021404106225
ACH-000632,-1.13835482725773
ACH-000633,-0.8763501693026219
ACH-000637,-0.9958590297336536
ACH-000638,-1.1035382684960728
ACH-000646,-1.16188383487518
ACH-000647,-1.0439402555959432
ACH-000648,-1.0064299110311334
ACH-000649,-0.9000084092698014
ACH-000651,-1.0650676039638634
ACH-000652,-0.9850559431788628
ACH-000653,-1.161100145319114
ACH-000657,-1.1372415800833742
ACH-000658,-1.2198054691387032
ACH-000661,-1.013976740217848
ACH-000662,-1.4598663085422685
ACH-000663,-1.3101754252538391
ACH-000665,-1.0345412191865575
ACH-000671,-1.1641051688213042
ACH-000672,-1.1001687191365492
ACH-000673,-1.0437585018502789
ACH-000676,-1.1350409793514562
ACH-000677,-1.135155019550702
ACH-000681,-1.1842761112370659
ACH-000683,-0.9645047891883572
ACH-000684,-1.1241459222747971
ACH-000688,-1.295391497943782
ACH-000693,-1.1196940872177774
ACH-000694,-1.1512287313736471
ACH-000695,-0.8770767760781593
ACH-000696,-1.1962928215167388
ACH-000697,-1.1161188832761462
ACH-000699,-1.203500126267709
ACH-000701,-1.0114942465733152
ACH-000706,-1.0883211519972291
ACH-000711,-1.1713222806294288
ACH-000713,-1.251479673940863
ACH-000714,-1.0008456389688754
ACH-000718,-1.0221660787488387
ACH-000720,-1.2703661990993114
ACH-000721,-1.2257056263527928
ACH-000724,-0.9397768910903884
ACH-000725,-1.1296348054659209
ACH-000732,-1.1229681099934192
ACH-000734,-1.1681547939248178
ACH-000735,-1.1297992764884877
ACH-000736,-1.4259408254637962
ACH-000738,-1.1402970280408498
ACH-000746,-0.933099366128824
ACH-000747,-1.1914415477973317
ACH-000748,-1.1433652319547978
ACH-000753,-0.94585592460499
ACH-000756,-1.2222276391613154
ACH-000757,-1.0826593807041116
ACH-000758,-1.2053251369577358
ACH-000760,-0.6975860313012101
ACH-000762,-0.9460049147544956
ACH-000763,-1.0601797443537029
ACH-000764,-1.2383886431279414
ACH-000765,-1.2986644504203635
ACH-000766,-1.220711165065638
ACH-000767,-0.8692415783283577
ACH-000768,-1.1543773058670772
ACH-000769,-0.9485640175085572
ACH-000770,-1.350185808195722
ACH-000771,-1.1919598558850948
ACH-000773,-1.1310218058141652
ACH-000776,-1.1465453107135026
ACH-000777,-1.259797929338678
ACH-000778,-1.0262012291790028
ACH-000781,-1.1160126390556795
ACH-000782,-1.214830516879536
ACH-000783,-1.1986056666273952
ACH-000784,-1.0838963383968614
ACH-000785,-1.334097770675908
ACH-000787,-1.0527455856636914
ACH-000788,-0.987175135841748
ACH-000791,-1.0940402647301637
ACH-000792,-1.2318946399135844
ACH-000794,-1.1153470415404458
ACH-000796,-1.0032224227115063
ACH-000798,-0.952472712104978
ACH-000799,-1.0198667686676477
ACH-000800,-1.0804561942305346
ACH-000802,-1.1113225282079997
ACH-000804,-1.1316644288877309
ACH-000805,-0.934732857636906
ACH-000809,-1.1380916255260252
ACH-000810,-1.159736109694567
ACH-000811,-0.7362757934212744
ACH-000817,-0.9340684462838504
ACH-000819,-1.2559349125614216
ACH-000820,-1.2325296367908158
ACH-000821,-1.135116536121128
ACH-000822,-1.382520678722862
ACH-000823,-0.9717812316881328
ACH-000824,-0.6291440224841185
ACH-000827,-1.1629074035110956
ACH-000829,-1.0282715590676244
ACH-000831,-1.2066149159661204
ACH-000832,-1.283619525579422
ACH-000833,-1.082992874253749
ACH-000834,-0.9606920534383694
ACH-000835,-0.962396770915738
ACH-000836,-1.3200841923850744
ACH-000837,-0.9931227228906424
ACH-000838,-0.91570634634368
ACH-000839,-1.1132884758697006
ACH-000840,-1.3269376205527141
ACH-000841,-0.9042569706894338
ACH-000843,-1.1052470457695716
ACH-000846,-1.0824378614275794
ACH-000847,-1.2229007270324308
ACH-000848,-0.966296454729234
ACH-000849,-1.0769022143729126
ACH-000851,-1.1832825177494373
ACH-000855,-1.0762203223840334
ACH-000856,-1.1025361315418818
ACH-000858,-1.3751322842062732
ACH-000859,-1.0369042102242438
ACH-000861,-1.230678988147372
ACH-000862,-1.0454452469223472
ACH-000865,-0.9373594428648112
ACH-000866,-0.9641081775218596
ACH-000867,-0.8412607496969076
ACH-000869,-1.0904918724245358
ACH-000872,-0.9918257022739232
ACH-000873,-1.0897378758230305
ACH-000876,-1.1642322791942066
ACH-000878,-1.2661141976769883
ACH-000880,-1.1281140288855522
ACH-000881,-1.2071774175737486
ACH-000882,-1.0057209006108647
ACH-000884,-1.1600575237014497
ACH-000885,-1.3005676994283428
ACH-000887,-0.9689859033271402
ACH-000889,-1.0486097217364636
ACH-000896,-1.2906688660507362
ACH-000898,-1.0836795561494186
ACH-000900,-1.2713410792992823
ACH-000901,-0.9035462250968429
ACH-000905,-1.1343255226022828
ACH-000906,-1.1024155214876357
ACH-000907,-1.1199709535774016
ACH-000910,-0.9042066365956448
ACH-000911,-1.164637473617271
ACH-000912,-1.2323868149889354
ACH-000913,-1.3554252297187397
ACH-000915,-1.1092415869350056
ACH-000916,-0.9756304633796352
ACH-000917,-1.1724473298566005
ACH-000920,-1.0415209754635164
ACH-000921,-1.1722955525507366
ACH-000924,-1.1096433722376349
ACH-000926,-0.9930025314883292
ACH-000928,-1.22601090453672
ACH-000929,-1.0395740658285997
ACH-000932,-1.2909002075457519
ACH-000935,-0.9247648476710764
ACH-000936,-1.2138959033592545
ACH-000937,-0.8864987953321759
ACH-000938,-1.0083077480474698
ACH-000939,-1.3426366237381109
ACH-000941,-1.261836622667084
ACH-000943,-1.3535412019891253
ACH-000946,-1.1873256416170084
ACH-000947,-1.0740175911819296
ACH-000948,-1.0788503126271214
ACH-000950,-1.1063047986977441
ACH-000953,-1.1917894258777326
ACH-000954,-1.3706326495897316
ACH-000957,-1.1763072611335577
ACH-000958,-1.174710557550549
ACH-000960,-1.047515952577179
ACH-000963,-1.1038933366016326
ACH-000968,-1.0569976155529517
ACH-000969,-1.1208466664153969
ACH-000972,-1.1297699254273712
ACH-000973,-1.1210131639133272
ACH-000974,-1.1390001976242436
ACH-000978,-0.5834726300825095
ACH-000984,-1.1910740621424696
ACH-000986,-1.1885750818947425
ACH-000988,-1.0315364453600164
ACH-000993,-1.2834338072968072
ACH-000994,-1.2284522481147295
ACH-000996,-1.3261351108289223
ACH-001001,-0.9971059524797398
ACH-001020,-1.1950159953562405
ACH-001028,-1.0172685870173015
ACH-001031,-1.240508607741457
ACH-001038,-1.088791752962945
ACH-001048,-0.8892328837475236
ACH-001050,-0.9279683360675732
ACH-001053,-0.8902698757520359
ACH-001054,-1.190354181378756
ACH-001061,-1.2550935215611123
ACH-001067,-1.2527516051049992
ACH-001075,-1.2498882830352769
ACH-001096,-1.0836543953620608
ACH-001111,-1.1262882979381657
ACH-001119,-0.983283613434812
ACH-001128,-1.2315980003660127
ACH-001134,-1.217355859726346
ACH-001151,-1.135197658424104
ACH-001163,-1.1122244633941762
ACH-001164,-1.247243669941013
ACH-001183,-1.1433229628521544
ACH-001192,-1.0586758122779618
ACH-001193,-1.1025274081703602
ACH-001196,-0.9967967583173656
ACH-001197,-1.095967855627195
ACH-001205,-1.038364290823343
ACH-001211,-0.8299913869491308
ACH-001212,-1.3673062082001302
ACH-001228,-0.8713450939502769
ACH-001232,-1.0571067557360914
ACH-001239,-1.2944268513432842
ACH-001270,-1.3490418580417334
ACH-001274,-1.2565184257605542
ACH-001275,-1.4391115790727957
ACH-001277,-1.178213702749782
ACH-001278,-1.1528184887362174
ACH-001280,-0.6923757697501207
ACH-001283,-1.0725256113605184
ACH-001289,-1.0795798400583596
ACH-001300,-0.9970517984073896
ACH-001301,-1.2139041302549294
ACH-001302,-1.227921189560463
ACH-001306,-1.337874634341303
ACH-001318,-1.2206240338297316
ACH-001322,-1.2832649187063327
ACH-001328,-1.01392599129399
ACH-001332,-1.1337191954996162
ACH-001336,-1.1907721981585817
ACH-001346,-1.1124826775591754
ACH-001353,-1.2925344343353693
ACH-001354,-0.8999564474210829
ACH-001367,-1.2721476570844843
ACH-001368,-1.248195175451397
ACH-001374,-1.3194192538365082
ACH-001377,-1.0341630028019932
ACH-001380,-1.0955432322626335
ACH-001391,-0.8575102661342024
ACH-001408,-1.0991126676582366
ACH-001430,-1.0342190080573297
ACH-001431,-0.9404647332274206
ACH-001450,-1.2499282130730065
ACH-001496,-1.2196748510395188
ACH-001500,-1.0731468596261795
ACH-001523,-0.928323179378972
ACH-001532,-1.3077486866661945
ACH-001550,-1.1278032563505842
ACH-001552,-1.1658543521507485
ACH-001554,-1.1142718154590636
ACH-001654,-1.2087898916516862
ACH-001735,-1.1666596639822897
ACH-001736,-1.2220890362819643
ACH-001737,-1.4416914960653369
ACH-001740,-0.8193859072935364
ACH-001745,-1.0884871348325549
ACH-001765,-1.0670483786302505
