,TMED6 (146456)
ACH-000004,0.02986764015504193
ACH-000005,-0.0070785968647714345
ACH-000007,0.13550246823251025
ACH-000009,0.02554846739445213
ACH-000011,-0.013812642591415012
ACH-000012,0.014883838169137091
ACH-000013,-0.09690075015001602
ACH-000014,-0.012998709611364193
ACH-000015,0.10080769198403494
ACH-000017,0.02908512382119375
ACH-000018,-0.049964850004116934
ACH-000019,0.03969315881417346
ACH-000021,-0.01757243529588151
ACH-000022,0.027658530961252942
ACH-000025,-0.09282995942434068
ACH-000028,0.034979726096054084
ACH-000030,0.005645091446019853
ACH-000035,-0.06308021059192158
ACH-000036,-0.0697076219122416
ACH-000037,-0.15149134093046684
ACH-000039,-0.033466084916041
ACH-000040,-0.07774419114927232
ACH-000041,0.04605924777003786
ACH-000042,-0.023818222864582243
ACH-000045,0.04146199884913366
ACH-000047,0.05010660465520123
ACH-000052,-0.1149954859672426
ACH-000053,0.03327032583221648
ACH-000054,-0.1301763251090854
ACH-000055,-0.018825025020254342
ACH-000060,-0.0567286020441418
ACH-000067,-0.06446637955579887
ACH-000070,0.02308299061245854
ACH-000075,0.02879519461054805
ACH-000078,0.1206453075813496
ACH-000082,-0.05413171531173551
ACH-000085,0.017139952225719908
ACH-000086,0.028246266000447363
ACH-000087,0.16777289048962174
ACH-000092,0.0007300856615533215
ACH-000095,-0.08593057415696115
ACH-000097,0.02733193407161833
ACH-000098,-0.017756044552945605
ACH-000099,0.016159934811099397
ACH-000108,0.10547157366735507
ACH-000113,-0.07368605778385988
ACH-000116,0.029512561052592732
ACH-000118,-0.024283052782332844
ACH-000120,-0.05295114066519442
ACH-000123,-0.06478502159253864
ACH-000127,-0.0010580525924634458
ACH-000128,-0.057507833155872524
ACH-000132,-0.08237441604985905
ACH-000133,-0.14384365090511156
ACH-000137,0.010752327861013196
ACH-000138,0.11756419839091399
ACH-000142,-0.05452440108447114
ACH-000143,-0.07239091584813831
ACH-000146,0.020232251165814896
ACH-000148,-0.12095274138250335
ACH-000150,-0.15436246469959544
ACH-000152,0.016576602390141245
ACH-000153,0.014958404353934229
ACH-000159,0.1024365711422532
ACH-000160,0.08424664686202547
ACH-000163,-0.12294291893620013
ACH-000167,-0.074887264006963
ACH-000168,0.01910558481039037
ACH-000169,0.024079253999835803
ACH-000178,0.04797387530485293
ACH-000183,-0.17101451397421644
ACH-000188,0.010869848047950366
ACH-000189,0.031539846614296735
ACH-000190,0.02978149997995768
ACH-000198,0.05420469601845681
ACH-000203,0.379674414859432
ACH-000204,-0.21240841576185285
ACH-000206,0.10512120688773384
ACH-000207,0.0431225252542528
ACH-000208,0.16026038560446548
ACH-000210,0.16917743698643398
ACH-000211,-0.09745257899061123
ACH-000215,-0.02895138281783942
ACH-000221,0.12130431087310348
ACH-000222,-0.04628433639850897
ACH-000223,0.113662985566378
ACH-000226,0.00032863845461522586
ACH-000227,-0.24478824225977874
ACH-000228,-0.004370067149996576
ACH-000231,0.05155273958498824
ACH-000232,-0.058359098114192674
ACH-000233,0.01955717117747157
ACH-000234,0.05175449667407772
ACH-000235,-0.038965445934772525
ACH-000237,-0.027708998152031424
ACH-000238,-0.11904159140840173
ACH-000242,0.4624693525297643
ACH-000243,0.057326650557383736
ACH-000244,0.06629051020697166
ACH-000246,0.08705425078671389
ACH-000248,0.0205939760009843
ACH-000250,-0.00686517181783846
ACH-000251,0.18218599363425
ACH-000252,-0.10790514174922038
ACH-000253,0.025343907627132442
ACH-000255,0.02651845138059353
ACH-000256,0.06493906666829995
ACH-000257,-0.03562522225607652
ACH-000258,0.10491687244612817
ACH-000259,0.02841709028780922
ACH-000260,0.011743897531764394
ACH-000261,-0.03436412117934426
ACH-000262,-0.03546095360594426
ACH-000263,0.019843370892331968
ACH-000264,0.047074008686396135
ACH-000265,0.0902560396292449
ACH-000266,0.07483552140717661
ACH-000272,0.05075518186153576
ACH-000274,0.01936175213580147
ACH-000277,-0.10383343556438757
ACH-000278,-0.03323610088303222
ACH-000279,0.029625947972679468
ACH-000280,0.03871522449927625
ACH-000281,-0.18186159287505832
ACH-000288,-0.13498353297154142
ACH-000291,0.032423548064262016
ACH-000293,0.1100554556358074
ACH-000294,-0.13076417582994398
ACH-000295,0.06032541757420407
ACH-000296,0.15547853151124505
ACH-000302,0.0438919012416344
ACH-000304,0.05989565690260686
ACH-000307,0.0043658748863736226
ACH-000308,0.041335757558596656
ACH-000310,-0.06565614683243841
ACH-000311,-0.009080727894918596
ACH-000312,0.0220187151184417
ACH-000315,0.02971348837913068
