,IFIT3 (3437)
ACH-000004,-0.07742143467874511
ACH-000005,-0.2306218779418091
ACH-000007,0.028236279691640317
ACH-000009,0.011578595940981477
ACH-000011,0.16242804346687567
ACH-000012,-0.05701621951322833
ACH-000013,0.11017940238795516
ACH-000014,0.0065589674206463465
ACH-000015,0.04561822842519723
ACH-000017,-0.005603997267130248
ACH-000018,-0.006569777242687756
ACH-000019,0.09226265756387796
ACH-000021,0.0819834632867128
ACH-000022,0.00369065043496336
ACH-000025,-0.012084065692036764
ACH-000028,0.09664750660198076
ACH-000030,-0.001418896744475422
ACH-000035,0.1183720200584191
ACH-000036,0.13546970394595728
ACH-000037,0.061433696839451685
ACH-000039,0.17046825170190708
ACH-000040,-0.004205811489915711
ACH-000041,-0.1161908215197177
ACH-000042,0.05479277711453928
ACH-000045,0.07151546736329244
ACH-000047,-0.0573012440211531
ACH-000052,-0.013181616271095684
ACH-000053,-0.015585343349802588
ACH-000054,0.05430796615700277
ACH-000055,-0.0549064322431292
ACH-000060,-0.04087639632503829
ACH-000067,-0.009133881578297484
ACH-000070,-0.03271526400351993
ACH-000075,-0.044502674553084785
ACH-000078,-0.026205655284147204
ACH-000082,0.02685318093885612
ACH-000085,-0.018415249939200247
ACH-000086,0.040763453655177834
ACH-000087,-0.045183505084098685
ACH-000092,0.0803602322280379
ACH-000095,0.05229859714456249
ACH-000097,-0.011699257778221112
ACH-000098,0.019416840957756625
ACH-000099,0.0288096560725601
ACH-000108,-0.04090632189925248
ACH-000113,0.07642695296460601
ACH-000116,0.03989952910737539
ACH-000118,-0.007594600298510645
ACH-000120,0.2029922026922864
ACH-000123,0.00724749252763132
ACH-000127,0.056122289289424025
ACH-000128,-0.1396373276906808
ACH-000132,0.13958762662150498
ACH-000133,-0.0824897322748161
ACH-000137,-0.040385316160242914
ACH-000138,0.11689211651947208
ACH-000142,-0.015835044940621747
ACH-000143,0.08129170389725397
ACH-000146,-0.02247319933049436
ACH-000148,-0.01596947800717181
ACH-000150,0.07652014820526709
ACH-000152,-0.0563363534501834
ACH-000153,0.07140341323351658
ACH-000159,0.012842167916508915
ACH-000160,-0.037248074721247734
ACH-000163,0.16792335422206253
ACH-000167,0.054993619101148035
ACH-000168,-0.2013111831144533
ACH-000169,-0.15713880342645947
ACH-000178,0.11565096442698206
ACH-000183,0.055077743617039536
ACH-000188,0.014276856232736812
ACH-000189,0.13945065834190398
ACH-000190,-0.05173934161108496
ACH-000198,0.0387457846426452
ACH-000203,-0.4480127034315513
ACH-000204,-0.02907399846362428
ACH-000206,0.03288026787764865
ACH-000207,-0.03803069346773113
ACH-000208,0.04604748237396845
ACH-000210,-0.19799494308409435
ACH-000211,0.004497984630440228
ACH-000215,0.0460063449060102
ACH-000221,0.033632639759280734
ACH-000222,0.005645286851315468
ACH-000223,-0.03404081152402307
ACH-000226,-0.05033394533235803
ACH-000227,-0.09337789929899984
ACH-000228,-0.1033336789134731
ACH-000231,0.06541262691285071
ACH-000232,0.025591348395639608
ACH-000233,0.16520954078580996
ACH-000234,-0.08147024574937317
ACH-000235,0.031532382547568856
ACH-000237,0.060295604361012514
ACH-000238,-0.05777225212290421
ACH-000242,0.07359239845853115
ACH-000243,0.006258167694297635
ACH-000244,0.2277914697470528
ACH-000246,0.05290581596766763
ACH-000248,0.05148191279867028
ACH-000250,0.029103739354903083
ACH-000251,0.192256662774917
ACH-000252,0.19508532605825174
ACH-000253,0.07638222185347701
ACH-000255,0.032752444735774
ACH-000256,0.06555469874417211
ACH-000257,-0.16071019394280728
ACH-000258,-0.017507242727847764
ACH-000259,0.036983175944254335
ACH-000260,0.04097049734457617
ACH-000261,0.16169025468591058
ACH-000262,-0.06506405902617496
ACH-000263,-0.01735631636700839
ACH-000264,0.0727916829597093
ACH-000265,-0.012664208796630749
ACH-000266,0.013773863994070532
ACH-000272,-0.04801862357344347
ACH-000274,0.048591569643075774
ACH-000277,0.02650746080802955
ACH-000278,0.3152639341258211
ACH-000279,-0.1062299962264088
ACH-000280,0.03802827529341688
ACH-000281,0.07231263503839286
ACH-000288,0.0466901835059243
ACH-000291,-0.018332048757836
ACH-000293,0.03393678432236511
ACH-000294,-0.034680418375969815
ACH-000295,-0.24774312060443854
ACH-000296,0.07457072872302245
ACH-000302,0.03511692587937635
ACH-000304,0.10621563776206436
ACH-000307,0.08067000524466637
ACH-000308,0.058014040444961924
ACH-000310,0.022760720890058463
ACH-000311,0.09554656214871994
ACH-000312,0.08867690073463404
ACH-000315,0.11220551208765443
ACH-000316,-0.02173850155072735
ACH-000317,-0.044256763313906385
ACH-000318,0.014253406070231315
ACH-000319,0.12878589773220256
ACH-000320,0.1512535758192763
ACH-000322,0.18168372515106232
ACH-000323,-0.018045245355958955
ACH-000324,0.021482466853863003
ACH-000329,-0.04288251048396362
ACH-000330,-0.06454312842879832
ACH-000331,0.08565402005065008
ACH-000332,-0.01534720975998866
ACH-000334,0.1513659816086046
ACH-000335,-0.09629363682323604
ACH-000336,-0.044583163557155504
ACH-000337,-0.15663382751882998
ACH-000338,-0.07130104268169883
ACH-000339,0.11295942602434847
ACH-000341,0.11791293791716645
ACH-000348,0.09302517675196396
ACH-000350,0.0660332085123549
ACH-000352,0.0426290837932599
ACH-000356,0.02271588554033292
ACH-000361,-0.07535680027615267
ACH-000362,0.011803042185525105
ACH-000363,-0.01804598898327186
ACH-000364,0.13760179334869854
ACH-000365,0.08175134150149514
ACH-000366,0.02418539187718113
ACH-000368,0.013708993240579916
ACH-000374,-0.10346203482097176
ACH-000375,-0.027935595497593176
ACH-000376,0.07946161273446961
ACH-000381,0.11174717984256133
ACH-000383,0.020419250009752445
ACH-000387,-0.06600187727079189
ACH-000389,-0.07038674325614434
ACH-000390,-0.03009587878767755
ACH-000393,0.02048589233444559
ACH-000395,-0.1089751527148668
ACH-000396,0.40491066248470864
ACH-000397,0.04522973793477743
ACH-000401,0.10711489501434404
ACH-000402,0.0023888632977812664
ACH-000403,0.04779863774393208
ACH-000404,0.005424709548905535
ACH-000406,0.027609411882457472
ACH-000407,0.04635627557096974
ACH-000408,-0.07484581313194957
ACH-000410,0.04687183200841544
ACH-000411,0.053271850560417854
ACH-000414,0.06600744646358804
ACH-000415,-0.11746805147686765
ACH-000416,-0.022949601616617882
ACH-000420,0.024666827435855267
ACH-000421,-0.09999254936833456
ACH-000424,0.18815841818659207
ACH-000425,0.13571678299567205
ACH-000426,0.00922642913706995
ACH-000427,0.17444044923633134
ACH-000433,0.05830570596516079
ACH-000435,-0.4308733012775236
ACH-000436,0.10890911331586604
ACH-000444,0.0023598298184040103
ACH-000445,0.1061466441663782
ACH-000448,0.0910464412029043
ACH-000450,0.17196293665809867
ACH-000452,-0.05608330388354281
ACH-000454,0.022619176620849637
ACH-000458,0.09560225561388314
ACH-000459,0.264124021269739
ACH-000460,0.098966880559199
ACH-000461,0.05947893639203941
ACH-000463,0.096044894167509
ACH-000464,-0.002271585463217813
ACH-000466,0.05484516988366658
ACH-000467,-0.012818944583280813
ACH-000468,0.018757862997342792
ACH-000469,0.07361696274781761
ACH-000470,0.290723985647057
ACH-000471,0.05112693357012179
ACH-000472,0.011259658039651751
ACH-000473,-0.03911499420506802
ACH-000475,-0.017176249475229798
ACH-000476,0.08960667450647844
ACH-000477,0.10219412967114867
ACH-000479,0.14277982661977284
ACH-000480,0.012893198177207705
ACH-000481,-0.14047068809272928
ACH-000483,0.07917895578262223
ACH-000484,-0.03859494166064088
ACH-000485,0.1719657300688474
ACH-000486,0.007510364940690919
ACH-000487,0.07395994621337904
ACH-000488,0.07022361984622832
ACH-000490,-0.10067823021615403
ACH-000491,-0.15574305658177212
ACH-000495,-0.11478890146052075
ACH-000496,0.06329720240720753
ACH-000499,0.04428268196720967
