,ROGDI (79641)
ACH-000004,0.16990659643042338
ACH-000005,0.3332334676226152
ACH-000007,0.12564872531830032
ACH-000009,0.0451336780082245
ACH-000011,0.08503566297526217
ACH-000012,-0.029991538508014587
ACH-000013,0.10062024259976696
ACH-000014,0.12231635555408578
ACH-000015,0.0889709912925867
ACH-000017,0.07906732506293741
ACH-000018,-0.0494791583646163
ACH-000019,0.03112447249267308
ACH-000021,0.024965419230206242
ACH-000022,-0.07664399784802158
ACH-000025,-0.0409714129032584
ACH-000028,0.10061327610597867
ACH-000030,0.041812207175712886
ACH-000035,0.007891311355334524
ACH-000036,0.05826746222990412
ACH-000037,0.07725477172270674
ACH-000039,0.09305590203195588
ACH-000040,-0.03667761775577976
ACH-000041,0.023860186583447147
ACH-000042,0.160190279512956
ACH-000045,0.0020860470013952226
ACH-000047,-0.1833741091893862
ACH-000052,0.24267063710205286
ACH-000053,0.02496624995034675
ACH-000054,0.029251769177832006
ACH-000055,0.15624655306128454
ACH-000060,0.1379003303499972
ACH-000067,0.010001666771018238
ACH-000070,0.22005458327199048
ACH-000075,0.03910252922730429
ACH-000078,0.06903053163925878
ACH-000082,0.02791757545726561
ACH-000085,0.36811964688748905
ACH-000086,0.21773703070347547
ACH-000087,0.019428032723184937
ACH-000092,-0.003352159823745501
ACH-000095,-0.016477513609755128
ACH-000097,-0.015427518853511962
ACH-000098,0.027024958709950333
ACH-000099,0.1272736930253574
ACH-000108,-0.02518509009190695
ACH-000113,0.07892337640831946
ACH-000116,-0.3065441874536444
ACH-000118,0.13005998709610014
ACH-000120,-0.17929668309925031
ACH-000123,-0.029482854012188475
ACH-000127,-0.2251156179710606
ACH-000128,0.08800834207819626
ACH-000132,-0.03472345535990263
ACH-000133,0.04675702476911815
ACH-000137,0.2219779239131972
ACH-000138,0.09006863582068188
ACH-000142,-0.07628651537615717
ACH-000143,0.008423953036368458
ACH-000146,-0.02885745952322857
ACH-000148,0.13405671159187962
ACH-000150,-0.05252144262411189
ACH-000152,0.1396969391390971
ACH-000153,0.10575794869993717
ACH-000159,0.06949201499894697
ACH-000160,-0.014939199223637682
ACH-000163,0.0002830932608166175
ACH-000167,-0.11865541435299458
ACH-000168,0.14088017525616
ACH-000169,-0.02029784744959989
ACH-000178,0.09162053203022774
ACH-000183,-0.24316799769568864
ACH-000188,0.21521710701119545
ACH-000189,0.0248007609038739
ACH-000190,-0.10688983457455783
ACH-000198,0.005890570262634742
ACH-000203,-0.16580427017436322
ACH-000204,0.05270526264495935
ACH-000206,-0.08731035616956283
ACH-000207,0.1738647848128886
ACH-000208,0.1547842221987583
ACH-000210,0.13895675500955607
ACH-000211,0.11501620541813892
ACH-000215,-0.011869249554688769
ACH-000221,0.09077822312140768
ACH-000222,0.31429681806024873
ACH-000223,0.1864697120244256
ACH-000226,-0.020702478840868718
ACH-000227,-0.04893320847630641
ACH-000228,0.07508767682925943
ACH-000231,0.09483432785746387
ACH-000232,0.13174003512351554
ACH-000233,0.1751335474389261
ACH-000234,0.09173846944382706
ACH-000235,0.05727883670005239
ACH-000237,0.027538037232092163
ACH-000238,-0.003715085824055997
ACH-000242,0.426598054944614
ACH-000243,0.046210095754539035
ACH-000244,0.08723922521773539
ACH-000246,0.01863691902571365
ACH-000248,0.11100417452788634
ACH-000250,0.11021924363386094
ACH-000251,0.0442109906909095
ACH-000252,-0.011765154086943156
ACH-000253,0.08811461849851053
ACH-000255,0.22401261567076847
ACH-000256,0.029103216955413232
ACH-000257,-0.26590068373833364
ACH-000258,0.08888933628021005
ACH-000259,0.09741153331969954
ACH-000260,0.026241620833863392
ACH-000261,0.025287049298750315
ACH-000262,0.07313195196660559
ACH-000263,-0.07592901133861242
ACH-000264,0.01352181894376436
ACH-000265,0.006503735784788928
ACH-000266,0.11525516928698963
ACH-000272,-0.007177413027540097
ACH-000274,0.0824142617371961
ACH-000277,0.12562696110437954
ACH-000278,0.0415697935344955
ACH-000279,0.12013690669592544
ACH-000280,-0.012720370657446188
ACH-000281,0.12144786486543944
ACH-000288,-0.023929787356696115
ACH-000291,0.04230279705361409
ACH-000293,0.04625046746643205
ACH-000294,-0.11051230622492092
ACH-000295,-0.05608385784669675
ACH-000296,0.05680312448071561
ACH-000302,0.03475495658737534
ACH-000304,-0.03233525797494398
ACH-000307,0.058870018230917524
ACH-000308,0.08767936790694669
ACH-000310,0.0026205289080165326
ACH-000311,0.08264730490267742
ACH-000312,0.20222350233035705
ACH-000315,0.10489567241528863
ACH-000316,-0.1442703621506892
ACH-000317,0.06715016947007943
ACH-000318,-0.0900877818420063
ACH-000319,0.041591122836778974
ACH-000320,-0.1208047783658737
ACH-000322,0.014463324503088362
ACH-000323,0.05147138472757392
ACH-000324,0.0874796035944372
ACH-000329,-0.010134544004978778
ACH-000330,0.04102500709010503
ACH-000331,0.05307671236195284
ACH-000332,0.06553019681914522
ACH-000334,0.03407537696280838
ACH-000335,0.12644703012383013
ACH-000336,0.1297110190423488
ACH-000337,0.20116224867095506
ACH-000338,-0.06077072297146423
ACH-000339,-0.06999239058371245
ACH-000341,0.03119310578478248
ACH-000348,-0.09455128385478682
