,DPM2 (8818)
ACH-000460,-0.3025236283187193
ACH-000461,-0.3812932131045873
ACH-000463,-0.3634981633908613
ACH-000464,-0.454758928367732
ACH-000466,-0.8291445642458067
ACH-000467,-0.5059210164250305
ACH-000468,-0.3684735599943714
ACH-000469,-0.479580936161123
ACH-000470,-0.4920322502892952
ACH-000471,-0.8239038820848813
ACH-000472,-0.30276914009276523
ACH-000473,-0.3722354360115572
ACH-000475,-0.4203295150218006
ACH-000476,-0.4968939618766486
ACH-000477,-0.4187949184693477
ACH-000479,-0.12275228030479475
ACH-000480,-0.7919423050743358
ACH-000481,-0.3189915930956318
ACH-000483,-0.7814878294828014
ACH-000484,-0.3343944998960723
ACH-000485,-0.3646751150717559
ACH-000486,-0.4982383340331346
ACH-000487,-0.3412173722457097
ACH-000488,-0.3915720708418067
ACH-000490,-0.6656127807673566
ACH-000491,-0.2644798125088814
ACH-000495,-0.383445430988841
ACH-000496,-0.3237378441686615
ACH-000499,-0.2663617126296331
ACH-000500,-0.9987200003791246
ACH-000502,-0.5006732402210186
ACH-000503,-0.3120122461062953
ACH-000505,-0.4237125275119406
ACH-000507,-0.3899961129024589
ACH-000510,-0.27149560400144185
ACH-000511,-0.5615012548598949
ACH-000512,-0.44280348147319293
ACH-000516,-0.4920593112348538
ACH-000517,-0.3609206563859544
ACH-000518,-0.7074268012175421
ACH-000520,-0.5259575973632046
ACH-000521,-0.4842121256523109
ACH-000522,-0.2456436458880392
ACH-000524,-0.4338378433270129
ACH-000527,-0.5505979730370256
ACH-000528,-0.7179018458165212
ACH-000537,-0.8679491923515309
ACH-000541,-0.8673325768354404
ACH-000542,-0.2640755639886689
ACH-000544,-0.4066171981122078
ACH-000545,-0.2901842074901013
ACH-000547,-0.4606531139876097
ACH-000548,-1.004891449287979
ACH-000549,-0.612785169962026
ACH-000550,-0.5119956853869878
ACH-000552,-0.4998053625324242
ACH-000556,-0.3968579456778751
ACH-000557,-0.4025846847018404
ACH-000569,-0.7196277453015161
ACH-000570,-0.3371823955799144
ACH-000571,-0.3758483059966738
ACH-000573,-0.2766210248566177
ACH-000576,-0.8346686238443043
ACH-000579,-0.5240371347857787
ACH-000580,-0.3675378194922024
ACH-000584,-0.41600448110532384
ACH-000585,-0.2890392382965773
ACH-000588,-0.9425863861318604
ACH-000589,-0.5110014768831362
ACH-000591,-0.3610542534920113
ACH-000593,-0.420808920863806
ACH-000600,-0.4025153341243433
ACH-000601,-0.4560204436749302
ACH-000605,-0.48180530397372295
ACH-000606,-0.4860484108100465
ACH-000608,-0.5120198750438002
ACH-000614,-0.5780119674439816
ACH-000616,-0.24816494072908
ACH-000618,-0.491472831679755
ACH-000619,-0.4461160535729714
ACH-000620,-0.417643418619687
ACH-000621,-0.354398721069367
ACH-000622,-0.4477593397568027
ACH-000623,-0.33728333747158684
ACH-000624,-0.31545631039020544
ACH-000627,-0.20838078756610326
ACH-000630,-0.8459532365243729
ACH-000631,-0.1870367611724122
ACH-000632,-0.5667599313344456
ACH-000633,-0.5057080977193784
ACH-000637,-0.4856153875131272
ACH-000638,-0.3726949370864456
ACH-000646,-0.6001778720035035
ACH-000647,-0.3741935355990029
ACH-000648,-0.4712399895710989
ACH-000649,-0.7367956960250279
ACH-000651,-0.3734074643555276
ACH-000652,-0.4084874898462561
ACH-000653,-0.6239138154072116
ACH-000657,-0.5210997776001512
ACH-000658,-1.1051135356876682
ACH-000661,-0.350803609661859
ACH-000662,-0.2899402143278157
ACH-000663,-0.5449558349416475
ACH-000665,-0.30169067404787603
ACH-000671,-0.5575403424206297
ACH-000672,-0.9775168154116992
ACH-000673,-0.3569834405667359
ACH-000676,-0.6947461336274999
ACH-000677,-0.3437991353964467
ACH-000681,-0.5203345167561308
ACH-000683,-0.4797501118595402
ACH-000684,-0.5607610178729742
ACH-000688,-0.6668064322540448
ACH-000693,-0.4057027864041672
ACH-000694,-0.4743030994721119
ACH-000695,-0.4229586612438541
ACH-000696,-0.3791622503525818
ACH-000697,-0.5464318320515926
ACH-000699,-0.4071507367147255
ACH-000701,-0.6448700986518657
ACH-000706,-0.7289687876237951
ACH-000711,-0.4045571440997366
ACH-000713,-0.4214814061827303
ACH-000714,-0.4334288665595755
ACH-000718,-0.4645201272282384
ACH-000720,-0.4739474685912599
ACH-000721,-0.4401671726865843
ACH-000724,-0.5256702885792078
ACH-000725,-0.2439349812340992
ACH-000732,-0.8746817654538851
ACH-000734,-0.42621995055135786
ACH-000735,-0.4777509200554718
ACH-000736,-0.451013609799191
ACH-000738,-0.41365219990774654
ACH-000746,-0.3993719024839523
ACH-000747,-0.28236446557654377
ACH-000748,-0.6316435919553057
ACH-000753,-0.38097288990876615
ACH-000756,-0.344479650582406
ACH-000757,-0.6173504173589559
ACH-000758,-0.20741583408031056
ACH-000760,-0.36619723457354025
ACH-000762,-0.5246099068268479
ACH-000763,-0.8019306815601802
ACH-000764,-0.4588875753460517
ACH-000765,-0.2640392807313069
ACH-000766,-0.34446034772678963
ACH-000767,-0.4485715720081183
ACH-000768,-0.473698430435961
ACH-000769,-0.5142392985432046
ACH-000770,-0.4446073572168298
ACH-000771,-0.8894006224373145
ACH-000773,-0.5169522888064765
ACH-000776,-0.2980594107866693
ACH-000777,-0.33456042117095125
ACH-000778,-0.584399929633277
ACH-000781,-0.5159844460995632
ACH-000782,-0.27265624117010545
ACH-000783,-0.73096085766958
ACH-000784,-0.442203752223256
ACH-000785,-0.7434071326777729
ACH-000787,-0.731514832944198
ACH-000788,-0.4773739852996344
ACH-000791,-0.3704219495700756
ACH-000792,-0.5772328340347865
ACH-000794,-0.6732234678150733
ACH-000796,-0.3013780915403837
ACH-000798,-0.4410923264214055
ACH-000799,-0.4555265246401257
ACH-000800,-0.439002228064028
ACH-000802,-0.3019477361217964
ACH-000804,-0.5046098627159429
ACH-000805,-0.4621664623198922
ACH-000809,-0.4750821010127136
ACH-000810,-0.4003118800752105
ACH-000811,-0.4545087476382718
ACH-000817,-0.7178985576422231
ACH-000819,-0.33922500838300873
ACH-000820,-0.4139612125254656
ACH-000821,-0.6980644733008612
ACH-000822,-0.4150934434750011
ACH-000823,-0.3346154619206799
ACH-000824,-0.3346660345479676
ACH-000827,-0.44072122967247707
ACH-000829,-0.4480576998974714
ACH-000831,-0.43854423430666334
ACH-000832,-0.6575400543057577
ACH-000833,-0.2274675055486905
ACH-000834,-0.6761030822717278
ACH-000835,-0.5058945446461538
ACH-000836,-1.075194966485029
ACH-000837,-0.3732724107591619
ACH-000838,-1.3892997138222347
ACH-000839,-0.6632635164482624
ACH-000840,-0.7807332567345685
ACH-000841,-0.7525363493587383
ACH-000843,-0.26003908303602563
ACH-000846,-0.5157928825833433
ACH-000847,-0.5949050137188936
ACH-000848,-0.3595378754998433
ACH-000849,-0.4895792876477797
ACH-000851,-0.4510229588596135
ACH-000855,-0.3691060665750946
ACH-000856,-0.4756186157948761
ACH-000858,-0.32702425935913904
ACH-000859,-0.5040270350063232
ACH-000861,-0.4741376502536544
ACH-000862,-0.4730259918251668
ACH-000865,-0.3153804199824716
ACH-000866,-0.40813762891631417
ACH-000867,-0.35037324341156123
ACH-000869,-0.582530733431707
ACH-000872,-0.6150115395469601
ACH-000873,-0.3031145038320773
ACH-000876,-0.5137366703734629
ACH-000878,-0.39637162569151024
ACH-000880,-0.6778692542878924
ACH-000881,-0.2939474480674468
ACH-000882,-0.2535131597633733
ACH-000884,-0.3791539455070605
ACH-000885,-0.7971212930653535
ACH-000887,-0.5798150541924051
ACH-000889,-0.5209705621809625
ACH-000896,-0.6572266788006831
ACH-000898,-0.4483696754074997
ACH-000900,-0.3934778379174115
ACH-000901,-0.4624235983832534
ACH-000905,-0.2117957083006431
ACH-000906,-0.30518388106729744
ACH-000907,-0.4778979413962498
ACH-000910,-0.4447980466736994
ACH-000911,-0.4449163853484908
ACH-000912,-0.3837485879548909
ACH-000913,-0.5887504493907891
ACH-000915,-0.18192513803070626
ACH-000916,-0.2640469020114561
ACH-000917,-0.40549593708492015
ACH-000920,-0.4090424953688712
ACH-000921,-0.5074837309437291
ACH-000924,-0.5710293831738333
ACH-000926,-0.490542660504085
ACH-000928,-0.7479859570110537
ACH-000929,-0.3868874520900279
ACH-000932,-0.3392957826263958
ACH-000935,-0.4267344862483233
ACH-000936,-0.6081190170877027
ACH-000937,-0.4114175419324141
ACH-000938,-0.4295942680054795
ACH-000939,-0.3786337483456026
ACH-000941,-0.3400629512486894
ACH-000943,-0.3131011257087467
ACH-000946,-0.412209225748076
ACH-000947,-0.3662655283075821
ACH-000948,-0.4062839677688941
ACH-000950,-0.6033331152944534
ACH-000953,-0.259565263945623
ACH-000954,-0.16464348410595456
ACH-000957,-0.5792659033238431
ACH-000958,-0.3854296719233709
ACH-000960,-0.3868109024840173
ACH-000963,-0.4921788218307981
ACH-000968,-0.4076362565505487
ACH-000969,-0.3283741367365247
ACH-000972,-0.3274894752888661
ACH-000973,-0.3741325022907971
ACH-000974,-0.42252160184544
ACH-000978,-0.17440520588144476
ACH-000984,-0.3318549621445372
ACH-000986,-0.4084377313600642
ACH-000988,-0.4362300163913725
ACH-000993,-0.6203742803909565
ACH-000994,-0.3843268056256925
ACH-000996,-0.3278739596536044
ACH-001001,-0.5178642738284729
ACH-001020,-0.4131948917572334
ACH-001028,-0.4164145029062745
ACH-001031,-0.3656383058910956
ACH-001038,-0.3440691557115262
ACH-001048,-0.5512533479526973
ACH-001050,-0.29936742187371795
ACH-001053,-0.4118210873141904
ACH-001054,-0.4158786179340527
ACH-001061,-0.34651378016930784
ACH-001067,-0.19046566823107688
ACH-001075,-0.6423711600075497
ACH-001096,-0.3470450195558451
ACH-001111,-0.4731628154706794
ACH-001119,-0.2982319259920575
ACH-001128,-0.4279783049020111
ACH-001134,-0.3689970372134787
ACH-001151,-0.7932679976899365
ACH-001163,-0.4027229102808689
ACH-001164,-0.44611980932726897
ACH-001183,-0.340044867706144
ACH-001192,-0.20136262919411835
ACH-001193,-0.3442970171431331
ACH-001196,-0.6838019640126223
ACH-001197,-0.4493409668097961
ACH-001205,-0.22935288962172834
ACH-001211,-0.2835891709828851
ACH-001212,-0.3230483171950505
ACH-001228,-0.4864278636542598
ACH-001232,-0.4237034069577617
ACH-001239,-0.6144382830288905
ACH-001270,-0.6114282251399507
ACH-001274,-0.5781854356802907
ACH-001275,-0.4547607915871986
ACH-001277,-0.20912832166729844
ACH-001278,-0.4912569605747084
ACH-001280,-0.5337304958361461
ACH-001283,-0.27422042289207954
ACH-001289,-0.36969773413725504
ACH-001300,-0.39808725987647947
ACH-001301,-0.5397080935433276
ACH-001302,-0.4154492625764164
ACH-001306,-0.2626645039522149
ACH-001318,-0.3798166786965305
ACH-001322,-0.4174368531873573
ACH-001328,-0.6955768677128426
ACH-001332,-0.7029223297358616
ACH-001336,-0.5165972642338293
ACH-001346,-0.38786619288420016
ACH-001353,-0.6913817157736286
ACH-001354,-0.15363096142763594
ACH-001367,-0.3781041325901037
ACH-001368,-0.4184103386118606
ACH-001374,-0.2656885767386293
ACH-001377,-0.4169792202392397
ACH-001380,-0.3341795947061513
ACH-001391,-0.5099408653317841
ACH-001408,-0.40471510327592
ACH-001430,-0.32128364194625586
ACH-001431,-0.27912162647282024
ACH-001450,-0.8802078564345713
ACH-001496,-0.4314891045239662
ACH-001500,-0.7076451818421475
ACH-001523,-0.4853460394597792
ACH-001532,-0.3698268104728226
ACH-001550,-0.5026423961784605
ACH-001552,-0.43057398146613385
ACH-001554,-0.6076047923694342
ACH-001654,-0.4771027811913183
ACH-001735,-0.2866569498189648
ACH-001736,-0.3907971944264728
ACH-001737,-0.5797856767083176
ACH-001740,-0.3049297008035992
ACH-001745,-0.4338022322021897
ACH-001765,-0.2995082127554633
