,PKLR (5313)
ACH-000576,-0.2017097655832233
ACH-000579,0.021602363562644743
ACH-000580,-0.0244777848552223
ACH-000584,-0.10621181501580756
ACH-000585,-0.07851112682311563
ACH-000588,-0.1557377207169142
ACH-000589,0.015165025712400632
ACH-000591,0.1493058646027406
ACH-000593,-0.18895390041401347
ACH-000600,-0.00778778106669616
ACH-000601,-0.16456739093133005
ACH-000605,-0.17317356871819742
ACH-000606,-0.01779934850929144
ACH-000608,-0.05823493266927793
ACH-000614,0.0499678141718324
ACH-000616,-0.1925571704300412
ACH-000618,-0.15195234228478838
ACH-000619,-0.036013625807480125
ACH-000620,-0.06465343204664031
ACH-000621,-0.05890401982204487
ACH-000622,-0.10198313239343401
ACH-000623,-0.2017963373734151
ACH-000624,-0.016735226797941594
ACH-000627,-0.15929241630267382
ACH-000630,-0.08495721630974812
ACH-000631,-0.086508829773542
ACH-000632,-0.13697861611543782
ACH-000633,-0.025337433253907648
ACH-000637,-0.06345482647410487
ACH-000638,-0.15859900190322748
ACH-000646,-0.1426810081306739
ACH-000647,-0.2015251967688173
ACH-000648,-0.13459122134498874
ACH-000649,-0.009706049322220049
ACH-000651,-0.015125211387869762
ACH-000652,-0.1875048589985712
ACH-000653,-0.1287353341551897
ACH-000657,-0.05444751231371095
ACH-000658,-0.19065211063611576
ACH-000661,-0.07979249084572124
ACH-000662,-0.3287574381473831
ACH-000663,0.03318320017076498
ACH-000665,-0.08159111023590601
ACH-000671,-0.0985398723035442
ACH-000672,0.044388048488980036
ACH-000673,-0.15443496470835813
ACH-000676,-0.28666249255809034
ACH-000677,-0.10203459940037056
ACH-000681,-0.010463594671873765
ACH-000683,-0.2424877879186188
ACH-000684,-0.09781295788629064
ACH-000688,-0.034729855382165435
ACH-000693,-0.10838323711966363
ACH-000694,-0.1298198170049875
ACH-000695,-0.08265166260138887
ACH-000696,-0.13099779818921886
ACH-000697,-0.18277045430330405
ACH-000699,-0.06477971591465673
ACH-000701,-0.12542921435486232
ACH-000706,-0.040363581771958416
ACH-000711,-0.1657571232060931
ACH-000713,-0.06797857792332637
ACH-000714,-0.2758613981779452
ACH-000718,-0.14183545635175882
ACH-000720,0.015145868997505418
ACH-000721,-0.033762004960984686
ACH-000724,0.02236164214989508
ACH-000725,-0.16664265769208678
ACH-000732,-0.1373262404508618
ACH-000734,-0.1778993149532609
ACH-000735,-0.03224933531472055
ACH-000736,-0.08960910950279127
ACH-000738,-0.01574437487855779
ACH-000746,-0.35051768031370906
ACH-000747,-0.08043145478365718
ACH-000748,-0.07420406603982244
ACH-000753,-0.19529807858986944
ACH-000756,-0.11367956756517587
ACH-000757,-0.0436385076284883
ACH-000758,-0.1991657195463074
ACH-000760,-0.0767452035857519
ACH-000762,-0.015122459823331776
ACH-000763,-0.12863017943366647
ACH-000764,-0.22251446771287176
ACH-000765,-0.22760098267692525
ACH-000766,-0.18685183143508985
ACH-000767,-0.2071101782419721
ACH-000768,-0.0990099922890326
ACH-000769,0.110849501264362
ACH-000770,-0.011972887682341641
ACH-000771,-0.02281173475950236
ACH-000773,-0.020940892975717808
ACH-000776,-0.044240568018079816
ACH-000777,-0.18028941752529976
ACH-000778,-0.0902812566625566
ACH-000781,-0.08380213362687637
ACH-000782,-0.2417971817452268
ACH-000783,-0.14487686639967107
ACH-000784,-0.2344978087698968
ACH-000785,-0.2691350253445848
ACH-000787,-0.10550794425409624
ACH-000788,-0.04359572747266837
ACH-000791,-0.13787466606023524
ACH-000792,-0.10987566029796024
ACH-000794,0.04304768231807213
ACH-000796,-0.033142520369928236
ACH-000798,-0.19117434369689829
ACH-000799,-0.07677386989383142
ACH-000800,0.0964262860742226
ACH-000802,-0.2656244644453665
ACH-000804,-0.09221500353220864
ACH-000805,-0.16577880074030074
ACH-000809,-0.08045641548973101
ACH-000810,0.1972046475937119
ACH-000811,-0.12631786503644793
ACH-000817,-0.1857339007754084
ACH-000819,-0.2521140965980248
ACH-000820,0.03694306754687855
ACH-000821,0.06709789200144747
ACH-000822,-0.1958556073160791
ACH-000823,-0.08000600571992841
ACH-000824,-0.08139151345358761
ACH-000827,-0.08659652754033717
ACH-000829,-0.031483655921794626
ACH-000831,-0.03349542721263305
ACH-000832,-0.13519627437750406
ACH-000833,-0.1577742347875537
ACH-000834,-0.1186294729121265
ACH-000835,-0.13905590383169178
ACH-000836,-0.0982294202723332
ACH-000837,-0.031153165160559267
ACH-000838,0.09541923364080017
ACH-000839,-0.1434306799622436
ACH-000840,-0.16930020808222535
ACH-000841,0.06977778014707972
ACH-000843,-0.14431680989566467
ACH-000846,-0.031065908824816236
ACH-000847,-0.16447575100984296
ACH-000848,-0.08561899749599873
ACH-000849,-0.16501045406239978
ACH-000851,-0.16823507157343534
ACH-000855,-0.1106784143043614
ACH-000856,-0.08804562229654249
ACH-000858,-0.15523044069400385
ACH-000859,-0.14364690074516104
ACH-000861,-0.07772217449987967
ACH-000862,-0.1806153457616915
ACH-000865,-0.12351343771519226
ACH-000866,-0.12333713581256005
ACH-000867,-0.07432068401020224
ACH-000869,-0.04666568087542167
ACH-000872,-0.10541486970537024
ACH-000873,0.012361317984151831
ACH-000876,-0.022361358754913067
ACH-000878,-0.296455117129921
ACH-000880,-0.02443349911208795
ACH-000881,-0.02740660138019231
ACH-000882,-0.1960485678877442
ACH-000884,-0.046653616503016034
ACH-000885,0.007022850748303048
ACH-000887,-0.14372222181237487
ACH-000889,-0.1519164244811607
ACH-000896,0.09496781541291484
ACH-000898,-0.16214304499937576
ACH-000900,-0.1217392844929564
ACH-000901,-0.07169676006656969
ACH-000905,-0.3244338816937236
ACH-000906,0.01153146082875724
ACH-000907,-0.10705432033350668
ACH-000910,-0.11307879633724782
ACH-000911,0.001244819417166651
ACH-000912,-0.13049400327637065
ACH-000913,-0.07843541807867098
ACH-000915,-0.15441894636376974
ACH-000916,0.18683510433565226
ACH-000917,-0.15720903111699627
ACH-000920,-0.2841783472444412
ACH-000921,-0.053783542336445216
ACH-000924,-0.04079662719426405
ACH-000926,-0.2218257809521254
ACH-000928,0.00013037700470895704
ACH-000929,-0.1404840638175999
ACH-000932,-0.045713814028443656
ACH-000935,0.13286611188875555
ACH-000936,-0.1589406699664753
ACH-000937,-0.03430178104429976
ACH-000938,-0.096634908135863
ACH-000939,-0.12004494525352495
ACH-000941,-0.09706279935700524
ACH-000943,-0.18429223801926084
ACH-000946,-0.1456778196965919
ACH-000947,-0.14252220322089298
ACH-000948,-0.1933020859461992
ACH-000950,0.024670268822841682
ACH-000953,-0.09997412157075564
ACH-000954,-0.05874592122798448
ACH-000957,-0.0677607779415964
ACH-000958,0.17659647844301238
ACH-000960,-0.09531262097995752
ACH-000963,-0.013564392857187229
ACH-000968,-0.05281690344617209
ACH-000969,-0.03726252260504042
ACH-000972,-0.16866028304031916
ACH-000973,-0.18770639998987185
ACH-000974,-0.1061015605485797
ACH-000978,-0.15448026695516287
ACH-000984,-0.2580582480816791
ACH-000986,-0.0481924859573513
ACH-000988,-0.03628128813624303
ACH-000993,-0.12145847849314008
ACH-000994,-0.0226694912607992
ACH-000996,-0.16701402707809607
ACH-001001,-0.14331498942639853
ACH-001020,-0.06688815031019997
ACH-001028,-0.1790706418848114
ACH-001031,-0.13263070852952805
ACH-001038,-0.1081890498248962
ACH-001048,-0.02848615425403705
ACH-001050,-0.06643869218277347
ACH-001053,-0.04844957821379035
ACH-001054,-0.004654974040262625
ACH-001061,-0.017747348640586278
ACH-001067,0.08203394985253991
ACH-001075,-0.21255925763214192
ACH-001096,-0.2524186987627465
ACH-001111,-0.4126864415932549
ACH-001119,-0.0095900508776327
ACH-001128,-0.08766394137262339
ACH-001134,-0.019525405830171916
ACH-001151,-0.16960983851095424
ACH-001163,-0.2272073087310296
ACH-001164,-0.002485393006056828
ACH-001183,-0.2485307797284437
ACH-001192,-0.12848914606255307
ACH-001193,-0.05283792978822298
ACH-001196,-0.17761320376751344
ACH-001197,-0.1813168194538024
ACH-001205,-0.2871349562129832
ACH-001211,-0.4581252949669157
ACH-001212,-0.020221944741889708
ACH-001228,-0.025947709757210877
ACH-001232,-0.21312941057355894
ACH-001239,-0.01941440119824649
ACH-001270,-0.18633329792337613
ACH-001274,0.12091510638656015
ACH-001275,-0.06737391076497312
ACH-001277,-0.30297432105435645
ACH-001278,-0.1129614461371256
ACH-001280,0.05562241097100164
ACH-001283,-0.1573087062935348
ACH-001289,-0.15935964151487053
ACH-001300,-0.028228121082751214
ACH-001301,-0.215400155099106
ACH-001302,-0.06167751570549425
ACH-001306,-0.10412226947778827
ACH-001318,-0.12971388388694566
ACH-001322,-0.1365818299854634
ACH-001328,-0.11779045092491447
ACH-001332,0.02389502132613219
ACH-001336,-0.09571180158872447
ACH-001346,-0.11345944064011072
ACH-001353,-0.10216715181668223
ACH-001354,-0.14331469359815305
ACH-001367,-0.10948922766959307
ACH-001368,-0.11684770654064315
ACH-001374,-0.2575383470520171
ACH-001377,-0.20672962695949212
ACH-001380,-0.08013701209212944
ACH-001391,-0.13475037560933273
ACH-001408,-0.1172318659471637
ACH-001430,-0.14139882102359685
ACH-001431,-0.1876770015151988
ACH-001450,-0.03139875660711878
ACH-001496,-0.05611810543043856
ACH-001500,0.02143113469818594
ACH-001523,0.02294785435306197
ACH-001532,-0.056098543295008636
ACH-001550,-0.03950507754206057
ACH-001552,-0.08239776151627977
ACH-001554,-0.1505510239259781
ACH-001654,0.02054881560429292
ACH-001735,-0.09761575164307457
ACH-001736,-0.05982979961876385
ACH-001737,0.044493943286977734
ACH-001740,0.010011404398703322
ACH-001745,-0.11292888649427263
ACH-001765,-0.21252287766086625
