,OR2G6 (391211)
ACH-000544,-0.06852402772549424
ACH-000545,-0.03873082573212968
ACH-000547,-0.0872926174879262
ACH-000548,-0.14767244541428853
ACH-000549,-0.050124274652184365
ACH-000550,-0.09291745702246827
ACH-000552,-0.1441364198262602
ACH-000556,-0.01151119564515502
ACH-000557,-0.18375103818583965
ACH-000569,-0.22663832906526896
ACH-000570,-0.10272981278681652
ACH-000571,-0.1456968953712531
ACH-000573,-0.07891260316330816
ACH-000576,-0.2437789926831535
ACH-000579,-0.08017143247177938
ACH-000580,-0.10743159269482264
ACH-000584,-0.17210418487941062
ACH-000585,-0.09391325627988094
ACH-000588,-0.14100474885109726
ACH-000589,-0.13251573413778828
ACH-000591,0.04320434216788794
ACH-000593,-0.11273193156347044
ACH-000600,0.008889025006422168
ACH-000601,-0.16174794938152304
ACH-000605,-0.1985410403761202
ACH-000606,-0.04652279901085625
ACH-000608,-0.11587150845115315
ACH-000614,-0.06546684431471388
ACH-000616,-0.07131818856966703
ACH-000618,-0.04437764042432323
ACH-000619,-0.1005861446360327
ACH-000620,-0.03269190747013497
ACH-000621,-0.13622563368206375
ACH-000622,-0.11843119178099325
ACH-000623,-0.13938668833636966
ACH-000624,-0.057294937129931424
ACH-000627,-0.2060448451655413
ACH-000630,-0.06658701344934971
ACH-000631,-0.3579945450808329
ACH-000632,-0.0930553203456192
ACH-000633,-0.0423116004669003
ACH-000637,-0.10161216424375684
ACH-000638,-0.06848757730396007
ACH-000646,-0.08571879338602056
ACH-000647,-0.09900752933809004
ACH-000648,-0.19766914252423234
ACH-000649,-0.19039291738011035
ACH-000651,-0.003757848366305505
ACH-000652,-0.13851980369692382
ACH-000653,-0.12879046944239442
ACH-000657,-0.1259334444266594
ACH-000658,-0.10932462641959098
ACH-000661,-0.0803701350201552
ACH-000662,-0.2443422586543502
ACH-000663,-0.1403835995950896
ACH-000665,-0.04092631966507553
ACH-000671,-0.030280954738247406
ACH-000672,-0.23095551479307025
ACH-000673,-0.09155573645788012
ACH-000676,-0.190841897813034
ACH-000677,-0.14300648790776438
ACH-000681,-0.07066529974467649
ACH-000683,-0.11870418573225608
ACH-000684,-0.2518267834229244
ACH-000688,-0.039052336995086416
ACH-000693,-0.003696887343896426
ACH-000694,-0.0275490793891144
ACH-000695,0.19682684159910904
ACH-000696,-0.10401064083832856
ACH-000697,-0.10444745444879663
ACH-000699,-0.11710540096987455
ACH-000701,-0.11281629630542188
ACH-000706,-0.18075462320575886
ACH-000711,-0.06353470024786549
ACH-000713,0.03663438035873502
ACH-000714,-0.2420230522568286
ACH-000718,-0.06000073011483195
ACH-000720,-0.0552083487071764
ACH-000721,-0.09283547967863896
ACH-000724,-0.02416502112383197
ACH-000725,0.028066138853007336
ACH-000732,-0.043241311783710386
ACH-000734,-0.0761483170770362
ACH-000735,-0.10624374668178356
ACH-000736,-0.023610326277244083
ACH-000738,-0.09733403654446714
ACH-000746,-0.12345169873658385
ACH-000747,-0.1356422631760987
ACH-000748,-0.08401045396555938
ACH-000753,-0.1318361715296022
ACH-000756,-0.2741951522947748
ACH-000757,0.006798392006114772
ACH-000758,0.1342210725166363
ACH-000760,-0.2297679605638871
ACH-000762,0.014353691597211725
ACH-000763,-0.2957980197041983
ACH-000764,-0.27068414660027235
ACH-000765,-0.11835265265155928
ACH-000766,-0.0599592971893124
ACH-000767,-0.04781513510227669
ACH-000768,-0.04074095019324001
ACH-000769,0.08752595352125284
ACH-000770,-0.035385787743923466
ACH-000771,-0.11301395219751464
ACH-000773,-0.058227719814426815
ACH-000776,-0.02113688772334257
ACH-000777,-0.10607331690573606
ACH-000778,-0.018436701233326996
ACH-000781,-0.1138829281574017
ACH-000782,-0.2273959752664433
ACH-000783,-0.11555470076113834
ACH-000784,-0.08141482211372368
ACH-000785,-0.0724138653080564
ACH-000787,-0.14563350784093376
ACH-000788,-0.12045950102103085
ACH-000791,-0.08173007848947596
ACH-000792,-0.08021410926420441
ACH-000794,0.0010251576454683414
ACH-000796,-0.082617698260945
ACH-000798,-0.06996893063783585
ACH-000799,-0.11401544091401583
ACH-000800,-0.20763945657648544
ACH-000802,-0.011662861660089792
ACH-000804,-0.13589860990745178
ACH-000805,-0.009330863127155626
ACH-000809,-0.06963478721878845
ACH-000810,-0.07683778943048848
ACH-000811,-0.1449103606530914
ACH-000817,-0.26727445242120923
ACH-000819,-0.14774728050439226
ACH-000820,-0.02810499903837309
ACH-000821,-0.06435898478435248
ACH-000822,-0.14952661633214492
ACH-000823,-0.048344760337042623
ACH-000824,-0.13085485267004562
ACH-000827,-0.08940652620313147
ACH-000829,-0.19404777218306551
ACH-000831,-0.0014708545755674019
ACH-000832,-0.1355782188257749
ACH-000833,-0.041153959987875625
ACH-000834,-0.11168682374294883
ACH-000835,-0.19924430922891226
ACH-000836,-0.09177709509247876
ACH-000837,-0.07875553466083053
ACH-000838,-0.16378718833057834
ACH-000839,-0.16582326095210229
ACH-000840,-0.0693342626195044
ACH-000841,-0.018481711181237502
ACH-000843,-0.039151419429818465
ACH-000846,0.03179292231951288
ACH-000847,-0.14183084873018734
ACH-000848,0.01181559116969575
ACH-000849,-0.198493337161506
ACH-000851,-0.0802178407127093
ACH-000855,-0.004358660600052139
ACH-000856,-0.08828400027112722
ACH-000858,-0.07989565402881471
ACH-000859,0.10821972049082172
ACH-000861,-0.044373692286087785
ACH-000862,-0.20500341668280125
ACH-000865,-0.07979945308691087
ACH-000866,0.017986694590630486
ACH-000867,-0.09899398560742192
ACH-000869,-0.14850563972765826
ACH-000872,-0.08173785053594802
ACH-000873,-0.009948444904113623
ACH-000876,-0.008899869390625481
ACH-000878,-0.1888169197126252
ACH-000880,-0.017727762662230816
ACH-000881,-0.1963819444069861
ACH-000882,-0.13345676874085965
ACH-000884,-0.06275360743014544
ACH-000885,-0.13922991724354414
ACH-000887,-0.11384330314450022
ACH-000889,-0.15616800453887855
ACH-000896,0.0415909820089724
ACH-000898,-0.04807127575467192
ACH-000900,0.03813705276470407
ACH-000901,-0.04915200898137978
ACH-000905,-0.015029726299427037
ACH-000906,-0.09831990552713107
ACH-000907,-0.2180816743568606
ACH-000910,-0.2538742122627872
ACH-000911,-0.13833758005129335
ACH-000912,-0.0071885809870389375
ACH-000913,-0.13488337565450878
ACH-000915,-0.11568104230944595
ACH-000916,-0.07304344007877014
ACH-000917,-0.013378572472274551
ACH-000920,-0.048572903165060966
ACH-000921,-0.0740431708207169
ACH-000924,-0.20789075608802526
ACH-000926,-0.15881346332253213
ACH-000928,0.014524671817374213
ACH-000929,-0.02052703321320588
ACH-000932,-0.08171269012894253
ACH-000935,-0.12863374792510285
ACH-000936,-0.1356750234936684
ACH-000937,-0.11600024825985765
ACH-000938,-0.2680984935454013
ACH-000939,-0.0814086050636345
ACH-000941,0.048452350448368285
ACH-000943,-0.09101364073747832
ACH-000946,-0.08606179027589862
ACH-000947,-0.2821306360329724
ACH-000948,-0.07029743264225087
ACH-000950,-0.015853200692274156
ACH-000953,-0.2687370085210827
ACH-000954,-0.5440154562136844
ACH-000957,-0.003481198750118415
ACH-000958,-0.21845477105610786
ACH-000960,-0.11832306991956935
ACH-000963,-0.13928602382605726
ACH-000968,-0.13263367758375322
ACH-000969,-0.04564618027423046
ACH-000972,-0.4037200837049755
ACH-000973,-0.0737983335937038
ACH-000974,-0.1914041943967633
ACH-000978,0.0720965433797358
ACH-000984,-0.211590492585702
ACH-000986,-0.028491774602324237
ACH-000988,0.02628297292466004
ACH-000993,-0.21585145686747992
ACH-000994,-0.1873054869817184
ACH-000996,-0.06378065194594926
ACH-001001,-0.132082600624284
ACH-001020,-0.17237373647043638
ACH-001028,-0.07378035503185207
ACH-001031,0.013862665790874338
ACH-001038,-0.07181485606605192
ACH-001048,-0.0689379840076674
ACH-001050,0.004275097745658867
ACH-001053,-0.005509929377330068
ACH-001054,-0.1627720288342777
ACH-001061,-0.0848485856346366
ACH-001067,0.01022211645399072
ACH-001075,-0.29404912057297644
ACH-001096,-0.2748997384310082
ACH-001111,-0.32384650791461445
ACH-001119,-0.1804670065622528
ACH-001128,-0.058304125007331085
ACH-001134,-0.024201195401304457
ACH-001151,-0.08905868685825317
ACH-001163,-0.12611270201319905
ACH-001164,0.09176645013430562
ACH-001183,-0.192729724978786
ACH-001192,-0.19641252656326236
ACH-001193,-0.060209008241554424
ACH-001196,-0.11781360570393053
ACH-001197,-0.2472840152620457
ACH-001205,-0.28185994893812577
ACH-001211,-0.09870479186571372
ACH-001212,-0.29057320470492404
ACH-001228,-0.08508510530159609
ACH-001232,-0.18258641385122495
ACH-001239,-0.07969571361804277
ACH-001270,-0.14067832151548013
ACH-001274,-0.1585939418258293
ACH-001275,0.02900166750982429
ACH-001277,-0.2383062568267009
ACH-001278,0.05471598372546836
ACH-001280,-0.16817242253201434
ACH-001283,-0.10117427523664646
ACH-001289,-0.15549886911738836
ACH-001300,-0.11116012575017224
ACH-001301,-0.1996260188303828
ACH-001302,0.15898760487124391
ACH-001306,-0.15231370081110404
ACH-001318,-0.07911700426656215
ACH-001322,-0.016295769881513114
ACH-001328,-0.0886307157017626
ACH-001332,0.13690990901899466
ACH-001336,-0.05705554553891939
ACH-001346,-0.13220672197772182
ACH-001353,-0.07873297954198875
ACH-001354,-0.12008710340299462
ACH-001367,0.09995299388078356
ACH-001368,-0.15515746044887632
ACH-001374,-0.17301914006711505
ACH-001377,-0.23746832652986685
ACH-001380,-0.17501130687631913
ACH-001391,-0.09608147859624323
ACH-001408,-0.13176351903519454
ACH-001430,-0.10866022494241208
ACH-001431,-0.14900450950166627
ACH-001450,-0.03424443409134527
ACH-001496,-0.15359832359842246
ACH-001500,-0.15766928777255165
ACH-001523,-0.04435310361864125
ACH-001532,-0.06385961018914386
ACH-001550,-0.07969228106546693
ACH-001552,-0.41067094682858296
ACH-001554,-0.044439683536291665
ACH-001654,-0.2020584260071593
ACH-001735,-0.1457095149102951
ACH-001736,-0.0829242454897947
ACH-001737,0.1486318700913288
ACH-001740,-0.21021554282524255
ACH-001745,-0.3484631754292187
ACH-001765,-0.024415113733501182
