,GALT (2592)
ACH-000256,-0.03317257629269348
ACH-000257,-0.4325602898041676
ACH-000258,-0.03901254091760552
ACH-000259,-0.026566006823758592
ACH-000260,-0.09608559782883846
ACH-000261,-0.07272921240623817
ACH-000262,0.19365751277267887
ACH-000263,0.14054396703363287
ACH-000264,0.002121601987838284
ACH-000265,-0.0626170118388208
ACH-000266,-0.013092488095961459
ACH-000272,-0.02635787861945625
ACH-000274,-0.05365657196207139
ACH-000277,0.017813959805998283
ACH-000278,-0.0350538961886788
ACH-000279,0.029750932205118468
ACH-000280,-0.0037230113486752202
ACH-000281,0.03884948087855697
ACH-000288,0.016042615164822218
ACH-000291,0.012642400270703586
ACH-000293,0.01547903659027814
ACH-000294,-0.1211417247681515
ACH-000295,0.14179713178293124
ACH-000296,-0.10205717768430927
ACH-000302,0.042195266891044816
ACH-000304,-0.2827583923959897
ACH-000307,0.01388846803224045
ACH-000308,-0.029385095922144538
ACH-000310,-0.02963158826052951
ACH-000311,0.100394800892901
ACH-000312,-0.06620872426338842
ACH-000315,0.136486194005884
ACH-000316,-0.08961679027663733
ACH-000317,0.038802220474685234
ACH-000318,0.05000945076585519
ACH-000319,-0.05734495610770076
ACH-000320,-0.0008551234845739718
ACH-000322,-0.04604683060247449
ACH-000323,0.048743706990753984
ACH-000324,0.11311796765553835
ACH-000329,0.06902332050200942
ACH-000330,-0.04153370536419045
ACH-000331,0.1625191668297363
ACH-000332,0.029918068793207738
ACH-000334,-0.033602579251235165
ACH-000335,-0.20575783833121306
ACH-000336,0.04975437635467616
ACH-000337,-0.08179494134125999
ACH-000338,-0.3215808661463248
ACH-000339,-0.010228001307176136
ACH-000341,0.1483473069356629
ACH-000348,-7.616561013771454e-05
ACH-000350,0.06100760791988876
ACH-000352,-0.06383351177275089
ACH-000356,-0.1335564982377565
ACH-000361,0.0036827719656440405
ACH-000362,0.14059325048947596
ACH-000363,-0.08158052205376286
ACH-000364,-0.2679289771149708
ACH-000365,0.054085786938756264
ACH-000366,-0.004997401005443114
ACH-000368,0.08945790497309185
ACH-000374,-0.0233722303876616
ACH-000375,-0.13126096172284185
ACH-000376,-0.0951865004657485
ACH-000381,-0.19685105109288487
ACH-000383,0.013685019391700136
ACH-000387,-0.03728061457913035
ACH-000389,0.033367856027965465
ACH-000390,-0.03112314229391425
ACH-000393,0.014918586974030309
ACH-000395,0.012667785431888323
ACH-000396,-0.12582136760678006
ACH-000397,-0.009685493571304136
ACH-000401,0.015227264670044025
ACH-000402,-0.1732484772876073
ACH-000403,0.124847356472643
ACH-000404,-0.12998159165107204
ACH-000406,-0.046545061659272635
ACH-000407,-0.1391060871553851
ACH-000408,-0.026960191249917057
ACH-000410,0.12225438275000855
ACH-000411,-0.044474060772897867
ACH-000414,0.027654800027989573
ACH-000415,0.09776153031860034
ACH-000416,-0.026045735718474197
ACH-000420,-0.05555515388653098
ACH-000421,0.03794225417545255
ACH-000424,0.29579304923749633
ACH-000425,0.0742653810550548
ACH-000426,-0.2479261325801895
ACH-000427,0.007818314395442852
ACH-000433,0.3600776726050298
ACH-000435,0.24385614107849965
ACH-000436,0.035058829558619116
ACH-000444,-0.03744293555962671
ACH-000445,0.003810284541831986
ACH-000448,0.0389713057713778
ACH-000450,0.048382395357381
ACH-000452,-0.09501758238657944
ACH-000454,0.04529490426597611
ACH-000458,-0.14828798927109565
ACH-000459,-0.019873196608762675
ACH-000460,-0.11645994766332207
ACH-000461,-0.003075906705419829
ACH-000463,-0.038201250870031886
ACH-000464,-0.1334335096099632
ACH-000466,-0.08214171822609395
ACH-000467,0.13877703063837366
ACH-000468,0.018732889432584776
ACH-000469,-0.12653109364204418
ACH-000470,-0.19107858604376135
ACH-000471,-0.022172680555985924
ACH-000472,0.017511755308339802
ACH-000473,-0.18290266053771825
ACH-000475,0.002387317063101612
ACH-000476,-0.14282545990976295
ACH-000477,-0.09575454712392613
ACH-000479,-0.11156245649331226
ACH-000480,-0.1348275338942722
ACH-000481,0.03200002594869447
ACH-000483,0.02092160932760035
ACH-000484,-0.10499984229666896
ACH-000485,0.0699074083124398
ACH-000486,0.0995765138888173
ACH-000487,-0.2373044170884839
ACH-000488,0.09845921350337458
ACH-000490,0.07518825140512912
ACH-000491,-0.037179712247641584
ACH-000495,0.058279134441265784
ACH-000496,0.07426987825135083
ACH-000499,-0.12455968082219787
ACH-000500,0.2211105966326208
ACH-000502,-0.020297785840997208
ACH-000503,-0.003063530864653087
ACH-000505,0.13343736748871166
ACH-000507,0.0626292099574437
ACH-000510,0.022278193933113352
ACH-000511,-0.0304771731411125
ACH-000512,0.18525253011521034
ACH-000516,-0.07107482079686397
ACH-000517,-0.05074240683834811
ACH-000518,0.1868544520108531
ACH-000520,-0.112750188381607
ACH-000521,-0.09369277926188901
ACH-000522,0.05021359901272116
ACH-000524,-0.06695393122426042
ACH-000527,0.007011553040056528
ACH-000528,-0.054301002745029706
ACH-000537,-0.09772200874296176
ACH-000541,-0.02632769490049281
ACH-000542,0.05818765072559508
ACH-000544,-0.0625448433458578
ACH-000545,0.07244828393404668
ACH-000547,0.2617164340498735
ACH-000548,0.15547559561774213
ACH-000549,0.0699168575245944
ACH-000550,-0.05584044221052381
ACH-000552,0.046839698995657035
ACH-000556,0.003792574152060758
ACH-000557,-0.039272807236553686
ACH-000569,0.005803115745752461
ACH-000570,0.13884626387942306
ACH-000571,0.02334576488350017
ACH-000573,-0.07439629503446388
ACH-000576,0.05861970543137784
ACH-000579,-0.2163446326659017
ACH-000580,-0.06535708785824097
ACH-000584,-0.02430218900157918
ACH-000585,0.1188632481578754
ACH-000588,0.1122345825452344
ACH-000589,-0.06736750484736796
ACH-000591,0.053971300508254105
ACH-000593,0.07886306563020308
ACH-000600,0.02405002796552421
ACH-000601,0.034216973247989675
ACH-000605,0.05765152823999994
ACH-000606,0.057995879668298826
ACH-000608,0.07428714389630375
ACH-000614,-0.022281305518508848
ACH-000616,-0.0389207919869139
ACH-000618,0.08492242408205332
ACH-000619,-0.04090330151101037
ACH-000620,0.1328902081677908
ACH-000621,0.06686413631576736
ACH-000622,0.11044971542780382
ACH-000623,-0.11643178463423765
ACH-000624,-0.08776804121565787
ACH-000627,0.1221395711218911
ACH-000630,0.14422000103796365
ACH-000631,-0.2331258621195793
ACH-000632,0.045518388518916986
ACH-000633,0.10758103414960464
ACH-000637,-0.04996553073159452
ACH-000638,-0.0580107258506684
ACH-000646,-0.17164732590585752
ACH-000647,-0.06992909963462866
ACH-000648,-0.1122846124536458
ACH-000649,-0.0607822836753463
ACH-000651,-0.1661620906277764
ACH-000652,0.02749728819940282
ACH-000653,-0.03816435178019767
ACH-000657,0.06095476786798405
ACH-000658,-0.042975416339750265
ACH-000661,0.05217541309574756
ACH-000662,-0.25281319377466593
ACH-000663,-0.11224764019074583
ACH-000665,0.09742078080660928
ACH-000671,0.08882754965477267
ACH-000672,0.3409115963601525
ACH-000673,0.014321861359557425
ACH-000676,-0.08512821518445657
ACH-000677,-0.1934055129827613
ACH-000681,0.07052831985718361
ACH-000683,0.07595302760438424
ACH-000684,-0.0017765335693392863
ACH-000688,0.019916266210964647
ACH-000693,-0.001788323446814154
ACH-000694,0.023169341587691072
ACH-000695,-0.2493813864858538
ACH-000696,0.0026247445894329677
ACH-000697,0.011947434391623466
ACH-000699,-0.05529379594408306
ACH-000701,0.10550248871032013
ACH-000706,0.005466946608209223
ACH-000711,-0.05889002342025972
ACH-000713,-0.023521109773290475
ACH-000714,0.014702832977642003
ACH-000718,-0.057396039547743326
ACH-000720,0.007070587062406287
ACH-000721,0.03543630663616898
ACH-000724,-0.17128733184184972
ACH-000725,0.045020066876527626
ACH-000732,0.13742820697997687
ACH-000734,-0.07882291043709895
ACH-000735,0.03056723686073491
ACH-000736,0.0007521267272580822
ACH-000738,-0.046079417294615566
ACH-000746,0.04909534978335265
ACH-000747,-0.049315536340711896
ACH-000748,-0.10976310461516853
ACH-000753,0.12569535884830724
ACH-000756,-0.05232613318367644
ACH-000757,-0.153344601463551
ACH-000758,-0.03927750844552585
ACH-000760,0.08014122654296102
ACH-000762,-0.13931832479698328
ACH-000763,0.07054627042486218
ACH-000764,-0.15137446446242325
ACH-000765,-0.08062532114857585
ACH-000766,0.12152129085962532
ACH-000767,-0.037314795707335036
ACH-000768,-0.02447368530777913
ACH-000769,0.1014175660512108
ACH-000770,-0.15434297165034108
ACH-000771,0.0031764545046846487
ACH-000773,-0.018871996694349243
ACH-000776,-0.06453073805153482
ACH-000777,-0.12642662287520653
ACH-000778,0.07084125023765872
ACH-000781,-0.01181362059302837
ACH-000782,-0.0007731570053980659
ACH-000783,0.038710120813633286
ACH-000784,0.007466833799076832
ACH-000785,-0.00032794468436327416
ACH-000787,-0.04795610462266925
ACH-000788,-0.0041833802959077866
ACH-000791,0.00490527043047675
ACH-000792,0.012439320379124628
ACH-000794,0.09434581853864683
ACH-000796,-0.10677471778693118
ACH-000798,-0.0945922697028584
ACH-000799,-0.1428606257559519
ACH-000800,0.488321266800507
ACH-000802,0.053459475389636496
ACH-000804,0.020115615349883136
ACH-000805,-0.008757168515305398
ACH-000809,-0.057137754769150326
ACH-000810,0.07949504359998877
ACH-000811,-0.09330246377909747
ACH-000817,0.09889644380749534
ACH-000819,-0.08053000615184708
ACH-000820,-0.008908408499723986
ACH-000821,-0.03038900582522472
ACH-000822,-0.062190966614534327
ACH-000823,-0.17344338660138964
ACH-000824,0.03127742112825453
ACH-000827,-0.01334129330802594
ACH-000829,0.08571845823602549
ACH-000831,0.0302008111819561
ACH-000832,0.01146807765748177
ACH-000833,-0.1910399880574496
ACH-000834,-0.0919953839528753
ACH-000835,-0.09827388357320577
ACH-000836,-0.04665331907721061
ACH-000837,-0.014708054029544898
ACH-000838,-0.039967996073910585
ACH-000839,-0.09835601855162766
ACH-000840,0.24846125517360185
ACH-000841,-0.06689865528426035
ACH-000843,0.03127056319789168
ACH-000846,-0.11986334919394777
ACH-000847,0.03959680433015187
ACH-000848,0.11628968127025685
ACH-000849,0.022361623602689857
ACH-000851,-0.18065525795455115
ACH-000855,0.0577673839517184
ACH-000856,-0.12134260320960268
ACH-000858,0.031962178618577176
ACH-000859,-0.22858363799953146
ACH-000861,-0.07886859063576311
ACH-000862,0.004725610296441629
ACH-000865,-0.13070440856045387
ACH-000866,-0.031157268383812813
ACH-000867,-0.02328974319318227
ACH-000869,0.006277870189201237
ACH-000872,0.0657633615575762
ACH-000873,-0.1039740116512875
ACH-000876,-0.0023993070648085663
ACH-000878,-0.112040962310143
ACH-000880,0.05262392835183051
ACH-000881,0.01797618550273359
ACH-000882,-0.0873540630773897
ACH-000884,-0.011459143640999696
ACH-000885,0.033954544412026805
ACH-000887,0.0038323146910489983
ACH-000889,0.10489458317855667
ACH-000896,0.002471896764673642
ACH-000898,0.13100649911452378
ACH-000900,0.021232680683670492
ACH-000901,-0.036543396288550266
ACH-000905,0.015488294598648563
ACH-000906,0.018894281256009983
ACH-000907,-0.040733554187893886
ACH-000910,-0.014579931075671237
ACH-000911,0.03758660433671975
ACH-000912,0.003427434897209492
ACH-000913,0.08366911799586325
ACH-000915,0.017864440638724527
ACH-000916,0.12934136253100592
ACH-000917,-0.4027320612940241
ACH-000920,-0.23210710647662045
ACH-000921,0.02614131470729938
ACH-000924,-0.04655341538653554
ACH-000926,0.06558839603755777
ACH-000928,-0.02348712000233473
ACH-000929,0.03338587785853498
ACH-000932,-0.06878354147730559
ACH-000935,0.08659488777551863
ACH-000936,-0.27851807018407776
ACH-000937,-0.04100843024719593
ACH-000938,0.07793386777487178
ACH-000939,-0.1495344588636262
ACH-000941,0.1364732256620395
ACH-000943,0.03183724761698953
ACH-000946,-0.07904928283965648
ACH-000947,-0.0013882040421281838
ACH-000948,0.06809426106456916
ACH-000950,-0.13941108163859822
ACH-000953,0.0230479296787318
ACH-000954,0.1783913287856848
ACH-000957,-0.3045028568305691
ACH-000958,0.10884014191446513
ACH-000960,0.06806499646100887
ACH-000963,-0.11731036962844935
ACH-000968,0.24197392653926786
ACH-000969,0.016424322093477273
ACH-000972,0.01658363106161918
ACH-000973,-0.012522452857160629
ACH-000974,0.010700907408890159
ACH-000978,0.03634446819958586
ACH-000984,0.046849141546024
ACH-000986,-0.10372105604290403
ACH-000988,0.021463976147505347
ACH-000993,-0.08952072723847776
ACH-000994,-0.03386433185459063
ACH-000996,-0.13007060191399122
ACH-001001,0.06343051106000078
ACH-001020,0.20592241815526333
ACH-001028,0.02950498057111421
ACH-001031,-0.020952294952368482
ACH-001038,-0.08846025085353912
ACH-001048,0.01817162342889709
ACH-001050,-0.029478417850204282
ACH-001053,-0.033895813076407766
ACH-001054,0.17324588825514992
ACH-001061,-0.0664307055613562
ACH-001067,-0.15637574456250072
ACH-001075,-0.029506583925464864
ACH-001096,-0.016017133313290532
ACH-001111,-0.2504853770483239
ACH-001119,-0.13191065761035528
ACH-001128,-0.0414928496917231
ACH-001134,-0.07032762731310149
ACH-001151,-0.05120938867330909
ACH-001163,0.04193269154213285
ACH-001164,0.1582323420189075
ACH-001183,-0.006741918686120296
ACH-001192,-0.12596415992658294
ACH-001193,0.08818101566594441
ACH-001196,0.07272626138200725
ACH-001197,0.06144241852246333
ACH-001205,0.1604801423371639
ACH-001211,0.09613500949228147
ACH-001212,-0.06820676775836726
ACH-001228,-0.120001193320306
ACH-001232,-0.06364173704395762
ACH-001239,-0.17552351823433726
ACH-001270,0.1329498734402559
ACH-001274,-0.09752127893571227
ACH-001275,0.027176993524065638
ACH-001277,-0.07511441994499468
ACH-001278,0.14889722586162704
ACH-001280,-0.035828246011051716
ACH-001283,-0.05290947284853485
ACH-001289,-0.11427638186972965
ACH-001300,-0.03700764469940245
ACH-001301,-0.09859621817084832
ACH-001302,-0.030965672317624062
ACH-001306,0.07287147212277398
ACH-001318,-0.14244340409870748
ACH-001322,-0.19797010091525846
ACH-001328,0.03201929400539947
ACH-001332,-0.021994129640502853
ACH-001336,0.11452869699136055
ACH-001346,0.08391582957149772
ACH-001353,-0.05267866229456111
ACH-001354,-0.3321238337136471
ACH-001367,-0.17335915888231165
ACH-001368,-0.04263761958125404
ACH-001374,-0.10503010919101048
ACH-001377,0.013925127990398965
ACH-001380,-0.11577594149461212
ACH-001391,0.02723055999459377
ACH-001408,-0.08759972689299454
ACH-001430,-0.21008214557868468
ACH-001431,-0.20293441559049
ACH-001450,-0.051902645411638214
ACH-001496,-0.04961336011396313
ACH-001500,-0.013943017881936021
ACH-001523,-0.1696185151166832
ACH-001532,0.017608292644574995
ACH-001550,0.038157824725632616
ACH-001552,-0.0037193674698768366
ACH-001554,0.026462061971961773
ACH-001654,0.05427675036441651
ACH-001735,0.09300911070595108
ACH-001736,0.029398624393596563
ACH-001737,-0.15366983205916968
ACH-001740,0.019461404725343318
ACH-001745,-0.12213454639928505
ACH-001765,-0.0260936391646096
