,MFSD9 (84804)
ACH-000004,-0.06321853736661617
ACH-000005,0.1654430615718337
ACH-000007,-0.12014228900134567
ACH-000009,-0.1012971040064674
ACH-000011,-0.07159156081541214
ACH-000012,-0.1622497448431786
ACH-000013,-0.06295575435894113
ACH-000014,-0.04283558654981898
ACH-000015,-0.15404208572567468
ACH-000017,-0.09446647185713086
ACH-000018,-0.2601925786621854
ACH-000019,0.08205538570350362
ACH-000021,0.0027236390437791573
ACH-000022,-0.13436496565143916
ACH-000025,-0.12056650406420795
ACH-000028,-0.33530110256163365
ACH-000030,-0.1512421848051669
ACH-000035,-0.04978577594685837
ACH-000036,0.07951338772632009
ACH-000037,-0.18508106677500494
ACH-000039,-0.17827861348164428
ACH-000040,-0.0670625237458978
ACH-000041,-0.2163974066568892
ACH-000042,-0.0064758699900615505
ACH-000045,-0.1871243882048686
ACH-000047,-0.07581166722345654
ACH-000052,-0.030643241134271082
ACH-000053,-0.13928928331279627
ACH-000054,-0.09711374919621908
ACH-000055,-0.15345110851628854
ACH-000060,0.08333318307133662
ACH-000067,-0.06996990074258119
ACH-000070,-0.013180239401286414
ACH-000075,-0.06552047069159662
ACH-000078,0.12148225429819748
ACH-000082,-0.16896423398206414
ACH-000085,0.06949112502739511
ACH-000086,-0.13429384029759478
ACH-000087,0.35850846998706115
ACH-000092,-0.16736289304701235
ACH-000095,-0.07383401506998723
ACH-000097,-0.11947050575328025
ACH-000098,-0.10798274761514752
ACH-000099,0.0442928102675493
ACH-000108,0.03366429908799738
ACH-000113,0.04449554149778325
ACH-000116,-0.029077463912347768
ACH-000118,-0.13588512203484748
ACH-000120,-0.06029149563467929
ACH-000123,-0.16742689514720033
ACH-000127,-0.13114815558230614
ACH-000128,-0.1072760102540142
ACH-000132,-0.09834287290771328
ACH-000133,0.005694008546699708
ACH-000137,-0.3881132312090191
ACH-000138,-0.046578392063049055
ACH-000142,-0.18159416560137265
ACH-000143,-0.2667011127647476
ACH-000146,-0.08693713162449432
ACH-000148,0.024578314508737674
ACH-000150,-0.07551706238677769
ACH-000152,-0.1692559663855596
ACH-000153,0.10723069910195927
ACH-000159,-0.21900133724472773
ACH-000160,-0.21327828047341413
ACH-000163,0.0997939054145488
ACH-000167,-0.05531640842526976
ACH-000168,-0.25655287872954474
ACH-000169,-0.11536419752595238
ACH-000178,-0.11327645565351314
ACH-000183,0.08814757238522257
ACH-000188,-0.0013603805745457135
ACH-000189,0.1511195601357155
ACH-000190,0.1517278153833462
ACH-000198,-0.07761207397914853
ACH-000203,-0.21155853437825645
ACH-000204,-0.07844728887633769
ACH-000206,-0.001851263348175757
ACH-000207,-0.24670421587930524
ACH-000208,-0.11509476134891675
ACH-000210,-0.35719705096001697
ACH-000211,-0.10151102406099896
ACH-000215,-0.07722151142074346
ACH-000221,-0.3383113491823884
ACH-000222,-0.049410998369379344
ACH-000223,-0.14843042047367894
ACH-000226,-0.23419616108144525
ACH-000227,0.14796818878768994
ACH-000228,-0.20469066905763944
ACH-000231,-0.1544720627615388
ACH-000232,-0.050553090045399734
ACH-000233,-0.013133160295026274
ACH-000234,-0.15347361128604178
ACH-000235,-0.16809251321654778
ACH-000237,-0.07721191365700295
ACH-000238,0.011913968569612885
ACH-000242,-0.27954081128047625
ACH-000243,-0.052551297224594486
ACH-000244,0.011903147028237708
ACH-000246,-0.0740611426110186
ACH-000248,0.009595632347217407
ACH-000250,-0.0861198153328681
ACH-000251,-0.29607276454623016
ACH-000252,-0.08596943054730474
ACH-000253,-0.19765865457708529
ACH-000255,-0.4642859881946463
ACH-000256,0.027634203837975324
ACH-000257,-0.07863750760600402
ACH-000258,0.00967383984446006
ACH-000259,0.04052759694766154
ACH-000260,-0.09947422782122683
ACH-000261,-0.04879419476283022
ACH-000262,-0.1262204742376422
ACH-000263,-0.13578510739215674
ACH-000264,-0.02785239775779756
ACH-000265,-0.14020925884520274
ACH-000266,-0.04962653461040605
ACH-000272,-0.11814693578184347
ACH-000274,-0.08700942266263972
ACH-000277,0.1970959816815588
ACH-000278,-0.09437497988890567
ACH-000279,-0.09064463355202658
ACH-000280,-0.03893361275303825
ACH-000281,0.03830483784521594
ACH-000288,-0.1769230446476851
ACH-000291,-0.06307291713985243
ACH-000293,-0.14700822268001407
ACH-000294,-0.11308294604112246
ACH-000295,-0.18093596114256089
ACH-000296,-0.10239279013814014
ACH-000302,-0.07186355765378953
ACH-000304,-0.1882567249052852
ACH-000307,-0.013472764875364284
ACH-000308,-0.0900501752320572
ACH-000310,-0.046339216307207234
ACH-000311,0.0669333134277565
ACH-000312,0.0023309973671669613
ACH-000315,-0.04555410574773668
ACH-000316,-0.055924084092224616
ACH-000317,-0.20999874060059645
ACH-000318,-0.06689338734362785
ACH-000319,-0.09965649176357746
ACH-000320,-0.09232188769036999
ACH-000322,-0.2520621576240515
ACH-000323,-0.07606405285409286
ACH-000324,-0.07404110075469485
ACH-000329,-0.23555578633756974
ACH-000330,0.10695065027319764
ACH-000331,-0.21647184108854808
ACH-000332,-0.09951250017785407
ACH-000334,-0.062180134247337676
ACH-000335,-0.1402779153350399
ACH-000336,-0.2141190491914636
ACH-000337,-0.15888929837210372
ACH-000338,-0.5597224714552295
ACH-000339,-0.1668003414444445
ACH-000341,-0.15474562351596494
ACH-000348,-0.06579718903341435
ACH-000350,-0.057903868155378464
ACH-000352,-0.1689339775678474
ACH-000356,0.06198294652342955
ACH-000361,0.09955176420854962
ACH-000362,-0.14528522939225225
ACH-000363,0.0233676930390678
ACH-000364,-0.36495416556411936
ACH-000365,-0.007766612822592425
ACH-000366,0.030071891729630488
ACH-000368,0.04797955975483896
ACH-000374,-0.04392691881013022
ACH-000375,-0.3049886192817796
ACH-000376,-0.07970882842141494
ACH-000381,0.02280943331240842
ACH-000383,-0.17947081151384034
ACH-000387,-0.00410462348448964
ACH-000389,-0.044129727842104886
ACH-000390,-0.10910296072143458
ACH-000393,-0.2306250084942353
ACH-000395,-0.0967073509087234
ACH-000396,0.04879691975028909
ACH-000397,0.015037169064621204
ACH-000401,-0.04410407701607783
ACH-000402,0.013198618181436216
ACH-000403,-0.0030753200769959945
ACH-000404,0.01917193375526112
ACH-000406,-0.1522194495917665
ACH-000407,-0.06641176783955745
