,FOXD4L5 (653427)
ACH-000295,-0.0658188717432638
ACH-000296,-0.1934870553935097
ACH-000302,-0.2029495729862125
ACH-000304,-0.24535732963785456
ACH-000307,-0.10619342564713444
ACH-000308,-0.15023755943520464
ACH-000310,-0.13853329311158322
ACH-000311,-0.21927611813781334
ACH-000312,-0.03434551163359724
ACH-000315,0.05144094721206143
ACH-000316,-0.2634261570888726
ACH-000317,-0.20411398799429184
ACH-000318,-0.11098083657687527
ACH-000319,-0.10232922861599927
ACH-000320,-0.19317735581949752
ACH-000322,0.015444041463341844
ACH-000323,-0.1527921398116915
ACH-000324,-0.1929054244739853
ACH-000329,-0.18937407103552376
ACH-000330,-0.09772492435043556
ACH-000331,-0.1505394309726765
ACH-000332,-0.12569110260759445
ACH-000334,0.062219767978242475
ACH-000335,-0.19316607024633836
ACH-000336,-0.13256268005942753
ACH-000337,-0.14865487069864347
ACH-000338,-0.0087724362514217
ACH-000339,-0.13877622227136274
ACH-000341,-0.08754876544363482
ACH-000348,-0.17683660343073782
ACH-000350,-0.051357760124930665
ACH-000352,-0.10641212771424363
ACH-000356,-0.10978438759710947
ACH-000361,-0.1024073428715756
ACH-000362,-0.2817541350772056
ACH-000363,0.07339431682138149
ACH-000364,-0.12950377361850032
ACH-000365,-0.20265418233650814
ACH-000366,-0.13146443090844118
ACH-000368,-0.11422753730886608
ACH-000374,-0.2715877193472944
ACH-000375,-0.2789724064212649
ACH-000376,-0.07572706483445629
ACH-000381,-0.04703986239973911
ACH-000383,-0.18510211743344274
ACH-000387,-0.06393785060041618
ACH-000389,-0.1911602083783365
ACH-000390,-0.25042379757596445
ACH-000393,-0.3377983348946973
ACH-000395,-0.0439894830033886
ACH-000396,-0.2739947175130181
ACH-000397,-0.09935679604545718
ACH-000401,-0.10998458667073856
ACH-000402,-0.01326427764033322
ACH-000403,-0.19726412570882845
ACH-000404,0.010710226463104554
ACH-000406,-0.08816824624504109
ACH-000407,-0.20176765378681946
ACH-000408,-0.1856520364096832
ACH-000410,-0.09312402189002024
ACH-000411,-0.10610155459416903
ACH-000414,-0.16277428042835998
ACH-000415,-0.1803679054546028
ACH-000416,-0.235942644200847
ACH-000420,-0.07850984846523329
ACH-000421,-0.14553876999081464
ACH-000424,-0.0977866260662658
ACH-000425,-0.003179658626462039
ACH-000426,-0.1895328333421176
ACH-000427,-0.22319353738774966
ACH-000433,-0.11237880507864233
ACH-000435,-0.0050814315351869616
ACH-000436,-0.16725796349031555
ACH-000444,-0.004699357900022839
ACH-000445,-0.1596225517583694
ACH-000448,-0.13149441225617675
ACH-000450,-0.2334369365404121
ACH-000452,-0.14394986644452867
ACH-000454,-0.029316310393105012
ACH-000458,-0.17920032012188233
ACH-000459,0.027291380094352155
ACH-000460,-0.0575966472130181
ACH-000461,-0.13958204397480098
ACH-000463,-0.19045192715333464
ACH-000464,-0.12268966513485058
ACH-000466,-0.035135419904868355
ACH-000467,-0.18365631043960254
ACH-000468,-0.1070401530933065
ACH-000469,-0.18451471970562508
ACH-000470,-0.1565078018042506
ACH-000471,-0.00486560607832783
ACH-000472,-0.17331100821861628
ACH-000473,-0.1502213123332928
ACH-000475,-0.19042975126703304
ACH-000476,-0.10556117269991888
ACH-000477,-0.13790309273459947
ACH-000479,-0.14930262323509413
ACH-000480,-0.027237012280350043
ACH-000481,-0.23209705876975056
ACH-000483,-0.2124041255759112
ACH-000484,-0.0610293302373333
ACH-000485,-0.2673521959017031
ACH-000486,-0.16512765497714385
ACH-000487,-0.11534578732279233
ACH-000488,-0.18792390325434086
ACH-000490,-0.11545238058846145
ACH-000491,-0.21741367648760876
ACH-000495,-0.14926998833282426
ACH-000496,-0.1847560594321934
ACH-000499,-0.02967641484277625
ACH-000500,-0.2699151818914858
ACH-000502,-0.27011927545567826
ACH-000503,0.017918792363886767
ACH-000505,-0.11595215267259945
ACH-000507,-0.0067784549230604785
ACH-000510,-0.04892427856656493
ACH-000511,-0.20341384562552586
ACH-000512,0.020088383872184718
ACH-000516,0.0199748930256765
ACH-000517,-0.08632564720017882
ACH-000518,-0.09474049697471564
ACH-000520,-0.3015383443875844
ACH-000521,-0.2075579490014552
ACH-000522,-0.18431996367936693
ACH-000524,-0.06653416883730262
ACH-000527,-0.049404171449453325
ACH-000528,-0.03694116065198697
ACH-000537,-0.2440997132439487
ACH-000541,-0.18166909528268585
ACH-000542,-0.1806086151539041
ACH-000544,-0.3147683680081057
ACH-000545,-0.17422164123296566
ACH-000547,-0.2218256427691648
ACH-000548,-0.015063454451161312
ACH-000549,-0.1446944107427262
ACH-000550,-0.10056791600220454
ACH-000552,-0.09211839894207206
ACH-000556,-0.12957311433635568
ACH-000557,-0.16958692717253182
ACH-000569,-0.08790565876475283
ACH-000570,-0.20639117045732208
ACH-000571,-0.21316355109038013
ACH-000573,-0.055417243847312316
ACH-000576,0.036413870039183296
ACH-000579,-0.06424345728835322
ACH-000580,-0.010955383449223073
ACH-000584,-0.05585744421655192
ACH-000585,-0.07429722397706738
ACH-000588,0.08030949812191097
ACH-000589,-0.20062773905044592
ACH-000591,-0.1710147140822682
ACH-000593,-0.20008525279531508
ACH-000600,-0.10477833835914696
ACH-000601,-0.13813002467281044
ACH-000605,-0.17464754253139153
ACH-000606,-0.06538809211955438
ACH-000608,-0.21363570318764707
ACH-000614,0.05918833454726032
ACH-000616,-0.003972354740543359
ACH-000618,-0.02056383504496624
ACH-000619,-0.12766119195752146
ACH-000620,-0.04307622519340873
ACH-000621,-0.034771096192475044
ACH-000622,-0.16364443638242732
ACH-000623,-0.13630539052180685
ACH-000624,-0.2326763233580664
ACH-000627,-0.006714307141203246
ACH-000630,-0.21285491918209595
ACH-000631,-0.1701968277731894
ACH-000632,0.003914341777253242
ACH-000633,-0.07281070997722201
ACH-000637,-0.004941102226790889
ACH-000638,-0.16672676111152268
ACH-000646,-0.03067957460990506
ACH-000647,-0.12476993143285695
ACH-000648,-0.3521229939819569
ACH-000649,-0.11332010774967036
ACH-000651,-0.15773677824106186
ACH-000652,-0.04237663534918052
ACH-000653,-0.08848156136226919
ACH-000657,-0.2734860972078105
ACH-000658,-0.06848789038684829
ACH-000661,-0.09503975606650847
ACH-000662,0.02016115858115669
ACH-000663,-0.18101480792098792
ACH-000665,-0.1499731381719186
ACH-000671,-0.17758444254363373
ACH-000672,0.13869473679677385
ACH-000673,-0.11471811031259345
ACH-000676,-0.06837966295317194
ACH-000677,-0.1362897621615577
ACH-000681,-0.047566860235267794
ACH-000683,-0.14005708755320384
ACH-000684,-0.10616814532259387
ACH-000688,-0.02773274677811869
ACH-000693,-0.04024398802821691
ACH-000694,-0.16692748890756925
ACH-000695,-0.2723843433986715
ACH-000696,-0.35408340899828783
ACH-000697,-0.006374223895664594
ACH-000699,-0.16322786659952004
ACH-000701,-0.09228871269350587
ACH-000706,-0.08656339832450675
ACH-000711,-0.069315838968165
ACH-000713,-0.21634338033716274
ACH-000714,-0.04260477651287265
ACH-000718,-0.33909144668129754
ACH-000720,-0.11253150531818266
ACH-000721,-0.29433207958472546
ACH-000724,-0.0750133046368967
ACH-000725,-0.13599264626960045
ACH-000732,-0.29076006151581624
ACH-000734,-0.10786181876916323
ACH-000735,-0.2025365160705504
ACH-000736,-0.002111844467801456
ACH-000738,-0.2497615683678235
ACH-000746,-0.07834257968414603
ACH-000747,-0.16037386708673418
ACH-000748,-0.15766982948463126
ACH-000753,-0.11634215677482207
ACH-000756,-0.15349035327555308
ACH-000757,-0.2755227440426776
ACH-000758,-0.1073331140774488
ACH-000760,-0.0882275033317593
ACH-000762,-0.09407302526465924
ACH-000763,-0.1342776806616049
ACH-000764,-0.1209595615660999
ACH-000765,-0.15322452135660433
ACH-000766,-0.17682312007271173
ACH-000767,-0.017375177385223366
ACH-000768,-0.08052329359048581
ACH-000769,-0.08991295144766298
ACH-000770,-0.21984522780949034
ACH-000771,-0.1136344563798422
ACH-000773,-0.1775020162338391
ACH-000776,-0.167804714067493
ACH-000777,-0.15330992868356086
ACH-000778,-0.1778383968396238
ACH-000781,-0.27522389596525604
ACH-000782,-0.18340864091628292
ACH-000783,-0.2336375226449315
ACH-000784,-0.12266725130125528
ACH-000785,-0.13913994329468607
ACH-000787,-0.18497208428018924
ACH-000788,-0.10644164243431192
ACH-000791,-0.16134130988359086
ACH-000792,-0.1313132440784835
ACH-000794,-0.17959976596664595
ACH-000796,-0.1606313238642232
ACH-000798,-0.144407540161086
ACH-000799,-0.19347103019977335
ACH-000800,-0.2321844623634435
ACH-000802,-0.1531288925227942
ACH-000804,-0.12685551143871732
ACH-000805,0.043226817895753125
ACH-000809,-0.08296285684885094
ACH-000810,0.1906120708058256
ACH-000811,-0.26494425934359905
ACH-000817,-0.049975978067234715
ACH-000819,-0.08408550600069703
ACH-000820,-0.013561099846630334
ACH-000821,-0.3696574197942735
ACH-000822,-0.02852721329677089
ACH-000823,0.1320579117693266
ACH-000824,-0.10271442553692528
ACH-000827,-0.24507831784173684
ACH-000829,-0.11111329892015637
ACH-000831,-0.11586961081882502
ACH-000832,-0.04990753785915325
ACH-000833,0.059790168762112135
ACH-000834,-0.15686498066851565
ACH-000835,-0.012256519260237736
ACH-000836,-0.15565059173096782
ACH-000837,0.02658087768233248
ACH-000838,-0.04358986883993967
ACH-000839,-0.22268018273098514
ACH-000840,-0.0317520731241163
ACH-000841,-0.20482465342800396
ACH-000843,-0.15594271638086885
ACH-000846,-0.11753602967749376
ACH-000847,0.016801525578236016
ACH-000848,-0.06202702385145147
ACH-000849,-0.3131866255436549
ACH-000851,-0.037068340634475325
ACH-000855,-0.19613242124608773
ACH-000856,-0.15251775183057276
ACH-000858,-0.3555755412495085
ACH-000859,-0.12403492638437558
ACH-000861,-0.058693620902832214
ACH-000862,-0.2431208232094801
ACH-000865,-0.1608377064053246
ACH-000866,-0.16044345276740135
ACH-000867,-0.1281051275644784
ACH-000869,-0.02096873640746336
ACH-000872,-0.13288906654563204
ACH-000873,-0.06896698421590385
ACH-000876,-0.1437316349734525
ACH-000878,-0.13554957203684342
ACH-000880,-0.12926367597420102
ACH-000881,-0.026203944453954752
ACH-000882,-0.05502375502299561
ACH-000884,-0.07440698542577674
ACH-000885,-0.08663014493590138
ACH-000887,-0.07275843188769922
ACH-000889,-0.17392528598299856
ACH-000896,-0.270530271546991
ACH-000898,-0.1512491252266584
ACH-000900,-0.1946067406299792
ACH-000901,-0.13857896929520366
ACH-000905,-0.08681645427823283
ACH-000906,-0.05701886366717565
ACH-000907,-0.20762315879089452
ACH-000910,-0.09791534694154667
ACH-000911,-0.2439986229649213
ACH-000912,-0.2284079496871493
ACH-000913,-0.1032031587905057
ACH-000915,-0.01706741297557082
ACH-000916,-0.02136850859461433
ACH-000917,-0.15850296851946188
ACH-000920,-0.20693835232874455
ACH-000921,-0.20872555338971086
ACH-000924,-0.06266776960150984
ACH-000926,-0.13368344521999567
ACH-000928,-0.12903488321132606
ACH-000929,-0.2655740044075653
ACH-000932,-0.033740171444764634
ACH-000935,0.010299110194106276
ACH-000936,-0.12306905302364743
ACH-000937,-0.0964665698831204
ACH-000938,-0.11964749372168405
ACH-000939,-0.19703154654820132
ACH-000941,-0.16158864170276113
ACH-000943,-0.09497582358771328
ACH-000946,-0.025496920828444458
ACH-000947,-0.0705478697507192
ACH-000948,-0.14259936732819076
ACH-000950,-0.08717145754457112
ACH-000953,-0.25921129694783673
ACH-000954,0.3716736790224141
ACH-000957,-0.27649093347140924
ACH-000958,-0.16933508426251986
ACH-000960,-0.08723832631332683
ACH-000963,-0.3500749818959792
ACH-000968,0.005657065925082282
ACH-000969,-0.08859069381933242
ACH-000972,-0.2682576125493461
ACH-000973,-0.14966399046965878
ACH-000974,-0.12092437063750447
ACH-000978,-0.2438588711279744
ACH-000984,0.01066031698936408
ACH-000986,-0.19413005841069425
ACH-000988,-0.08462380183283215
ACH-000993,-0.22621267202538065
ACH-000994,-0.07150182438725605
ACH-000996,-0.24840954873909765
ACH-001001,-0.17370211349947065
ACH-001020,-0.04329470898638616
ACH-001028,-0.13929326871416714
ACH-001031,0.13571971672820898
ACH-001038,-0.3180341787803179
ACH-001048,-0.2858701718023485
ACH-001050,-0.034742681438080826
ACH-001053,-0.0560924453236388
ACH-001054,0.06774566796748895
ACH-001061,-0.15833327587687215
ACH-001067,-0.4046309668946455
ACH-001075,0.0403033549803524
ACH-001096,-0.08535757171618688
ACH-001111,-0.12234201722612133
ACH-001119,-0.2987810784641585
ACH-001128,-0.1985866982158698
ACH-001134,-0.2357247326776761
ACH-001151,-0.2857668593851116
ACH-001163,-0.2001265986554956
ACH-001164,0.00611425986065574
ACH-001183,-0.05368777168321258
ACH-001192,-0.14734863842913512
ACH-001193,-0.12148296285862753
ACH-001196,-0.1777886990879004
ACH-001197,-0.1287592735368011
ACH-001205,-0.2671894948592775
ACH-001211,0.09771039998473176
ACH-001212,-0.13780365148805804
ACH-001228,-0.2845898115089285
ACH-001232,-0.14766038633339784
ACH-001239,-0.07273882322285903
ACH-001270,-0.3771092982122429
ACH-001274,-0.04161489572822055
ACH-001275,-0.1490857613864734
ACH-001277,-0.26583655460054345
ACH-001278,-0.002249759648577776
ACH-001280,-0.2331829882122625
ACH-001283,-0.02174751467866796
ACH-001289,-0.10362556127912044
ACH-001300,-0.07267075355970384
ACH-001301,0.002971683215868293
ACH-001302,-0.03944239421363639
ACH-001306,-0.08013928838291899
ACH-001318,-0.2786644702389243
ACH-001322,-0.4720994245838257
ACH-001328,-0.19647523128484284
ACH-001332,-0.2733009950731454
ACH-001336,-0.0564980417257233
ACH-001346,-0.14128994915410448
ACH-001353,-0.2009920192363468
ACH-001354,-0.2507378368406755
ACH-001367,0.015462267263039963
ACH-001368,-0.12715154230698816
ACH-001374,-0.26550210586684525
ACH-001377,0.008179198466625055
ACH-001380,-0.14151980494165264
ACH-001391,-0.19803591984205607
ACH-001408,-0.15205370804646967
ACH-001430,-0.19942116167556032
ACH-001431,-0.02589745780707646
ACH-001450,-0.12023584800400708
ACH-001496,-0.17128498190631605
ACH-001500,-0.2028880293149428
ACH-001523,-0.14951351301278354
ACH-001532,-0.2919593826572615
ACH-001550,-0.1606465810043016
ACH-001552,-0.18312776653335952
ACH-001554,-0.07204673348155416
ACH-001654,-0.20983382141428186
ACH-001735,0.0035262024350069562
ACH-001736,-0.06989229965090063
ACH-001737,-0.3561234173627022
ACH-001740,-0.10069161855867126
ACH-001745,0.009465169818995298
ACH-001765,-0.12664600241312324
