,COQ4 (51117)
ACH-000004,-0.5444651165482013
ACH-000005,-0.7079852450959095
ACH-000007,-0.5924363118553411
ACH-000009,-0.5862809870760715
ACH-000011,-0.4511541830833997
ACH-000012,-0.6086111973982198
ACH-000013,-0.6899592033783509
ACH-000014,-0.5581912644470922
ACH-000015,-0.7994278312856182
ACH-000017,-0.5420273344422186
ACH-000018,-0.44008176997287535
ACH-000019,-0.7261788203514297
ACH-000021,-0.6984161967273124
ACH-000022,-0.6460664580711796
ACH-000025,-0.8105032968572101
ACH-000028,-0.8091940166669636
ACH-000030,-0.5435862163354584
ACH-000035,-0.6601474234089449
ACH-000036,-0.11215136549646414
ACH-000037,-0.4771918640287252
ACH-000039,-0.5183965364551917
ACH-000040,-0.4423053297732998
ACH-000041,-0.6616532690997957
ACH-000042,-0.6186601530458758
ACH-000045,-0.5202957056439007
ACH-000047,-0.9651371597956112
ACH-000052,-0.3936181835752158
ACH-000053,-0.6961106794229289
ACH-000054,-0.8005237932114586
ACH-000055,-0.3954922116216156
ACH-000060,-0.5691103502609631
ACH-000067,-0.3735961741964007
ACH-000070,-0.8386019920582108
ACH-000075,-0.572646356319246
ACH-000078,-0.6516280382825723
ACH-000082,-0.3403918615547428
ACH-000085,-0.3768212480039686
ACH-000086,-0.6016469088066586
ACH-000087,-0.6015576734897781
ACH-000092,-0.5776525861327163
ACH-000095,-0.2670493016699208
ACH-000097,-0.5095284625418529
ACH-000098,-0.43302524619210586
ACH-000099,-0.6125947206991069
ACH-000108,-0.5811473452087283
ACH-000113,-0.8171764975488064
ACH-000116,-0.7273020746053194
ACH-000118,-0.8247487302468423
ACH-000120,-0.4882328771681499
ACH-000123,-0.5077308314451087
ACH-000127,-0.6887307865646638
ACH-000128,-0.9901325022127144
ACH-000132,-0.5076317763167923
ACH-000133,-0.5321161970585564
ACH-000137,-0.5101764926993649
ACH-000138,-0.830554630223198
ACH-000142,-0.4091618920564255
ACH-000143,-0.34164992834592645
ACH-000146,-0.6929072204968403
ACH-000148,-0.5760908710387553
ACH-000150,-0.6500406214709905
ACH-000152,-0.4952661015215034
ACH-000153,-1.1217319222927618
ACH-000159,-0.5466036314539381
ACH-000160,-0.7465644313184157
ACH-000163,-0.6654666445407447
ACH-000167,-0.4843059500289053
ACH-000168,-0.355267582216146
ACH-000169,-0.8157467988873293
ACH-000178,-0.4040259711787893
ACH-000183,-0.7267602556011586
ACH-000188,-0.3649130111611961
ACH-000189,-0.5630286891831172
ACH-000190,-0.6126911280994563
