,CREB5 (9586)
ACH-000004,0.11533650483529605
ACH-000005,0.4125961094299449
ACH-000007,0.211921413146524
ACH-000009,0.252801942261034
ACH-000011,0.5624132881284919
ACH-000012,0.272100909067075
ACH-000013,0.3879928602200155
ACH-000014,0.1034168988432187
ACH-000015,0.3104216862705896
ACH-000017,0.2652163046524228
ACH-000018,0.21630303289471786
ACH-000019,0.22153886842516515
ACH-000021,0.17138827156932754
ACH-000022,0.2281278315513313
ACH-000025,0.2552388159024239
ACH-000028,0.2518512869834272
ACH-000030,0.2690465457310757
ACH-000035,0.24680114914464304
ACH-000036,0.2224138897074881
ACH-000037,0.28188410628103017
ACH-000039,0.3119670834848453
ACH-000040,0.31967349959337393
ACH-000041,0.16559639103239274
ACH-000042,0.1822851690672542
ACH-000045,0.2096364156194847
ACH-000047,0.3408928627287943
ACH-000052,0.2365838503020097
ACH-000053,0.29483760772484185
ACH-000054,0.2973841315476619
ACH-000055,0.22053758060448275
ACH-000060,0.2081089588855939
ACH-000067,0.3360981302262065
ACH-000070,0.5499522877629972
ACH-000075,0.1350048535894738
ACH-000078,0.07214250450714084
ACH-000082,0.12516987307373745
ACH-000085,0.09964462214517933
ACH-000086,0.28762477963795025
ACH-000087,0.10113508977425477
ACH-000092,0.2639438848982484
ACH-000095,0.20276755786546585
ACH-000097,0.35113784852365304
ACH-000098,0.3327458678554387
ACH-000099,0.07821758863023759
ACH-000108,0.3812874874116569
ACH-000113,0.2374312448766968
ACH-000116,0.3288678670823247
ACH-000118,0.2532030026856675
ACH-000120,0.2467594877583909
ACH-000123,0.14102089748686225
ACH-000127,0.2902179489859392
ACH-000128,0.16596880947105494
ACH-000132,0.3738881497732534
ACH-000133,0.2184632846803011
ACH-000137,0.13560470472995062
ACH-000138,0.345175203727352
ACH-000142,0.18997170008239453
ACH-000143,0.3429037072914991
ACH-000146,0.2700994826524576
ACH-000148,0.2965887217356489
ACH-000150,0.2933383717172047
ACH-000152,0.3047784678327652
ACH-000153,0.2748287306288075
ACH-000159,0.2518270083267437
ACH-000160,0.18293568657501044
ACH-000163,0.3321744137007141
ACH-000167,0.5857424197492743
ACH-000168,0.22176193857292614
ACH-000169,-0.06245257525819462
ACH-000178,0.27179361105760863
ACH-000183,0.1892889185481189
ACH-000188,0.2577408621554954
ACH-000189,0.0963316741085299
ACH-000190,0.27090704014564176
ACH-000198,0.21997176411335592
ACH-000203,0.3219187118774761
ACH-000204,0.33401816201650864
ACH-000206,0.2968819189885432
ACH-000207,0.31592130239983146
ACH-000208,0.021477355969604883
ACH-000210,0.3872188901141156
ACH-000211,0.3204580401643272
ACH-000215,0.19806745891691926
ACH-000221,0.13762442456759866
ACH-000222,0.3739864769818829
ACH-000223,0.23010490683431484
ACH-000226,0.25137770290882155
ACH-000227,0.12381870336646472
ACH-000228,0.2704976269762131
ACH-000231,0.23456361149402166
ACH-000232,0.22116202832499626
ACH-000233,0.2753385603494773
ACH-000234,0.2889829377084056
ACH-000235,0.1836516964911263
ACH-000237,0.2579141059984623
ACH-000238,0.19698481217776792
ACH-000242,0.22486207571958214
ACH-000243,0.21068183839224924
ACH-000244,0.4747760179215591
ACH-000246,0.2696267979476372
ACH-000248,0.18075764111981527
ACH-000250,0.2778287511220767
ACH-000251,0.34815832617031833
ACH-000252,0.25181555233446945
ACH-000253,0.2904943605392868
ACH-000255,0.30338729787872804
ACH-000256,0.17566376572406028
ACH-000257,0.2527957300928572
ACH-000258,0.34503697792894794
ACH-000259,0.16570308416568455
ACH-000260,0.2477334061279662
ACH-000261,0.3773884156758669
ACH-000262,0.026469636018755342
ACH-000263,0.10760057003605512
ACH-000264,0.20415728181979545
ACH-000265,0.26664552822381865
ACH-000266,0.18252964224215326
ACH-000272,0.15439262927670425
ACH-000274,0.29669239434329964
ACH-000277,0.2907126809271733
ACH-000278,0.18594584964741706
ACH-000279,0.16124205011254408
ACH-000280,0.2257214478009129
ACH-000281,0.3304258909811432
ACH-000288,0.23626923251209275
ACH-000291,0.16405229706985436
ACH-000293,0.12219108710781075
ACH-000294,0.17392967394252748
ACH-000295,0.23855816992519854
ACH-000296,0.28607298695716177
ACH-000302,0.20532484808076493
ACH-000304,0.23111940156839156
ACH-000307,0.2284046028153121
ACH-000308,0.2813033829583484
ACH-000310,0.1481422568370175
ACH-000311,0.25718431330628955
ACH-000312,0.2423415355082172
ACH-000315,0.24696086262715405
ACH-000316,0.36683714657553945
ACH-000317,0.3923274731757602
ACH-000318,0.2571401387265138
ACH-000319,0.3140452102873839
ACH-000320,0.1230020234866962
ACH-000322,0.2441223993417168
ACH-000323,0.2218246054010077
ACH-000324,0.2396125026572502
ACH-000329,0.2514371634072627
ACH-000330,0.2489235927660097
ACH-000331,0.30548724313833353
ACH-000332,0.24430728470892746
ACH-000334,0.14890228993055216
ACH-000335,0.3005448572549124
ACH-000336,0.21875032599738345
ACH-000337,0.20160637777789767
ACH-000338,-0.013395338621868244
ACH-000339,0.3174263833025059
ACH-000341,0.1905563380368664
ACH-000348,0.16110379327054053
ACH-000350,0.34053980397666805
ACH-000352,0.24168973031870924
ACH-000356,0.21291355880514376
ACH-000361,0.16734237388868525
ACH-000362,0.2170705774120447
ACH-000363,0.2505742710401679
ACH-000364,0.4459693615120153
ACH-000365,0.2805420025959004
ACH-000366,0.2510798721184531
ACH-000368,0.41012630948390777
ACH-000374,0.3902229132189554
ACH-000375,0.3370567143049037
ACH-000376,0.3088883518875784
ACH-000381,0.2484493513233592
ACH-000383,0.21393588325990506
ACH-000387,0.21115166991998569
ACH-000389,0.3258434837973669
ACH-000390,0.18790887074330245
ACH-000393,0.2748627001726233
ACH-000395,0.13746266343047375
ACH-000396,0.2453429444626767
ACH-000397,0.23835892782117624
ACH-000401,0.2334696575563639
ACH-000402,0.22909409175743886
ACH-000403,0.18759735996901467
ACH-000404,0.2082115327521024
ACH-000406,0.2772374689858563
ACH-000407,0.18292969532575407
ACH-000408,0.2717252664110865
ACH-000410,0.3685318290493331
ACH-000411,0.31697750200816266
ACH-000414,0.2274898407961156
ACH-000415,0.2711735450774294
ACH-000416,0.16932681759801388
ACH-000420,0.13435743325475868
ACH-000421,0.21330977648791175
ACH-000424,0.2669979462567913
ACH-000425,0.1886142253387572
ACH-000426,0.2446322924341543
ACH-000427,0.25837637802186936
ACH-000433,0.27888720424353514
ACH-000435,0.4243509741317911
ACH-000436,0.2450828613377647
ACH-000444,0.3052000762736339
ACH-000445,0.5416443265851054
ACH-000448,0.29023258718368794
ACH-000450,0.13750338627726788
ACH-000452,0.2521912039641613
ACH-000454,0.2253256779588041
ACH-000458,0.30353109918958204
ACH-000459,0.15870144251362872
ACH-000460,0.4178813827744675
ACH-000461,0.3512338494876156
ACH-000463,0.30613252490305704
ACH-000464,0.26652203323871154
ACH-000466,0.2878237805165067
ACH-000467,0.20230244673265624
ACH-000468,0.4163280060421714
ACH-000469,0.18565207589454955
ACH-000470,0.2452225747833785
ACH-000471,0.2991071416830779
ACH-000472,0.22056393975445407
ACH-000473,0.30029635269379185
ACH-000475,0.2526016840814569
ACH-000476,0.27157822104733104
ACH-000477,0.2580232741443435
ACH-000479,0.0924627617467113
ACH-000480,0.17160562178116073
ACH-000481,0.18108591544917416
ACH-000483,0.40544129079303703
ACH-000484,0.09729048317650964
ACH-000485,0.24138234566488964
ACH-000486,0.2468882652831716
ACH-000487,0.1505804290914596
ACH-000488,0.2576594349317477
ACH-000490,0.13552284001380038
ACH-000491,0.17352024185454926
ACH-000495,0.2327578567437927
ACH-000496,0.09799373579700148
ACH-000499,0.12974627839688418
ACH-000500,0.6465779107869404
ACH-000502,0.25303247761993386
ACH-000503,0.0315029851063959
ACH-000505,0.29155536624908235
ACH-000507,0.26996500809991225
ACH-000510,0.2287565544382726
ACH-000511,0.260490187084836
ACH-000512,0.15451051658439094
ACH-000516,0.3928839922733866
ACH-000517,0.2835006077349431
ACH-000518,0.21489516632868846
ACH-000520,0.19672642103911586
ACH-000521,0.2562450604973142
ACH-000522,0.2648044363748541
ACH-000524,0.2466934008065797
ACH-000527,0.2712788286769293
ACH-000528,0.33688177173149264
ACH-000537,0.2167813283157349
ACH-000541,0.047451550236767615
ACH-000542,0.3618200510852034
ACH-000544,0.28992858783930325
ACH-000545,0.3274753383930273
ACH-000547,0.18775599496124049
ACH-000548,0.20935976653298494
ACH-000549,0.2191153335569132
ACH-000550,0.25858129850135353
ACH-000552,0.3254259171773177
ACH-000556,0.2970206879152231
ACH-000557,0.1926513799025434
ACH-000569,0.24754711842774355
ACH-000570,0.32685567676487937
ACH-000571,0.2354482071972183
ACH-000573,0.2941759100970923
ACH-000576,0.16944351462606416
ACH-000579,0.16668579151505464
ACH-000580,0.2545872683220396
ACH-000584,0.3229480628984192
ACH-000585,0.2671759492343365
ACH-000588,0.17293641757375508
ACH-000589,0.2741591963345899
ACH-000591,0.2544570309885436
ACH-000593,0.29620048686607586
ACH-000600,0.2429414712264664
ACH-000601,0.32093803093358114
ACH-000605,0.4412567714933827
ACH-000606,0.335146475736171
ACH-000608,0.2713470276512999
ACH-000614,0.08860892377462487
ACH-000616,0.154591147366044
ACH-000618,0.2419946604752533
ACH-000619,0.1821633429151637
ACH-000620,0.2704912330356787
ACH-000621,0.2302198795039373
ACH-000622,0.1903759110052722
ACH-000623,0.1921286407643618
ACH-000624,0.3104123676314676
ACH-000627,0.3240232478895587
ACH-000630,0.2849666187982017
ACH-000631,0.14342533829218534
ACH-000632,0.16286359158460145
ACH-000633,0.2925833404776765
ACH-000637,0.32551528190804857
ACH-000638,0.28547846090565915
ACH-000646,0.36131683974701395
ACH-000647,0.23367504509767004
ACH-000648,0.2287615466652948
ACH-000649,0.1580949112394253
ACH-000651,0.27494583714613346
ACH-000652,0.2045068396374532
ACH-000653,0.2623971469013677
ACH-000657,0.2607387517136075
ACH-000658,0.21570718528731744
ACH-000661,0.2316990987752578
ACH-000662,0.12176996519646432
ACH-000663,0.08650785724672072
ACH-000665,0.3778549222166896
ACH-000671,0.1498277415772323
ACH-000672,0.10631718952061417
ACH-000673,0.17845029152039835
ACH-000676,0.2279693964720665
ACH-000677,0.2723397017218243
ACH-000681,0.19649844049417545
ACH-000683,0.2306636952902416
ACH-000684,0.18704852456440552
ACH-000688,0.1855837485787528
ACH-000693,0.28992788846128104
ACH-000694,0.1985026216097992
ACH-000695,0.05828880773943437
ACH-000696,0.19184622173059696
ACH-000697,0.2110774746115552
ACH-000699,0.17276278189122934
ACH-000701,0.3003636325223443
ACH-000706,0.26952912844030325
ACH-000711,0.20488020578055915
ACH-000713,0.22185444321530615
ACH-000714,0.17602199032131854
ACH-000718,0.2188181965558403
ACH-000720,0.2447347643352463
ACH-000721,0.2718747390131234
ACH-000724,0.36014327456789524
ACH-000725,0.3238531725324438
ACH-000732,0.2137693030210266
ACH-000734,0.24216712596190085
ACH-000735,0.2534452513573705
ACH-000736,0.2312533806162593
ACH-000738,0.04827932888965824
ACH-000746,0.2908144420949515
ACH-000747,0.2549881500897171
ACH-000748,0.26362784271436324
ACH-000753,0.275971570558712
ACH-000756,0.4137604296523117
ACH-000757,0.15926953905660862
ACH-000758,0.30284895749094626
ACH-000760,0.2813720349955909
ACH-000762,0.30832660456221106
ACH-000763,0.30647811340520925
ACH-000764,-0.04940905674084154
ACH-000765,0.28408046654122665
ACH-000766,0.2546606668548493
ACH-000767,0.20829834853620044
ACH-000768,0.19109806114926056
ACH-000769,0.2617255817210441
ACH-000770,0.23447793947925724
ACH-000771,0.2594080309639091
ACH-000773,0.29881586953607336
ACH-000776,0.10301264346634616
ACH-000777,0.2532771386212329
ACH-000778,0.2702749059471591
ACH-000781,0.2201851936328729
ACH-000782,0.3706169249161656
ACH-000783,0.20870641256606995
ACH-000784,0.3275704063547015
ACH-000785,0.08121153924555494
ACH-000787,0.2903900608925627
ACH-000788,0.2097172886517177
ACH-000791,0.2489841173429296
ACH-000792,0.1879266064027474
ACH-000794,0.2605717800401693
ACH-000796,0.19500511566423184
ACH-000798,0.027213771897613297
ACH-000799,0.3433050297446679
ACH-000800,0.2783714849626347
ACH-000802,0.21470452217233915
ACH-000804,0.22087664453218706
ACH-000805,0.15938450598948045
ACH-000809,0.3203903970971591
ACH-000810,0.32420749469759474
ACH-000811,0.17412589416036198
ACH-000817,0.3044549689664577
ACH-000819,0.20470492847335214
ACH-000820,0.5578945796368806
ACH-000821,0.32919779791641884
ACH-000822,0.21352996461659
ACH-000823,0.31840369603950625
ACH-000824,0.17265965043936438
ACH-000827,0.28291192282578553
ACH-000829,0.2765353150629794
ACH-000831,0.2473469351582346
ACH-000832,0.18703647204027726
ACH-000833,0.2956394236886873
ACH-000834,0.1345917096089732
ACH-000835,0.3431060015424663
ACH-000836,0.22154432449921851
ACH-000837,0.2096665075704429
ACH-000838,0.1851075799534868
ACH-000839,0.2180145741675372
ACH-000840,0.3961699931111117
ACH-000841,0.15052019961208052
ACH-000843,0.2839367798878588
ACH-000846,0.24150004928602484
ACH-000847,0.2855600789694622
ACH-000848,0.14794277438747114
ACH-000849,0.17827521589156234
ACH-000851,0.3082272929920056
ACH-000855,0.2913575281864464
ACH-000856,0.2262524061186545
ACH-000858,0.3248709457290155
ACH-000859,0.2821136477815065
ACH-000861,0.27431356468433266
ACH-000862,0.17513025359837625
ACH-000865,0.26509273469060096
ACH-000866,0.1878915071231178
ACH-000867,0.23098788538400736
ACH-000869,0.17591344947792836
ACH-000872,0.3227059758561348
ACH-000873,0.2487098997393249
ACH-000876,0.14006112800870846
ACH-000878,0.2840909069192499
ACH-000880,0.18154846500958136
ACH-000881,0.11770239834190947
ACH-000882,0.19210967247318766
ACH-000884,0.19750200106092572
ACH-000885,0.2532838959368945
ACH-000887,0.2364720427255041
ACH-000889,0.2566317652403153
ACH-000896,0.24387310697143275
ACH-000898,0.2380827685538862
ACH-000900,0.11233533125535776
ACH-000901,0.2638565615728601
ACH-000905,0.275223977673484
ACH-000906,0.2844580502496833
ACH-000907,0.3198727160469721
ACH-000910,0.20781212477280955
ACH-000911,0.1952814831530096
ACH-000912,0.26723009948443416
ACH-000913,0.3343377498470435
ACH-000915,0.2835599311559733
ACH-000916,0.014431600538683581
ACH-000917,0.2819445540995528
ACH-000920,0.360581010300384
ACH-000921,0.31553498620624115
ACH-000924,0.2407127933265853
ACH-000926,0.3002687223221909
ACH-000928,0.20517360969187687
ACH-000929,0.24901744786059235
ACH-000932,0.27014655027668083
ACH-000935,0.22489455539651795
ACH-000936,0.18902175459672912
ACH-000937,0.15415054828071326
ACH-000938,0.3069791311783388
ACH-000939,0.256185701096867
ACH-000941,0.2441644236811089
ACH-000943,0.20476777401451565
ACH-000946,0.25280710632875825
ACH-000947,0.25382719562680384
ACH-000948,0.21830544461595766
ACH-000950,0.3403440701717483
ACH-000953,0.2261719010646125
ACH-000954,0.4543763041115408
ACH-000957,0.32791701037971577
ACH-000958,0.2928658507863978
ACH-000960,0.2423454500008333
ACH-000963,0.2735685875391619
ACH-000968,0.0930479012177182
ACH-000969,0.1991536590709009
ACH-000972,0.27835431992027065
ACH-000973,0.2472365958182351
ACH-000974,0.23311310034586485
ACH-000978,0.3754447119543891
ACH-000984,0.2388914608974523
ACH-000986,0.24415505659869344
ACH-000988,0.2709748643932871
ACH-000993,0.36849565409473256
ACH-000994,0.30131492125674325
ACH-000996,0.1935329435718727
ACH-001001,0.20372444482798044
ACH-001020,0.3044329071603549
ACH-001028,0.241905885460922
ACH-001031,0.4300872356024748
ACH-001038,0.24371012262008998
ACH-001048,0.2327500567398593
ACH-001050,0.1670756614988455
ACH-001053,0.2759187767924445
ACH-001054,0.3475859544693233
ACH-001061,0.2657884325423592
ACH-001067,0.16265010751151554
ACH-001075,0.20094328472871084
ACH-001096,0.18566476657566974
ACH-001111,0.5166951957172836
ACH-001119,0.010413687280141259
ACH-001128,0.3417603584206036
ACH-001134,0.2844363400011913
ACH-001151,0.19180098196063355
ACH-001163,0.16355758367014794
ACH-001164,-0.020513790975456428
ACH-001183,0.2203752762241503
ACH-001192,0.12411320042305465
ACH-001193,0.4629118700473329
ACH-001196,-0.010407921501800454
ACH-001197,0.3426862591810564
ACH-001205,0.27451120961016984
ACH-001211,0.2086322259243914
ACH-001212,0.25443186025271514
ACH-001228,0.07161310191323204
ACH-001232,0.2703911690875772
ACH-001239,0.2767570866569076
ACH-001270,0.2190426708693038
ACH-001274,0.2906205373043906
ACH-001275,0.1400572015303938
ACH-001277,0.039775659526152835
ACH-001278,0.18902819002100685
ACH-001280,0.1767317683378762
ACH-001283,0.3303164491730106
ACH-001289,0.1406382500967219
ACH-001300,0.021661731758933385
ACH-001301,0.3177133494902948
ACH-001302,0.2313325604345756
