,HIST1H2AJ (8331)
ACH-000250,-0.3466346531920069
ACH-000251,-0.4850670916595947
ACH-000252,0.051550941143785514
ACH-000253,-0.4734812349624893
ACH-000255,-0.4199602244202924
ACH-000256,-0.3267259712806469
ACH-000257,-0.3883412771035163
ACH-000258,-0.3719045507073901
ACH-000259,-0.5072624605196071
ACH-000260,-0.32807825219652
ACH-000261,-0.3504996887625018
ACH-000262,-0.1833410406638264
ACH-000263,-0.6072037924693263
ACH-000264,-0.2942613699652377
ACH-000265,-0.476357818396293
ACH-000266,-0.3873475158912653
ACH-000272,-0.27516680411394795
ACH-000274,-0.32328870859091924
ACH-000277,-0.2526129844892143
ACH-000278,-0.41687581385583017
ACH-000279,-0.4154075740682211
ACH-000280,-0.3652744712780913
ACH-000281,-0.2427864892643771
ACH-000288,-0.2713564410127882
ACH-000291,-0.15057825967474991
ACH-000293,-0.3971212336821059
ACH-000294,-0.5464092047623332
ACH-000295,-0.34995019722090576
ACH-000296,-0.2536351638248861
ACH-000302,-0.13107972456824754
ACH-000304,-0.5716320898545849
ACH-000307,-0.3259813201783642
ACH-000308,-0.21559209852071887
ACH-000310,-0.3944446177074099
ACH-000311,-0.5003336384508399
ACH-000312,-0.3325599995192591
ACH-000315,-0.17471982201213582
ACH-000316,-0.3641756403119699
ACH-000317,-0.5409566932586144
ACH-000318,-0.38471084706675385
ACH-000319,-0.2360377394466308
ACH-000320,-0.4887946457424868
ACH-000322,-0.1966676219526812
ACH-000323,-0.2697396262411961
ACH-000324,-0.3122656588579087
ACH-000329,-0.5512638728044031
ACH-000330,-0.3136287077118054
ACH-000331,-0.4161640857131704
ACH-000332,-0.3412306818687337
ACH-000334,-0.6851863030187212
ACH-000335,-0.4059900275514055
ACH-000336,-0.5118463946915067
ACH-000337,-0.06924547785896892
ACH-000338,-0.2696662537453561
ACH-000339,-0.29111073719247155
ACH-000341,-0.3535523130018436
ACH-000348,-0.2730509843838669
ACH-000350,-0.4079234799000951
ACH-000352,-0.11679694057544572
ACH-000356,-0.37304635984273177
ACH-000361,-0.5023048709556207
ACH-000362,-0.520577711339789
ACH-000363,-0.3169396834930553
ACH-000364,-0.13364009639537688
ACH-000365,-0.3546741398430901
ACH-000366,-0.2532429589275059
ACH-000368,-0.4909205624135338
ACH-000374,-0.3705155256171017
ACH-000375,-0.0931228438992272
ACH-000376,-0.3296569905795293
ACH-000381,-0.380168148902157
ACH-000383,-0.34271346180253065
ACH-000387,-0.5329598694340191
ACH-000389,-0.2301392291035313
ACH-000390,-0.5066570644253099
ACH-000393,-0.4708440399139458
ACH-000395,-0.27261968045309504
ACH-000396,-0.4114705104091263
ACH-000397,-0.3113094726655147
ACH-000401,-0.5731177594884119
ACH-000402,-0.5290559878898399
ACH-000403,-0.4479843896977697
ACH-000404,-0.5754900073600384
ACH-000406,-0.4066947583826172
ACH-000407,-0.3551896556283971
ACH-000408,-0.3257946085414346
ACH-000410,-0.2880341703952037
ACH-000411,-0.29213312344266673
ACH-000414,-0.6425575647169021
ACH-000415,-0.38547876280014703
ACH-000416,-0.2426021726704824
ACH-000420,-0.20890608289756346
ACH-000421,-0.2861988338382593
ACH-000424,-0.33130755211972235
ACH-000425,-0.16461486825200305
ACH-000426,-0.6193555174501874
ACH-000427,-0.3305932426466428
ACH-000433,-0.1566946773826063
ACH-000435,-0.17781856382825711
ACH-000436,-0.2948822036180317
ACH-000444,-0.35987937495847183
ACH-000445,-0.0860276227912635
ACH-000448,-0.3071299679364233
ACH-000450,-0.6649127822064236
ACH-000452,-0.6075910226987721
ACH-000454,-0.5810316962938246
ACH-000458,-0.4781284171068185
ACH-000459,-0.5885077030159579
ACH-000460,-0.35319003532583393
ACH-000461,-0.3573919822031143
ACH-000463,-0.2646314674585914
ACH-000464,-0.34850731361892895
ACH-000466,-0.653481823655058
ACH-000467,-0.2414298470291273
ACH-000468,-0.28859669581327585
ACH-000469,-0.2598012798505022
ACH-000470,-0.4125548082914347
ACH-000471,-0.3773619332100007
ACH-000472,-0.2106901671277297
ACH-000473,-0.18076063750808247
ACH-000475,-0.3636860758551407
ACH-000476,-0.4207727622401364
ACH-000477,-0.3290796877798658
ACH-000479,0.1245875019551168
ACH-000480,-0.3727968247870092
ACH-000481,-0.4497871351137798
ACH-000483,-0.20115526043313772
ACH-000484,-0.2916335581105495
ACH-000485,-0.22404807882356154
ACH-000486,-0.3668606972406745
ACH-000487,-0.5331727714452904
ACH-000488,-0.3800670734252484
ACH-000490,-0.5838292219263156
ACH-000491,-0.414516751746731
ACH-000495,-0.4296010428072887
ACH-000496,-0.5730391244998411
ACH-000499,-0.2867331516996285
ACH-000500,-0.7350911247294191
ACH-000502,-0.4953603906255273
ACH-000503,-0.4636671201155441
ACH-000505,-0.3251938471961457
ACH-000507,-0.14690494429924744
ACH-000510,-0.190263239567042
ACH-000511,-0.3361145943290474
ACH-000512,-0.2119505386738761
ACH-000516,-0.3585049254301897
ACH-000517,-0.33576777047481104
ACH-000518,-0.5412144320736084
ACH-000520,-0.32698183873512915
ACH-000521,-0.3795311562766706
ACH-000522,-0.3642773069726477
ACH-000524,-0.3626421657403254
ACH-000527,-0.14974081317973467
ACH-000528,-0.3465180641273618
ACH-000537,-0.3812054504154235
ACH-000541,-0.4750697727381583
ACH-000542,-0.2806030533817561
ACH-000544,-0.30427912512138944
ACH-000545,-0.3584574182533347
ACH-000547,-0.3106062600987564
ACH-000548,-0.4125927617460165
ACH-000549,-0.39561829569563894
ACH-000550,-0.3500109288295249
ACH-000552,-0.25736686871483266
ACH-000556,-0.3302485517048276
ACH-000557,-0.5989069461265915
ACH-000569,-0.06658504735747571
ACH-000570,-0.4393561079985757
ACH-000571,-0.4276610916493586
ACH-000573,-0.3782299016289573
ACH-000576,-0.4371428734446817
ACH-000579,-0.21493307188772454
ACH-000580,-0.24233453368239585
ACH-000584,-0.5512233904766448
ACH-000585,-0.4121409548361094
ACH-000588,-0.2768439098230027
ACH-000589,-0.36560090907643344
ACH-000591,-0.341702887229367
ACH-000593,-0.17806703912994776
ACH-000600,-0.4195984365737852
ACH-000601,-0.3720568577454442
ACH-000605,-0.3089104111244062
ACH-000606,-0.3314894599380409
ACH-000608,-0.3451262825767548
ACH-000614,-0.2515668145840396
ACH-000616,-0.3135957231256491
ACH-000618,-0.33865701133100234
ACH-000619,-0.5174827903981132
ACH-000620,-0.3007627360233369
ACH-000621,-0.43391442798892016
ACH-000622,-0.3621399298157499
ACH-000623,-0.3509025132982825
ACH-000624,-0.3994776562889949
ACH-000627,-0.29482813409067365
ACH-000630,-0.373668676285398
ACH-000631,-0.26945804063514034
ACH-000632,-0.3299937593225504
ACH-000633,-0.14924379407453106
ACH-000637,-0.4156551600753319
ACH-000638,-0.3688856332843759
ACH-000646,-0.08600628340288377
ACH-000647,-0.4755466707288554
ACH-000648,-0.3055628315534801
ACH-000649,-0.3754022782932432
ACH-000651,-0.18533626388201704
ACH-000652,-0.08350970693712864
ACH-000653,-0.4386619696831713
ACH-000657,-0.3492738790537339
ACH-000658,-0.4978504714018699
ACH-000661,-0.495702793481904
ACH-000662,0.002731492684615052
ACH-000663,-0.38307604754126506
ACH-000665,-0.4215439229999896
ACH-000671,-0.36791167777455774
ACH-000672,-0.2556445862894858
ACH-000673,-0.4284291299139161
ACH-000676,-0.34671628032709184
ACH-000677,-0.3351046209628448
ACH-000681,-0.5331247207571786
ACH-000683,-0.38172323311784906
ACH-000684,-0.3581442724814256
ACH-000688,-0.22403382017684687
ACH-000693,-0.3631059612019173
ACH-000694,-0.2352569815626011
ACH-000695,-0.30526776022954577
ACH-000696,-0.2773489443340429
ACH-000697,-0.11496929878663345
ACH-000699,-0.2421665422592659
ACH-000701,-0.5386825337641155
ACH-000706,-0.3150245187188219
ACH-000711,-0.33150418420608596
ACH-000713,-0.41248182511490206
ACH-000714,-0.4903540271814055
ACH-000718,-0.2824418137791653
ACH-000720,-0.4229024491263372
ACH-000721,-0.5936002818656905
ACH-000724,-0.4644992048291056
ACH-000725,-0.2742037151572561
ACH-000732,-0.4268509071704095
ACH-000734,-0.3481783424846836
ACH-000735,-0.4682915086829528
ACH-000736,-0.5222622802126267
ACH-000738,-0.2503727845971669
ACH-000746,-0.2430407541173197
ACH-000747,-0.2885504217207237
ACH-000748,-0.4555550319850736
ACH-000753,-0.412730517353968
ACH-000756,-0.3482698941972908
ACH-000757,-0.5368758229295043
ACH-000758,-0.2986044704260403
ACH-000760,-0.3756013852728807
ACH-000762,-0.3889421427227227
ACH-000763,-0.8083697572666436
ACH-000764,-0.4567706191271246
ACH-000765,-0.22129687746559693
ACH-000766,-0.11138284961778973
ACH-000767,-0.34946691241817024
ACH-000768,-0.4050766627768683
ACH-000769,-0.28556958666940163
ACH-000770,-0.5006507597285891
ACH-000771,-0.26580360208709164
ACH-000773,-0.3176293503750973
ACH-000776,-0.2477823429079159
ACH-000777,-0.2858816857379853
ACH-000778,-0.6208951938946551
ACH-000781,-0.45911213980521204
ACH-000782,-0.4237592347660066
ACH-000783,-0.5098912473473689
ACH-000784,-0.3233925925237439
ACH-000785,-0.4838838146701458
ACH-000787,-0.16376642401390976
ACH-000788,-0.3014701010021245
ACH-000791,-0.4855393926160482
ACH-000792,-0.3426246059398514
ACH-000794,-0.4690164902092254
ACH-000796,-0.271452027962237
ACH-000798,-0.7116087142446518
ACH-000799,-0.2389036452916519
ACH-000800,-0.3771282462708833
ACH-000802,-0.34835688240172635
ACH-000804,-0.22188588308944449
ACH-000805,-0.3732786075746325
ACH-000809,-0.2737843878040826
ACH-000810,-0.16677819320388548
ACH-000811,-0.3086784747720102
ACH-000817,-0.42633803096058775
ACH-000819,-0.10983233015627288
ACH-000820,-0.1179950278091168
ACH-000821,-0.5200785987963885
ACH-000822,-0.2423415961878054
ACH-000823,-0.3464554082451292
ACH-000824,-0.5586488501259147
ACH-000827,-0.19666878515205133
ACH-000829,-0.15716209130432604
ACH-000831,-0.2868389129240768
ACH-000832,-0.3154969772325461
ACH-000833,-0.10248553509971334
ACH-000834,-0.42373000044908377
ACH-000835,-0.10602361968171696
ACH-000836,-0.2695635393321573
ACH-000837,-0.3362142953000329
ACH-000838,-0.4868444003022391
ACH-000839,-0.20386289543209185
ACH-000840,-0.3770624452911192
ACH-000841,-0.5157244244677973
ACH-000843,-0.3212420775365823
ACH-000846,-0.4021439951839632
ACH-000847,-0.41185241957105617
ACH-000848,-0.3440995719087645
ACH-000849,-0.18592172419493694
ACH-000851,-0.2064507377426723
ACH-000855,-0.6353074596112817
ACH-000856,-0.2744361683101193
ACH-000858,-0.3848326687201517
ACH-000859,-0.4898973948430511
ACH-000861,-0.1475556307493904
ACH-000862,-0.27435661648252885
ACH-000865,-0.4290348363242089
ACH-000866,-0.4229180232249447
ACH-000867,-0.4421055393883099
ACH-000869,-0.2682898607488923
ACH-000872,-0.3177200097655244
ACH-000873,-0.0770685728653719
ACH-000876,-0.3375258805826372
ACH-000878,-0.5122640097299858
ACH-000880,-0.4777053621040622
ACH-000881,-0.5504656739024882
ACH-000882,-0.3143971587441963
ACH-000884,-0.15000199945654222
ACH-000885,-0.20526830907661744
ACH-000887,-0.30331202084159964
ACH-000889,-0.4490610911388086
ACH-000896,-0.4129191496940777
ACH-000898,-0.4119912487820797
ACH-000900,-0.31970179297272633
ACH-000901,-0.3322764477226873
ACH-000905,-0.41359409163113103
ACH-000906,-0.24331927183513466
ACH-000907,-0.32297333444976983
ACH-000910,-0.2803761786456122
ACH-000911,-0.21351750154662644
ACH-000912,-0.3662549782227297
ACH-000913,-0.4551430904189507
ACH-000915,-0.27305771836916964
ACH-000916,-0.7461274758467213
ACH-000917,-0.27551242417807464
ACH-000920,-0.2324070019703103
ACH-000921,-0.34262519789670554
ACH-000924,-0.057985153986400265
ACH-000926,-0.22202525897177755
ACH-000928,-0.13840226753553306
ACH-000929,-0.5293404468317137
ACH-000932,-0.2977971980924512
ACH-000935,-0.2555291063311871
ACH-000936,-0.23573570405059754
ACH-000937,-0.5760557081174925
ACH-000938,-0.5170482252151656
ACH-000939,-0.42548454430794697
ACH-000941,-0.4070833287806239
ACH-000943,-0.4521851082995681
ACH-000946,-0.4932158201847825
ACH-000947,-0.4364010798405977
ACH-000948,-0.3933860589854269
ACH-000950,-0.2462120943637691
ACH-000953,-0.4793156474294469
ACH-000954,0.14721023902436522
ACH-000957,-0.15632815352280094
ACH-000958,-0.4218860442583238
ACH-000960,-0.7130780825122871
ACH-000963,-0.5106966561446582
ACH-000968,-0.3691956026900586
ACH-000969,-0.4402462651949711
ACH-000972,0.12563534847434338
ACH-000973,-0.3723402668494761
ACH-000974,-0.491382779420729
ACH-000978,-0.09537520386193282
ACH-000984,-0.28490516279680306
ACH-000986,-0.3712576988288884
ACH-000988,-0.4797223245312173
ACH-000993,-0.2927371162885256
ACH-000994,-0.20269586538271825
ACH-000996,-0.27512355912996284
ACH-001001,-0.2794049845172216
ACH-001020,0.08427816129265776
ACH-001028,-0.4517711075882309
ACH-001031,-0.3772598035840753
ACH-001038,-0.4816935324745905
ACH-001048,-0.3477990961581326
ACH-001050,-0.28944571084944665
ACH-001053,-0.35631983407909545
ACH-001054,-0.2068996472064178
ACH-001061,-0.37950411449285465
ACH-001067,-0.16913136218775224
ACH-001075,-0.4818243713851138
ACH-001096,-0.30751910520384984
ACH-001111,-0.3178310654598513
ACH-001119,-0.1893156838139176
ACH-001128,-0.3133220653423812
ACH-001134,-0.12788559666736954
ACH-001151,-0.3623709422505972
ACH-001163,-0.30651839626316074
ACH-001164,0.05606436396478759
ACH-001183,-0.3112979626215865
ACH-001192,-0.4818276089926264
ACH-001193,0.032497000643646794
ACH-001196,-0.05408351814087728
ACH-001197,-0.2916925874710787
ACH-001205,-0.371922867700369
ACH-001211,-0.2792957623938358
ACH-001212,-0.08001030702605881
ACH-001228,-0.3854013728887658
ACH-001232,-0.32290021190093593
ACH-001239,-0.3486143267743058
ACH-001270,-0.20072937241628847
ACH-001274,-0.5332363096199654
ACH-001275,-0.24453189578451945
ACH-001277,-0.13748916656541474
ACH-001278,-0.31566964558091776
ACH-001280,-0.2461363877346264
ACH-001283,-0.5266936794476149
ACH-001289,-0.3620846043828234
ACH-001300,-0.2353833381714752
ACH-001301,-0.1308105747415579
ACH-001302,-0.3765689226836572
ACH-001306,-0.14524231083676706
ACH-001318,-0.3199427264081138
ACH-001322,-0.05170548258190198
ACH-001328,-0.4699559542384302
ACH-001332,-0.3074515510615697
ACH-001336,-0.4515478604386586
ACH-001346,-0.3387387160989792
ACH-001353,-0.4379251291768396
ACH-001354,-0.9037267304100408
ACH-001367,-0.2566913826821119
ACH-001368,-0.4475314069211873
ACH-001374,-0.21030429063779044
ACH-001377,-0.3697539733485536
ACH-001380,-0.2794914314263449
ACH-001391,-0.4617926757387416
ACH-001408,-0.5560140726953684
ACH-001430,-0.3407670060625936
ACH-001431,-0.502407966648236
ACH-001450,-0.4239312949909924
ACH-001496,-0.35036488990476217
ACH-001500,-0.31494238974590844
ACH-001523,-0.5555624919823741
ACH-001532,-0.3908440736138289
ACH-001550,-0.3249545887680568
ACH-001552,-0.33652539618717997
ACH-001554,-0.5129115252860076
ACH-001654,-0.4061424506547121
ACH-001735,-0.4004392558859435
ACH-001736,-0.5136533130919254
ACH-001737,-1.3231156450922812
ACH-001740,-0.30438234046909984
ACH-001745,-0.1707242972597446
ACH-001765,-0.3262491645743762
