,TOMM40L (84134)
ACH-000183,-0.05459115527987675
ACH-000188,0.053527751302673565
ACH-000189,0.10821445474437606
ACH-000190,0.06309153278448823
ACH-000198,-0.01887250729236705
ACH-000203,-0.0944162911209352
ACH-000204,-0.20652977831132094
ACH-000206,-0.03327782247297472
ACH-000207,0.1538265855935318
ACH-000208,0.0470229970182556
ACH-000210,-0.2172745850144619
ACH-000211,0.08310788062040328
ACH-000215,-0.07783908754991141
ACH-000221,0.02831500172125738
ACH-000222,-0.12889355795032573
ACH-000223,-0.06197202299091008
ACH-000226,-0.026325931396822558
ACH-000227,0.02413079593334751
ACH-000228,-0.1682602434628888
ACH-000231,0.016651209939775258
ACH-000232,-0.1813850802986911
ACH-000233,0.037541242439918736
ACH-000234,-0.11779828006104527
ACH-000235,0.014239715654742809
ACH-000237,0.04289961118883676
ACH-000238,0.09028282096650088
ACH-000242,-0.06568744595771757
ACH-000243,-0.044097251781859685
ACH-000244,0.0791996725548546
ACH-000246,-0.035631986895390926
ACH-000248,-0.15476953957717865
ACH-000250,-0.024668286214027658
ACH-000251,0.11804348975142992
ACH-000252,0.21692708943573846
ACH-000253,0.016637753817668702
ACH-000255,0.06681365540868699
ACH-000256,0.11982658039461196
ACH-000257,0.19045040187370388
ACH-000258,0.02661625110601052
ACH-000259,-0.12550278869594605
ACH-000260,0.18551563281529912
ACH-000261,0.0760741996664452
ACH-000262,-0.07881537778919175
ACH-000263,-0.076755535083441
ACH-000264,-0.061131862771547786
ACH-000265,-0.05486307080770893
ACH-000266,-0.035748580846437686
ACH-000272,-0.020022694397745396
ACH-000274,0.051378706066066385
ACH-000277,0.10561334062508028
ACH-000278,-0.027272104691274317
ACH-000279,0.01373421427392517
ACH-000280,0.00145486927080865
ACH-000281,-0.08387859236615168
ACH-000288,-0.02417791388207293
ACH-000291,-0.07085910937381351
ACH-000293,-0.04620793101817185
ACH-000294,0.2437212866355407
ACH-000295,0.0494404761375397
ACH-000296,0.11908273413179135
ACH-000302,0.034488894811840934
ACH-000304,0.09455631593482636
ACH-000307,0.016895678790323786
ACH-000308,0.012326038944431772
ACH-000310,0.0986549248773382
ACH-000311,-0.15319456325119293
ACH-000312,-0.05312345604372325
ACH-000315,0.07591825136942824
ACH-000316,0.027500408529048358
ACH-000317,0.019583400188061446
ACH-000318,-0.04824446837508586
ACH-000319,0.07451486972252852
ACH-000320,0.12793264883339533
ACH-000322,0.13810192287617234
ACH-000323,-0.031397534574402995
ACH-000324,0.04576228546981048
ACH-000329,-0.07671039508028135
ACH-000330,0.08213684801914316
ACH-000331,-0.017977443920105703
ACH-000332,-0.07681659216910182
ACH-000334,0.10440893555069468
ACH-000335,-0.054512300344350464
ACH-000336,0.12716097652836636
ACH-000337,-0.1539263802060401
ACH-000338,-0.3611010483867039
ACH-000339,-0.05249643828451135
ACH-000341,-0.09313094458257648
ACH-000348,-0.06502104862929389
ACH-000350,0.0710832142931673
ACH-000352,0.00953435628142483
ACH-000356,-0.16090974739687985
ACH-000361,-0.04818561103494744
ACH-000362,-0.010216553632799174
ACH-000363,-0.07529402275459487
ACH-000364,0.05243319319912288
ACH-000365,0.03154770700243822
ACH-000366,-0.0024600361247378052
ACH-000368,0.20621699733023705
ACH-000374,-0.03109293963195772
ACH-000375,0.08520716147612753
ACH-000376,-0.0160485267487554
ACH-000381,0.017899709205361776
ACH-000383,-0.088619853895892
ACH-000387,0.06558620497342978
ACH-000389,0.04056841619573123
ACH-000390,-0.12112384924894687
ACH-000393,0.05242400681701211
ACH-000395,0.13286227927227584
ACH-000396,0.10251340312511004
ACH-000397,-0.1163131489288728
ACH-000401,-0.06568438844834988
ACH-000402,-0.13616282132776786
ACH-000403,-0.0637195184601397
ACH-000404,0.241664155669321
ACH-000406,0.04202017831568503
ACH-000407,0.09365577794890223
ACH-000408,-0.05842793935520221
ACH-000410,-0.14137444181195194
ACH-000411,-0.046329816815391715
ACH-000414,-0.10577264297382537
ACH-000415,-0.014749526369060227
ACH-000416,0.045698347769521135
ACH-000420,-0.034237712568572484
ACH-000421,0.07164181421736762
ACH-000424,0.031122007670939224
ACH-000425,0.009866228772549331
ACH-000426,-0.2483761051844253
ACH-000427,-0.09466672441176313
ACH-000433,0.16717224932211466
ACH-000435,0.07646107633579227
ACH-000436,0.020292322168781612
ACH-000444,0.03176085821418418
ACH-000445,0.04268772691172865
ACH-000448,0.10694396664591957
ACH-000450,0.1665710525054502
ACH-000452,-0.1079801493071548
ACH-000454,-0.16199341351988336
ACH-000458,-0.1241807021315092
ACH-000459,0.0754666400673208
ACH-000460,0.0610798354659211
ACH-000461,0.01853181516397476
ACH-000463,-0.05609881904901285
ACH-000464,-0.07184565525185611
ACH-000466,-0.02273640117313821
ACH-000467,0.05903319925814119
ACH-000468,0.046647357578263327
ACH-000469,-0.013477557771620756
ACH-000470,0.09823105795800446
ACH-000471,-0.019954603392562067
ACH-000472,-0.0435772432630723
ACH-000473,0.12551553618529165
ACH-000475,-0.06515236860805976
ACH-000476,-0.0499967636059874
ACH-000477,0.1777060208976071
ACH-000479,-0.0471023333194836
ACH-000480,-0.010289103477777057
ACH-000481,0.01844510254316547
ACH-000483,-0.22892875155784814
ACH-000484,-0.056237668721427665
ACH-000485,0.16141618437603505
ACH-000486,0.047408458269798434
ACH-000487,0.032377239754116896
ACH-000488,0.006632954558481578
ACH-000490,-0.11693265855812855
ACH-000491,0.23061351559779386
ACH-000495,0.10312761835768257
ACH-000496,0.0727141350712652
ACH-000499,-0.1087893510238886
ACH-000500,-0.13114284062304066
ACH-000502,-0.03629382287294187
ACH-000503,-0.2098287827480977
ACH-000505,-0.07419712704745274
ACH-000507,-0.09725298839727173
ACH-000510,-0.008719935166446568
ACH-000511,-0.013012186412191751
ACH-000512,-0.08707694230411876
ACH-000516,-0.08151440126318761
ACH-000517,0.025588181207542682
ACH-000518,0.010124837811205321
ACH-000520,-0.12664692945775968
ACH-000521,0.06813533760645962
ACH-000522,0.04031482966148922
ACH-000524,0.046344005436190494
ACH-000527,-0.0787525892271947
ACH-000528,-0.015124918872087703
ACH-000537,0.0985455090025123
ACH-000541,0.1291713351017836
ACH-000542,-0.04271452850840648
ACH-000544,0.011777069343549449
ACH-000545,-0.18793468043393666
ACH-000547,0.15166237957263767
ACH-000548,-0.09930243510316884
ACH-000549,-0.11032070230737367
ACH-000550,-0.020739528903684776
ACH-000552,0.09591373349790776
ACH-000556,-0.05652103302443565
ACH-000557,-0.0906289942149311
ACH-000569,-0.008360365227996673
ACH-000570,-0.0460184022310006
ACH-000571,-0.02063451712119808
ACH-000573,-0.08551869765005042
ACH-000576,-0.16538064017019194
ACH-000579,-0.057633701904852015
ACH-000580,-0.07539644458254105
ACH-000584,-0.04131923016744478
ACH-000585,0.004114727433323404
ACH-000588,0.01698875359100679
ACH-000589,-0.13887007684140326
ACH-000591,0.07654783311138558
ACH-000593,-0.055688769207484966
ACH-000600,-0.09102182575111893
ACH-000601,-0.045666078044863716
ACH-000605,-0.1230749065941191
ACH-000606,0.07422537404526906
ACH-000608,-0.0018726999759025172
ACH-000614,0.13229579538778974
ACH-000616,-0.080073796699207
ACH-000618,-0.01555275451045756
ACH-000619,-0.0019623389914587967
ACH-000620,0.09045631144209304
ACH-000621,0.09486325619881474
ACH-000622,0.05043452499690226
ACH-000623,0.05512744212052992
ACH-000624,-0.052298090650895135
ACH-000627,-0.02689920411310591
ACH-000630,0.1185723759053022
ACH-000631,0.12584056267319335
ACH-000632,0.062709405312537
ACH-000633,-0.022620859835082302
ACH-000637,0.08861253874066617
ACH-000638,-0.06641516455208185
ACH-000646,-0.05215856864880165
ACH-000647,-0.029277389304512662
ACH-000648,0.021868448648492977
ACH-000649,-0.006298792484384634
ACH-000651,0.02567733011169224
ACH-000652,0.01010469689154299
ACH-000653,-0.1583221761697587
ACH-000657,-0.0167196325275465
ACH-000658,-0.11397572740097048
ACH-000661,0.07227321501278289
ACH-000662,-0.16871669777412632
ACH-000663,-0.10235122526833874
ACH-000665,0.013243278648852564
ACH-000671,-0.062350510863179866
ACH-000672,-0.26401319297985965
ACH-000673,-0.036884494979985374
ACH-000676,-0.18199714431212788
ACH-000677,0.037093440647246574
ACH-000681,-0.009481189950020973
ACH-000683,-0.11757088555339452
ACH-000684,0.089877298503167
ACH-000688,-0.14174204281513764
ACH-000693,-0.08600090807117454
ACH-000694,-0.09221688490172893
ACH-000695,0.26481667211915216
ACH-000696,0.01446839891236256
ACH-000697,-0.0005161867231300708
ACH-000699,-0.04282738151734313
ACH-000701,0.035698911819864586
ACH-000706,-0.007612862357711104
ACH-000711,0.12395214200541135
ACH-000713,0.008312208945954922
ACH-000714,-0.1847696958111139
ACH-000718,-0.06755854682236402
ACH-000720,-0.007510289127265574
ACH-000721,-0.02635325619799276
ACH-000724,-0.09567895255550653
ACH-000725,-0.10266168621690504
ACH-000732,-0.0113160883522624
ACH-000734,-0.09115720264018018
ACH-000735,0.002283379421622511
ACH-000736,0.10640183572849954
ACH-000738,0.02206299634691811
ACH-000746,0.14740690753103244
ACH-000747,0.025621921904486446
ACH-000748,-0.02443413527195396
ACH-000753,0.04422993375100055
ACH-000756,-0.01751371297775986
ACH-000757,-0.09717886185543044
ACH-000758,0.044434536850108175
ACH-000760,-0.00464727847164408
ACH-000762,-0.12516100731534402
ACH-000763,-0.13607714426311998
ACH-000764,0.1299547417637302
ACH-000765,-0.03731555559483616
ACH-000766,-0.047413840947330775
ACH-000767,-0.02286463817481868
ACH-000768,0.002305183248714757
ACH-000769,0.1097238923713556
ACH-000770,-0.08578057523311775
ACH-000771,-0.05485646963369982
ACH-000773,-0.139709468768156
ACH-000776,-0.03216755345742985
ACH-000777,0.2629883160151871
ACH-000778,-0.004875717065335371
ACH-000781,0.02909918784262318
ACH-000782,-0.01732337660723315
ACH-000783,0.0034903502009003885
ACH-000784,-0.10600139201870257
ACH-000785,-0.18742365236071232
ACH-000787,-0.03042770171385855
ACH-000788,-0.016892400687071357
ACH-000791,-0.1524538826706364
ACH-000792,-0.04131285117122079
ACH-000794,0.002659479874924919
ACH-000796,0.0439900818995116
ACH-000798,-0.2548460437229669
ACH-000799,-0.15688884222689328
ACH-000800,-0.1771233419367064
ACH-000802,-0.036551652642034936
ACH-000804,0.010524269494673106
ACH-000805,-0.0063318276833593395
ACH-000809,0.10793731953836204
ACH-000810,-0.02906375312303857
ACH-000811,-0.016708322113787394
ACH-000817,-0.2101395135318704
ACH-000819,-0.180960849480668
ACH-000820,0.3338470633393579
ACH-000821,-0.11075880537867384
ACH-000822,-0.1861017893007784
ACH-000823,-0.025347569348002717
ACH-000824,-0.0770902808759388
ACH-000827,-0.03999066142951222
ACH-000829,-0.17431725349402233
ACH-000831,0.13043558091748356
ACH-000832,0.026016015431524767
ACH-000833,0.13306239395920574
ACH-000834,-0.11739595922229873
ACH-000835,0.021898355666806046
ACH-000836,-0.05794880782448554
ACH-000837,-0.11349514431442087
ACH-000838,-0.014409517284462959
ACH-000839,0.08756651952392791
ACH-000840,-0.10455432989299
ACH-000841,-0.14110818414810428
ACH-000843,-0.09492017789015186
ACH-000846,-0.022490279891498696
ACH-000847,0.10653445949548128
ACH-000848,-0.11132637888773213
ACH-000849,0.006744319320690296
ACH-000851,0.16592822631130882
ACH-000855,0.1278702771441185
ACH-000856,0.09142046608253578
ACH-000858,-0.0353752542686883
ACH-000859,-0.1142332836758863
ACH-000861,-0.1802092372894032
ACH-000862,-0.10448604113915108
ACH-000865,-0.03669934724661587
ACH-000866,-0.0460994924665425
ACH-000867,0.02081778087810546
ACH-000869,-0.1373363221849521
ACH-000872,0.16827013268042135
ACH-000873,0.14521544556466542
ACH-000876,0.023874161191801302
ACH-000878,0.006045069107107078
ACH-000880,0.06626567122516065
ACH-000881,-0.0060384740073550856
ACH-000882,0.006919949701170245
ACH-000884,0.018320430992835972
ACH-000885,0.12995642709287106
ACH-000887,0.01904422866906056
ACH-000889,-0.03168514543330063
ACH-000896,0.019902416771946537
ACH-000898,-0.16114490057996791
ACH-000900,-0.06262173093511825
ACH-000901,0.07098087447190983
ACH-000905,-0.044224166138761456
ACH-000906,0.03146151894895575
ACH-000907,-0.006060782045887483
ACH-000910,-0.0048328126351664955
ACH-000911,-0.013805807804749316
ACH-000912,-0.013130266399459106
ACH-000913,-0.032525459242117694
ACH-000915,0.10946953042086316
ACH-000916,0.017303930635102775
ACH-000917,0.018219874041262005
ACH-000920,-0.232379117625382
ACH-000921,-0.11569964873201022
ACH-000924,-0.0010606706420026623
ACH-000926,-0.058807996926367886
ACH-000928,0.048830077633061804
ACH-000929,0.2557288193928728
ACH-000932,0.07486628172460999
ACH-000935,0.05343549368110539
ACH-000936,0.054811349357287376
ACH-000937,-0.0673175982698619
ACH-000938,0.09108559397107442
ACH-000939,-0.045251726825266514
ACH-000941,-0.022216298670648425
ACH-000943,0.019200162132574847
ACH-000946,0.01898079445689669
ACH-000947,-0.06977083720144163
ACH-000948,-0.201600724462768
ACH-000950,-0.015253201676607975
ACH-000953,-0.06720773146266372
ACH-000954,0.025241321230256356
ACH-000957,-0.09729373021057912
ACH-000958,0.140854503223473
ACH-000960,-0.028131789545491025
ACH-000963,-0.27807826490389964
ACH-000968,0.0073305734744899655
ACH-000969,-0.0219837526255924
ACH-000972,-0.04365145455452326
ACH-000973,-0.034108445359968285
ACH-000974,-0.06653969417545705
ACH-000978,0.11261582160137272
ACH-000984,-0.057286183237246976
ACH-000986,0.09853273815341827
ACH-000988,0.07126727284789107
ACH-000993,0.09279457497783404
ACH-000994,0.12954907169206234
ACH-000996,0.0386037293420256
ACH-001001,-0.005008391059919992
ACH-001020,0.0977782114875928
ACH-001028,0.06390588182988703
ACH-001031,0.051039034495339385
ACH-001038,0.07874125424830064
ACH-001048,-0.06482747825875959
ACH-001050,0.044702840029504164
ACH-001053,-0.025800594859289032
ACH-001054,0.0029041178958446
ACH-001061,-0.06351327935398826
ACH-001067,-0.009289669753849095
ACH-001075,0.06250647964399557
ACH-001096,-0.02066009017558639
ACH-001111,-0.1765099498490287
ACH-001119,-0.0379989111922721
ACH-001128,0.4671555196142991
ACH-001134,0.04888707628634921
ACH-001151,-0.07374897995446505
ACH-001163,-0.052913124652437235
ACH-001164,0.05416900991626306
ACH-001183,0.06570876021541318
ACH-001192,-0.03957066320642499
ACH-001193,0.11456557697946007
ACH-001196,0.10371589905971752
ACH-001197,0.1676597042816606
ACH-001205,-0.2693897153028077
ACH-001211,-0.04187085712480529
ACH-001212,0.1759372569657801
ACH-001228,-0.037822256029075935
ACH-001232,0.012276853809516769
ACH-001239,-0.1103770086198697
ACH-001270,0.2550224538401877
ACH-001274,-0.03541202780091947
ACH-001275,-0.026764493134298527
ACH-001277,-0.08306213697391511
ACH-001278,-0.05685002820603888
ACH-001280,0.1719199788141314
ACH-001283,0.05208127292987197
ACH-001289,0.05289363511474585
ACH-001300,-0.006095349054313797
ACH-001301,-0.0683979703158463
ACH-001302,0.23966451811661654
ACH-001306,-0.061147479679734426
ACH-001318,-0.04665299430592378
ACH-001322,0.10805621822593216
ACH-001328,0.011419651895072469
ACH-001332,0.0981049580320518
ACH-001336,0.013125957991686334
ACH-001346,-0.10335893508076154
ACH-001353,-0.1255871845803147
ACH-001354,0.08430416097574812
ACH-001367,0.11342792314088035
ACH-001368,0.016286556569314325
ACH-001374,0.15207567820586818
ACH-001377,-0.029060849419897995
ACH-001380,-0.027829380850693308
ACH-001391,-0.057925551871731075
ACH-001408,0.001198261987248782
ACH-001430,-0.2430100903717776
ACH-001431,0.07132478828717614
ACH-001450,0.06732687402857589
ACH-001496,-0.02411932649421856
ACH-001500,-0.006421072673386065
ACH-001523,0.1672007559416273
ACH-001532,0.0030451836249437625
ACH-001550,-0.12254093935800613
ACH-001552,-0.1040243492544438
ACH-001554,-0.1048281432127969
ACH-001654,-0.08028860180031436
ACH-001735,-0.04507033660334321
ACH-001736,0.039135346891203515
ACH-001737,-0.2399146539119997
ACH-001740,-0.14145442797047872
ACH-001745,-0.03297814208799496
ACH-001765,-0.0783950063307151
