,TIGD5 (84948)
ACH-000004,0.05246611762763057
ACH-000005,0.3430173705721005
ACH-000007,-0.058236708400422416
ACH-000009,-0.012675599763585123
ACH-000011,-0.24050677821784106
ACH-000012,-0.19898943949956469
ACH-000013,0.006434933037954755
ACH-000014,0.19631618021272385
ACH-000015,-0.054509902973929714
ACH-000017,0.03622168668279424
ACH-000018,-0.07367312800933079
ACH-000019,-0.044508699447377016
ACH-000021,-0.11727624454460517
ACH-000022,-0.016890449409119074
ACH-000025,-0.10924021246220032
ACH-000028,0.002232106107012376
ACH-000030,-0.047778686917577216
ACH-000035,0.07855118559492304
ACH-000036,-0.2562703289360788
ACH-000037,-0.17954297221318755
ACH-000039,-0.04520056557493738
ACH-000040,-0.15717799964803325
ACH-000041,-0.0006108354842334003
ACH-000042,-0.08688362256091743
ACH-000045,-0.3817209976971417
ACH-000047,-0.10707475350177847
ACH-000052,-0.2977313627838705
ACH-000053,-0.10153356586273406
ACH-000054,-0.26152471354433315
ACH-000055,-0.019024360432503724
ACH-000060,-0.19811260396738395
ACH-000067,0.005728320056153962
ACH-000070,-0.23526281051541226
ACH-000075,0.01614901059409351
ACH-000078,-0.13712688828250091
ACH-000082,0.025595787272922846
ACH-000085,0.019746514629983183
ACH-000086,-0.10106390272456008
ACH-000087,0.06121971646215647
ACH-000092,-0.15344575195852106
ACH-000095,0.10003183700265857
ACH-000097,-0.1383778926117773
ACH-000098,-0.012069791310120584
ACH-000099,-0.08117478921426295
ACH-000108,-0.2014036308127097
ACH-000113,-0.06723077499892642
ACH-000116,-0.15006475542864486
ACH-000118,-0.12129725800717328
ACH-000120,-0.17764857678338414
ACH-000123,0.01590047560099491
ACH-000127,-0.11709160924426044
ACH-000128,-0.047370976844164726
ACH-000132,-0.10795449558294548
ACH-000133,-0.20209335920530308
ACH-000137,0.046656411836934496
ACH-000138,-0.05277960258117533
ACH-000142,-0.0813736012554921
ACH-000143,-0.10204506239651964
ACH-000146,-0.057608813828821825
ACH-000148,-0.11557501458889395
ACH-000150,-0.5064300709731145
ACH-000152,-0.09833734079222416
ACH-000153,0.002706142367481494
ACH-000159,-0.13623822215249706
ACH-000160,-0.06993043638636988
ACH-000163,-0.08287011159273762
ACH-000167,0.3915520085227497
ACH-000168,-0.04819924962062413
ACH-000169,-0.1373409022736925
ACH-000178,-0.14544718574925772
ACH-000183,-0.04910181692897247
ACH-000188,-0.24651574007424865
ACH-000189,-0.14755482326615996
ACH-000190,-0.1627980205375095
ACH-000198,0.21747264547646344
ACH-000203,-0.14753988370610233
ACH-000204,0.05764293491804644
ACH-000206,-0.0213610715879602
ACH-000207,-0.007799647165082008
ACH-000208,-0.03879538582316526
ACH-000210,-0.18979828453264186
ACH-000211,-0.13126696098071214
