,NKTR (4820)
ACH-000004,0.1413878126461647
ACH-000005,-0.14546679522872444
ACH-000007,0.28028528051324914
ACH-000009,-0.0350165360332391
ACH-000011,0.027532734844904618
ACH-000012,0.002906372801569835
ACH-000013,0.029492311241077013
ACH-000014,0.09934477066245284
ACH-000015,-0.2209263534332599
ACH-000017,0.17935181177714316
ACH-000018,-0.061140669189873875
ACH-000019,0.009225966851697616
ACH-000021,0.06540543790341759
ACH-000022,0.15391560921753994
ACH-000025,-0.032049020744046613
ACH-000028,-0.2142637119830897
ACH-000030,-0.13082908107007382
ACH-000035,-0.020656844190149952
ACH-000036,0.0723004635922081
ACH-000037,0.01970020570125176
ACH-000039,-0.2093691237810273
ACH-000040,-0.07702374318357158
ACH-000041,0.19690070187022354
ACH-000042,-0.10617594274398842
ACH-000045,-0.02593324318802024
ACH-000047,0.30067712866494656
ACH-000052,-0.2296385480404538
ACH-000053,0.07220953816009347
ACH-000054,0.004321203384307541
ACH-000055,0.2944015217312003
ACH-000060,0.07736674803023241
ACH-000067,-0.05321781867362193
ACH-000070,0.2977919258850037
ACH-000075,0.0522970094952564
ACH-000078,0.10232332437089947
ACH-000082,0.02306217597757744
ACH-000085,0.210247106411243
ACH-000086,0.06900335581242957
ACH-000087,0.08603467025375447
ACH-000092,0.12781599502524682
ACH-000095,-0.13206280595102715
ACH-000097,0.04411020437523062
ACH-000098,-0.037441244148207986
ACH-000099,0.18129511657671507
ACH-000108,0.001970355119547221
ACH-000113,-0.061600907155693475
ACH-000116,-0.2847839086155568
ACH-000118,0.21780065522576048
ACH-000120,0.14428816445022402
ACH-000123,0.046741745477095774
ACH-000127,0.09612995610710756
ACH-000128,0.08910911512879177
ACH-000132,0.18534134057214185
ACH-000133,-0.047174739432148775
ACH-000137,-0.08909585586320208
ACH-000138,0.10993119022265407
ACH-000142,0.050092699877578764
ACH-000143,0.0017539597357006465
ACH-000146,-0.05034913343850469
ACH-000148,0.0672640640437472
ACH-000150,-0.028418570975832662
ACH-000152,-0.11685700409484705
ACH-000153,-0.020682921763072504
ACH-000159,0.09044585243973736
ACH-000160,0.09412642444958533
ACH-000163,-0.21429152060916587
ACH-000167,-0.5370508390745997
ACH-000168,-0.06495329153962749
ACH-000169,0.26339875227518694
ACH-000178,0.18737098204025612
ACH-000183,0.2426693344074235
ACH-000188,-0.03718519560737903
ACH-000189,0.02539424328049748
ACH-000190,0.15400736292278716
ACH-000198,0.07535512214313836
ACH-000203,-0.03690566417661242
ACH-000204,0.041097604425838624
ACH-000206,0.2584443199001226
ACH-000207,-0.0130301639054697
ACH-000208,-0.4235876980808895
ACH-000210,0.2294167777629009
ACH-000211,-0.18425287406082486
ACH-000215,0.12891064305719604
ACH-000221,-0.023138140868574224
ACH-000222,0.1553828423968657
ACH-000223,0.0010203373500021408
ACH-000226,0.0721173824231569
ACH-000227,-0.06314576390570456
ACH-000228,-0.09039826801503001
ACH-000231,0.04648556024803052
ACH-000232,0.2320280973718002
ACH-000233,0.01942447022398412
ACH-000234,-0.02422935977886148
ACH-000235,0.11868814294969575
ACH-000237,0.042303907848282835
ACH-000238,-0.023276819906998796
ACH-000242,-0.14837388718106867
ACH-000243,-0.007665427563114391
ACH-000244,0.07241741939799172
ACH-000246,-0.04861860283591713
ACH-000248,0.09766707656096332
ACH-000250,0.18058474600682775
ACH-000251,-0.028851441687985105
ACH-000252,0.0691136766203207
