,WSB1 (26118)
ACH-000316,-0.1167764094828865
ACH-000317,-0.2343514004952232
ACH-000318,-0.21272016509832575
ACH-000319,0.0586617698120944
ACH-000320,-0.08025333971065353
ACH-000322,-0.10194351778956316
ACH-000323,-0.1867420802434997
ACH-000324,0.10077761627941167
ACH-000329,-0.24018800053740635
ACH-000330,-0.09375033198803262
ACH-000331,-0.14231875440055505
ACH-000332,-0.054934919410106496
ACH-000334,-0.12160815528366438
ACH-000335,-0.0501200989482919
ACH-000336,-0.1559904490308794
ACH-000337,-0.28051267229969923
ACH-000338,0.08138459733062307
ACH-000339,-0.13404769657931775
ACH-000341,-0.08340083124846405
ACH-000348,-0.13939556199753728
ACH-000350,-0.008279719286247628
ACH-000352,-0.1881439691953188
ACH-000356,0.07160782637165046
ACH-000361,0.2275921529765883
ACH-000362,-0.4873516092122154
ACH-000363,-0.11891911743608855
ACH-000364,-0.12343783835195755
ACH-000365,0.03425308781078423
ACH-000366,-0.10669999429097016
ACH-000368,0.04018453383187468
ACH-000374,-0.13742315210780295
ACH-000375,0.05805915362006355
ACH-000376,0.12431020811104936
ACH-000381,-0.19310604577024126
ACH-000383,-0.07901652579184935
ACH-000387,-0.1763740564834024
ACH-000389,-0.10148424337761147
ACH-000390,-0.21254783723165235
ACH-000393,-0.047178544847592735
ACH-000395,0.1195981691034976
ACH-000396,-0.026619024930286124
ACH-000397,0.08109675878768054
ACH-000401,-0.15797748845239792
ACH-000402,0.022296932201851617
ACH-000403,-0.011546233555464058
ACH-000404,0.024147719414041736
ACH-000406,-0.2667731736721529
ACH-000407,-0.055451747854591546
ACH-000408,-0.06929346844530697
ACH-000410,-0.03716248808711019
ACH-000411,-0.047703444277113566
ACH-000414,-0.17473228720538345
ACH-000415,-0.24448266587418116
ACH-000416,0.012928108553713923
ACH-000420,-0.03892678782429554
ACH-000421,0.0069868237145109206
ACH-000424,-0.06035364486794021
ACH-000425,0.013129450830584958
ACH-000426,-0.11313703941672044
ACH-000427,-0.04745927184133725
ACH-000433,0.21597935090336426
ACH-000435,-0.3451898973222664
ACH-000436,-0.09831539683556112
ACH-000444,-0.22193547375424905
ACH-000445,-0.028582353228922563
ACH-000448,-0.13343422079112102
ACH-000450,-0.13107493190482794
ACH-000452,-0.017966767345557955
ACH-000454,0.11734401511083813
ACH-000458,-0.0028590549546262762
ACH-000459,-0.03615007819368186
ACH-000460,-0.044235349215810064
ACH-000461,0.12839960991706573
ACH-000463,0.20611639778894006
ACH-000464,0.09327530152818483
ACH-000466,0.003933496057682859
ACH-000467,-0.1456975417726069
ACH-000468,-0.12132399469262448
ACH-000469,-0.06687007985097009
ACH-000470,-0.05838324256746144
ACH-000471,-0.02534277966354843
ACH-000472,-0.03713373514287973
ACH-000473,-0.2365615780834261
ACH-000475,-0.0521769386728593
ACH-000476,0.029757545136595186
ACH-000477,-0.023261319790282082
ACH-000479,-0.06384417185981846
ACH-000480,0.08493251236016551
ACH-000481,-0.09863807905614663
ACH-000483,-0.08315951852938676
ACH-000484,0.05520913226708815
ACH-000485,-0.029023900773834595
ACH-000486,0.06029547534353396
ACH-000487,-0.2416012997879299
ACH-000488,0.0524550304671778
ACH-000490,0.004913860220682484
ACH-000491,-0.1643816222785932
ACH-000495,0.01126511181408454
ACH-000496,-0.12174252314815301
ACH-000499,-0.0988395876923742
ACH-000500,-0.28963512990552714
ACH-000502,-0.07306555918739371
ACH-000503,0.16205533426768956
ACH-000505,0.02079055631472088
ACH-000507,0.021818972357396164
ACH-000510,0.03261129501806702
ACH-000511,0.009830665096970413
ACH-000512,0.041391393353345934
ACH-000516,-0.033069225879222286
ACH-000517,-0.10774887357561876
ACH-000518,-0.10040599426350626
ACH-000520,-0.02739155663005365
ACH-000521,-0.3459949858269808
ACH-000522,0.06452361896184232
ACH-000524,-0.11304707619827215
ACH-000527,-0.07077632803724969
ACH-000528,-0.12158951940362793
ACH-000537,-0.13865694011353522
ACH-000541,0.4722015866893703
ACH-000542,-0.04942998953014907
ACH-000544,-0.09657829357047837
ACH-000545,0.023559203281967974
ACH-000547,-0.10966106824478114
ACH-000548,-0.18845963479742656
ACH-000549,-0.029894730423548968
ACH-000550,0.011548835173763473
ACH-000552,0.14043093110737356
ACH-000556,0.002689710773386313
ACH-000557,-0.4142563218033495
ACH-000569,-0.03780991671915827
ACH-000570,-0.0028939566193373783
ACH-000571,-0.043236953163956836
ACH-000573,-0.1305097572958685
ACH-000576,0.031686541558182645
ACH-000579,-0.04675259980737216
ACH-000580,-0.06304761638745303
ACH-000584,-0.204263553379284
ACH-000585,-0.12503901987244198
ACH-000588,-0.2161755830579793
ACH-000589,-0.10916419604781633
ACH-000591,0.02543426379769224
ACH-000593,-0.06081651622880874
ACH-000600,-0.046585337332072686
ACH-000601,-0.02924427506424588
ACH-000605,0.004672475780415309
ACH-000606,0.0889155072322471
ACH-000608,-0.2000587818164524
ACH-000614,-0.2412884392866069
ACH-000616,-0.1518575573090397
ACH-000618,0.004532287651823123
ACH-000619,-0.1316983875088939
ACH-000620,-0.18075097121532094
ACH-000621,-0.056450642151165624
ACH-000622,-0.11134226957349252
ACH-000623,-0.13436433523937436
ACH-000624,0.0337115251216003
ACH-000627,-0.004658531100059361
ACH-000630,0.13877626304361682
ACH-000631,-0.2329777970393641
ACH-000632,-0.03969794157572298
ACH-000633,-0.06396534469833796
ACH-000637,-0.2457851601903584
ACH-000638,-0.10738597691959292
ACH-000646,-0.21395661400023894
ACH-000647,-0.15092404776253582
ACH-000648,-0.10651946578543388
ACH-000649,0.05346378413650451
ACH-000651,0.04744724260710107
ACH-000652,-0.0038239373575435854
ACH-000653,0.000578488513665474
ACH-000657,0.13761158494420442
ACH-000658,-0.007770953584661037
ACH-000661,-0.30499699124161644
ACH-000662,0.19860570345988734
ACH-000663,-0.1605729545528423
ACH-000665,-0.0016461477019062748
ACH-000671,-0.000980702477908242
ACH-000672,-0.2859437398324949
ACH-000673,-0.08836343738220136
ACH-000676,-0.2227220639774135
ACH-000677,-0.053941409037216184
ACH-000681,-0.12690356949310566
ACH-000683,-0.0008407423308394453
ACH-000684,-0.06602285408138912
ACH-000688,0.08667147698260212
ACH-000693,-0.05520010320954025
ACH-000694,0.03322982374683905
ACH-000695,-0.06361822800585985
ACH-000696,0.059503411441060874
ACH-000697,0.1545076573654585
ACH-000699,7.637294197551794e-05
ACH-000701,0.012310945869821557
ACH-000706,0.03309306706134536
ACH-000711,-0.07756306481886226
ACH-000713,-0.05971249389444325
ACH-000714,0.12455487761461495
ACH-000718,0.08735603833107043
ACH-000720,-0.015490901455140262
ACH-000721,-0.023193121121295776
ACH-000724,-0.09761590530367288
ACH-000725,-0.1566659292439568
ACH-000732,-0.2719055002371628
ACH-000734,0.09038668129246784
ACH-000735,-0.14387194026608535
ACH-000736,-0.006795157950589069
ACH-000738,-0.04487820582889436
ACH-000746,-0.2297568652745507
ACH-000747,-0.0142814191899741
ACH-000748,-0.05842601243216448
ACH-000753,0.0223271271631777
ACH-000756,0.012436061701649759
ACH-000757,-0.13329438029577872
ACH-000758,-0.17955383551756307
ACH-000760,0.0012354525387004605
ACH-000762,-0.28784807035115434
ACH-000763,-0.10304440472594296
ACH-000764,0.07073826851014531
ACH-000765,-0.03689954676652325
ACH-000766,-0.1046289250530868
ACH-000767,-0.20042195472412466
ACH-000768,-0.1125938235623114
ACH-000769,-0.0529747622103373
ACH-000770,-0.33577413113441146
ACH-000771,0.055385571652985334
ACH-000773,-0.17335979516270908
ACH-000776,0.0005657891014900644
ACH-000777,0.008919957386772892
ACH-000778,-0.1430538304778969
ACH-000781,-0.0419041276973345
ACH-000782,-0.3470093758692574
ACH-000783,0.10355850011217432
ACH-000784,-0.05371054547643643
ACH-000785,-0.2288457874149385
ACH-000787,0.02815676641906458
ACH-000788,0.0038607754587051046
ACH-000791,-0.11293879813370025
ACH-000792,-0.10581827741696362
ACH-000794,-0.04004909993605573
ACH-000796,-0.01396253650133196
ACH-000798,0.18747086383728725
ACH-000799,-0.08170569681546799
ACH-000800,-0.06510948894790804
ACH-000802,-0.07860990348657396
ACH-000804,-0.2495210637893227
ACH-000805,0.13634451255576055
ACH-000809,-0.043536997351149236
ACH-000810,-0.24474970730426984
ACH-000811,-0.02902327651208725
ACH-000817,-0.1919752735632808
ACH-000819,0.04025666846781625
ACH-000820,-0.3862066426657732
ACH-000821,0.14141132433473316
ACH-000822,-0.041404681468011885
ACH-000823,0.01273029700806108
ACH-000824,0.05335036400328908
ACH-000827,-0.053998780862545184
ACH-000829,-0.23348955815931124
ACH-000831,0.0043577669577323595
ACH-000832,-0.10262475080166784
ACH-000833,-0.2446613200645177
ACH-000834,-0.054986804395483896
ACH-000835,-0.060736591897430116
ACH-000836,0.013315500094376376
ACH-000837,-0.06638074558467141
ACH-000838,0.013375880028924895
ACH-000839,-0.0014355449831535345
ACH-000840,-0.2488329445999851
ACH-000841,-0.13325228426420116
ACH-000843,0.03941273933425057
ACH-000846,0.016796581742878194
ACH-000847,-0.033859178169387896
ACH-000848,-0.10305793363370064
ACH-000849,-0.08089561112146289
ACH-000851,-0.06505359782112377
ACH-000855,-0.2596895041863781
ACH-000856,-0.1108893627175324
ACH-000858,-0.1561554633321778
ACH-000859,-0.0033942796772780644
ACH-000861,0.024764980629626787
ACH-000862,-0.16764206149017502
ACH-000865,-0.05167801828491729
ACH-000866,-0.18682000053190692
ACH-000867,-0.20461302950736626
ACH-000869,-0.1609638571176821
ACH-000872,-0.4513884885733699
ACH-000873,-0.05250536143666527
ACH-000876,-0.17769843022822845
ACH-000878,0.0518258367108876
ACH-000880,-0.09075822107145087
ACH-000881,0.1091170600610032
ACH-000882,-0.01145240549623374
ACH-000884,-0.00494926739339251
ACH-000885,0.024906548921401428
ACH-000887,-0.12404975445247365
ACH-000889,0.008912516505378791
ACH-000896,-0.001055045062163257
ACH-000898,-0.15767732761882744
ACH-000900,-0.1852783126799819
ACH-000901,-0.08094156168096969
ACH-000905,-0.062034030109199174
ACH-000906,-0.09181838679768424
ACH-000907,-0.25014796658553184
ACH-000910,-0.00570746512496005
ACH-000911,0.13635748148556773
ACH-000912,-0.06413664191106852
ACH-000913,-0.17822182847259105
ACH-000915,0.035763663307792314
ACH-000916,0.17108272417964024
ACH-000917,-0.01771699570557055
ACH-000920,-0.3215030981567374
ACH-000921,0.03905149919498396
ACH-000924,-0.03588127754870702
ACH-000926,0.05149210604151599
ACH-000928,-0.009228291711277186
ACH-000929,0.06478616776190083
ACH-000932,-0.05874998352975384
ACH-000935,-0.1570950756869029
ACH-000936,-0.06987323526149464
ACH-000937,-0.4290858984155373
ACH-000938,-0.22545382593202995
ACH-000939,-0.03464785040446719
ACH-000941,0.007368951818452121
ACH-000943,-0.019467891653963117
ACH-000946,-0.08758993262739742
ACH-000947,-0.12746179942070726
ACH-000948,-0.05209584874356982
ACH-000950,0.12739640202966546
ACH-000953,-0.17290814577696134
ACH-000954,0.15294754636785712
ACH-000957,0.04652086741005001
ACH-000958,0.036971325532762056
ACH-000960,-0.32303127411757204
ACH-000963,0.19874926000635304
ACH-000968,-0.0882755485247469
ACH-000969,0.08030371922576267
ACH-000972,-0.29266578584587377
ACH-000973,-0.0374739184125458
ACH-000974,-0.11227936174580176
ACH-000978,-0.0015114006893746535
ACH-000984,-0.13389939849699095
ACH-000986,0.04979112756558874
ACH-000988,0.0058680948830933935
ACH-000993,0.010585681506104451
ACH-000994,-0.12956907972336976
ACH-000996,0.037209575565506976
ACH-001001,-0.02341008179276611
ACH-001020,0.16179908859112482
ACH-001028,-0.028394667504745633
ACH-001031,-0.04206875640295886
ACH-001038,-0.32763286337303565
ACH-001048,0.003998820973255278
ACH-001050,-0.058970040878176165
ACH-001053,-0.16667973881651396
ACH-001054,-0.0595060658685709
ACH-001061,0.06608708228538752
ACH-001067,0.11355032079043854
ACH-001075,-0.09451961185702423
ACH-001096,-0.024393233207421608
ACH-001111,-0.1321764875062386
ACH-001119,-0.11232613616709336
ACH-001128,-0.2186061904664302
ACH-001134,0.11128167943645867
ACH-001151,0.001101056733678508
ACH-001163,-0.11267291767043855
ACH-001164,-0.08401415593867538
ACH-001183,-0.03455587729846487
ACH-001192,-0.14793959326246256
ACH-001193,0.09200820429269738
ACH-001196,-0.1774798792920553
ACH-001197,0.03915879724994891
ACH-001205,-0.019776098955395952
ACH-001211,-0.0039862211693542935
ACH-001212,-0.10820113542930901
ACH-001228,-0.3301547889440099
ACH-001232,-0.17266832675367702
ACH-001239,-0.09729508370003044
ACH-001270,0.09195471535365547
ACH-001274,-0.06313374850605635
ACH-001275,0.060787626248303424
ACH-001277,-0.04419020113440153
ACH-001278,-0.008895628172819048
ACH-001280,-0.03162053493628812
ACH-001283,-0.11326359559150925
ACH-001289,0.10056740450573884
ACH-001300,-0.02517082278479902
ACH-001301,-0.1877146609526588
ACH-001302,0.04367790353629079
ACH-001306,0.0010973012077655736
ACH-001318,-0.11407932738961225
ACH-001322,-0.22631599016145384
ACH-001328,-0.14494034685137452
ACH-001332,-0.2545656564945881
ACH-001336,-0.02674731818105504
ACH-001346,0.018440169498574247
ACH-001353,-0.01891266242968611
ACH-001354,-0.1687088448671339
ACH-001367,0.07242751402681226
ACH-001368,-0.4283325544310108
ACH-001374,0.2785618308491646
ACH-001377,-0.1136939755146264
ACH-001380,-0.04914000343912472
ACH-001391,-0.08326965067648995
ACH-001408,-0.0006040893225631196
ACH-001430,0.1557373047585994
ACH-001431,-0.2093352045555388
ACH-001450,-0.018307117123842368
ACH-001496,0.02060761110522104
ACH-001500,-0.15190046858918713
ACH-001523,-0.15324489517729228
ACH-001532,0.036103403772260144
ACH-001550,-0.022617225256888588
ACH-001552,-0.08171973483054584
ACH-001554,0.03612534018290845
ACH-001654,-0.015384892548577453
ACH-001735,-0.19183667231113533
ACH-001736,-0.3332714762157752
ACH-001737,-0.452167780827056
ACH-001740,0.08413153267256475
ACH-001745,-0.0745465818180436
ACH-001765,-0.18565454294241546
