,RAB6B (51560)
ACH-000004,0.00710976496981298
ACH-000005,-0.16590430684601007
ACH-000007,0.04866979931730815
ACH-000009,-0.06398124420822912
ACH-000011,0.13467474276707686
ACH-000012,0.009992675579604432
ACH-000013,-0.02784879267473313
ACH-000014,-0.14177900996842946
ACH-000015,0.0544463136777006
ACH-000017,-0.22005422114755144
ACH-000018,-0.07340596367565047
ACH-000019,0.056594807927004664
ACH-000021,-0.13118767332016673
ACH-000022,-0.0002031967078959606
ACH-000025,-0.07569552628360658
ACH-000028,-0.15152061416052892
ACH-000030,-0.05594654248180042
ACH-000035,-0.25593456125947145
ACH-000036,-0.2127951111275053
ACH-000037,0.11237419177663108
ACH-000039,-0.14324157795466408
ACH-000040,-0.16994245610122033
ACH-000041,-0.0502641697548226
ACH-000042,-0.010317772866417456
ACH-000045,-0.0297429368331814
ACH-000047,-0.12807813505512533
ACH-000052,0.2083392750669448
ACH-000053,-0.1079747759671304
ACH-000054,-0.06530388575421836
ACH-000055,-0.3005972912734428
ACH-000060,-0.19571630403230486
ACH-000067,-0.07678958537562039
ACH-000070,-0.30751514706287925
ACH-000075,-0.14094815113507506
ACH-000078,0.050017916534778606
ACH-000082,-0.12694390718401746
ACH-000085,-0.008234205073854906
ACH-000086,-0.07768925160810268
ACH-000087,-0.3935107062821575
ACH-000092,-0.14411479023238416
ACH-000095,-0.02814922296760342
ACH-000097,-0.016628670368798282
ACH-000098,-0.141534452984311
ACH-000099,-0.009135290900888807
ACH-000108,-0.10832956186492602
ACH-000113,0.017952920867174656
ACH-000116,0.056616438069530775
ACH-000118,-0.06640212409335333
ACH-000120,-0.05367618190963766
ACH-000123,-0.1562971787290469
ACH-000127,-0.07339384970279908
ACH-000128,-0.02988299736570238
ACH-000132,-0.0976632742788972
ACH-000133,0.013264885808300916
ACH-000137,-0.12214892167249206
ACH-000138,-0.07151686134763273
ACH-000142,-0.03686908208597714
ACH-000143,-0.02289354427047204
ACH-000146,-0.09018388477857847
ACH-000148,-0.002170738494677377
ACH-000150,0.008730362652395648
ACH-000152,0.0044654748689879
ACH-000153,-0.08999724508923287
ACH-000159,-0.024446116923833645
ACH-000160,-0.01980020568043081
ACH-000163,-0.09258725589649053
ACH-000167,0.008629355768309841
ACH-000168,-0.16110882070125926
ACH-000169,-0.007891963238732359
ACH-000178,-0.019393825163822976
ACH-000183,-0.12018247953444668
ACH-000188,-0.060163043436053026
ACH-000189,-0.13370030925056758
ACH-000190,-0.0433606962203693
ACH-000198,0.02114198391250725
ACH-000203,-0.3268611672722482
ACH-000204,-0.4438446834360305
ACH-000206,0.08793761392873879
ACH-000207,0.02281182403639051
ACH-000208,-0.09734447624482613
ACH-000210,0.07384406006784865
ACH-000211,-0.09709905854038624
ACH-000215,-0.02821235852691548
ACH-000221,0.023733982898882792
ACH-000222,-0.2117346128671133
ACH-000223,0.04859926642156413
ACH-000226,-0.10407809029855576
ACH-000227,-0.0783501708449797
ACH-000228,-0.0791893465649716
ACH-000231,-0.10223018204361588
