,ASPM (259266)
ACH-000621,-0.5267071054204651
ACH-000622,-0.4931322189084552
ACH-000623,-0.27959187907171906
ACH-000624,-0.27806960513905105
ACH-000627,-0.4776832432087439
ACH-000630,-0.6210588007126461
ACH-000631,-0.6505165686041804
ACH-000632,-0.2669998361982535
ACH-000633,-0.11152884598614182
ACH-000637,-0.8984123880888479
ACH-000638,-0.43657422567404863
ACH-000646,-0.06578947050942212
ACH-000647,-0.33651355428974083
ACH-000648,-0.14871946649629084
ACH-000649,-0.2811261551389678
ACH-000651,-0.2680160369171423
ACH-000652,-0.2690327191746269
ACH-000653,-0.4658704914204479
ACH-000657,-0.21564724224973614
ACH-000658,-0.34900830941348
ACH-000661,-0.3854770455582299
ACH-000662,-0.7101128177529129
ACH-000663,-0.4908451663895828
ACH-000665,-0.2294227350267513
ACH-000671,-0.41898252040874057
ACH-000672,-0.2187260160489288
ACH-000673,-0.3432479481267627
ACH-000676,-0.2559621921808228
ACH-000677,-0.33624041133478555
ACH-000681,-0.30231234886371283
ACH-000683,-0.2327530279207465
ACH-000684,-0.21649164714739072
ACH-000688,-0.3072566050625141
ACH-000693,-0.1486587588155712
ACH-000694,-0.3053968810270057
ACH-000695,-0.46109272496514203
ACH-000696,-0.2670515844705789
ACH-000697,-0.2934222336548934
ACH-000699,-0.5171884796785261
ACH-000701,-0.28086179007968554
ACH-000706,-0.3482840836752221
ACH-000711,-0.42366112475866796
ACH-000713,-0.3756723845864108
ACH-000714,-0.4564067389674133
ACH-000718,-0.5616268233379911
ACH-000720,-0.11114837023212322
ACH-000721,-0.4602041773314373
ACH-000724,-0.1581884785397628
ACH-000725,-0.3784768972635197
ACH-000732,-0.3801518192646791
ACH-000734,-0.4233084669775913
ACH-000735,-0.461982663161178
ACH-000736,-0.4072935146122692
ACH-000738,-0.17436182685837995
ACH-000746,-0.18345808616902048
ACH-000747,-0.3059336359716928
ACH-000748,-0.2420588397719281
ACH-000753,-0.33835424612141296
ACH-000756,-0.4573990576325848
ACH-000757,-0.4562451283827758
ACH-000758,-0.252104319765933
ACH-000760,-0.17663759736037415
ACH-000762,-0.2604351734895655
ACH-000763,-0.3179339092740594
ACH-000764,-0.5870892426366955
ACH-000765,-0.4739763225584026
ACH-000766,-0.14015627284152835
ACH-000767,-0.8200142391039583
ACH-000768,-0.4465062325532573
ACH-000769,-0.2501842306726689
ACH-000770,-0.13101764528840878
ACH-000771,-0.3924188917007376
ACH-000773,-0.5045388150667186
ACH-000776,-0.14884016651554352
ACH-000777,-0.2852339510426112
ACH-000778,-0.23419624242301776
ACH-000781,-0.3218757307347864
ACH-000782,-0.39845924423718027
ACH-000783,-0.1166802427534225
ACH-000784,-0.37454429552900265
ACH-000785,-0.4528720938138211
ACH-000787,-0.30731257319211
ACH-000788,-0.2586472959506772
ACH-000791,-0.3104803384878847
ACH-000792,-0.1744213239018288
ACH-000794,-0.23338889297635546
ACH-000796,-0.498094759198811
ACH-000798,-0.4982504603930801
ACH-000799,-0.3428770077154549
ACH-000800,-0.6798743368662808
ACH-000802,-0.30653057990857474
ACH-000804,-0.1972231093547706
ACH-000805,-0.4223423057594874
ACH-000809,-0.2869064603533099
ACH-000810,-0.22414261243004885
ACH-000811,-0.25054287818326243
ACH-000817,-0.4865502894838713
ACH-000819,-0.3243449981267034
ACH-000820,-0.7184707904883715
ACH-000821,0.01541206143329397
ACH-000822,-0.3519236268683862
ACH-000823,-0.2680137453722734
ACH-000824,-0.19946372441043844
ACH-000827,-0.3663939947536065
ACH-000829,-0.6216917131617751
ACH-000831,-0.07856876078736033
ACH-000832,-0.3099454808390735
ACH-000833,-0.5217983164292865
ACH-000834,-0.28144623152410203
ACH-000835,-0.2902924918895349
ACH-000836,-0.3962497978896447
ACH-000837,-0.44215143352879904
ACH-000838,-0.5522710717348225
ACH-000839,-0.4893397841708637
ACH-000840,-0.4852668966120796
ACH-000841,-0.14868344487541788
ACH-000843,-0.2208799427451861
ACH-000846,-0.2732909854523927
ACH-000847,-0.5576580159698216
ACH-000848,-0.6845568937093912
ACH-000849,-0.1038811082369157
ACH-000851,-0.4588982849529698
ACH-000855,-0.20900077257845
ACH-000856,-0.1777545177660547
ACH-000858,-0.21098019968662807
ACH-000859,-0.4407849069617646
ACH-000861,-0.3720882665369184
ACH-000862,-0.15694785293875022
ACH-000865,-0.4258143020523844
ACH-000866,0.027489371694770316
ACH-000867,-0.242782138630561
ACH-000869,-0.937696262082434
ACH-000872,-0.3103160973703065
ACH-000873,-0.5092433475323437
ACH-000876,-0.2222378651797395
ACH-000878,-0.19570007334979228
ACH-000880,-0.24970435281153655
ACH-000881,-0.2658504923861963
ACH-000882,-0.7539501833751601
ACH-000884,-0.4103195426358388
ACH-000885,-0.16817138808635268
ACH-000887,-0.3523167166077203
ACH-000889,-0.3207581619444626
ACH-000896,-0.1477056477484616
ACH-000898,-0.2438657629723044
ACH-000900,-0.5832962450986582
ACH-000901,-0.9961192556749364
ACH-000905,-0.16410833039924005
ACH-000906,-0.6579662708861808
ACH-000907,-0.2588674515041153
ACH-000910,-0.19247897552428367
ACH-000911,-0.29393146289248906
ACH-000912,-0.6812004303910055
ACH-000913,-0.2350683722602607
ACH-000915,-0.23879192111292896
ACH-000916,-0.8826661151524756
ACH-000917,-0.037816120625966544
ACH-000920,-0.4779020947511839
ACH-000921,-0.6047542635476594
ACH-000924,-0.5771649806361739
ACH-000926,-0.17150128116620156
ACH-000928,-0.013675184557577498
ACH-000929,-0.5777754458214498
ACH-000932,-0.2437885540192249
ACH-000935,-0.2735552970821861
ACH-000936,-0.2877982144221483
ACH-000937,-0.3540339436499286
ACH-000938,-0.12113118582427287
ACH-000939,-0.2600721221290301
ACH-000941,-0.21388341960519752
ACH-000943,-0.6896371674393965
ACH-000946,-0.13327981060122573
ACH-000947,-0.08643042182354084
ACH-000948,-0.24428125300048095
ACH-000950,-0.252080300235762
ACH-000953,-0.29593703045265257
ACH-000954,-0.3133250060998643
ACH-000957,-0.17987082645288813
ACH-000958,-0.5347139056220022
ACH-000960,-0.2017364148925134
ACH-000963,-0.5913293684686574
ACH-000968,-0.2989684369379217
ACH-000969,-0.1053885199691989
ACH-000972,-0.24910113356253225
ACH-000973,-0.40206732110331467
ACH-000974,-0.6401914587027951
ACH-000978,-0.6145907210214387
ACH-000984,-0.3141582153373403
ACH-000986,-0.3266580743045279
ACH-000988,-0.22431496054401548
ACH-000993,-0.1357710476968058
ACH-000994,-0.19926038908982424
ACH-000996,-0.5592778922461049
ACH-001001,-0.3625648378128611
ACH-001020,-0.3258844059141873
ACH-001028,-0.36472102770483655
ACH-001031,-0.2567747534844663
ACH-001038,-0.4934845933848969
ACH-001048,-0.3717191680884231
ACH-001050,-0.2310867481179428
ACH-001053,-0.5115705506207036
ACH-001054,-0.2907779178390083
ACH-001061,-0.15552097719296004
ACH-001067,-0.4517488718365333
ACH-001075,-0.2901122136144165
ACH-001096,-0.30048088667754363
ACH-001111,-0.6510183898838322
ACH-001119,-0.3935791193657234
ACH-001128,-0.4622951210666438
ACH-001134,-0.296598092469802
ACH-001151,-0.4432706127471364
ACH-001163,-0.4509104769929812
ACH-001164,-0.4077327894256307
ACH-001183,-0.414084464766101
ACH-001192,-0.2770957294354615
ACH-001193,-0.3512697630322875
ACH-001196,-0.2456815517590741
ACH-001197,-0.3549635627000304
ACH-001205,-0.4967154889728323
ACH-001211,-0.5025730727627492
ACH-001212,-0.3616740448905041
ACH-001228,-0.3465358146817777
ACH-001232,-0.28047409267792833
ACH-001239,-0.24571902962597264
ACH-001270,-0.17107000484132073
ACH-001274,-0.4568538297434164
ACH-001275,-0.16567880626560838
ACH-001277,-0.355376092892928
ACH-001278,-0.3409798890486699
ACH-001280,-0.0990278840584812
ACH-001283,-0.4520371201273005
ACH-001289,-0.4525156345708157
ACH-001300,-0.0828634611943261
ACH-001301,-0.32339216185303016
ACH-001302,-0.331338349924039
ACH-001306,-0.5981332911074023
ACH-001318,-0.27813367424326235
ACH-001322,-0.27638080412481275
ACH-001328,-0.415414708334012
ACH-001332,-0.4359320465585904
ACH-001336,-0.5168574174008208
ACH-001346,-0.3080772349518767
ACH-001353,-0.3061796641662921
ACH-001354,-0.51521177937273
ACH-001367,-0.046225153872035685
ACH-001368,-0.5836205838440188
ACH-001374,-0.5835321164832625
ACH-001377,-0.2752308008277729
ACH-001380,-0.4964954108639227
ACH-001391,-0.4289860980605516
ACH-001408,-0.40767554740820794
ACH-001430,-0.43971763617886056
ACH-001431,-0.21557831065689
ACH-001450,-0.15723134238935402
ACH-001496,-0.3847172156110076
ACH-001500,-0.3705996947815876
ACH-001523,-0.3145338746504325
ACH-001532,-0.4645175390619009
ACH-001550,-0.3626014343820317
ACH-001552,-0.2432411676608049
ACH-001554,-0.2788830427215241
ACH-001654,-0.21856874667714388
ACH-001735,-0.19349357409096826
ACH-001736,-0.2638238474330569
ACH-001737,-0.5641778344264402
ACH-001740,-0.3349467319975642
ACH-001745,-0.4138118930915719
ACH-001765,-0.6260933805996671
