,OR5P3 (120066)
ACH-000004,0.21706794500626808
ACH-000005,0.15215892746614687
ACH-000007,0.13312603059495545
ACH-000009,0.18143522600655912
ACH-000011,0.16858151097247326
ACH-000012,0.2629527881116383
ACH-000013,0.15863208988425975
ACH-000014,0.2721611481254019
ACH-000015,0.1405857997673949
ACH-000017,0.15531712330579034
ACH-000018,0.3870055705518182
ACH-000019,0.10197052735091328
ACH-000021,0.06283284005427316
ACH-000022,0.15347508566315682
ACH-000025,0.16086471247942474
ACH-000028,0.2237042046506325
ACH-000030,0.09281238158531722
ACH-000035,0.07314090548192807
ACH-000036,0.1931823158582293
ACH-000037,0.2021528735619232
ACH-000039,0.2725860097864601
ACH-000040,0.149307110776822
ACH-000041,0.1938064364662837
ACH-000042,0.15766800588877553
ACH-000045,0.2550836411163753
ACH-000047,0.1718686007879387
ACH-000052,0.04192702326429237
ACH-000053,0.2496361237841288
ACH-000054,0.20270169552475667
ACH-000055,0.05173346788685985
ACH-000060,0.1037562443686556
ACH-000067,0.3161044894710825
ACH-000070,0.26865173419566396
ACH-000075,0.18984735687720772
ACH-000078,0.12266361057492307
ACH-000082,0.18769468260873529
ACH-000085,-0.009617334576204992
ACH-000086,0.180629107306776
ACH-000087,0.1852796317650096
ACH-000092,0.17906822772021894
ACH-000095,0.16668485880544462
ACH-000097,0.20175570225856734
ACH-000098,0.16359406790476494
ACH-000099,0.10210052168935936
ACH-000108,0.0876402732862472
ACH-000113,0.05396300559200649
ACH-000116,0.06436542375527064
ACH-000118,0.12851586290141748
ACH-000120,0.19524332761237934
ACH-000123,0.16942883234146994
ACH-000127,0.17550910702989114
ACH-000128,0.2408582986561522
ACH-000132,0.14904597465166433
ACH-000133,0.1718143224728785
ACH-000137,0.2341059051452709
ACH-000138,0.08447854814162098
ACH-000142,0.1440025008993877
ACH-000143,0.24163183360334475
ACH-000146,0.20532660827016885
ACH-000148,0.231033458064979
ACH-000150,0.13740535695819409
ACH-000152,0.2772036177544162
ACH-000153,0.1997647785557876
ACH-000159,0.20234568373671166
ACH-000160,0.0
ACH-000163,0.23716017235328735
ACH-000167,0.007626400769696255
ACH-000168,0.1102569126882199
ACH-000169,0.25578474922433986
ACH-000178,0.08789385846167616
ACH-000183,0.3405203995735421
ACH-000188,0.12303939387697416
ACH-000189,0.13462153779501915
ACH-000190,0.2003094562314946
ACH-000198,0.2281989830574651
ACH-000203,0.4416381551042086
ACH-000204,-0.15220333331422695
