,SELP (6403)
ACH-000153,-0.18487315654856915
ACH-000159,-0.11429011657013073
ACH-000160,0.01876534437089993
ACH-000163,0.0025530132635538287
ACH-000167,0.12808180511701775
ACH-000168,0.01560331010633989
ACH-000169,-0.1016032274690644
ACH-000178,0.04981290435651157
ACH-000183,-0.14025780076876887
ACH-000188,0.010083608581939279
ACH-000189,0.12002353185695935
ACH-000190,-0.06829707289456502
ACH-000198,-0.09633437422295617
ACH-000203,-0.1879417107733076
ACH-000204,-0.3431769214457825
ACH-000206,-0.04839897032519475
ACH-000207,-0.022913836007535018
ACH-000208,-0.26511777771328904
ACH-000210,-0.011372441424550132
ACH-000211,-0.08734773869647701
ACH-000215,-0.05209614035257894
ACH-000221,-0.07632872815172337
ACH-000222,0.005393533687601219
ACH-000223,-0.2086100863317192
ACH-000226,-0.06711642618042428
ACH-000227,-0.08183209566168707
ACH-000228,-0.054527319816032885
ACH-000231,-0.1017359650791022
ACH-000232,-0.05737841248909537
ACH-000233,-0.09757228268022516
ACH-000234,0.0014430088714708375
ACH-000235,-0.013905852700864231
ACH-000237,0.021739545329677624
ACH-000238,-0.10684020267129547
ACH-000242,-0.09979107275353204
ACH-000243,-0.10246488453362658
ACH-000244,-0.07520027312388737
ACH-000246,-0.10175909871370208
ACH-000248,-0.04094411254325148
ACH-000250,-0.12293113920639664
ACH-000251,-0.03782011105552225
ACH-000252,-0.0927833147949026
ACH-000253,-0.12232068714594965
ACH-000255,-0.1605821546058025
ACH-000256,-0.092106696979628
ACH-000257,0.146050090601898
ACH-000258,-0.34309799555272363
ACH-000259,-0.04845223110529113
ACH-000260,-0.040007769400852995
ACH-000261,-0.011980112204545238
ACH-000262,-0.013908826254364962
ACH-000263,-0.04083781380144665
ACH-000264,-0.21747109523856675
ACH-000265,0.006245833217304354
ACH-000266,-0.02874785498904856
ACH-000272,-0.07706154430789078
ACH-000274,-0.08132367814473271
ACH-000277,-0.051779635887703436
ACH-000278,0.019903349227427602
ACH-000279,-0.09831329260172587
ACH-000280,-0.03086011146847604
ACH-000281,-0.15106167680473145
ACH-000288,-0.07884002654180677
ACH-000291,-0.07103312926369801
ACH-000293,0.03537033827616702
ACH-000294,-0.03488764749042042
ACH-000295,-0.13950352999759186
ACH-000296,-0.10983999783934607
ACH-000302,-0.041425618005665715
ACH-000304,-0.08174646064950501
ACH-000307,-0.0944997193992586
ACH-000308,-0.002836940104193484
ACH-000310,-0.03561508266854916
ACH-000311,0.0749772121260413
ACH-000312,-0.008856316628010629
ACH-000315,-0.1298087303060865
ACH-000316,-0.03876656479189641
ACH-000317,-0.008157060274747848
ACH-000318,-0.10529109321866653
ACH-000319,-0.07386656538830906
ACH-000320,-0.0656079885760374
ACH-000322,-0.042756217849621636
ACH-000323,-0.15139380774628367
ACH-000324,-0.12082441735858973
ACH-000329,0.011023457812179564
ACH-000330,-0.14616617257138267
ACH-000331,-0.14023045344486326
ACH-000332,-0.032495384384643534
ACH-000334,-0.010212644963453841
ACH-000335,-0.040588157099179206
ACH-000336,-0.0274000306492136
ACH-000337,0.01903305885512362
ACH-000338,-0.019802293568999586
ACH-000339,-0.03907187152554433
ACH-000341,0.10818362776959137
ACH-000348,-0.01847713914577311
ACH-000350,0.012338977876860087
ACH-000352,-0.07749507645030855
ACH-000356,-0.12776342890166684
ACH-000361,0.013094898213985812
ACH-000362,-0.04901721770882506
ACH-000363,-0.1321082414895887
ACH-000364,-0.018672966151853453
ACH-000365,-0.03303070597543708
ACH-000366,-0.018062105176498103
ACH-000368,0.08192871505936765
ACH-000374,0.023528582984964568
ACH-000375,0.12285087572743655
ACH-000376,-0.01743754947177091
ACH-000381,-0.06791706049629871
ACH-000383,-0.07975268972429155
ACH-000387,-0.14621675497823106
ACH-000389,0.015963839382064082
ACH-000390,-0.1085367241747076
ACH-000393,0.028469459201298012
ACH-000395,-0.16890123315685354
ACH-000396,-0.12915564881959773
ACH-000397,-0.09828123172302553
ACH-000401,-0.03973105587787612
ACH-000402,-0.014129743429492784
ACH-000403,-0.08890359751017074
ACH-000404,-0.09857275154330722
ACH-000406,-0.08323631623615625
ACH-000407,0.011964802808016166
ACH-000408,0.03577949442314174
ACH-000410,-0.1964016427665279
ACH-000411,-0.1958343048190735
ACH-000414,-0.00031020863252906214
ACH-000415,-0.06447444406090093
ACH-000416,-0.05211784224335792
ACH-000420,-0.06565911215479019
ACH-000421,-0.16902094736503187
ACH-000424,-0.17447633492831802
ACH-000425,-0.13771002831230084
ACH-000426,-0.3323663484695353
ACH-000427,-0.06949044038164927
ACH-000433,-0.0267427150316862
ACH-000435,-0.12860677215795507
ACH-000436,-0.1864948365787641
ACH-000444,-0.122591168443888
ACH-000445,0.022279793838043058
ACH-000448,-0.0636916254561193
ACH-000450,0.02264585693785098
ACH-000452,-0.046424911518002286
ACH-000454,-0.06574287298213374
ACH-000458,0.061857185296890965
ACH-000459,-0.1969940774716057
ACH-000460,-0.10431418577920233
ACH-000461,-0.05813757944195901
ACH-000463,-0.043274644054407986
ACH-000464,-0.15305160261786266
ACH-000466,0.029825538614809705
ACH-000467,-0.13243100195323518
ACH-000468,0.07968383908429058
ACH-000469,-0.08721199499555399
ACH-000470,-0.08475421440795396
ACH-000471,0.03813765681016346
ACH-000472,0.043701960725702434
ACH-000473,0.02591375338757254
ACH-000475,-0.03941233968822812
ACH-000476,-0.01761736423653014
ACH-000477,0.03143164181628804
ACH-000479,-0.1158659804392876
ACH-000480,-0.13320572710919448
ACH-000481,-0.04272754863171768
ACH-000483,0.1870435652063916
ACH-000484,-0.056695295009014525
ACH-000485,-0.07727545898497938
ACH-000486,-0.0028924396945155645
ACH-000487,-0.1046595041016948
ACH-000488,-0.1140093431367108
ACH-000490,-0.15091549991796588
ACH-000491,-0.17318819771040678
ACH-000495,0.10173262106495186
ACH-000496,0.05966423771009726
ACH-000499,-0.04636726162372478
ACH-000500,-0.11960691273642607
ACH-000502,-0.0507524754289221
ACH-000503,-0.35484636570638395
ACH-000505,-0.128489650678925
ACH-000507,-0.2894931899679974
ACH-000510,-0.13237756025721673
ACH-000511,-0.038460918104337535
ACH-000512,-0.2353987901546272
ACH-000516,-0.00310184969368097
ACH-000517,-0.08500550717829365
ACH-000518,-0.14054094949762022
ACH-000520,0.16393279434438288
ACH-000521,0.1725768182156831
ACH-000522,-0.11180673147115937
ACH-000524,-0.023743605146432818
ACH-000527,-0.059046463588062335
ACH-000528,-0.1533357936655172
ACH-000537,0.02572349606742255
ACH-000541,-0.08720867096684733
ACH-000542,-0.08400010358011666
ACH-000544,0.0037569153393100414
ACH-000545,-0.09660011488730992
ACH-000547,-0.07061816992142733
ACH-000548,-0.2723812658534656
ACH-000549,-0.12726975177710906
ACH-000550,-0.035696975943581045
ACH-000552,-0.053838776256827696
ACH-000556,-0.12816418838640706
ACH-000557,-0.006996768212403528
ACH-000569,-0.03696460706536708
ACH-000570,0.11094567775260678
ACH-000571,-0.052341169092424505
ACH-000573,0.05145269643265645
ACH-000576,-0.057719200805018876
ACH-000579,0.05578958720767572
ACH-000580,-0.1769888427656236
ACH-000584,-0.01027454756874915
ACH-000585,-0.11652986679045185
ACH-000588,-0.30866795020746185
ACH-000589,-0.06606448328692692
ACH-000591,0.19562982024582445
ACH-000593,-0.051684751638935884
ACH-000600,-0.02528890811577425
ACH-000601,-0.11654357716487558
ACH-000605,-0.009047831981863921
ACH-000606,-0.20476593709533428
ACH-000608,-0.01531054672365899
ACH-000614,0.11066496770606414
ACH-000616,-0.07577676324809658
ACH-000618,-0.09514293447774733
ACH-000619,0.0005927566968228959
ACH-000620,-0.056202656484495926
ACH-000621,-0.017717887996266002
ACH-000622,-0.06400942624880067
ACH-000623,-0.014234697374422685
ACH-000624,-0.04495453192924423
ACH-000627,-0.1060753693396782
ACH-000630,-0.11250860915564173
ACH-000631,-0.1328575261673076
ACH-000632,-0.07149676928651963
ACH-000633,-0.0007102443029083026
ACH-000637,-0.009387319701786242
ACH-000638,-0.11592711170208445
ACH-000646,0.08102791010611088
ACH-000647,-0.1589096503681447
ACH-000648,-0.06917715940751394
ACH-000649,-0.012151538596340288
ACH-000651,-0.08640175065711944
ACH-000652,-0.09118201930965443
ACH-000653,-0.02854143435021797
ACH-000657,-0.05625097085059546
ACH-000658,-0.08177228652354583
ACH-000661,0.1485729131869626
ACH-000662,-0.23572131277753855
ACH-000663,-0.04050201436617645
ACH-000665,-0.07947355395719792
ACH-000671,-0.1058782988743284
ACH-000672,0.032790346498940366
ACH-000673,-0.13326770675513178
ACH-000676,-0.22433561462599907
ACH-000677,-0.0975072582592243
ACH-000681,0.04737462444229878
ACH-000683,-0.24922445860010264
ACH-000684,-0.11783537737830395
ACH-000688,-0.03762502300211842
ACH-000693,-0.1319046298787415
ACH-000694,-0.035864751893134664
ACH-000695,0.09263536225149667
ACH-000696,-0.14099129063909835
ACH-000697,-0.1164121575593682
ACH-000699,-0.019048491706655176
ACH-000701,-0.09797843337308944
ACH-000706,-0.08455322825993379
ACH-000711,0.035203187892749906
ACH-000713,-0.077708117100821
ACH-000714,-0.22826549646434816
ACH-000718,-0.06652032453962302
ACH-000720,-0.06702717062990843
ACH-000721,-0.04742262272322348
ACH-000724,0.02631902241464785
ACH-000725,-0.3001336142489464
ACH-000732,-0.10997628019543826
ACH-000734,-0.16616533180277185
ACH-000735,-0.12023146013612007
ACH-000736,-0.19524599306284315
ACH-000738,-0.07198288458302463
ACH-000746,-0.14321523514585774
ACH-000747,-0.050396296288175296
ACH-000748,-0.13192210104452726
ACH-000753,-0.14231962123192982
ACH-000756,-0.0477194779290256
ACH-000757,-0.08436906280046423
ACH-000758,-0.12285808215074134
ACH-000760,-0.1316433137997255
ACH-000762,-0.20459833166792396
ACH-000763,-0.2440488403026075
ACH-000764,-0.10055066800279
ACH-000765,-0.17206606644853698
ACH-000766,-0.05583176266605869
ACH-000767,-0.1278342790099041
ACH-000768,-0.13841680066047818
ACH-000769,0.008324551397341
ACH-000770,-0.014031259076343687
ACH-000771,-0.10840710322667572
ACH-000773,-0.04058630823469765
ACH-000776,-0.07367462533494491
ACH-000777,-0.1901520290269111
ACH-000778,-0.006137917114512117
ACH-000781,0.025464792751575142
ACH-000782,-0.05217506615840548
ACH-000783,0.04417423912751145
ACH-000784,-0.035675367431389764
ACH-000785,-0.044373325652745
ACH-000787,-0.10012962648029287
ACH-000788,-0.1277012866194745
ACH-000791,-0.20941157720585835
ACH-000792,-0.06384933063543581
ACH-000794,-0.005035854784473846
ACH-000796,0.04295094602747047
ACH-000798,-0.007286256512021042
ACH-000799,-0.18112255765613144
ACH-000800,-0.01775004894618153
ACH-000802,-0.14824822272157154
ACH-000804,-0.09906111280394808
ACH-000805,-0.027444192497505727
ACH-000809,-0.034766645010578114
ACH-000810,-0.09188526872538397
ACH-000811,-0.10219138262034433
ACH-000817,0.014100116333813422
ACH-000819,-0.21369718174126467
ACH-000820,0.12990347627324322
ACH-000821,0.06548986433597341
ACH-000822,-0.03359058180066857
ACH-000823,-0.006775980161126643
ACH-000824,0.0058276113228346435
ACH-000827,-0.12401700983829934
ACH-000829,-0.12851447480041267
ACH-000831,-0.006773752434427658
ACH-000832,-0.0829779084737089
ACH-000833,-0.0958346056493874
ACH-000834,-0.06961473735637813
ACH-000835,-0.18120970504465767
ACH-000836,-0.015664021438571943
ACH-000837,-0.06638886100811174
ACH-000838,-0.19074436604524628
ACH-000839,-0.0204620856363557
ACH-000840,-0.0018186927371963886
ACH-000841,0.060544501736662676
ACH-000843,-0.11475822067649505
ACH-000846,-0.2103422387831291
ACH-000847,0.030301823317397343
ACH-000848,-0.1944076206729646
ACH-000849,0.0008674698178417593
ACH-000851,-0.08473565568994945
ACH-000855,-0.27248447630060474
ACH-000856,-0.1113384916900525
ACH-000858,-0.15702679809893869
ACH-000859,0.04299627298821604
ACH-000861,-0.05348636953047938
ACH-000862,0.013789686257242638
ACH-000865,-0.04432349684351816
ACH-000866,-0.10005020103830924
ACH-000867,-0.09625425562189234
ACH-000869,0.050210434181314906
ACH-000872,-0.0742818282194188
ACH-000873,0.06657487603879687
ACH-000876,-0.057558825264420674
ACH-000878,-0.02890018134904122
ACH-000880,0.03810296838600266
ACH-000881,-0.0661346257659744
ACH-000882,-0.07703054396614108
ACH-000884,-0.14211492589320146
ACH-000885,-0.05555175484026832
ACH-000887,-0.04254379330660326
ACH-000889,-0.11285612034602525
ACH-000896,-0.08623586344146597
ACH-000898,-0.21271061479523107
ACH-000900,-0.0014989663443080732
ACH-000901,0.04215181710190034
ACH-000905,-0.13179812968726834
ACH-000906,0.02032038749991794
ACH-000907,-0.060261320270162025
ACH-000910,-0.08856473601945257
ACH-000911,-0.10261442335349248
ACH-000912,-0.10353100129607948
ACH-000913,-0.08059996722662961
ACH-000915,0.03631738363189993
ACH-000916,-0.22045226531881087
ACH-000917,-0.1925567839214141
ACH-000920,-0.04947597064456808
ACH-000921,-0.0022304378009727808
ACH-000924,-0.1399703088038145
ACH-000926,-0.0915019958041013
ACH-000928,0.02579636242724334
ACH-000929,0.039090637401118636
ACH-000932,-0.09362503170327392
ACH-000935,-0.057062049290329736
ACH-000936,-0.12167001476036975
ACH-000937,-0.11841130350097832
ACH-000938,-0.13289861304886105
ACH-000939,-0.09450200268509504
ACH-000941,-0.12880831410381208
ACH-000943,-0.1811514624322694
ACH-000946,0.0018282076409396797
ACH-000947,-0.17848772882630187
ACH-000948,-0.1055783678177672
ACH-000950,0.03133177212554724
ACH-000953,0.01433075163770064
ACH-000954,-0.0374498739408445
ACH-000957,-0.042012268385347835
ACH-000958,-0.07758105226638128
ACH-000960,-0.07626006050507869
ACH-000963,-0.2270285166615001
ACH-000968,-0.15817311914948373
ACH-000969,-0.2525395294683904
ACH-000972,-0.26372651048687146
ACH-000973,-0.054764096638903415
ACH-000974,-0.10141461233909596
ACH-000978,0.3454078579444669
ACH-000984,-0.22569725966813034
ACH-000986,-0.21630578537158884
ACH-000988,-0.06372386148281169
ACH-000993,-0.09077723815457532
ACH-000994,-0.029250270005643005
ACH-000996,-0.01620728512233839
ACH-001001,-0.13806621448978604
ACH-001020,0.0503242420079044
ACH-001028,-0.10120705224677598
ACH-001031,0.012734810359748609
ACH-001038,-0.10557344378166976
ACH-001048,-0.08612234642682394
ACH-001050,-0.0300906092464773
ACH-001053,-0.10530578481272113
ACH-001054,-0.13137350440867196
ACH-001061,-0.19473664126295792
ACH-001067,-0.07541202837560525
ACH-001075,-0.01564045975562569
ACH-001096,-0.23408489433621565
ACH-001111,-0.15423412209071108
ACH-001119,-0.3042996071777395
ACH-001128,0.001461640016868178
ACH-001134,-0.0431515398533065
ACH-001151,-0.10560306854500197
ACH-001163,-0.04841151404500954
ACH-001164,-0.2490201770268577
ACH-001183,-0.1487023918350034
ACH-001192,-0.07144160631341366
ACH-001193,-0.1823156832374489
ACH-001196,0.029806459062361432
ACH-001197,-0.06718735114954204
ACH-001205,-0.08369129557961368
ACH-001211,-0.07494326771608001
ACH-001212,-0.08565492774384291
ACH-001228,-0.15472290133314556
ACH-001232,-0.1215808889034196
ACH-001239,-0.04179242374469102
ACH-001270,0.02305297565398812
ACH-001274,-0.06757454919307812
ACH-001275,-0.050001246372291516
ACH-001277,-0.10681421900110764
ACH-001278,0.11383818678833788
ACH-001280,-0.06495002473276369
ACH-001283,-0.02129855104987828
ACH-001289,-0.09856369093062532
ACH-001300,0.0635717627868001
ACH-001301,-0.05358306633215434
ACH-001302,-0.03239064635740235
ACH-001306,-0.099206133215435
ACH-001318,-0.0856063516070297
ACH-001322,0.16120237223207012
ACH-001328,0.11710909153128088
ACH-001332,-0.21005836894843047
ACH-001336,-0.1869822802891516
ACH-001346,-0.12314799323650835
ACH-001353,-0.12385912144652884
ACH-001354,-0.34143237679759364
ACH-001367,0.026699692857901462
ACH-001368,-0.14663566973881273
ACH-001374,-0.2106004324725659
ACH-001377,-0.09348538316385548
ACH-001380,-0.047046242484427736
ACH-001391,-0.066977290008558
ACH-001408,-0.09432429243995044
ACH-001430,-0.042295472751999935
ACH-001431,-0.2039348137485752
ACH-001450,-0.06413348627553812
ACH-001496,-0.09307463086332213
ACH-001500,-0.020295708983903975
ACH-001523,-0.017102012815110392
ACH-001532,-0.08312668963721663
ACH-001550,0.026969122883906817
ACH-001552,-0.3116451909578788
ACH-001554,-0.07902733138968898
ACH-001654,-0.0914157199505442
ACH-001735,0.001360749868320536
ACH-001736,-0.05883502929518125
ACH-001737,0.0940526508319528
ACH-001740,0.0546745687162224
ACH-001745,-0.07524974076871233
ACH-001765,-0.1108658589221716
