,IZUMO1 (284359)
ACH-000004,-0.2752797657125513
ACH-000005,-0.235908890855026
ACH-000007,-0.1599422165857412
ACH-000009,-0.3215949347278627
ACH-000011,-0.09244353341675032
ACH-000012,-0.06673118807384687
ACH-000013,-0.24082462558185186
ACH-000014,-0.14510333100816722
ACH-000015,-0.3037465124132254
ACH-000017,-0.17041132159464256
ACH-000018,-0.28957635943845145
ACH-000019,-0.16956108587114613
ACH-000021,-0.13182221298716987
ACH-000022,-0.29289955248509103
ACH-000025,-0.006863571315948076
ACH-000028,-0.1662179569714567
ACH-000030,-0.16881541259232016
ACH-000035,-0.2049496169490297
ACH-000036,-0.019029094985641985
ACH-000037,-0.22701822113824965
ACH-000039,-0.301853964244916
ACH-000040,-0.09626676871051376
ACH-000041,-0.15287077956548287
ACH-000042,-0.008496054324875869
ACH-000045,-0.29718851460650325
ACH-000047,-0.05636182750531061
ACH-000052,0.0394106356383689
ACH-000053,-0.13327094083542032
ACH-000054,-0.08192996535786334
ACH-000055,-0.059123438221247125
ACH-000060,0.08952265265159233
ACH-000067,-0.0457579893406042
ACH-000070,-0.12693562273721587
ACH-000075,-0.22041103899148312
ACH-000078,-0.1922015100903514
ACH-000082,-0.014985990908183897
ACH-000085,-0.10672254618939807
ACH-000086,-0.14836173809567707
ACH-000087,0.05353747042106722
ACH-000092,-0.12598967106893194
ACH-000095,-0.049377417678054425
ACH-000097,0.009778078100855365
ACH-000098,-0.15986590776785706
ACH-000099,-0.1439703600012836
ACH-000108,-0.16052665534479202
ACH-000113,-0.21309251780569985
ACH-000116,-0.039168541261720084
ACH-000118,-0.020374173853927712
ACH-000120,-0.14609243215761106
ACH-000123,-0.177319090055548
ACH-000127,-0.09708884213984573
ACH-000128,-0.03529475082180214
ACH-000132,-0.2046798548600309
ACH-000133,-0.08303788010349979
ACH-000137,-0.34320883062776264
ACH-000138,-0.2312758769153703
ACH-000142,-0.12871131774821126
ACH-000143,-0.14529317513202294
ACH-000146,-0.09991558819536636
ACH-000148,-0.2032389562119221
ACH-000150,-0.2089757329371969
ACH-000152,-0.07619306306445953
ACH-000153,-0.11289273035973987
ACH-000159,-0.16105775543120782
ACH-000160,-0.26324635122403944
ACH-000163,0.07997612107575462
ACH-000167,-0.23040824800108795
ACH-000168,-0.11908358786622203
ACH-000169,0.03103644616794117
ACH-000178,-0.13034722893024578
ACH-000183,-0.2786768411954224
ACH-000188,-0.07377319032807053
ACH-000189,-0.2170559940388042
ACH-000190,-0.09671175697427947
ACH-000198,-0.18849795665027172
ACH-000203,0.16056033341872336
ACH-000204,-0.31815701016038245
ACH-000206,-0.007240948010378248
ACH-000207,-0.33221871539144704
ACH-000208,0.06981686058970113
ACH-000210,-0.2399899578060089
ACH-000211,-0.10844194118356944
ACH-000215,-0.04078793320622881
ACH-000221,-0.1295651746062045
ACH-000222,-0.09529354949231623
ACH-000223,-0.10892129226071057
ACH-000226,0.03042129229632742
ACH-000227,-0.1569976879088603
ACH-000228,-0.1930106317299989
ACH-000231,-0.08542923005782624
ACH-000232,-0.08376747685012556
ACH-000233,-0.10668733461791552
ACH-000234,-0.15332111574549318
ACH-000235,-0.08555815817929566
ACH-000237,-0.126756739003888
ACH-000238,-0.005038584996666544
ACH-000242,-0.227613222052522
ACH-000243,-0.009721059196716956
ACH-000244,-0.07192010127408398
ACH-000246,-0.11838641637624975
ACH-000248,-0.17659012897521106
ACH-000250,-0.10777931285936787
ACH-000251,-0.19824160783472605
ACH-000252,-0.3957020338322285
ACH-000253,0.011624205404838509
ACH-000255,-0.0880270575503617
ACH-000256,0.028975778241485024
ACH-000257,-0.3314981822577812
ACH-000258,-0.12442282521777152
ACH-000259,-0.017984905881478885
ACH-000260,-0.1520642376154327
ACH-000261,-0.10522039506108163
ACH-000262,-0.2942971070612394
ACH-000263,-0.2860686386675895
ACH-000264,-0.01544160464112114
ACH-000265,-0.15481773127549986
ACH-000266,-0.04464964113944268
ACH-000272,-0.017949151026207758
ACH-000274,-0.1653509873918558
ACH-000277,0.007339123376891434
ACH-000278,0.00741846900267906
ACH-000279,-0.050274098955827566
ACH-000280,-0.034313785730469136
ACH-000281,-0.2319875627114841
ACH-000288,0.031422221511540435
ACH-000291,-0.13920857769834613
ACH-000293,-0.10239906754635973
ACH-000294,-0.3341767516110734
ACH-000295,-0.1503559977320883
ACH-000296,-0.09708883583855492
ACH-000302,-0.381372386904657
ACH-000304,-0.26363503567823143
ACH-000307,0.008736880145683447
ACH-000308,-0.12012430478997135
ACH-000310,-0.019304996825500645
ACH-000311,-0.0417852956359503
ACH-000312,-0.02078659051186689
ACH-000315,-0.29763506909148324
ACH-000316,-0.06691713154611433
ACH-000317,0.06946293200518057
ACH-000318,-0.09151623192101437
ACH-000319,-0.11156593718281448
ACH-000320,0.1453868869039674
ACH-000322,0.036306915479023136
ACH-000323,-0.06523219027694897
ACH-000324,-0.2472064703274473
ACH-000329,-0.052154017256528365
ACH-000330,-0.2454585268196597
ACH-000331,-0.09221919789299136
ACH-000332,-0.09209737023217493
ACH-000334,-0.11230591532036999
ACH-000335,-0.18853245830323884
ACH-000336,-0.1333052899204521
ACH-000337,-0.1570535722311967
ACH-000338,0.32768292159094353
ACH-000339,-0.11446457553312815
ACH-000341,-0.1676155692516194
ACH-000348,-0.09425825700721556
ACH-000350,-0.15925040684744254
ACH-000352,-0.007316138424709387
ACH-000356,-0.1510732569312794
ACH-000361,-0.1799409970500055
ACH-000362,-0.252040582388415
ACH-000363,-0.10954981349844
ACH-000364,-0.189629377610477
ACH-000365,-0.2645057855313756
ACH-000366,-0.19750085250811325
ACH-000368,-0.2207498832910056
ACH-000374,-0.008492187188428531
ACH-000375,-0.2407497004819599
