,ZIC1 (7545)
ACH-000004,0.016704067690267162
ACH-000005,0.18670323529546984
ACH-000007,0.2165094348216795
ACH-000009,0.14946121188642172
ACH-000011,0.231302837120494
ACH-000012,0.1969678864938072
ACH-000013,0.2597983088157197
ACH-000014,0.10648621599793108
ACH-000015,0.0497373767002475
ACH-000017,0.1306531911884662
ACH-000018,0.10698916245409222
ACH-000019,-0.030045967918174345
ACH-000021,0.1600316585783464
ACH-000022,0.10997605153021904
ACH-000025,0.09267612711267698
ACH-000028,0.2410560213862857
ACH-000030,0.18841960749087694
ACH-000035,0.07749258978150378
ACH-000036,0.1344480332848208
ACH-000037,0.2311817559287929
ACH-000039,-0.06526160380199954
ACH-000040,0.2141935587241532
ACH-000041,0.1984193429412145
ACH-000042,0.2601929837003861
ACH-000045,0.10209627424803693
ACH-000047,0.12838925369835266
ACH-000052,-0.014315286975252185
ACH-000053,0.1646882796254301
ACH-000054,0.2674031027094455
ACH-000055,0.2453622002749428
ACH-000060,0.011907759384306249
ACH-000067,0.0448322205576776
ACH-000070,0.2926605999621421
ACH-000075,0.10447931394269147
ACH-000078,0.16595055227505245
ACH-000082,0.061630360658484026
ACH-000085,0.0858926797701126
ACH-000086,0.1365575491147559
ACH-000087,0.08356647998977605
ACH-000092,0.08631366223949216
ACH-000095,0.16939512631663592
ACH-000097,0.0692868450929827
ACH-000098,0.19254358770967792
ACH-000099,0.1789210395047734
ACH-000108,0.15892588710305722
ACH-000113,0.22821689945869866
ACH-000116,0.0791750118628616
ACH-000118,0.11313454071531112
ACH-000120,0.2746531410626637
ACH-000123,0.1800991059949902
ACH-000127,0.2275752161839515
ACH-000128,0.047823113684696564
ACH-000132,0.2105056256193776
ACH-000133,0.08734759363196702
ACH-000137,0.2646155656341909
ACH-000138,0.14115518058670998
ACH-000142,0.0675260321186116
ACH-000143,0.0940375116119148
ACH-000146,0.15790695343002134
ACH-000148,0.29707126966722786
ACH-000150,0.2146955275985882
ACH-000152,0.12850728009967333
ACH-000153,0.20556784646750784
ACH-000159,0.1912429252733704
ACH-000160,0.12787441902410446
ACH-000163,0.1875197297283372
ACH-000167,0.17424520575468794
ACH-000168,0.17684049393109202
ACH-000169,-0.0367940501956741
ACH-000178,0.10121296150996904
ACH-000183,0.12936507564204894
ACH-000188,0.05397207452140644
ACH-000189,0.30947145931336795
ACH-000190,-0.14163293889996828
ACH-000198,0.2575542222611081
ACH-000203,0.2454377195729436
ACH-000204,0.0983131740693922
ACH-000206,0.4615888776561033
ACH-000207,0.09363845520583106
ACH-000208,-0.2843143446784798
ACH-000210,0.20725859793649415
ACH-000211,0.1714699973784577
ACH-000215,0.1664014821483096
ACH-000221,0.15217298998991285
ACH-000222,0.19596416483464116
ACH-000223,0.13680516564358164
ACH-000226,0.2260538699498528
ACH-000227,0.15981971244549412
ACH-000228,0.1625091178432532
ACH-000231,0.10310592123894484
ACH-000232,0.20834514507928745
ACH-000233,0.19543191124480552
ACH-000234,0.13357698357654915
ACH-000235,0.0632893724195475
ACH-000237,0.16031590948838625
ACH-000238,0.16672468483837127
ACH-000242,0.24994246990075064
ACH-000243,0.2141598058734486
ACH-000244,-0.03378376320372218
ACH-000246,0.11458423076101387
ACH-000248,0.08075174653958825
ACH-000250,0.2034202493813857
ACH-000251,0.16195250922659385
ACH-000252,0.040894582593832496
ACH-000253,0.1987480197388909
ACH-000255,0.19886905416916095
ACH-000256,0.22230509750533567
ACH-000257,-0.26969244219138444
ACH-000258,0.07674118393598311
ACH-000259,0.1899291163822984
ACH-000260,0.08659847472502948
ACH-000261,0.045064601006712585
ACH-000262,0.042394630659585035
ACH-000263,0.09347048250311067
