,METRN (79006)
ACH-000472,-0.1757922994472954
ACH-000473,-0.1850652196152788
ACH-000475,-0.1897786465062672
ACH-000476,-0.026108172719478063
ACH-000477,0.18072099213118686
ACH-000479,-0.19721915027086234
ACH-000480,-0.012056841329783305
ACH-000481,-0.10668351223859718
ACH-000483,-0.04234579077963516
ACH-000484,-0.06456806290975041
ACH-000485,-0.1878264895660168
ACH-000486,-0.08835594130190673
ACH-000487,-0.1523627899376839
ACH-000488,-0.14301685277104795
ACH-000490,-0.1047688008874902
ACH-000491,0.0673932168141947
ACH-000495,-0.12015733782909516
ACH-000496,-0.22296607283680586
ACH-000499,-0.11370250938932927
ACH-000500,-0.03800386091089411
ACH-000502,-0.18698726794539733
ACH-000503,0.0026836909814919557
ACH-000505,-0.2087754718745776
ACH-000507,-0.16995752726583735
ACH-000510,-0.13361236741681404
ACH-000511,-0.110065172107385
ACH-000512,0.0999698473099165
ACH-000516,-0.04806050908434572
ACH-000517,-0.1482422062560114
ACH-000518,-0.12942174930805012
ACH-000520,-0.11699041974402312
ACH-000521,-0.1678751832673096
ACH-000522,-0.10856489936143844
ACH-000524,-0.1437097707220914
ACH-000527,-0.13919315219500875
ACH-000528,-0.029247521259294907
ACH-000537,-0.0613228164922864
ACH-000541,-0.21587819260182112
ACH-000542,-0.12793602468281276
ACH-000544,-0.034468676120550316
ACH-000545,-0.18184544059778676
ACH-000547,0.12094948570066727
ACH-000548,-0.20771145552314185
ACH-000549,-0.040214850808497266
ACH-000550,-0.13281719086587668
ACH-000552,-0.04669108968010535
ACH-000556,-0.17691912568190846
ACH-000557,-0.12085346602267248
ACH-000569,-0.17786637965397747
ACH-000570,0.04228175977707771
ACH-000571,-0.19055249853615566
ACH-000573,-0.10645382780300336
ACH-000576,0.0189053799725346
ACH-000579,-0.0034632148406459674
ACH-000580,-0.08629276629483425
ACH-000584,-0.07284237909458371
ACH-000585,-0.2023404138756224
ACH-000588,-0.007340011462662513
ACH-000589,-0.14616861288482347
ACH-000591,-0.07867456950656593
ACH-000593,-0.0544729078394004
ACH-000600,-0.07885548727141868
ACH-000601,-0.15254590338245125
ACH-000605,-0.20713970268795945
ACH-000606,-0.07825833121195952
ACH-000608,-0.12358227486930518
ACH-000614,-0.2773848535283404
ACH-000616,-0.1485330920503741
ACH-000618,-0.09889409377439216
ACH-000619,0.020560275840253387
ACH-000620,-0.18815033547949284
ACH-000621,-0.12081205427878353
ACH-000622,-0.09780373253479764
ACH-000623,-0.17789942331598466
ACH-000624,-0.24590038103534098
ACH-000627,-0.1399535660490286
ACH-000630,-0.09671774449396936
ACH-000631,-0.22040477848902232
ACH-000632,-0.03839558158007739
ACH-000633,-0.10840419744825694
ACH-000637,-0.12931144651747015
ACH-000638,-0.02223313616552613
ACH-000646,-0.057533083765850576
ACH-000647,-0.14216500161928408
ACH-000648,-0.20076376864859333
ACH-000649,-0.16021605717951332
ACH-000651,0.03742962941098309
ACH-000652,-0.1995168134644583
ACH-000653,-0.004688250118185781
ACH-000657,-0.17615943069223505
ACH-000658,0.037713594537862966
ACH-000661,0.047600989721104985
ACH-000662,-0.11745075152008802
ACH-000663,0.04788690901342284
ACH-000665,-0.06488119609265602
ACH-000671,0.05426528183358431
ACH-000672,-0.02988532068029485
ACH-000673,-0.1273217088346818
ACH-000676,-0.05643829409745942
ACH-000677,-0.059461721557804
ACH-000681,-0.07924381346207406
ACH-000683,-0.09431264270614266
ACH-000684,-0.14889746024106928
ACH-000688,0.009759610793519726
ACH-000693,-0.11958516215504406
ACH-000694,-0.08006498148854513
ACH-000695,-0.3619822366260288
ACH-000696,-0.051843280627751315
ACH-000697,0.12633490300814085
ACH-000699,-0.08877210386669904
ACH-000701,-0.07937272552617419
ACH-000706,-0.030036998066348963
ACH-000711,-0.15000174626928653
ACH-000713,-0.059674649616594876
ACH-000714,-0.07926347862234254
ACH-000718,-0.1572793731994686
ACH-000720,-0.16888013792850814
ACH-000721,0.012919455869721402
ACH-000724,-0.05273545481626397
ACH-000725,-0.26323107385129196
ACH-000732,-0.01858479224720579
ACH-000734,-0.10279627237852312
ACH-000735,-0.11536643191239496
ACH-000736,-0.10845688488876797
ACH-000738,-0.06286817601558667
ACH-000746,-0.1138816262324138
ACH-000747,0.04995155479566084
ACH-000748,-0.08933450853156621
ACH-000753,0.008222647242376193
ACH-000756,-0.015613950546259846
ACH-000757,0.07188727780550715
ACH-000758,0.00516677753468105
ACH-000760,-0.12699169855364684
ACH-000762,-0.18196734142840176
ACH-000763,-0.03360571715771892
ACH-000764,-0.13679950777004993
ACH-000765,-0.027995172194340768
ACH-000766,-0.1171610229250277
ACH-000767,-0.19693960226374035
ACH-000768,-0.10881563879600636
ACH-000769,-0.032408861062440404
ACH-000770,-0.17038795927521674
ACH-000771,-0.028664652404747318
ACH-000773,-0.1321773575344625
ACH-000776,-0.09797813663357896
ACH-000777,-0.0765647597760899
ACH-000778,0.014531269819349343
ACH-000781,-0.1299112894568887
ACH-000782,-0.23850451174171666
ACH-000783,-0.2592761228379996
ACH-000784,-0.06257835685496706
ACH-000785,-0.04403188153343387
ACH-000787,-0.04471958862739756
ACH-000788,-0.1341688011805802
ACH-000791,-0.08751411911962427
ACH-000792,-0.08445124024504072
ACH-000794,-0.10487366967827436
ACH-000796,-0.12579608613705373
ACH-000798,-0.15174634284384855
ACH-000799,-0.18729807650679647
ACH-000800,-0.0568080111332612
ACH-000802,-0.15077763524565055
ACH-000804,-0.13407285921243356
ACH-000805,0.01733626698965102
ACH-000809,-0.09840350527921543
ACH-000810,0.0389198742916436
ACH-000811,-0.13378691028022188
ACH-000817,-0.15837361583740106
ACH-000819,-0.07249194007434684
ACH-000820,-0.15063258512372854
ACH-000821,0.03086441306847139
ACH-000822,-0.14026840131965435
ACH-000823,-0.10025459442839207
ACH-000824,-0.13474840843676333
ACH-000827,-0.10385433501545377
ACH-000829,-0.07314172384710549
ACH-000831,-0.06844761465162462
ACH-000832,-0.02591371938450066
ACH-000833,0.03157981294059857
ACH-000834,-0.04057138428002465
ACH-000835,-0.0944629031866049
ACH-000836,-0.14044330669323424
ACH-000837,0.03497882739923672
ACH-000838,-0.09188221794014184
ACH-000839,-0.21830093200204004
ACH-000840,-0.307670460954264
ACH-000841,-0.0659147186631495
ACH-000843,0.14507161123929507
ACH-000846,-0.163118458513716
ACH-000847,0.03654719566704975
ACH-000848,0.04234717319728185
ACH-000849,-0.023368937689360027
ACH-000851,-0.2256123058533487
ACH-000855,-0.09946967187426753
ACH-000856,-0.23763833409856755
ACH-000858,-0.04086732183323807
ACH-000859,-0.0773904539235851
ACH-000861,-0.12419982017860635
ACH-000862,-0.1516159469837554
ACH-000865,-0.16265728907440308
ACH-000866,-0.08765632894754066
ACH-000867,-0.0862719230625497
ACH-000869,-0.08875611136127702
ACH-000872,-0.16138871575626326
ACH-000873,-0.1472409177861483
ACH-000876,-0.222524059137496
ACH-000878,-0.07362853011435093
ACH-000880,-0.1316512049660408
ACH-000881,-0.12239745677499005
ACH-000882,-0.06518995618087291
ACH-000884,-0.10819951147426483
ACH-000885,-0.14049080548134035
ACH-000887,-0.029770194753472125
ACH-000889,-0.029113235333662262
ACH-000896,-0.0959981069846017
ACH-000898,-0.04063032892076778
ACH-000900,-0.17581508808143778
ACH-000901,-0.14586193579033152
ACH-000905,-0.12229852855747432
ACH-000906,-0.10537250550478712
ACH-000907,-0.08657432328780074
ACH-000910,-0.18783681205639186
ACH-000911,-0.1959566844315796
ACH-000912,-0.06181126112201081
ACH-000913,-0.034883536301289354
ACH-000915,-0.03111241234612772
ACH-000916,0.030344156957256608
ACH-000917,0.07180746246969559
ACH-000920,-0.1297859369117252
ACH-000921,-0.16765574994818394
ACH-000924,-0.017924390065641314
ACH-000926,-0.22605169958966065
ACH-000928,-0.2744725654130284
ACH-000929,-0.16333081300489932
ACH-000932,-0.05904224057946516
ACH-000935,-0.1199931500669211
ACH-000936,-0.15671095516809178
ACH-000937,-0.04307707181411995
ACH-000938,-0.11528975752103042
ACH-000939,-0.1023149880505826
ACH-000941,-0.07670093721340088
ACH-000943,-0.07572397460392218
ACH-000946,-0.07717826524420204
ACH-000947,-0.10858810683995436
ACH-000948,-0.018593830305095437
ACH-000950,0.050914961256082976
ACH-000953,-0.08295611223186518
ACH-000954,-0.07515663904162606
ACH-000957,-0.05024575966328355
ACH-000958,-0.21843675227542328
ACH-000960,-0.09089542153677034
ACH-000963,-0.00555090762806987
ACH-000968,-0.10316773604504076
ACH-000969,-0.053328841527800624
ACH-000972,-0.42157443483562224
ACH-000973,-0.09336110142256683
ACH-000974,-0.18307795748329506
ACH-000978,-0.26642585992581425
ACH-000984,-0.11266786553474573
ACH-000986,-0.0652130869865764
ACH-000988,-0.019867235636620538
ACH-000993,-0.19724329036046764
ACH-000994,0.028249318945143057
ACH-000996,-0.06776076704945685
ACH-001001,-0.06985361824143467
ACH-001020,-0.08662903483564167
ACH-001028,-0.07777511081123582
ACH-001031,-0.1440708430152794
ACH-001038,-0.07813415408701962
ACH-001048,-0.061268528738491465
ACH-001050,-0.18787055616376092
ACH-001053,-0.02038405765170996
ACH-001054,-0.16023491092348185
ACH-001061,-0.08084668183715936
ACH-001067,-0.2689633804821486
ACH-001075,-0.27070225017001465
ACH-001096,-0.14143683777662547
ACH-001111,0.0108182869494154
ACH-001119,-0.11332682022277345
ACH-001128,-0.4153653815326637
ACH-001134,-0.07065247076586129
ACH-001151,-0.10733542267855288
ACH-001163,-0.10655690369262248
ACH-001164,-0.09068432457456503
ACH-001183,-0.0782031452377226
ACH-001192,-0.10494118416705576
ACH-001193,-0.05281373699328461
ACH-001196,-0.19495083048012887
ACH-001197,-0.2403844441168982
ACH-001205,-0.2076937190813915
ACH-001211,-0.016959972752696076
ACH-001212,-0.3368541585587645
ACH-001228,-0.01953345440768229
ACH-001232,-0.19087214708640685
ACH-001239,-0.12165733653714585
ACH-001270,-0.04135707304497816
ACH-001274,-0.29494753548994107
ACH-001275,-0.1445524249261912
ACH-001277,-0.13316419095185886
ACH-001278,0.016653165213505062
ACH-001280,-0.19046562496571898
ACH-001283,-0.16516385208213674
ACH-001289,-0.4156068160120305
ACH-001300,-0.07949903962532111
ACH-001301,0.01923223078206502
ACH-001302,0.02360535376994744
ACH-001306,0.03998783422708599
ACH-001318,-0.003956941633882532
ACH-001322,-0.1004404008857505
ACH-001328,-0.17732973536220456
ACH-001332,0.08958962303279877
ACH-001336,0.04430571992253605
ACH-001346,0.010131520728057722
ACH-001353,-0.06601393565542013
ACH-001354,-0.03530950212690166
ACH-001367,-0.2138120459296624
ACH-001368,-0.21558721019162005
ACH-001374,-0.249874069582159
ACH-001377,-0.22186301982067755
ACH-001380,-0.1107244148258162
ACH-001391,-0.08365179632319639
ACH-001408,-0.13226866657509076
ACH-001430,0.07484948530430892
ACH-001431,-0.06656191537016365
ACH-001450,-0.1814052829958666
ACH-001496,-0.049639357638775125
ACH-001500,-0.07012111284325867
ACH-001523,-0.0522305315697701
ACH-001532,-0.10224144162288104
ACH-001550,-0.0337492792130322
ACH-001552,-0.1348981567864408
ACH-001554,-0.21122374360843496
ACH-001654,-0.057242807272191575
ACH-001735,-0.06541353574690212
ACH-001736,0.051246354480991636
ACH-001737,-0.006913419228255874
ACH-001740,-0.1841143851072317
ACH-001745,-0.1931973891944942
ACH-001765,-0.11156565162670254
