,ABCC10 (89845)
ACH-000004,-0.2295470580139232
ACH-000005,-0.05305820032607218
ACH-000007,-0.3533242278538617
ACH-000009,-0.14582400600315165
ACH-000011,-0.23204636671799864
ACH-000012,-0.2695993509499851
ACH-000013,-0.26180010082012395
ACH-000014,-0.2738500873667957
ACH-000015,-0.1861197586855101
ACH-000017,-0.13706811871040675
ACH-000018,-0.2566376863457205
ACH-000019,-0.002616764220084057
ACH-000021,-0.06609095744247685
ACH-000022,0.010368795345839862
ACH-000025,-0.15370269676040474
ACH-000028,-0.15725775212033336
ACH-000030,-0.1418707513134993
ACH-000035,-0.2738820482102172
ACH-000036,-0.026711693262331575
ACH-000037,0.017911570675142305
ACH-000039,-0.13107568147288792
ACH-000040,-0.2656725216749265
ACH-000041,-0.3222931614263225
ACH-000042,-0.15814229209388234
ACH-000045,-0.07864695159937203
ACH-000047,-0.0978728446110571
ACH-000052,-0.04731307837332238
ACH-000053,-0.21412172048781167
ACH-000054,-0.0005799899792041956
ACH-000055,-0.04449957289583355
ACH-000060,-0.3383053385730296
ACH-000067,-0.14203809792001892
ACH-000070,-0.11972601901039548
ACH-000075,-0.18531415009603344
ACH-000078,-0.15137269012958
ACH-000082,-0.21010133411383933
ACH-000085,-0.23053061330202096
ACH-000086,-0.10356824793881116
ACH-000087,0.10125368772313617
ACH-000092,-0.17226871127671572
ACH-000095,-0.07538271191000923
ACH-000097,-0.06643958236864167
ACH-000098,-0.2664989396913073
ACH-000099,-0.0423526629862173
ACH-000108,-0.0893666813240625
ACH-000113,-0.1540873270504086
ACH-000116,-0.14369601293623518
ACH-000118,-0.11364919815079283
ACH-000120,-0.213887078385336
ACH-000123,-0.2944277713596312
ACH-000127,-0.19677934530424876
ACH-000128,-0.1446408671007604
ACH-000132,-0.059209405133101974
ACH-000133,-0.1683067083109198
ACH-000137,-0.20428427026897944
ACH-000138,-0.06820756819816172
ACH-000142,-0.1181480722125697
ACH-000143,-0.2503695258228453
ACH-000146,-0.2177333350634004
ACH-000148,0.007524103332631446
ACH-000150,-0.14960735544567846
ACH-000152,-0.09413592272796396
ACH-000153,-0.05652311833571805
ACH-000159,-0.21702657214398308
ACH-000160,-0.09305366091194356
ACH-000163,-0.16684927524416954
ACH-000167,-0.3297057800030825
ACH-000168,-0.05609160175577649
ACH-000169,-0.227844672503354
ACH-000178,-0.03509546752773448
ACH-000183,-0.1816483856307106
ACH-000188,-0.12790237778546046
ACH-000189,0.02312717712883325
ACH-000190,-0.24700705759921826
ACH-000198,-0.22156321745453053
ACH-000203,-0.2965788408191876
ACH-000204,-0.0008873495652316133
ACH-000206,-0.032749238959937706
ACH-000207,-0.1981099256592596
ACH-000208,-0.1169073185885874
ACH-000210,-0.10973858048428277
ACH-000211,-0.1317446135943546
ACH-000215,-0.1315341948017886
ACH-000221,-0.09600522690435832
ACH-000222,-0.1431983646174074
ACH-000223,-0.17309027555877074
ACH-000226,-0.10061328265157124
ACH-000227,-0.09011333610959217
ACH-000228,-0.4417841551796625
ACH-000231,-0.16818867686042335
ACH-000232,-0.12175504188008855
ACH-000233,-0.14684588143580465
ACH-000234,-0.14604624237846633
ACH-000235,-0.21692675457942012
ACH-000237,-0.12098316723413485
ACH-000238,-0.14513231613113042
ACH-000242,-0.22150707212222395
ACH-000243,-0.0334608023904108
ACH-000244,0.06411838662081558
ACH-000246,-0.11893560848625676
ACH-000248,-0.061942254874809886
ACH-000250,-0.22436785225180872
ACH-000251,-0.08248619822896346
ACH-000252,-0.2050053431226313
ACH-000253,-0.11684891604562375
ACH-000255,-0.3644928907105937
ACH-000256,-0.10628464924095042
ACH-000257,-0.05143526456059497
ACH-000258,0.07837768860056854
ACH-000259,-0.2223188664890985
ACH-000260,-0.13481499119858215
ACH-000261,-0.08690914955149352
ACH-000262,-0.2781049534352588
ACH-000263,0.055914564997286635
ACH-000264,-0.11607434530524892
ACH-000265,-0.16768539163989726
