,GATAD2A (54815)
ACH-000260,-0.2959409964058844
ACH-000261,-0.3425927658851766
ACH-000262,-0.4505408168823342
ACH-000263,-0.3519312041848621
ACH-000264,-0.3615376713908323
ACH-000265,-0.20837756176079994
ACH-000266,-0.183518408311795
ACH-000272,-0.30504375542556306
ACH-000274,-0.29163688281069644
ACH-000277,-0.2710848876228671
ACH-000278,-0.3036642930052705
ACH-000279,-0.16079684385697088
ACH-000280,-0.3936026639074163
ACH-000281,-0.4537375232228249
ACH-000288,-0.025219290916398133
ACH-000291,-0.3970761814992016
ACH-000293,-0.2755315523322767
ACH-000294,-0.2598962176204015
ACH-000295,-0.14243260527291818
ACH-000296,-0.5102849060338311
ACH-000302,-0.3500807426870933
ACH-000304,-0.2292341546138781
ACH-000307,-0.2765470430363501
ACH-000308,-0.2746680684962656
ACH-000310,-0.25338973276645194
ACH-000311,-0.14010313383009212
ACH-000312,-0.2939193974348421
ACH-000315,-0.42454247485940777
ACH-000316,-0.03894642127872866
ACH-000317,-0.3564154123193012
ACH-000318,-0.6003905441190679
ACH-000319,-0.15296338170181048
ACH-000320,-0.24070482995587414
ACH-000322,-0.34164492675559965
ACH-000323,-0.3204038104092287
ACH-000324,-0.1295045033205383
ACH-000329,-0.24517596438219075
ACH-000330,-0.2098307906265529
ACH-000331,-0.19036210312857216
ACH-000332,-0.23119865362608505
ACH-000334,-0.6097823341646689
ACH-000335,-0.3647761805805155
ACH-000336,-0.4013844866222953
ACH-000337,-0.4308806945373185
ACH-000338,-0.2173279978934048
ACH-000339,-0.2448435788430069
ACH-000341,-0.5401467487412885
ACH-000348,-0.3249604028267142
ACH-000350,-0.0899992122284052
ACH-000352,-0.6321032488415654
ACH-000356,-0.241560544930762
ACH-000361,-0.4619793868591405
ACH-000362,-0.4765991493628766
ACH-000363,-0.23260006921781595
ACH-000364,-0.4659014633061802
ACH-000365,-0.048738836951995664
ACH-000366,-0.20338130412167496
ACH-000368,-0.5030245098903228
ACH-000374,-0.4679578405772519
ACH-000375,-0.3420608185629617
ACH-000376,-0.21881959970366727
ACH-000381,-0.056766301709893524
ACH-000383,-0.4095423883017204
ACH-000387,-0.4660894035164755
ACH-000389,-0.3068380280285388
ACH-000390,-0.3293537509758447
ACH-000393,-0.4023397625658759
ACH-000395,-0.3948653987058633
ACH-000396,-0.4500498446380645
ACH-000397,-0.3877815751608569
ACH-000401,-0.57381878106128
ACH-000402,-0.751044544522188
ACH-000403,-0.15820553302182686
ACH-000404,-0.2580705978214472
ACH-000406,-0.17134678318502708
ACH-000407,-0.2715066913657143
ACH-000408,-0.23350607843690036
ACH-000410,-0.4237501604315477
ACH-000411,-0.39181050679691576
ACH-000414,-0.2420271444429364
ACH-000415,-0.3785628084302582
ACH-000416,-0.2811659665901191
ACH-000420,-0.360665850577904
ACH-000421,-0.2854492598869184
ACH-000424,-0.2717875171623592
ACH-000425,-0.521729372557975
ACH-000426,-0.5975960479130988
ACH-000427,-0.38728550399732586
ACH-000433,-0.6253042987968216
ACH-000435,0.05033435841311374
ACH-000436,-0.2841134387231836
ACH-000444,-0.3777536142288907
ACH-000445,-0.5266742335867154
ACH-000448,-0.20957375873826675
ACH-000450,-0.18386267795632774
ACH-000452,-0.40153584946543935
ACH-000454,-0.3903779951274953
ACH-000458,-0.42199913353923457
ACH-000459,-0.533137798259439
ACH-000460,-0.18256018715537994
ACH-000461,-0.5614021395751874
ACH-000463,-0.3482571511836783
ACH-000464,-0.4428452886962636
ACH-000466,-0.5686184515323369
ACH-000467,-0.4489834620215218
ACH-000468,-0.44163424607645774
ACH-000469,-0.39604489955270095
ACH-000470,-0.3908591626840488
ACH-000471,-0.043821122355399984
ACH-000472,-0.23737716732396816
ACH-000473,-0.2253022165034039
ACH-000475,-0.21227357972465608
ACH-000476,-0.2533206615470916
ACH-000477,-0.20826921894166298
ACH-000479,-0.2944057436361018
ACH-000480,-0.4116348296480867
ACH-000481,-0.20225159765069955
ACH-000483,-0.3768414944194213
ACH-000484,-0.3143617004360709
ACH-000485,-0.4524002128762946
ACH-000486,-0.11857230212855885
ACH-000487,-0.7171181341347792
ACH-000488,-0.061211166875129765
ACH-000490,-0.5871823617032251
ACH-000491,-0.4973266313772028
ACH-000495,-0.5861320658657844
ACH-000496,-0.13467167512709455
ACH-000499,-0.3416518843357227
ACH-000500,0.19682926875682008
ACH-000502,-0.3849116708611536
ACH-000503,-0.3249616355569384
ACH-000505,-0.3086451756708169
ACH-000507,-0.3559035197607247
ACH-000510,-0.34717386521929977
ACH-000511,-0.2485012036814303
ACH-000512,-0.3669943568521571
ACH-000516,-0.2504084747771012
ACH-000517,-0.18757635996802072
ACH-000518,-0.1831337655922776
ACH-000520,-0.5112639417640253
ACH-000521,-0.2817557664072736
ACH-000522,-0.5118627237046508
ACH-000524,-0.24206731247343755
ACH-000527,-0.2745718269273893
ACH-000528,-0.3061374697213204
ACH-000537,-0.3629346310154035
ACH-000541,-0.33225512371025834
ACH-000542,-0.2787461977524295
ACH-000544,-0.0877516315868263
ACH-000545,-0.4442528861909668
ACH-000547,-0.5899841207927404
ACH-000548,-0.4154739600912247
ACH-000549,-0.5048635844719805
ACH-000550,-0.11007109952735232
ACH-000552,-0.6500286857332083
ACH-000556,-0.39054127928259497
ACH-000557,-0.15630133749608915
ACH-000569,-0.2443656379593621
ACH-000570,-0.2564961152515797
ACH-000571,-0.25238304280414525
ACH-000573,-0.2294493695694889
ACH-000576,-0.018546621610485512
ACH-000579,-0.034766916503682944
ACH-000580,-0.3969117818540046
ACH-000584,-0.4299925446812264
ACH-000585,-0.3686025863247968
ACH-000588,-0.12632801024041138
ACH-000589,-0.3345149470384139
ACH-000591,-0.3576393342678835
ACH-000593,-0.3662821196147744
ACH-000600,-0.38884020137119385
ACH-000601,-0.5616195251977821
ACH-000605,-0.33166686666111805
ACH-000606,-0.19005460517131467
ACH-000608,-0.31124494862104074
ACH-000614,-0.4290119496126747
ACH-000616,-0.5607593548731299
ACH-000618,-0.3346678831405998
ACH-000619,-0.3068137180209893
ACH-000620,-0.6382121396147274
ACH-000621,-0.3491763718167604
ACH-000622,-0.19765545941773
ACH-000623,-0.2961869693333333
ACH-000624,-0.2348989968550811
ACH-000627,-0.3852613490273456
ACH-000630,-0.4739313744575533
ACH-000631,-0.8594071136982973
ACH-000632,-0.3708729141593721
ACH-000633,-0.6285557067148277
ACH-000637,-0.20730427552484132
ACH-000638,-0.15012199328481873
ACH-000646,-0.16972113404595754
ACH-000647,-0.18010471757886598
ACH-000648,-0.2441935317909811
ACH-000649,-0.3436433833942604
ACH-000651,-0.24882042047241645
ACH-000652,-0.5297808011982148
ACH-000653,-0.2972253315846368
ACH-000657,-0.2941805596917773
ACH-000658,-0.211294534151883
ACH-000661,-0.1643490965506307
ACH-000662,-0.5036540884884709
ACH-000663,-0.3844833388736209
ACH-000665,-0.3810297619155346
ACH-000671,-0.7192146497846806
ACH-000672,0.05188973420917506
ACH-000673,-0.5191975161063337
ACH-000676,-0.2062939587083071
ACH-000677,-0.3614376650989651
ACH-000681,-0.5026986486957232
ACH-000683,-0.30015734994844145
ACH-000684,-0.6315591192613259
ACH-000688,-0.32318059460561943
ACH-000693,-0.32997278650026585
ACH-000694,-0.17539214325900834
ACH-000695,-0.2615053422267359
ACH-000696,-0.4400686918569154
ACH-000697,-0.06944782753180226
ACH-000699,-0.2176292607093336
ACH-000701,-0.2431229551716877
ACH-000706,-0.3158958655482449
ACH-000711,-0.2564044274474423
ACH-000713,-0.4537520847001164
ACH-000714,-0.13141190594429256
ACH-000718,-0.2685124985079416
ACH-000720,-0.2523069739158028
ACH-000721,-0.31120007843593545
ACH-000724,-0.2590983281187003
ACH-000725,-0.5687283027393082
ACH-000732,-0.64395690210391
ACH-000734,-0.5586593738978305
ACH-000735,-0.24666507056217596
ACH-000736,-0.24446626571460325
ACH-000738,-0.28863286092865226
ACH-000746,-0.3183049719500094
ACH-000747,-0.4493887054471076
ACH-000748,-0.4197737667058963
ACH-000753,-0.3865798106605232
ACH-000756,-0.29274537535135176
ACH-000757,-0.5238807430343041
ACH-000758,-0.4745481911337259
ACH-000760,-0.3379003247427423
ACH-000762,-0.4582112264841995
ACH-000763,-0.31460446613394033
ACH-000764,-0.695769160447791
ACH-000765,-0.3761775464026564
ACH-000766,-0.4491273510355874
ACH-000767,-0.2699430237853887
ACH-000768,-0.30311279311014233
ACH-000769,-0.1868799245113381
ACH-000770,-0.3935958781628923
ACH-000771,-0.3763255009741988
ACH-000773,-0.3476189164942398
ACH-000776,-0.3799419485968372
ACH-000777,-0.3450482184423436
ACH-000778,-0.27912589559440704
ACH-000781,-0.28853233183076915
ACH-000782,0.0076808020106895435
ACH-000783,-0.26787251272775225
ACH-000784,-0.2262474873798041
ACH-000785,-0.2202938626605884
ACH-000787,-0.2483992611804961
ACH-000788,-0.27368760643828205
ACH-000791,-0.4062954650877922
ACH-000792,-0.4500869350643726
ACH-000794,-0.43349149525952
ACH-000796,-0.3376374152215413
ACH-000798,-0.15117580856017968
ACH-000799,-0.5987180201602889
ACH-000800,0.012186531662870757
ACH-000802,-0.4035572196465309
ACH-000804,-0.3051285695639374
ACH-000805,-0.6188397932063036
ACH-000809,-0.3172220793561657
ACH-000810,-0.4334211737053913
ACH-000811,-0.1933399114681396
ACH-000817,-0.37175676125328205
ACH-000819,-0.414700681379744
ACH-000820,-0.2299827527795283
ACH-000821,-0.2582058283569469
ACH-000822,-0.21783979066138176
ACH-000823,-0.5531052009732572
ACH-000824,-0.17570028584589806
ACH-000827,-0.4517829508298599
ACH-000829,-0.2764774144009589
ACH-000831,-0.3433576151077784
ACH-000832,-0.4784482865342169
ACH-000833,-0.4626706864594598
ACH-000834,-0.36534862027711057
ACH-000835,-0.07792152195722217
ACH-000836,-0.17904188029204932
ACH-000837,-0.29504253216025994
ACH-000838,-0.11320733316109438
ACH-000839,-0.2743215012020108
ACH-000840,-0.4314783896920439
ACH-000841,-0.3891137564939194
ACH-000843,-0.2994357956211746
ACH-000846,-0.4820901538888908
ACH-000847,-0.18418781472739434
ACH-000848,-0.27469135171107434
ACH-000849,-0.1800116000909788
ACH-000851,-0.4100808597816322
ACH-000855,-0.1676124595816836
ACH-000856,-0.3124866804621074
ACH-000858,-0.4327063779172761
ACH-000859,-0.5810927603848804
ACH-000861,-0.2779794258713199
ACH-000862,-0.35079219545845186
ACH-000865,-0.2611259798337056
ACH-000866,-0.15806875538845985
ACH-000867,-0.3101150094871974
ACH-000869,-0.4073803984051426
ACH-000872,-0.26171486291532864
ACH-000873,-0.023055607510339655
ACH-000876,-0.4637821126794508
ACH-000878,-0.6163571708236988
ACH-000880,-0.18007964643307264
ACH-000881,-0.4236668088193229
ACH-000882,-0.3296509401589601
ACH-000884,-0.21942711379216456
ACH-000885,-0.37000867837810814
ACH-000887,-0.36902003850359305
ACH-000889,-0.22560639040176245
ACH-000896,-0.4589660237243287
ACH-000898,-0.3897377018138319
ACH-000900,-0.4462831745420031
ACH-000901,-0.07713305755474321
ACH-000905,-0.3337623049806306
ACH-000906,-0.18725392378873665
ACH-000907,-0.28180809031277504
ACH-000910,-0.17043530848367416
ACH-000911,-0.35813440003984703
ACH-000912,-0.3356514433208473
ACH-000913,-0.4581124622090181
ACH-000915,-0.23615539774063546
ACH-000916,0.13452295901673492
ACH-000917,-0.4633971589018373
ACH-000920,-0.5921214533691059
ACH-000921,-0.3337927983136147
ACH-000924,-0.17852350308731152
ACH-000926,-0.3971067413627832
ACH-000928,-0.4470434338276468
ACH-000929,-0.3389610745009692
ACH-000932,-0.549114421126461
ACH-000935,-0.4396371889506838
ACH-000936,-0.4848387212900988
ACH-000937,-0.35254243314430816
ACH-000938,-0.2869080286951129
ACH-000939,-0.3024453785929884
ACH-000941,-0.5174090515354016
ACH-000943,-0.2328461524320567
ACH-000946,-0.4216254399697733
ACH-000947,-0.25002787345877764
ACH-000948,-0.4974136272342807
ACH-000950,-0.675207586425869
ACH-000953,-0.3504694731926576
ACH-000954,-0.17744836461988406
ACH-000957,-0.4374619975572801
ACH-000958,-0.3465926030459096
ACH-000960,-0.3853032936056957
ACH-000963,-0.181419242149454
ACH-000968,-0.7950752912438563
ACH-000969,-0.2991585341385679
ACH-000972,-0.4359575876614081
ACH-000973,-0.28972773361586857
ACH-000974,-0.21954150414224868
ACH-000978,-0.20179422970092967
ACH-000984,-0.4122684929911421
ACH-000986,-0.23345895799676075
ACH-000988,-0.5368128014252246
ACH-000993,-0.3410704893844045
ACH-000994,-0.4985703247531758
ACH-000996,-0.31479534723366903
ACH-001001,-0.2080605210686846
ACH-001020,-0.18009718815053982
ACH-001028,-0.5713130340798133
ACH-001031,-0.3290608338036409
ACH-001038,-0.3363336045707565
ACH-001048,-0.42096324344058017
ACH-001050,-0.7967003210081564
ACH-001053,-0.3768354163108213
ACH-001054,-0.5472683948241561
ACH-001061,-0.2979812458359385
ACH-001067,-0.679142471077355
ACH-001075,-0.3417479211173201
ACH-001096,-0.5302626643053419
ACH-001111,-0.223456725372848
ACH-001119,-0.3540076218978939
ACH-001128,0.13302385035231196
ACH-001134,-0.7642634363501885
ACH-001151,-0.41062692402933065
ACH-001163,-0.2218380729619129
ACH-001164,-0.5915262109294847
ACH-001183,-0.3421593376699942
ACH-001192,-0.22040189160675774
ACH-001193,-0.14786076385242405
ACH-001196,-0.25814526119720466
ACH-001197,-0.406723159179084
ACH-001205,-0.22484605239377906
ACH-001211,-0.2150206770628704
ACH-001212,-0.4606143536763049
ACH-001228,-0.5021085387340746
ACH-001232,-0.2548804255526641
ACH-001239,-0.4379531353776803
ACH-001270,-0.2803049582759262
ACH-001274,-0.7356627783399277
ACH-001275,-0.3762980651992657
ACH-001277,-0.36123051075807416
ACH-001278,-0.3104958779375122
ACH-001280,-0.28256040109661
ACH-001283,-0.20702919870751815
ACH-001289,-0.3655447385346042
ACH-001300,-0.3356611194420395
ACH-001301,-0.2581047780493955
ACH-001302,-0.29699716643230994
ACH-001306,-0.4304416224124039
ACH-001318,-0.3918419663250455
ACH-001322,-0.4857041787271314
ACH-001328,-0.42395939969382346
ACH-001332,-0.2959777095968363
ACH-001336,-0.2603661372215648
ACH-001346,-0.32243771768999885
ACH-001353,-0.034845898052419035
ACH-001354,-0.33152085241889023
ACH-001367,-0.5740252940431934
ACH-001368,-0.3780476902234475
ACH-001374,-0.7882374315955645
ACH-001377,-0.3715895348977149
ACH-001380,-0.3585324957424874
ACH-001391,-0.4089123277559947
ACH-001408,-0.2957676142859301
ACH-001430,-0.26382820379369953
ACH-001431,-0.38087604150492455
ACH-001450,0.5204670579915115
ACH-001496,-0.1515298117281516
ACH-001500,-0.3094872077706246
ACH-001523,-0.19545589306619096
ACH-001532,-0.5810761519132907
ACH-001550,0.0008089265461219665
ACH-001552,-0.20512211935814392
ACH-001554,-0.4245044766608516
ACH-001654,-0.4092711104472784
ACH-001735,-0.3993277861073665
ACH-001736,-0.568954265744606
ACH-001737,0.02244640729298711
ACH-001740,-0.6451211373178339
ACH-001745,-0.4152231984543359
ACH-001765,-0.5601261628515899
