,PIGS (94005)
ACH-000206,-0.0060373688496560786
ACH-000207,-0.3587988453597837
ACH-000208,-0.520237500881091
ACH-000210,-0.25175595844782994
ACH-000211,-0.2685533588538743
ACH-000215,-0.1979120481391088
ACH-000221,-0.3683488403286945
ACH-000222,-0.3716551302554898
ACH-000223,-0.3443944864464066
ACH-000226,-0.3081853189430068
ACH-000227,-0.2794810950553541
ACH-000228,-0.2454298711874807
ACH-000231,-0.17688387723526394
ACH-000232,-0.28284204996886875
ACH-000233,-0.19623470927386574
ACH-000234,-0.5339385184176298
ACH-000235,-0.28375610283833325
ACH-000237,-0.1888544750204509
ACH-000238,-0.34805411221643384
ACH-000242,-0.013838346755711786
ACH-000243,-0.2590269842106317
ACH-000244,-0.3990202628100104
ACH-000246,-0.1931290971250778
ACH-000248,-0.573072041695758
ACH-000250,-0.22346858596450656
ACH-000251,-0.11014759124895264
ACH-000252,-0.28446954861764884
ACH-000253,-0.2647340612219173
ACH-000255,-0.3891525557016043
ACH-000256,-0.2778886480840004
ACH-000257,-0.03032760092177751
ACH-000258,-0.16663441869689796
ACH-000259,-0.3067745562883548
ACH-000260,-0.09219504212849564
ACH-000261,-0.3242136460018368
ACH-000262,-0.26374871957157536
ACH-000263,-0.15656651330190044
ACH-000264,-0.1839662932271772
ACH-000265,-0.4048258337616901
ACH-000266,-0.2757367592037363
ACH-000272,-0.3643688680442222
ACH-000274,-0.3398477456602199
ACH-000277,-0.4144882903326497
ACH-000278,-0.2576401759762718
ACH-000279,-0.1479413982141718
ACH-000280,-0.4288537996748756
ACH-000281,-0.1179799340503524
ACH-000288,-0.4443217507019937
ACH-000291,-0.3569080067874634
ACH-000293,-0.2353813549922955
ACH-000294,-0.2953250168780289
ACH-000295,-0.2917894992292661
ACH-000296,-0.4366635285853999
ACH-000302,-0.3707975374936984
ACH-000304,-0.10420002846841753
ACH-000307,-0.3054808715340469
ACH-000308,-0.306632595890146
ACH-000310,-0.0986819637981436
ACH-000311,-0.4896862419978003
ACH-000312,-0.29531256305249004
ACH-000315,-0.10796003139926214
ACH-000316,-0.5344174201578724
ACH-000317,-0.30402662147526943
ACH-000318,-0.2269139520204956
ACH-000319,-0.23308453661966744
ACH-000320,-0.21478422863052626
ACH-000322,-0.3870182497726666
ACH-000323,-0.26729180124819696
ACH-000324,-0.3056015009707269
ACH-000329,-0.23000220428538545
ACH-000330,-0.4095255025620134
ACH-000331,-0.4476842355367847
ACH-000332,-0.17334276763801973
ACH-000334,-0.15568610456828255
ACH-000335,-0.158212885999137
ACH-000336,-0.2140118607161484
ACH-000337,-0.4290230441149929
ACH-000338,-0.6844884767061531
ACH-000339,-0.4607446871850701
ACH-000341,-0.2998937735249389
ACH-000348,-0.30432356503451885
ACH-000350,-0.3235161239984154
ACH-000352,-0.2298977892270915
ACH-000356,-0.5083108943207504
ACH-000361,-0.3706049776455381
ACH-000362,-0.030853592484970375
ACH-000363,-0.2393382859536756
ACH-000364,-0.4163391092600842
ACH-000365,-0.24137422101172454
ACH-000366,-0.22604455173889404
ACH-000368,-0.07580148500694572
ACH-000374,-0.3490092964431235
ACH-000375,-0.5018620562564542
ACH-000376,-0.11586963320017718
ACH-000381,-0.3288704737109181
ACH-000383,-0.3367920231158719
ACH-000387,-0.13477875461240751
ACH-000389,-0.4000594654889221
ACH-000390,-0.3419918940812025
ACH-000393,-0.2346441992710731
ACH-000395,-0.19941434774939848
ACH-000396,-0.4553121147963731
ACH-000397,-0.2567599517387177
ACH-000401,-0.12945364319401556
ACH-000402,-0.3921213484900729
ACH-000403,-0.3682382225870589
ACH-000404,-0.2156435681170498
ACH-000406,-0.2170052958984868
ACH-000407,-0.10303376224599302
ACH-000408,-0.4076932463128331
ACH-000410,-0.27616696075718805
ACH-000411,-0.23413440529450635
ACH-000414,-0.4610677828735725
ACH-000415,-0.5013734590548908
ACH-000416,-0.3589566703093968
ACH-000420,-0.38412147435339816
ACH-000421,-0.34980866980855196
ACH-000424,-0.4087983630199861
ACH-000425,-0.1615613652656967
ACH-000426,-0.24311775744405825
ACH-000427,-0.4017390241030353
ACH-000433,-0.5450459177375166
ACH-000435,-0.3650410192548963
ACH-000436,-0.09114754457487002
ACH-000444,-0.1120323234615927
ACH-000445,-0.34469721415895865
ACH-000448,-0.3716573179900808
ACH-000450,-0.251419477653876
ACH-000452,-0.24800049181235506
ACH-000454,0.019482834230211944
ACH-000458,-0.3849407879042794
ACH-000459,-0.388121361640581
ACH-000460,-0.2318341533908272
ACH-000461,-0.27077274443189475
ACH-000463,-0.3499033624837638
ACH-000464,0.003457220059366848
ACH-000466,-0.5306267157600346
ACH-000467,-0.3459980374432122
ACH-000468,-0.3068677712631701
ACH-000469,-0.06210368008018611
ACH-000470,-0.3554544028189317
ACH-000471,-0.4334760210246537
ACH-000472,-0.19058837159572
ACH-000473,-0.4545109880003572
ACH-000475,-0.4131744978475127
ACH-000476,-0.3596322233733464
ACH-000477,-0.20725434620594566
ACH-000479,-0.3138824593063396
ACH-000480,-0.23241509949871395
ACH-000481,-0.3745455930854106
ACH-000483,-0.2698490417653686
ACH-000484,-0.2780307672896008
ACH-000485,-0.19468389731765806
ACH-000486,-0.34224994562086114
ACH-000487,-0.12337962560286328
ACH-000488,-0.10610878937568934
ACH-000490,-0.21552546170572373
ACH-000491,-0.5386160983413556
ACH-000495,-0.3248823530098137
ACH-000496,-0.2929127666846256
ACH-000499,-0.2438034863555614
ACH-000500,-0.5094567574329432
ACH-000502,-0.4234588321899345
ACH-000503,0.05310757057423718
ACH-000505,-0.10594870376118744
ACH-000507,-0.2993746483610681
ACH-000510,-0.252849382403959
ACH-000511,-0.1703426461448211
ACH-000512,-0.3099910426640244
ACH-000516,-0.34242131552895755
ACH-000517,-0.2569433403299245
ACH-000518,-0.4641979484807276
ACH-000520,-0.3037307525336126
ACH-000521,-0.43587327004405785
ACH-000522,-0.30958788912450785
ACH-000524,-0.334676626087782
ACH-000527,-0.3813738824021175
ACH-000528,-0.3005275904877967
ACH-000537,-0.3995435591581882
ACH-000541,-0.07006852267258677
ACH-000542,-0.30782125277533506
ACH-000544,-0.21003880369929145
ACH-000545,-0.2658589333970329
ACH-000547,-0.6063996193063079
ACH-000548,-0.2793556160979894
ACH-000549,-0.3726272049102996
ACH-000550,-0.17701472351137526
ACH-000552,-0.5257062225321603
ACH-000556,-0.20090313974604665
ACH-000557,-0.16294822150333899
ACH-000569,-0.5523141032253494
ACH-000570,-0.6224090902279951
ACH-000571,-0.2610326535546651
ACH-000573,-0.1403524848892075
ACH-000576,-0.03965130859040624
ACH-000579,-0.28928702106585946
ACH-000580,-0.16780479771851733
ACH-000584,-0.2072683810042988
ACH-000585,-0.19507313841483925
ACH-000588,-0.3850063426603084
ACH-000589,-0.19864760963032269
ACH-000591,-0.17973910862442133
ACH-000593,-0.4550026960391487
ACH-000600,-0.420243699521195
ACH-000601,-0.2099357281322656
ACH-000605,-0.10468063571947027
ACH-000606,-0.2331701596987313
ACH-000608,-0.4096306827963556
ACH-000614,-0.015142855518909816
ACH-000616,-0.16546816638125073
ACH-000618,-0.3051504204369979
ACH-000619,-0.37909720168872907
ACH-000620,-0.5202430530659703
ACH-000621,-0.24945808971153935
ACH-000622,-0.3924365325873118
ACH-000623,-0.2812379375650417
ACH-000624,-0.1191415199827905
ACH-000627,-0.1792163749842762
ACH-000630,-0.38399742071999615
ACH-000631,-0.07578193341941626
ACH-000632,-0.4037604135488096
ACH-000633,-0.3449805435341497
ACH-000637,-0.2055652187431389
ACH-000638,-0.044931805746111116
ACH-000646,-0.25061627420470195
ACH-000647,-0.4919903831821187
ACH-000648,-0.3144060968069035
ACH-000649,-0.3044213052263093
ACH-000651,-0.14920184884253462
ACH-000652,-0.3237449042332983
ACH-000653,-0.13256235876709888
ACH-000657,-0.3233000104610167
ACH-000658,-0.3012389724241106
ACH-000661,-0.3632218509989419
ACH-000662,0.05461096631035032
ACH-000663,-0.4183699383099595
ACH-000665,-0.11248216240517847
ACH-000671,-0.4600673573918272
ACH-000672,-0.09570130373946123
ACH-000673,-0.3002323824130405
ACH-000676,-0.062336265866225614
ACH-000677,-0.2877726404475197
ACH-000681,-0.43822260225325455
ACH-000683,-0.2976297567715209
ACH-000684,-0.3221857524281427
ACH-000688,-0.2232312857764576
ACH-000693,-0.18789812185192176
ACH-000694,-0.16929461351181765
ACH-000695,-0.26505291034774897
ACH-000696,-0.2659664620413178
ACH-000697,-0.34933345284822737
ACH-000699,-0.2250007409190292
ACH-000701,-0.21468140344590575
ACH-000706,-0.4269656029570772
ACH-000711,-0.26631416662873497
ACH-000713,-0.2395706733870301
ACH-000714,-0.22016009537181427
ACH-000718,-0.19322194553956631
ACH-000720,-0.27831332877800274
ACH-000721,-0.18275797376076028
ACH-000724,-0.3841636839835768
ACH-000725,-0.3211302736910981
ACH-000732,-0.4886440259254249
ACH-000734,-0.22274839517437528
ACH-000735,-0.164400566052692
ACH-000736,-0.2716621967860908
ACH-000738,-0.19817635142181694
ACH-000746,-0.07444995895176973
ACH-000747,-0.389787389273228
ACH-000748,-0.1928471636249364
ACH-000753,-0.2952653493049035
ACH-000756,-0.3288235902690261
ACH-000757,-0.15451526858460946
ACH-000758,-0.26320874256307425
ACH-000760,-0.2091085882660199
ACH-000762,-0.4050684739642609
ACH-000763,-0.12780788140605462
ACH-000764,-0.3044055615613369
ACH-000765,-0.1120329792535451
ACH-000766,-0.34523358014054845
ACH-000767,-0.2706238979357091
ACH-000768,-0.13508768703324867
ACH-000769,-0.2865263386994243
ACH-000770,-0.16005243626784876
ACH-000771,-0.5800850447874831
ACH-000773,-0.3605039055544118
ACH-000776,-0.3474412529730783
ACH-000777,-0.32459608048885913
ACH-000778,-0.34499932964974145
ACH-000781,-0.3661600675610048
ACH-000782,-0.11500635224635734
ACH-000783,-0.07875182799666855
ACH-000784,-0.26320001704387785
ACH-000785,-0.180650635790604
ACH-000787,-0.12080830659734698
ACH-000788,-0.16533529942629782
ACH-000791,-0.2589153693312177
ACH-000792,-0.3160641903819297
ACH-000794,-0.26818436276352225
ACH-000796,-0.2763947858479344
ACH-000798,-0.34188195299174073
ACH-000799,-0.2712621995700962
ACH-000800,-0.32052289764912856
ACH-000802,-0.28394013217740044
ACH-000804,-0.175543103994008
ACH-000805,-0.1986007332012668
ACH-000809,-0.3700167495676335
ACH-000810,-0.223508738997296
ACH-000811,-0.3572365134854452
ACH-000817,-0.24994282540361354
ACH-000819,0.024009316901262196
ACH-000820,0.1822951212670976
ACH-000821,-0.2532130625822487
ACH-000822,-0.3377449824146929
ACH-000823,-0.6753120917950871
ACH-000824,-0.3389892830973416
ACH-000827,-0.16372353274297866
ACH-000829,-0.2104142029969938
ACH-000831,-0.3208260164564377
ACH-000832,-0.3472493206955524
ACH-000833,-0.1569979021432481
ACH-000834,-0.5587507587504711
ACH-000835,-0.17182058202136746
ACH-000836,-0.2372741629774346
ACH-000837,-0.3120861474278952
ACH-000838,-0.4430282284330539
ACH-000839,-0.25561815820405565
ACH-000840,-0.5468498862042773
ACH-000841,-0.30762842071605234
ACH-000843,-0.1813800756759416
ACH-000846,-0.27987010524768285
ACH-000847,-0.4340496276794945
ACH-000848,-0.13007150606752266
ACH-000849,-0.29826969454992264
ACH-000851,-0.10003471435428922
ACH-000855,-0.2307796551525569
ACH-000856,-0.5053165159258315
ACH-000858,-0.08535344274927001
ACH-000859,-0.5886845213899083
ACH-000861,-0.1784278435926539
ACH-000862,-0.21221496574109575
ACH-000865,-0.2712138143368615
ACH-000866,-0.38498866066059023
ACH-000867,-0.3259650380835122
ACH-000869,-0.4183714793835607
ACH-000872,-0.2843708325250351
ACH-000873,-0.07914524559189147
ACH-000876,-0.2820122195860719
ACH-000878,0.020151618690650776
ACH-000880,-0.7279887346686164
ACH-000881,-0.12515641899608573
ACH-000882,-0.205546782228634
ACH-000884,-0.20943291472032347
ACH-000885,-0.566903364043302
ACH-000887,-0.5751416544819821
ACH-000889,-0.2101597096097445
ACH-000896,-0.2289101028078698
ACH-000898,-0.1669399600069672
ACH-000900,-0.4889338736194838
ACH-000901,-0.3780689971638244
ACH-000905,-0.1890680416986043
ACH-000906,-0.19423759209629693
ACH-000907,-0.43501782387975657
ACH-000910,-0.21258987541484475
ACH-000911,-0.24077154459736966
ACH-000912,-0.1427562369521805
ACH-000913,-0.2576329768109639
ACH-000915,-0.27423934663092675
ACH-000916,-0.2419369262809383
ACH-000917,-0.34654548992111994
ACH-000920,-0.4633918561906257
ACH-000921,-0.21447738115616014
ACH-000924,-0.3030503194140716
ACH-000926,-0.2823199048126274
ACH-000928,-0.4600500018419834
ACH-000929,-0.500383570677044
ACH-000932,-0.2336623017364909
ACH-000935,-0.4135888463634264
ACH-000936,-0.09553959519382843
ACH-000937,-0.23708607096975096
ACH-000938,-0.16125977668242192
ACH-000939,-0.3849121319474387
ACH-000941,-0.2537456728499381
ACH-000943,-0.4794198091413803
ACH-000946,-0.3586672299770993
ACH-000947,-0.1366589171246889
ACH-000948,-0.2812263383781547
ACH-000950,-0.3960580460782224
ACH-000953,-0.3096831621113933
ACH-000954,-0.26918318493736576
ACH-000957,-0.019334738342306236
ACH-000958,-0.4962675309130432
ACH-000960,-0.2128934279081272
ACH-000963,-0.5559555581322047
ACH-000968,-0.18612713189612787
ACH-000969,-0.31118451271676584
ACH-000972,0.2440267681027367
ACH-000973,-0.12871452401155895
ACH-000974,-0.6306735315957708
ACH-000978,-0.07080153771184601
ACH-000984,-0.31389192546901645
ACH-000986,-0.30262787185526263
ACH-000988,-0.2521207278980082
ACH-000993,-0.38323182927250027
ACH-000994,-0.4444286544727873
ACH-000996,-0.3178938467381273
ACH-001001,-0.1191986227344556
ACH-001020,-0.17002676262553146
ACH-001028,-0.24666805141709044
ACH-001031,-0.27347789107560905
ACH-001038,-0.2602528750759478
ACH-001048,-0.31385840914523266
ACH-001050,-0.4699208343321564
ACH-001053,-0.19180989009467125
ACH-001054,-0.2729485706843475
ACH-001061,-0.3505196914914409
ACH-001067,-0.3048218944995266
ACH-001075,-0.2599884104070657
ACH-001096,-0.1938993904844559
ACH-001111,-0.4808316198055478
ACH-001119,-0.4816344789219672
ACH-001128,-0.3619044231465244
ACH-001134,-0.2066443998800364
ACH-001151,-0.34127755562200723
ACH-001163,-0.5217397021661223
ACH-001164,-0.18288732259609716
ACH-001183,-0.43746966448376384
ACH-001192,-0.11414767309091645
ACH-001193,-0.09512323812896888
ACH-001196,-0.4340762902864752
ACH-001197,-0.4767626778382575
ACH-001205,-0.3805374753732816
ACH-001211,-0.33273579980784146
ACH-001212,-0.2518614486946276
ACH-001228,-0.4345752224537045
ACH-001232,-0.21951799387718415
ACH-001239,-0.25035387817688
ACH-001270,-0.1450475263576571
ACH-001274,-0.3200700256070405
ACH-001275,-0.5012204958188852
ACH-001277,-0.4874504574994836
ACH-001278,-0.4261266761176512
ACH-001280,-0.3740519935617396
ACH-001283,-0.14544177920704085
ACH-001289,-0.1284291269471219
ACH-001300,-0.2431419259174103
ACH-001301,-0.015128458467089115
ACH-001302,-0.1896969753123378
ACH-001306,-0.13343185459683193
ACH-001318,-0.32200505653283257
ACH-001322,-0.32211784860413945
ACH-001328,-0.3145325319557106
ACH-001332,-0.5645337452698402
ACH-001336,0.011727120936580493
ACH-001346,-0.3045106805346273
ACH-001353,-0.43582725575131603
ACH-001354,-0.4319671224447012
ACH-001367,-0.27753734458466217
ACH-001368,-0.5242832844383793
ACH-001374,-0.1607802433633454
ACH-001377,-0.12771867823764224
ACH-001380,-0.1837663907428548
ACH-001391,-0.2781867708367918
ACH-001408,-0.5486670970420441
ACH-001430,-0.2773729438521125
ACH-001431,-0.2952663877263112
ACH-001450,-0.25863653177120194
ACH-001496,-0.21223699913897764
ACH-001500,-0.4586238130978948
ACH-001523,-0.3809584636997932
ACH-001532,-0.1579326084329907
ACH-001550,-0.2522185767677301
ACH-001552,-0.20844293824319932
ACH-001554,-0.1469519362510851
ACH-001654,-0.2257474351192324
ACH-001735,-0.2958511853289903
ACH-001736,-0.21210256065450955
ACH-001737,-0.3551448238585589
ACH-001740,-0.07967885242284505
ACH-001745,-0.04293709530320895
ACH-001765,-0.3005465528914766
