,RUNX1T1 (862)
ACH-000004,-0.30952023414727936
ACH-000005,0.07557911978195933
ACH-000007,-0.11763545521379262
ACH-000009,0.048114848046650616
ACH-000011,-0.034364649040246595
ACH-000012,-0.05044725015545573
ACH-000013,-0.07911346958934334
ACH-000014,-0.055989239919907736
ACH-000015,-0.05110162147262254
ACH-000017,-0.06650135555469022
ACH-000018,-0.02611142047772223
ACH-000019,-0.1104084038423016
ACH-000021,-0.037712647453112376
ACH-000022,-0.1858727392886451
ACH-000025,-0.08967514605227872
ACH-000028,-0.10263847145083503
ACH-000030,-0.1022185388985087
ACH-000035,0.03520069825247785
ACH-000036,-0.1266939993180388
ACH-000037,-0.0720213601389549
ACH-000039,-0.08561612591875889
ACH-000040,-0.10766701164467976
ACH-000041,-0.040450006553508416
ACH-000042,-0.0402234584297541
ACH-000045,-0.08444312839561273
ACH-000047,-0.08146223016272931
ACH-000052,-0.02456069430824337
ACH-000053,-0.08104887950599574
ACH-000054,-0.09630721497238258
ACH-000055,-0.10505773851704174
ACH-000060,-0.12578011849978352
ACH-000067,0.037390500723701
ACH-000070,-0.011471967971305442
ACH-000075,0.12685125250985782
ACH-000078,-0.15012625474337446
ACH-000082,-0.020147419139991744
ACH-000085,-0.058947131793809664
ACH-000086,-0.009498352784869369
ACH-000087,-0.06583760035752707
ACH-000092,-0.12469198562771246
ACH-000095,-0.06035440943766405
ACH-000097,-0.13706551602870273
ACH-000098,-0.009254615016568456
ACH-000099,-0.1069713230882304
ACH-000108,-0.060849398436991865
ACH-000113,-0.10283700651506593
ACH-000116,0.06838216431792844
ACH-000118,-0.12220304196302445
ACH-000120,-0.05938715098929541
ACH-000123,-0.02017284965798514
ACH-000127,-0.13754595014602072
ACH-000128,-0.16081578822660242
ACH-000132,-0.026165435286009432
ACH-000133,-0.2427336177768891
ACH-000137,0.014473732172553662
ACH-000138,-0.03398955334355524
ACH-000142,0.013686750070419423
ACH-000143,-0.058878205664853786
ACH-000146,-0.10807911627432626
ACH-000148,-0.04702795462458854
ACH-000150,-0.11423128211882275
ACH-000152,-0.09121329994446987
ACH-000153,0.007863627228050223
ACH-000159,-0.07193867755031534
ACH-000160,0.02179980540582458
ACH-000163,-0.14379276702210544
ACH-000167,-0.13408456122295087
ACH-000168,-0.15643456130999947
ACH-000169,0.08827114829107426
ACH-000178,-0.20685951403753136
ACH-000183,-0.09260606768350164
ACH-000188,-0.0923968252660436
ACH-000189,-0.19553182071093653
ACH-000190,-0.20516362228287766
ACH-000198,0.02207626331823517
ACH-000203,-0.33849502118715136
ACH-000204,-0.0942824172123004
ACH-000206,0.016183346226129054
ACH-000207,-0.07679059501976271
ACH-000208,-0.2965074552000533
ACH-000210,-0.1224258544715935
ACH-000211,-0.06452754335657591
ACH-000215,-0.0408544983855112
ACH-000221,0.0063161433817362726
ACH-000222,-0.09023584055495827
ACH-000223,-0.1637500873359073
ACH-000226,-0.13417400687598147
ACH-000227,-0.279447082622571
ACH-000228,-0.10888933165344564
ACH-000231,-0.1077388509359972
ACH-000232,-0.11344796875076253
ACH-000233,-0.19135448343909
ACH-000234,0.02891918393823076
ACH-000235,-0.052588529912903206
ACH-000237,-0.08557373737208078
ACH-000238,-0.08986636893216099
ACH-000242,-0.06749644267564639
ACH-000243,-0.13266276691020729
ACH-000244,-0.07558700443559857
ACH-000246,-0.028168136873817563
ACH-000248,-0.04634604235460033
ACH-000250,-0.05724852655305315
ACH-000251,-0.03578945475115432
ACH-000252,-0.1615888907103576
ACH-000253,-0.024603285479254687
ACH-000255,0.08264735512197817
ACH-000256,-0.163860438875504
ACH-000257,0.07294631310175351
ACH-000258,-0.10951698441492357
ACH-000259,-0.16243185937903884
ACH-000260,0.0005069054867235201
ACH-000261,-0.052871537623302815
ACH-000262,-0.014053789772935936
ACH-000263,-0.8529683185304792
ACH-000264,-0.18570285539104192
ACH-000265,-0.06522422888763353
ACH-000266,-0.07349452350875857
ACH-000272,0.01797226338817886
ACH-000274,0.006587236180503272
ACH-000277,-0.16411076626393512
ACH-000278,-0.056583968856060776
ACH-000279,-0.1748926794148374
ACH-000280,0.090156029992439
ACH-000281,-0.135578385544199
ACH-000288,0.060475035504762034
ACH-000291,-0.08833836286202247
ACH-000293,0.03883107595889124
ACH-000294,-0.22033274732456892
ACH-000295,0.0822765885445296
ACH-000296,-0.023490034191261826
ACH-000302,-0.12194671726085618
ACH-000304,0.030412866623029867
ACH-000307,-0.14021006644352604
ACH-000308,-0.1135587560962442
ACH-000310,-0.394542321955812
ACH-000311,-0.12936982615110384
ACH-000312,-0.04932700249320316
ACH-000315,-0.09360032643667617
ACH-000316,-0.11192372565753664
ACH-000317,-0.018460293508291252
ACH-000318,-0.012290575848130038
ACH-000319,0.09903116359115588
ACH-000320,0.04685360986474843
ACH-000322,0.012404940598232002
ACH-000323,-0.09633296126089247
ACH-000324,-0.11539772200151995
ACH-000329,-0.035896942308937266
ACH-000330,-0.24856068333997786
ACH-000331,-0.04358216748793727
ACH-000332,-0.17539111215206926
ACH-000334,-0.33855650540176263
ACH-000335,0.10291657402623272
ACH-000336,-0.16866878267299729
ACH-000337,0.09472493734319376
ACH-000338,0.0053482403141158425
ACH-000339,-0.13943445552118325
ACH-000341,-0.1865744036497685
ACH-000348,-0.11219785461502976
ACH-000350,-0.09391955523674697
ACH-000352,-0.013731009822308696
ACH-000356,0.04646429173859947
ACH-000361,-0.11770222422592035
ACH-000362,-0.05660829512493691
ACH-000363,-0.3130582069731343
ACH-000364,-0.07528172411855283
ACH-000365,-0.05675603288696845
ACH-000366,-0.13733872331360264
ACH-000368,-0.166976629082392
ACH-000374,0.06635475656093515
ACH-000375,-0.06639810916044273
ACH-000376,-0.126576088301843
ACH-000381,-0.1869722294504563
ACH-000383,-0.1370495652679115
ACH-000387,-0.015917281133453212
ACH-000389,0.180915739443352
ACH-000390,-0.017302077842931817
ACH-000393,-0.06904043774470438
ACH-000395,0.16630169150174245
ACH-000396,-0.038776618864522
ACH-000397,-0.08129045887831941
ACH-000401,-0.05782024653073178
ACH-000402,-0.13473064310793767
ACH-000403,-0.16909850195417644
ACH-000404,0.006686106921742627
ACH-000406,-0.05856217115141936
ACH-000407,-0.08863781994186486
ACH-000408,0.010139637674161895
ACH-000410,-0.04833883486220127
ACH-000411,-0.15284807007681053
ACH-000414,-0.06995615553076362
ACH-000415,-0.01714455260358249
ACH-000416,-0.12026240265026668
ACH-000420,-0.05579660923600625
ACH-000421,-0.18429862830290664
ACH-000424,0.031255970780236515
ACH-000425,-0.16582535117580835
ACH-000426,-0.1831285370439462
ACH-000427,-0.12516020916465187
ACH-000433,0.09829068012160214
ACH-000435,-0.042006467127694166
ACH-000436,-0.20908553915258168
ACH-000444,-0.08236863167164342
ACH-000445,0.014815671152221929
ACH-000448,-0.2038936190690752
ACH-000450,0.02875991461297955
ACH-000452,-0.06384924056629908
ACH-000454,-0.034170590968885604
ACH-000458,-0.15527149528800754
ACH-000459,-0.21027385265893125
ACH-000460,-0.03925014966456513
ACH-000461,0.11998193944112087
ACH-000463,-0.027769348213687182
ACH-000464,-0.07013622804226094
ACH-000466,-0.02275995935419564
ACH-000467,-0.04644081111125058
ACH-000468,-0.04424382386551934
