,TOPBP1 (11073)
ACH-000160,-0.9260301209967908
ACH-000163,-0.6511053930082471
ACH-000167,-1.100393505068355
ACH-000168,-0.5729679332197593
ACH-000169,-0.6855784239207211
ACH-000178,-0.956243804368871
ACH-000183,-0.3206853887662873
ACH-000188,-0.751068996307763
ACH-000189,-0.9723138652496092
ACH-000190,-0.7643665212819138
ACH-000198,-0.7392109439797077
ACH-000203,-0.31030935445586394
ACH-000204,-0.8912920078242382
ACH-000206,-0.7156973963560875
ACH-000207,-0.7227286403177619
ACH-000208,-0.9328144247186256
ACH-000210,-0.59188035414595
ACH-000211,-0.8309521721181606
ACH-000215,-0.7742238323309407
ACH-000221,-0.9116417774608004
ACH-000222,-0.8410994316398468
ACH-000223,-1.0321213277177432
ACH-000226,-0.691347986998302
ACH-000227,-0.5775597396237333
ACH-000228,-0.8535196349669305
ACH-000231,-0.5627443046348051
ACH-000232,-0.6658743446058559
ACH-000233,-0.7941532622273287
ACH-000234,-0.6174789802635158
ACH-000235,-0.6337097715016757
ACH-000237,-0.9227838616133148
ACH-000238,-0.7800377621207953
ACH-000242,-0.8642260686003657
ACH-000243,-0.6943019945439027
ACH-000244,-0.5722175844606048
ACH-000246,-0.8424539223310299
ACH-000248,-0.8400947264624072
ACH-000250,-0.5105155454873749
ACH-000251,-0.6143585800296519
ACH-000252,-0.6907015594115927
ACH-000253,-0.972253044627534
ACH-000255,-0.8444361409203146
ACH-000256,-0.7094235817789932
ACH-000257,-0.3581544891246611
ACH-000258,-0.7701247524051243
ACH-000259,-0.5687802523773341
ACH-000260,-0.9117214345133308
ACH-000261,-0.7062039249458817
ACH-000262,-0.6864705047353461
ACH-000263,-0.4098111759601514
ACH-000264,-0.600348001865439
ACH-000265,-0.7956810030879771
ACH-000266,-0.7345065377187139
ACH-000272,-0.6167220652055383
ACH-000274,-0.5265187302434711
ACH-000277,-0.8286419583935024
ACH-000278,-0.8047584889746847
ACH-000279,-0.8141296335634863
ACH-000280,-0.6338312034885542
ACH-000281,-0.5665613073262747
ACH-000288,-0.7818640153169735
ACH-000291,-0.9936179944551096
ACH-000293,-0.9504597875822546
ACH-000294,-0.4694833615225305
ACH-000295,-0.6987797970923671
ACH-000296,-0.7834565243727172
ACH-000302,-0.8571498622990785
ACH-000304,-0.8507356500883015
ACH-000307,-0.4614992425776282
ACH-000308,-0.7583592324598393
ACH-000310,-0.6212181001603749
ACH-000311,-0.6894106199942729
ACH-000312,-0.7063809671707196
ACH-000315,-0.7382087460637373
ACH-000316,-0.4420880701699262
ACH-000317,-0.8612768651075666
ACH-000318,-0.6485559026527979
ACH-000319,-0.7381102081915553
ACH-000320,-0.3636153203303215
ACH-000322,-0.6379360094947623
ACH-000323,-0.9291247346156684
ACH-000324,-0.6797803228016748
ACH-000329,-0.5896624718772727
ACH-000330,-0.7452541755796906
ACH-000331,-0.8411126265115698
ACH-000332,-0.5672799223728607
ACH-000334,-0.6011498564890451
ACH-000335,-0.7753128983994843
ACH-000336,-0.5449050432401198
ACH-000337,-1.0526987386135376
ACH-000338,-0.9996912953447408
ACH-000339,-0.8328134186614379
ACH-000341,-0.5797721298706952
ACH-000348,-0.5900097853874398
ACH-000350,-0.3793339066680374
ACH-000352,-0.8808038194777222
ACH-000356,-0.6521218775036426
ACH-000361,-1.092516952333225
ACH-000362,-0.6877544508566318
ACH-000363,-0.6927360529084853
ACH-000364,-0.7785329825786401
ACH-000365,-0.6846791303945561
ACH-000366,-0.7755720901819547
ACH-000368,-0.5986567163377641
ACH-000374,-0.7732230675354204
ACH-000375,-0.6370853091000248
ACH-000376,-0.6964897924928595
ACH-000381,-0.6493249854912448
ACH-000383,-0.6341459681053648
ACH-000387,-0.7837486451819162
ACH-000389,-0.8901217934773958
ACH-000390,-0.8506934620714184
ACH-000393,-0.9538930794052208
ACH-000395,-0.5166415902096738
ACH-000396,-0.9060105238875744
ACH-000397,-1.0447183450193391
ACH-000401,-0.5109011226335161
ACH-000402,0.4088427887257205
ACH-000403,-0.5795393949910356
ACH-000404,-0.6694025829673049
ACH-000406,-0.7398778541411097
ACH-000407,-1.064041835853408
ACH-000408,-0.6842723361419171
ACH-000410,-0.6624488312205259
ACH-000411,-0.9190520169721283
ACH-000414,-0.737406968447505
ACH-000415,-0.7925580850534334
ACH-000416,-0.6582340021426636
ACH-000420,-0.6783115232193517
ACH-000421,-0.7913803530537825
ACH-000424,-0.707048174971966
ACH-000425,-0.8090501641291136
ACH-000426,-0.5092315861721506
ACH-000427,-0.824263660467457
ACH-000433,-0.6807994942074008
ACH-000435,-1.173343286533451
ACH-000436,-0.5663397105376397
ACH-000444,-0.6785118200245235
ACH-000445,-0.7594458907086808
ACH-000448,-0.6433040118211806
ACH-000450,-0.3947204178444048
ACH-000452,-0.5619940258819348
ACH-000454,-0.7373801517349785
ACH-000458,-0.7556058746995478
ACH-000459,-0.4766241834914163
ACH-000460,-0.8053380382073819
ACH-000461,-0.4809362820150311
ACH-000463,-1.0189775837063149
ACH-000464,-0.7457545926127056
ACH-000466,-0.6561195358297216
ACH-000467,-0.8047629693996518
ACH-000468,-0.6456162560480642
ACH-000469,-0.6321887969275013
ACH-000470,-0.6259568112112646
ACH-000471,-0.6472466851004562
ACH-000472,-0.745137948186287
ACH-000473,-0.6027395185927785
ACH-000475,-0.8479122830432245
ACH-000476,-0.7132739507622663
ACH-000477,-0.6239477468647294
ACH-000479,-0.44051643096604015
ACH-000480,-0.9091510188979586
ACH-000481,-0.9551315515804524
ACH-000483,-1.0621853113520603
ACH-000484,-0.5646146321997827
ACH-000485,-0.6062714962442834
ACH-000486,-0.5241498618064798
ACH-000487,-0.7569488294021035
ACH-000488,-0.5135691424390415
ACH-000490,-0.5505731024533347
ACH-000491,-0.960962956663093
ACH-000495,-1.1164908410236802
ACH-000496,-0.8357667094387912
ACH-000499,-0.6738601237464987
ACH-000500,-0.7359089620995125
ACH-000502,-0.3731981053171464
ACH-000503,-0.6368496911772447
ACH-000505,-0.7915107743418524
ACH-000507,-0.7844729190376833
ACH-000510,-0.5369005467179496
ACH-000511,-0.7204572954938674
ACH-000512,-0.6465294992664281
ACH-000516,-0.5694457679040056
ACH-000517,-0.2629679037224589
ACH-000518,-0.7229037280663734
ACH-000520,-0.966571933887155
ACH-000521,-0.6262578964227468
ACH-000522,-0.7060782330042723
ACH-000524,-0.9224296010950376
ACH-000527,-0.8628195691671905
ACH-000528,-0.8079792555483253
ACH-000537,-0.7592263126793286
ACH-000541,-0.3442149270358045
ACH-000542,-0.7361779726154728
ACH-000544,-0.8771733865195587
ACH-000545,-0.5282659101706346
ACH-000547,-0.6545089780983743
ACH-000548,-0.8867580253339046
ACH-000549,-0.5481645273628261
ACH-000550,-0.8450446346854275
ACH-000552,-0.7408532138545522
ACH-000556,-0.6753328198475247
ACH-000557,-0.5765205305890597
ACH-000569,-0.9501875505399228
ACH-000570,-0.4138454242302685
ACH-000571,-0.4656239299176954
ACH-000573,-0.8270563875355719
ACH-000576,-0.7978447610895967
ACH-000579,-0.4526417886089636
ACH-000580,-0.7919553583754152
ACH-000584,-0.93443496005071
ACH-000585,-0.6610621840047888
ACH-000588,-0.7501292686459995
ACH-000589,-0.5081329047107858
ACH-000591,-0.6315171700764594
ACH-000593,-0.712338920693727
ACH-000600,-0.8170807953780286
ACH-000601,-0.6686685355261022
ACH-000605,-0.6113574791285415
ACH-000606,-0.7411272859175003
ACH-000608,-0.5109708575538677
ACH-000614,-0.9229155520089508
ACH-000616,-0.8673017877626115
ACH-000618,-0.6172183232551848
ACH-000619,-0.4864241320002493
ACH-000620,-0.7194767732186771
ACH-000621,-0.8512052967157473
ACH-000622,-0.7073075691680214
ACH-000623,-0.4336846215185834
ACH-000624,-0.7641185874994645
ACH-000627,-0.4915063813052528
ACH-000630,-0.8135790084683598
ACH-000631,-0.5698510515123294
ACH-000632,-0.7723322996277007
ACH-000633,-0.4208889289570471
ACH-000637,-0.7553667232168291
ACH-000638,-0.5399696969563245
ACH-000646,-0.8550739182313994
ACH-000647,-0.6876556598878755
ACH-000648,-0.6343376337374768
ACH-000649,-0.7247204250718874
ACH-000651,-0.5811940594422232
ACH-000652,-0.3771015941575708
ACH-000653,-0.5803303642726286
ACH-000657,-0.6087234796724718
ACH-000658,-0.5852857226814221
ACH-000661,-0.6686939692623896
ACH-000662,-1.044209088644506
ACH-000663,-0.8018445974790476
ACH-000665,-0.8482359132518061
ACH-000671,-0.7215877331207494
ACH-000672,-1.0069486277746966
ACH-000673,-0.3333538144446273
ACH-000676,-0.6662105831051504
ACH-000677,-0.94925398358679
ACH-000681,-0.9157816113630768
ACH-000683,-0.8176728416737086
ACH-000684,-0.93058346141059
ACH-000688,-0.7221285725521784
ACH-000693,-0.5757632710833814
ACH-000694,-0.8045498807854438
ACH-000695,-0.3598552920773241
ACH-000696,-0.9423646101446832
ACH-000697,-0.8527818886654533
ACH-000699,-1.163081432010575
ACH-000701,-0.909839267682068
ACH-000706,-0.8606290239330737
ACH-000711,-0.9656316697849584
ACH-000713,-0.7515364655175094
ACH-000714,-0.5081337457376648
ACH-000718,-0.3817063129258976
ACH-000720,-0.9008422528727914
ACH-000721,-0.3464840126149589
ACH-000724,-0.6484222717879096
ACH-000725,-0.4300917742658169
ACH-000732,-0.7680871349702794
ACH-000734,-0.8313090230736089
ACH-000735,-0.6509997746437688
ACH-000736,-0.9679840535511026
ACH-000738,-0.6166918074074085
ACH-000746,-0.4434534423245049
ACH-000747,-0.6974756143149725
ACH-000748,-0.7611002635001483
ACH-000753,-0.72644734988602
ACH-000756,-0.9075017527939944
ACH-000757,-0.532774366789923
ACH-000758,-0.8287955431370007
ACH-000760,-0.8559196806226265
ACH-000762,-0.610651352039832
ACH-000763,-0.6715338587205606
ACH-000764,-0.7432156656175418
ACH-000765,-0.5379643122734393
ACH-000766,-0.6156694284929375
ACH-000767,-0.7862079208240713
ACH-000768,-0.7880780916985746
ACH-000769,-0.6176487805736584
ACH-000770,-0.8476168104615078
ACH-000771,-0.6288015713007973
ACH-000773,-0.6361998936911858
ACH-000776,-0.32387414812419635
ACH-000777,-0.6905839972510018
ACH-000778,-0.8555790158813829
ACH-000781,-0.7018120287479005
ACH-000782,-0.7241461246951422
ACH-000783,-0.4685836671247797
ACH-000784,-0.6497701538498343
ACH-000785,-0.7890149969757955
ACH-000787,-0.6660746354199386
ACH-000788,-0.8457639162496738
ACH-000791,-0.6105492113022705
ACH-000792,-0.9801386938637238
ACH-000794,-0.7529418730956879
ACH-000796,-0.6388591863298743
ACH-000798,-1.067116337212227
ACH-000799,-0.5630864354284428
ACH-000800,-0.5801368064238245
ACH-000802,-0.8440432319136028
ACH-000804,-0.696855798356687
ACH-000805,-0.9560436823767772
ACH-000809,-0.5056091335706047
ACH-000810,-0.7124636353007553
ACH-000811,-0.7373261661646702
ACH-000817,-0.35959111180686903
ACH-000819,-0.7471523221477601
ACH-000820,-0.7969276922667529
ACH-000821,-0.6231638002873787
ACH-000822,-0.8791099533590233
ACH-000823,-0.7726777457900038
ACH-000824,-0.5386717634541434
ACH-000827,-0.9315444428339328
ACH-000829,-0.5058671247540643
ACH-000831,-1.0169017328526508
ACH-000832,-0.7395219409972383
ACH-000833,-0.636342582851937
ACH-000834,-0.7513166143386958
ACH-000835,-0.8338675052923875
ACH-000836,-0.5928022814897915
ACH-000837,-0.8619748677433938
ACH-000838,-0.6219761025478435
ACH-000839,-0.7069647851932188
ACH-000840,-0.92346239005805
ACH-000841,-0.6671391026918174
ACH-000843,-0.8118037522723192
ACH-000846,-0.6600934486777141
ACH-000847,-0.8472400033335586
ACH-000848,-0.6829894188539015
ACH-000849,-0.8278836956184088
ACH-000851,-0.8506796826249294
ACH-000855,-0.7810781869045768
ACH-000856,-0.668419612660596
ACH-000858,-0.7642196992400553
ACH-000859,-0.6619494284058934
ACH-000861,-0.7904437777271628
ACH-000862,-0.8828236384458709
ACH-000865,-0.4997087392660727
ACH-000866,-0.7080016147905364
ACH-000867,-0.501320104040856
ACH-000869,-1.0341217027777074
ACH-000872,-0.8487895723104298
ACH-000873,-0.4526412546456882
ACH-000876,-0.7827442657123791
ACH-000878,-0.6128013746719684
ACH-000880,-0.4950688627409614
ACH-000881,-0.5397046088296037
ACH-000882,-0.8221096192666293
ACH-000884,-0.6060921918907718
ACH-000885,-0.909610420222834
ACH-000887,-0.7127135331406912
ACH-000889,-0.902149981429234
ACH-000896,-0.5912125022640081
ACH-000898,-0.8651408905586448
ACH-000900,-0.6606527535323747
ACH-000901,-0.8610466824937306
ACH-000905,-0.7167769321850844
ACH-000906,-0.7745055574779113
ACH-000907,-0.836675537721909
ACH-000910,-0.5124988725315316
ACH-000911,-0.9800664276864621
ACH-000912,-0.9054275676184018
ACH-000913,-0.7324047977329119
ACH-000915,-0.8428002261763571
ACH-000916,-0.5434715218826189
ACH-000917,-0.7230688586976
ACH-000920,-0.7438888608967857
ACH-000921,-1.0141634213986712
ACH-000924,-0.6843126034965988
ACH-000926,-0.5659863497030925
ACH-000928,-0.6512807539356434
ACH-000929,-0.8141627419933269
ACH-000932,-0.5629357565175849
ACH-000935,-0.7840563005365746
ACH-000936,-0.8210196316873076
ACH-000937,-0.6324984530121559
ACH-000938,-0.5941527637938818
ACH-000939,-0.9115585337219848
ACH-000941,-0.5067974844314848
ACH-000943,-0.5808343401513653
ACH-000946,-0.7135972898475492
ACH-000947,-0.7980611245862486
ACH-000948,-0.6072309892337784
ACH-000950,-0.8102353381022838
ACH-000953,-0.3471037946533429
ACH-000954,-0.6911936870549634
ACH-000957,-0.8563305310893949
ACH-000958,-0.5111913198374922
ACH-000960,-0.7925190281528697
ACH-000963,-0.4938521863859808
ACH-000968,-0.6251500287076681
ACH-000969,-0.6172118112482277
ACH-000972,-0.7415289429735378
ACH-000973,-0.7576637406803802
ACH-000974,-0.8748881153060512
ACH-000978,-1.0632934683358408
ACH-000984,-0.7595252571837275
ACH-000986,-0.7835428487759494
ACH-000988,-0.8677315429662511
ACH-000993,-1.0319733725769549
ACH-000994,-0.6419737456695669
ACH-000996,-0.8370609878810233
ACH-001001,-0.82364166406682
ACH-001020,-0.6946555985765784
ACH-001028,-0.6832653927541765
ACH-001031,-0.6266913863022034
ACH-001038,-0.8337010861811782
ACH-001048,-0.7256092551205261
ACH-001050,-0.6263536619685162
ACH-001053,-0.8763339636772611
ACH-001054,-0.8534621904947067
ACH-001061,-0.5022547622678558
ACH-001067,-0.7743022880157862
ACH-001075,-0.8712120240857859
ACH-001096,-0.6944438988192092
ACH-001111,-0.7430799655772701
ACH-001119,-0.6201997863298873
ACH-001128,-0.6416850174411659
ACH-001134,-0.9526779829305771
ACH-001151,-0.7584393537564772
ACH-001163,-0.8041324403428065
ACH-001164,-0.5962820060837051
ACH-001183,-0.8402664371292748
ACH-001192,-0.7209605598622275
ACH-001193,-0.6014831900154902
ACH-001196,-0.7407529876841815
ACH-001197,-0.7895118928559762
ACH-001205,-0.6834293546868747
ACH-001211,-0.8241641656160404
ACH-001212,-0.7204276697941533
ACH-001228,-0.7484634163405584
ACH-001232,-0.8737802456766942
ACH-001239,-0.7988265844649337
ACH-001270,-0.8139681921066874
ACH-001274,-0.9445017396263956
ACH-001275,-0.9305974446909988
ACH-001277,-0.9843254313902944
ACH-001278,-0.6585958540297359
ACH-001280,-0.9925472697032712
ACH-001283,-0.9777874613091376
ACH-001289,-0.6931370265263277
ACH-001300,-0.6026357642837278
ACH-001301,-0.9058671965107444
ACH-001302,-0.5269822279515078
ACH-001306,-0.7212269889086189
ACH-001318,-0.8786568087700182
ACH-001322,-0.7343117386837451
ACH-001328,-0.7481911205086557
ACH-001332,-0.8199740731683819
ACH-001336,-0.8624519312640314
ACH-001346,-0.6247205367454574
ACH-001353,-0.9766193649696246
ACH-001354,-0.7757039376400274
ACH-001367,-0.5362762077935969
ACH-001368,-0.6256700600015729
ACH-001374,-0.8241555506783986
ACH-001377,-0.8723443545162166
ACH-001380,-0.8595635620078116
ACH-001391,-0.7696921602511121
ACH-001408,-0.8538011269334462
ACH-001430,-0.9601710539428036
ACH-001431,-0.8592217862042605
ACH-001450,-0.7568634780338943
ACH-001496,-0.7755023732120863
ACH-001500,-0.7514515146058492
ACH-001523,-0.6087097032306705
ACH-001532,-0.7561746469649021
ACH-001550,-0.9528509434748198
ACH-001552,-1.0244305837331296
ACH-001554,-0.7164130665945629
ACH-001654,-0.6150085286273043
ACH-001735,-0.6217791064927629
ACH-001736,-0.8001641932112424
ACH-001737,-0.5967168861802167
ACH-001740,-0.6754249626061274
ACH-001745,-0.793968278929429
ACH-001765,-0.7085805732308986
