,NRN1 (51299)
ACH-000352,-0.15300165035355148
ACH-000356,-0.16825475756551597
ACH-000361,-0.27856560630097243
ACH-000362,-0.0625650724274256
ACH-000363,-0.10707771641221496
ACH-000364,-0.007772951257615366
ACH-000365,-0.21793866558054167
ACH-000366,-0.07217624505333317
ACH-000368,-0.3257094558373893
ACH-000374,-0.3660539125527898
ACH-000375,-0.2428379153118944
ACH-000376,-0.06654048927752321
ACH-000381,-0.23345071971021475
ACH-000383,-0.15083238140567728
ACH-000387,-0.19558462026056933
ACH-000389,0.012352448203585302
ACH-000390,-0.21601447062893692
ACH-000393,-0.09621035312531118
ACH-000395,-0.22148344590304875
ACH-000396,-0.22316429206609745
ACH-000397,-0.08500150442583851
ACH-000401,-0.1759392903001247
ACH-000402,-0.023736000972231358
ACH-000403,-0.117683947041075
ACH-000404,0.059935823403290525
ACH-000406,-0.08466113990346709
ACH-000407,-0.06144283823458445
ACH-000408,0.0024366702686344395
ACH-000410,-0.19872183661485532
ACH-000411,-0.006552156439132171
ACH-000414,-0.053157953851681115
ACH-000415,-0.08445918869373763
ACH-000416,-0.08727367341083618
ACH-000420,-0.04014511546993637
ACH-000421,-0.08140857287279414
ACH-000424,-0.07319843530578474
ACH-000425,-0.22023392916074214
ACH-000426,-0.2035273859221904
ACH-000427,-0.07636724625012298
ACH-000433,-0.20160380052694107
ACH-000435,0.06207779000966585
ACH-000436,-0.19082825206140308
ACH-000444,-0.04438617998725482
ACH-000445,-0.1560290184090874
ACH-000448,-0.2206382093384562
ACH-000450,-0.09174656864000096
ACH-000452,-0.19714393136146047
ACH-000454,-0.18055048679801772
ACH-000458,-0.1258387892654887
ACH-000459,0.012069912250591196
ACH-000460,-0.16132543487193005
ACH-000461,-0.1665404444444692
ACH-000463,-0.06264602368188818
ACH-000464,-0.08379578465931088
ACH-000466,-0.1324654185721907
ACH-000467,-0.06862452437233399
ACH-000468,-0.09510006877785857
ACH-000469,-0.29471932497123404
ACH-000470,-0.12720741118370127
ACH-000471,-0.004946989359640687
ACH-000472,-0.1964579390760163
ACH-000473,-0.09228395763454393
ACH-000475,-0.12416617993319001
ACH-000476,-0.010689051938839251
ACH-000477,-0.26675964575245403
ACH-000479,-0.07510529960765006
ACH-000480,0.000771140095643366
ACH-000481,-0.1250293284588014
ACH-000483,-0.09554836309754064
ACH-000484,-0.06943699163960249
ACH-000485,-0.050960971397915056
ACH-000486,-0.13439377400590702
ACH-000487,-0.20524796979384846
ACH-000488,-0.1629098505205582
ACH-000490,-0.054414253271319546
ACH-000491,-0.008376459016853133
ACH-000495,-0.1684533661908232
ACH-000496,-0.247407891626914
ACH-000499,-0.1805455445819084
ACH-000500,-0.08939885571223302
ACH-000502,-0.04686779214577324
ACH-000503,-0.2167936080431386
ACH-000505,-0.07366807736732936
ACH-000507,-0.0426406270794325
ACH-000510,0.008237132517058605
ACH-000511,-0.08878451602743065
ACH-000512,-0.2376719534558493
ACH-000516,-0.1902131056674299
ACH-000517,-0.15861221257377126
ACH-000518,-0.09688002022938433
ACH-000520,0.03673678345560501
ACH-000521,-0.19342359128248726
ACH-000522,-0.10653050942861916
ACH-000524,-0.17142987081290734
ACH-000527,-0.05943053407171477
ACH-000528,-0.11395197525744895
ACH-000537,-0.10919125218124437
ACH-000541,-0.08218906190648276
ACH-000542,-0.16138200198724936
ACH-000544,0.05013496568584647
ACH-000545,-0.05260260267829951
ACH-000547,-0.013801618567614441
ACH-000548,-0.18745646243886369
ACH-000549,-0.2795698183032086
ACH-000550,-0.07358050128050264
ACH-000552,-0.07325459602231346
ACH-000556,-0.2707389867666821
ACH-000557,-0.2805008728527837
ACH-000569,0.04312950347882578
ACH-000570,-0.21679327598713966
ACH-000571,-0.15382739339071436
ACH-000573,-0.06640832659470905
ACH-000576,-0.10482908358416583
ACH-000579,-0.18758769741313613
ACH-000580,-0.2367927478002813
ACH-000584,-0.06406953373367368
ACH-000585,-0.2762517885637842
ACH-000588,-0.038500405008153035
ACH-000589,-0.21098552611916574
ACH-000591,-0.3137223651139651
ACH-000593,-0.07182116832195945
ACH-000600,-0.06563991941185608
ACH-000601,-0.122575693031175
ACH-000605,-0.443321296738701
ACH-000606,-0.2401125801028033
ACH-000608,-0.16338718659696538
ACH-000614,-0.17966038718517535
ACH-000616,-0.10350644692486907
ACH-000618,-0.12600408236398986
ACH-000619,-0.052846614411432236
ACH-000620,-0.16867466713832366
ACH-000621,-0.02730065779291141
ACH-000622,-0.2886848539573981
ACH-000623,-0.005603862064168811
ACH-000624,-0.10311756355206332
ACH-000627,-0.147447061700461
ACH-000630,-0.15259115686816793
ACH-000631,0.07774217481402937
ACH-000632,-0.14213077251809622
ACH-000633,-0.04462895174568339
ACH-000637,-0.3624550668204092
ACH-000638,-0.10310731961228356
ACH-000646,-0.12571081563319794
ACH-000647,-0.04805085045021178
ACH-000648,-0.24836465209447744
ACH-000649,-0.13930850946686008
ACH-000651,-0.010182240338626868
ACH-000652,-0.2259534347247172
ACH-000653,-0.2354860576292517
ACH-000657,-0.14449493753888265
ACH-000658,-0.13827457906345705
ACH-000661,-0.0982164126395235
ACH-000662,-0.3477567188879385
ACH-000663,-0.16521009636229214
ACH-000665,-0.12370006956781936
ACH-000671,-0.19149149795108794
ACH-000672,-0.6217944216495844
ACH-000673,-0.13833608694863642
ACH-000676,-0.09707167625215438
ACH-000677,-0.10085147050384928
ACH-000681,-0.05259201391485313
ACH-000683,-0.07771239842198521
ACH-000684,-0.40562869574989796
ACH-000688,-0.0248406861201334
ACH-000693,-0.12188685034738525
ACH-000694,0.027033189086183414
ACH-000695,-0.17825561902308568
ACH-000696,-0.19399679051695412
ACH-000697,-0.07696335097175744
ACH-000699,-0.1354030388626461
ACH-000701,-0.04152165692502484
ACH-000706,-0.09389513229253506
ACH-000711,-0.06371042073528982
ACH-000713,-0.11789246189274785
ACH-000714,-0.2197880573319344
ACH-000718,-0.14362152416125756
ACH-000720,-0.09091609827456726
ACH-000721,-0.16768002819226005
ACH-000724,-0.19272851672720606
ACH-000725,-0.004624193624421435
ACH-000732,-0.11920499111002862
ACH-000734,-0.2086697429939242
ACH-000735,-0.10392741597937928
ACH-000736,0.10646728832308297
ACH-000738,-0.08966682658084688
ACH-000746,-0.1317743552802434
ACH-000747,-0.10208866586762767
ACH-000748,-0.10155455603246843
ACH-000753,-0.16236457496287024
ACH-000756,0.15352954390944665
ACH-000757,-0.012643723641902782
ACH-000758,-0.018001850792992317
ACH-000760,0.0038411533375591945
ACH-000762,-0.14279646085637618
ACH-000763,-0.30799934821871666
ACH-000764,-0.6098801232957032
ACH-000765,-0.002448859413657212
ACH-000766,-0.11876813027037975
ACH-000767,-0.1749976591714055
ACH-000768,-0.20314159314824176
ACH-000769,-0.09613965149560144
ACH-000770,-0.061266230450887575
ACH-000771,-0.14753990825614172
ACH-000773,0.020427825695380958
ACH-000776,-0.16440993269751866
ACH-000777,-0.15109785460932149
ACH-000778,0.006890170929266111
ACH-000781,-0.14527283824315154
ACH-000782,-0.21786467743798368
ACH-000783,-0.19958757939628965
ACH-000784,-0.18506620617938255
ACH-000785,-0.2265545345176594
ACH-000787,-0.06229480644393327
ACH-000788,-0.1408628084388696
ACH-000791,-0.20648824986169895
ACH-000792,-0.1022297661330553
ACH-000794,-0.2024349087268346
ACH-000796,-0.023256049391757124
ACH-000798,-0.09093286800106536
ACH-000799,-0.04354430089110328
ACH-000800,-0.3739832301088128
ACH-000802,-0.1681328267492415
ACH-000804,-0.06999971572953342
ACH-000805,-0.1162176880427805
ACH-000809,-0.16576188760609764
ACH-000810,0.10942252625962884
ACH-000811,-0.12922420766745366
ACH-000817,-0.2217701425465424
ACH-000819,0.015229065140901131
ACH-000820,-0.10422160097820064
ACH-000821,-0.11413113048552273
ACH-000822,-0.1452838292026912
ACH-000823,-0.09164941818349163
ACH-000824,-0.1273974054976363
ACH-000827,-0.2700085047599183
ACH-000829,-0.15071548849722693
ACH-000831,-0.016390257205907824
ACH-000832,0.006919059873266267
ACH-000833,-0.025011621620384457
ACH-000834,-0.10796830653055997
ACH-000835,0.03063573325945246
ACH-000836,-0.0474189722913056
ACH-000837,-0.08562432061175827
ACH-000838,-0.3291976063949413
ACH-000839,-0.06211410530196575
ACH-000840,-0.2850377446884799
ACH-000841,0.06282913555277697
ACH-000843,-0.06952145354320935
ACH-000846,-0.14166148409430734
ACH-000847,-0.07120481264652978
ACH-000848,-0.042646379824620335
ACH-000849,-0.2326229620989193
ACH-000851,-0.25519494564647544
ACH-000855,-0.10679330328380897
ACH-000856,-0.006176030927358286
ACH-000858,-0.17065951189253548
ACH-000859,-0.0974048014135826
ACH-000861,-0.0043768438246426285
ACH-000862,-0.2496159197467989
ACH-000865,-0.12437889501788665
ACH-000866,-0.13214804467225466
ACH-000867,-0.12049409586775432
ACH-000869,-0.03029240709819595
ACH-000872,-0.15275745746947572
ACH-000873,-0.14341869270247012
ACH-000876,-0.1650509953340362
ACH-000878,-0.17239510071456055
ACH-000880,-0.020787095587929703
ACH-000881,-0.16266813145851555
ACH-000882,-0.10102672260987748
ACH-000884,-0.13120568716313513
ACH-000885,-0.14216284466000922
ACH-000887,-0.1354787973783388
ACH-000889,-0.2864163159440723
ACH-000896,-0.029790130063639605
ACH-000898,-0.13600916264406945
ACH-000900,0.03703207322696375
ACH-000901,-0.07678843522546568
ACH-000905,-0.1710687098974612
ACH-000906,-0.06440859837136226
ACH-000907,-0.06810937224776667
ACH-000910,-0.17172287180471274
ACH-000911,-0.14240817279950435
ACH-000912,-0.18669162898809186
ACH-000913,-0.11825582676298267
ACH-000915,-0.010157549995565774
ACH-000916,-0.14289940657622216
ACH-000917,0.022423762027355482
ACH-000920,0.15848446974773386
ACH-000921,0.05212896116329554
ACH-000924,-0.1292468386202421
ACH-000926,-0.13898464454439188
ACH-000928,-0.06291217187139839
ACH-000929,-0.08366113440785015
ACH-000932,-0.06743590569121828
ACH-000935,-0.04769681180049752
ACH-000936,-0.2189395844784024
ACH-000937,-0.1557467790864955
ACH-000938,-0.06300789980546126
ACH-000939,-0.28113335590039923
ACH-000941,-0.08817796151770234
ACH-000943,-0.15499188991856094
ACH-000946,-0.24513648858192136
ACH-000947,-0.03719068091893258
ACH-000948,-0.18431180435902786
ACH-000950,0.09293473267829476
ACH-000953,-0.1147511262156478
ACH-000954,-0.2722700872708665
ACH-000957,-0.059557890514916674
ACH-000958,0.07093282146515809
ACH-000960,-0.2050470056742659
ACH-000963,0.023164613095327143
ACH-000968,-0.05154316145808647
ACH-000969,0.04651284179948404
ACH-000972,0.13836122726350794
ACH-000973,-0.22412034857462446
ACH-000974,-0.026487041566545792
ACH-000978,-0.265467823618115
ACH-000984,-0.21179846682670145
ACH-000986,-0.07722605001615326
ACH-000988,-0.2500036864379973
ACH-000993,-0.06494382677140613
ACH-000994,-0.12533337265010264
ACH-000996,0.0008702445292104315
ACH-001001,-0.15825566492776355
ACH-001020,-0.444899492855545
ACH-001028,-0.09464002903860738
ACH-001031,-0.22071846808034054
ACH-001038,-0.03578455512128463
ACH-001048,-0.122183985192796
ACH-001050,-0.25591026300036435
ACH-001053,-0.060261971616180035
ACH-001054,-0.3126130304262466
ACH-001061,-0.17976184807507525
ACH-001067,-0.24280419807319045
ACH-001075,-0.08613593419734268
ACH-001096,-0.05840216852989138
ACH-001111,-0.2316774427695841
ACH-001119,-0.144534319812023
ACH-001128,-0.25265137309687835
ACH-001134,-0.1934946429960543
ACH-001151,-0.12327529994735548
ACH-001163,-0.1822861286460455
ACH-001164,-0.35637197406346405
ACH-001183,-0.19593722167014452
ACH-001192,-0.258799949923658
ACH-001193,0.06799146633201743
ACH-001196,-0.21030208321129915
ACH-001197,-0.20250107133117004
ACH-001205,-0.5156836638295766
ACH-001211,-0.11268972758018493
ACH-001212,0.014510846957789347
ACH-001228,-0.1738929101209098
ACH-001232,-0.052392399405802766
ACH-001239,-0.09424574906377307
ACH-001270,-0.10712379860500873
ACH-001274,0.015861170906286314
ACH-001275,-0.08533794556632128
ACH-001277,-0.03303957886969091
ACH-001278,-0.25536207096321845
ACH-001280,-0.27097183214816783
ACH-001283,-0.08413651574642847
ACH-001289,-0.14561728606760618
ACH-001300,-0.11571168052451583
ACH-001301,-0.0972696706136843
ACH-001302,-0.4539753403121479
ACH-001306,-0.13987157130669453
ACH-001318,-0.20538209706251426
ACH-001322,0.02136443609725988
ACH-001328,-0.05078455851312881
ACH-001332,-0.016973277953049933
ACH-001336,-0.27381012652235404
ACH-001346,-0.0715115597002305
ACH-001353,-0.24014980897180396
ACH-001354,-0.173313112358447
ACH-001367,-0.21886333263879112
ACH-001368,-0.2637140218020408
ACH-001374,-0.0857468917259165
ACH-001377,-0.17163732651858868
ACH-001380,-0.17104762343565133
ACH-001391,-0.23558013180247755
ACH-001408,-0.07642206876316274
ACH-001430,-0.3960738208779483
ACH-001431,-0.08454225280990077
ACH-001450,-0.1621205909829276
ACH-001496,-0.1938709419729372
ACH-001500,-0.20706349709313035
ACH-001523,-0.050414849539188566
ACH-001532,-0.20537994716445415
ACH-001550,-0.048529038730515485
ACH-001552,-0.2184253636200148
ACH-001554,-0.1042516616753039
ACH-001654,-0.18502872953917185
ACH-001735,-0.0769733886223886
ACH-001736,-0.24968646093501065
ACH-001737,-0.2468217435852781
ACH-001740,-0.2597826942875808
ACH-001745,-0.14102358277567578
ACH-001765,-0.11773625726607995
