,PELI1 (57162)
ACH-000004,0.14996317302720286
ACH-000005,-0.04221166199731476
ACH-000007,0.17016097758961932
ACH-000009,0.08982100743674984
ACH-000011,0.1906979221519373
ACH-000012,0.11119733068053653
ACH-000013,0.007859826405390697
ACH-000014,0.14819369157801845
ACH-000015,0.03486500262798824
ACH-000017,0.06491477375124434
ACH-000018,0.08091970271066655
ACH-000019,0.09898191357723136
ACH-000021,0.05321875931963397
ACH-000022,0.1454261369877229
ACH-000025,-0.012701038457490604
ACH-000028,0.08312005729419042
ACH-000030,0.032103343831657916
ACH-000035,0.02939340664257068
ACH-000036,0.12203332981631605
ACH-000037,0.05320004673459816
ACH-000039,0.18162904663619472
ACH-000040,0.07944178710875112
ACH-000041,0.09329164307575026
ACH-000042,0.00236919893629456
ACH-000045,0.16177578247244276
ACH-000047,0.15047676095943552
ACH-000052,0.2226549322128904
ACH-000053,0.056798173783959176
ACH-000054,0.1234012219937604
ACH-000055,0.3033955413578694
ACH-000060,0.042092727740655436
ACH-000067,0.09559646133451004
ACH-000070,0.18673282735193786
ACH-000075,0.0930536700378217
ACH-000078,0.1618917424070945
ACH-000082,0.06502476285835225
ACH-000085,0.03408352009767415
ACH-000086,0.14616529813661508
ACH-000087,-0.01941840340246215
ACH-000092,0.000430846289008308
ACH-000095,0.010510605664494379
ACH-000097,0.087213038767526
ACH-000098,0.09734984454140816
ACH-000099,0.11047702009256684
ACH-000108,0.09557613244653501
ACH-000113,0.11940234531785245
ACH-000116,0.11959936219474322
ACH-000118,0.061879927387539564
ACH-000120,0.2363722973116376
ACH-000123,0.0494083289206917
ACH-000127,-0.05829723785122695
ACH-000128,0.002278076184369739
ACH-000132,0.0647229859892679
ACH-000133,-0.04710975519999027
ACH-000137,0.09524742574108942
ACH-000138,0.11491225165654205
ACH-000142,0.032358407924797286
ACH-000143,-0.0018080194333746653
ACH-000146,0.09553234589342532
ACH-000148,0.14125101825165615
ACH-000150,0.10356767229958252
ACH-000152,0.0024700138409816373
ACH-000153,0.1510735587787916
ACH-000159,0.10632117786456126
ACH-000160,-0.03713039652168308
ACH-000163,0.05777618230891916
ACH-000167,-0.2263824629250388
ACH-000168,-0.07402609820757447
ACH-000169,-0.13004662746312376
ACH-000178,0.0636295724996003
ACH-000183,0.10169481885979237
ACH-000188,-0.08459368866439212
ACH-000189,0.17037136559870564
ACH-000190,0.14548897222256352
ACH-000198,0.1251783260066707
ACH-000203,0.26849873622814874
ACH-000204,0.006231114219955948
ACH-000206,0.268851162074572
ACH-000207,0.043720193791336216
ACH-000208,0.3982762308527755
ACH-000210,-0.17101657724501634
ACH-000211,-0.07337297297625246
ACH-000215,0.04281005556258912
ACH-000221,0.14391150955492388
ACH-000222,0.1848322840806436
ACH-000223,0.005130228083741451
ACH-000226,0.06248778591413371
ACH-000227,-0.08505789558832481
ACH-000228,-0.062106523177967186
ACH-000231,0.08077843003841409
ACH-000232,0.008284492653969192
ACH-000233,0.07613735694946562
ACH-000234,0.0888607376615698
ACH-000235,0.053429860350818544
ACH-000237,0.05426691984065022
ACH-000238,-0.005753228129744631
ACH-000242,-0.010151550688819724
ACH-000243,0.05777093647307116
ACH-000244,0.118140912708773
ACH-000246,0.13923421658992827
ACH-000248,-0.11714309343978566
ACH-000250,0.13191348853396934
ACH-000251,-0.04477292453457078
ACH-000252,0.22608909058929505
ACH-000253,-0.005469381314625266
ACH-000255,0.10974395474081168
ACH-000256,0.13458287905858354
ACH-000257,0.2271600115110284
ACH-000258,0.08588477219892324
ACH-000259,0.056687057532366775
ACH-000260,0.12373320427167632
ACH-000261,0.14601181964854276
ACH-000262,-0.03825196320930133
ACH-000263,-0.03654144619596884
ACH-000264,0.023581191032145614
ACH-000265,0.1509195836287755
ACH-000266,0.03678801524275987
ACH-000272,0.08071432603053452
ACH-000274,0.07267468187421001
ACH-000277,0.057430984732702375
ACH-000278,0.06985856694846378
ACH-000279,0.05327225464738791
ACH-000280,0.15414874964919584
ACH-000281,-0.11598399002831758
ACH-000288,0.0024988011881701038
ACH-000291,0.19327908467660693
ACH-000293,0.02942855198466921
ACH-000294,0.08124683525567154
ACH-000295,0.13315832282729484
ACH-000296,0.15691421305181838
ACH-000302,0.09405301235118606
ACH-000304,0.1466176853020275
ACH-000307,0.10095688796232956
ACH-000308,0.018822004096018325
ACH-000310,0.06067561236813495
ACH-000311,-0.037330407498212405
ACH-000312,0.05085845311577287
ACH-000315,0.031539923510949815
ACH-000316,0.0446759204304659
ACH-000317,0.08340122616252217
ACH-000318,0.11622602873050622
ACH-000319,0.09989984510542492
ACH-000320,0.00020492441975293265
ACH-000322,0.10648063573607787
ACH-000323,0.0973972241744088
ACH-000324,0.10345374575032054
ACH-000329,0.13872603309089696
ACH-000330,-0.09191961542761264
ACH-000331,0.11163669746308903
ACH-000332,0.07835889535451533
ACH-000334,0.09993484309522943
ACH-000335,0.16294051296491072
ACH-000336,-0.105812290842233
ACH-000337,0.12863905293820296
