,CSF1 (1435)
ACH-000004,-0.15063728198789786
ACH-000005,0.061639063455275964
ACH-000007,-0.14105283052014073
ACH-000009,0.09196654514546787
ACH-000011,0.09738702720805964
ACH-000012,-0.023997855401697982
ACH-000013,-0.04329412500854491
ACH-000014,-0.08343598311611107
ACH-000015,-0.05589077424832314
ACH-000017,0.011064024765502741
ACH-000018,-0.13103362687782769
ACH-000019,-0.3373202972883753
ACH-000021,-0.17691320196591395
ACH-000022,-0.03904644204379897
ACH-000025,-0.06214523694535114
ACH-000028,-0.18181463922940014
ACH-000030,-0.004117289678189879
ACH-000035,-0.2635161217446863
ACH-000036,0.02347937807945605
ACH-000037,0.036204143607850285
ACH-000039,-0.009582784808729624
ACH-000040,-0.05920655426395851
ACH-000041,-0.09135893182578214
ACH-000042,-0.12907727690897616
ACH-000045,0.04431929026400257
ACH-000047,-0.0072198005297889395
ACH-000052,0.0524140290227727
ACH-000053,-0.036944013977459306
ACH-000054,0.0004921193229836562
ACH-000055,0.03465427708931078
ACH-000060,-0.09405671295454876
ACH-000067,0.007421632422258909
ACH-000070,-0.03008530164339537
ACH-000075,0.10317875186224547
ACH-000078,-0.11132847150673417
ACH-000082,0.018010964591866532
ACH-000085,-0.06874513392890141
ACH-000086,-0.17720666925886852
ACH-000087,-0.0174388493177434
ACH-000092,-0.09694773195115293
ACH-000095,0.05522178474308143
ACH-000097,0.03820670796526375
ACH-000098,-0.11285981887828588
ACH-000099,0.03844051560954384
ACH-000108,-0.0006397647936787463
ACH-000113,-0.015205826816732881
ACH-000116,0.053777124867557764
ACH-000118,0.05482925355792773
ACH-000120,0.1912753398900578
ACH-000123,0.03983748883577422
ACH-000127,-0.09991883419533087
ACH-000128,0.023048814632670944
ACH-000132,0.05082985239604823
ACH-000133,0.0035584462588349104
ACH-000137,-0.07889772881573531
ACH-000138,0.018317564779449805
ACH-000142,-0.10056833684336627
ACH-000143,-0.033119328031228634
ACH-000146,-0.02506100808386157
ACH-000148,0.06929865071162794
ACH-000150,0.02796418566181169
ACH-000152,0.09185989968618397
ACH-000153,-0.004174733828381704
ACH-000159,0.01502895286991572
ACH-000160,0.12163848015354055
ACH-000163,0.011481958415241838
ACH-000167,0.1483495479245691
ACH-000168,0.0760916709899249
ACH-000169,-0.12887304879568298
ACH-000178,0.1126766588745984
ACH-000183,-0.1807883369768632
ACH-000188,0.0793833935253144
ACH-000189,-0.028395428677693544
ACH-000190,0.19782337034382164
ACH-000198,-0.11062889395141494
ACH-000203,-0.12458717800503673
ACH-000204,0.06015048564628987
ACH-000206,-0.0735553603110527
ACH-000207,-0.0860340120840979
ACH-000208,0.10450399496737156
ACH-000210,0.012287228889459495
ACH-000211,-0.07295310655021459
ACH-000215,-0.016211912251548537
ACH-000221,-0.1902174010150879
ACH-000222,0.03021905224860437
ACH-000223,0.01912860570214747
ACH-000226,-0.12396144919881585
ACH-000227,-0.15577396743304886
ACH-000228,-0.058950164642316186
ACH-000231,0.023914332887319114
ACH-000232,0.05441518519237596
ACH-000233,0.02692238609952576
ACH-000234,0.14406719154257666
ACH-000235,-0.0525954787819141
ACH-000237,0.002296770818288506
ACH-000238,-0.03570353164076073
ACH-000242,-0.22247887168202984
ACH-000243,-0.02479498614602194
ACH-000244,0.07245763202841178
ACH-000246,0.05281221713355936
ACH-000248,-0.1110266174625792
ACH-000250,-0.03764641888593171
ACH-000251,-0.028695394343713564
ACH-000252,0.14744764092242196
ACH-000253,-0.06579750038318707
ACH-000255,-0.0392186424680094
ACH-000256,0.08413915638016194
ACH-000257,-0.08957638275603501
ACH-000258,0.02055677110529144
ACH-000259,-0.041906420685208216
ACH-000260,-0.04339917538531125
ACH-000261,-0.03625824010723568
ACH-000262,0.12001858855531795
ACH-000263,-0.013500268615964236
ACH-000264,-0.033644222426558505
ACH-000265,-0.12565610836815233
ACH-000266,0.024899620996920627
ACH-000272,-0.007523200343057317
ACH-000274,0.008763660451533286
ACH-000277,-0.0013056272854855685
ACH-000278,0.04307737152968001
ACH-000279,-0.046595829005527736
ACH-000280,-0.10076854539965488
ACH-000281,0.09293650078532137
ACH-000288,-0.07553404819823513
ACH-000291,-0.07572439087832859
ACH-000293,-0.05946916606386265
ACH-000294,0.028615398518370225
ACH-000295,-0.014380840213160913
ACH-000296,-0.07928301807537577
ACH-000302,-0.10568099777769202
ACH-000304,-0.02949496146045265
ACH-000307,0.007088165469418752
ACH-000308,0.014180155629678438
ACH-000310,-0.012031815553648573
ACH-000311,-0.0003598023577241681
ACH-000312,-0.1467030941833347
ACH-000315,-0.16060356845729945
ACH-000316,0.03514202632315847
ACH-000317,-0.17723371373990207
ACH-000318,-0.01575840094829124
ACH-000319,-0.003848307177293094
ACH-000320,-0.1732887717749602
ACH-000322,0.1437805544114533
ACH-000323,-0.08436517061820674
ACH-000324,0.04702314834408962
ACH-000329,-0.024636482855251468
ACH-000330,-0.044528911264700086
ACH-000331,0.033891913096859565
ACH-000332,0.033726131362247516
ACH-000334,0.029069224337432406
ACH-000335,-0.3401640517118089
ACH-000336,0.20531294472195372
ACH-000337,-0.0449544751041215
ACH-000338,0.16269473053478234
ACH-000339,0.09886013475526877
ACH-000341,-0.12233525076055125
ACH-000348,-0.06513525499064493
ACH-000350,0.018465862523463127
ACH-000352,-0.012817263327563954
ACH-000356,-0.07327236523985962
ACH-000361,0.039973231431500285
ACH-000362,0.1196072043532502
ACH-000363,-0.003687747721826221
ACH-000364,-0.016987884246392408
ACH-000365,0.011710547571610877
ACH-000366,0.018694298758172655
ACH-000368,-0.06374665451388559
ACH-000374,0.01695936458124367
ACH-000375,0.07258589580467117
ACH-000376,-0.06075102912444194
ACH-000381,-0.1736243579389503
ACH-000383,-0.10565525675810844
ACH-000387,-0.05622090780323361
ACH-000389,0.1671996935684885
ACH-000390,-0.056310913457113324
ACH-000393,-0.027488148311605187
ACH-000395,-0.15174968903655733
ACH-000396,-0.13869834030429326
ACH-000397,0.04609537943270396
ACH-000401,-0.06429707368321122
ACH-000402,0.020171396870704964
ACH-000403,-0.012111762999406169
ACH-000404,0.3278048158827668
ACH-000406,-0.04860018369969466
ACH-000407,-0.06493848599600513
ACH-000408,-0.1888187456094624
ACH-000410,0.047115756816389125
ACH-000411,0.08378464826422836
ACH-000414,0.00885547952260352
ACH-000415,-0.08701054062011666
ACH-000416,0.025112660471842168
ACH-000420,0.025772376659857276
ACH-000421,-0.04103164098614601
ACH-000424,-0.050931435235607565
ACH-000425,0.024759478142125715
ACH-000426,-0.09373422069381404
ACH-000427,0.036197655972990135
ACH-000433,0.26811602491836306
ACH-000435,0.01889010428895599
ACH-000436,-0.1699771175163521
ACH-000444,0.037328813480975984
ACH-000445,-0.05196467396672535
ACH-000448,-0.029457645692285244
ACH-000450,-0.10378571148055177
ACH-000452,-0.09517494695243628
ACH-000454,-0.2291021471182034
ACH-000458,-0.08000873017714788
ACH-000459,0.2525412303927261
ACH-000460,-0.0020125936409064148
ACH-000461,-0.09760215651492334
ACH-000463,0.07849826770275649
ACH-000464,0.031625361282635066
ACH-000466,-0.14770387257959028
ACH-000467,-0.11995467719549704
ACH-000468,-0.06797731076314747
ACH-000469,0.0447858785245003
ACH-000470,0.042230091932177714
ACH-000471,-0.02949862979086315
ACH-000472,0.08857147539727593
ACH-000473,-0.05948115711168155
ACH-000475,-0.005251301118584983
ACH-000476,-0.03801549114052993
ACH-000477,0.06530399994536715
ACH-000479,-0.1439044787265796
ACH-000480,0.0970432102866092
ACH-000481,-0.03284187251700129
ACH-000483,0.09736417726884294
ACH-000484,0.16093166491109825
ACH-000485,-0.101051702251205
ACH-000486,0.02034941576424911
ACH-000487,0.005277822169454652
ACH-000488,0.016511068821242064
ACH-000490,-0.14581750218262265
ACH-000491,-0.2669227356925436
ACH-000495,0.0138826465458388
ACH-000496,-0.12184353362103445
ACH-000499,-0.10797902441877
ACH-000500,-0.1752653476063511
ACH-000502,0.04689670827117685
ACH-000503,-0.030127959348141775
ACH-000505,-0.03398840005742994
ACH-000507,0.0016073237728625135
ACH-000510,-0.047079674226948864
ACH-000511,0.012272717692405972
ACH-000512,-0.2606555328585829
ACH-000516,-0.004572552999485594
ACH-000517,-0.018608213389627246
ACH-000518,0.08888980269039118
ACH-000520,-0.09401581025487338
ACH-000521,-0.049557649260815
ACH-000522,-0.04955864718759583
ACH-000524,0.11186232695168334
ACH-000527,0.0867282113149852
ACH-000528,0.05372091267706346
ACH-000537,0.2198335817901804
ACH-000541,-0.2317125229848429
ACH-000542,0.03309768301134247
ACH-000544,-0.07501549047638094
ACH-000545,-0.07496042363346306
ACH-000547,0.10966052363513172
ACH-000548,0.057848914716826225
ACH-000549,0.1115995994988777
ACH-000550,0.0071521222655088965
ACH-000552,-0.23170398407762374
ACH-000556,-0.06450219526633169
ACH-000557,-0.07026710882299837
ACH-000569,0.4082089704789315
ACH-000570,-0.007813274731373585
ACH-000571,-0.07434477049186403
ACH-000573,0.00949359091887992
ACH-000576,-0.06799860642558858
ACH-000579,-0.10024778182323144
ACH-000580,0.0566949650757686
ACH-000584,0.018620405359782426
ACH-000585,0.03943263921474818
ACH-000588,-0.12538500929425586
ACH-000589,0.12396399162060495
ACH-000591,0.004749465758455538
ACH-000593,-0.05476451553008528
ACH-000600,-0.026095044401125738
ACH-000601,0.0567066476293152
ACH-000605,-0.3464243700920173
ACH-000606,-0.03479161432416353
ACH-000608,0.05344672702041329
ACH-000614,0.049084009339111015
ACH-000616,0.08454041909266896
ACH-000618,0.042137332063955146
ACH-000619,0.02706631728889485
ACH-000620,0.03558090251488728
ACH-000621,0.04725949111713639
ACH-000622,0.01671524637869834
ACH-000623,0.06847215672966421
ACH-000624,0.037195597336090035
ACH-000627,-0.007211997503930183
ACH-000630,0.043099919906918284
ACH-000631,-0.01974824451764616
ACH-000632,-0.0904199148599162
ACH-000633,0.06373714592675171
ACH-000637,0.08121285030896812
ACH-000638,-0.051971489011262785
ACH-000646,0.05821299368037448
ACH-000647,0.010510486478818238
ACH-000648,-0.0768355869999535
ACH-000649,-0.04721804621984715
