,U2AF1L4 (199746)
ACH-000459,-0.20725891949579967
ACH-000460,-0.046731522711450715
ACH-000461,-0.053437764633771145
ACH-000463,-0.10273617167768101
ACH-000464,-0.026030853488791937
ACH-000466,-0.23036861088453525
ACH-000467,-0.05592383391381631
ACH-000468,-0.12019428524577362
ACH-000469,-0.1720178256858341
ACH-000470,-0.11656744550884893
ACH-000471,-0.0998533025044047
ACH-000472,-0.1776533249864931
ACH-000473,-0.1906047660246649
ACH-000475,-0.16606113968816438
ACH-000476,-0.10400301518731216
ACH-000477,-0.1838134136148616
ACH-000479,0.10929019066008827
ACH-000480,-0.13772629041078202
ACH-000481,-0.10107704703078614
ACH-000483,-0.04602760889705257
ACH-000484,-0.20879391932921232
ACH-000485,-0.25525657661964
ACH-000486,-0.16377744213365986
ACH-000487,-0.10633230962770282
ACH-000488,-0.12642097986778433
ACH-000490,-0.12969334249406944
ACH-000491,-0.2452941012900334
ACH-000495,0.025280682965788042
ACH-000496,-0.005832218956344719
ACH-000499,-0.5096499759186199
ACH-000500,-0.2779981526645404
ACH-000502,-0.1990490117743548
ACH-000503,0.1614696777593992
ACH-000505,-0.21687634206776069
ACH-000507,-0.04819135921398191
ACH-000510,-0.3991360547037392
ACH-000511,-0.10127406745494806
ACH-000512,-0.02578200249359858
ACH-000516,-0.03010178715065369
ACH-000517,-0.1193170425202824
ACH-000518,-0.1858971569389148
ACH-000520,-0.10117970572226144
ACH-000521,-0.06565490153530545
ACH-000522,-0.12762995298268273
ACH-000524,-0.09646072883438432
ACH-000527,-0.21745605717600325
ACH-000528,-0.01903730587170582
ACH-000537,-0.18240873319221496
ACH-000541,-0.25879895281302245
ACH-000542,-0.07864889723398506
ACH-000544,-0.16247808504123087
ACH-000545,-0.17679425954175754
ACH-000547,0.06676061839765805
ACH-000548,-0.10916717816062216
ACH-000549,-0.07397958166218987
ACH-000550,-0.04054613102509421
ACH-000552,-0.1525544212614077
ACH-000556,-0.2383797583832268
ACH-000557,-0.08536215724611952
ACH-000569,-0.14855836258116525
ACH-000570,-0.18818912793085904
ACH-000571,-0.20439600633907076
ACH-000573,-0.08258128524295966
ACH-000576,-0.06288333815282998
ACH-000579,0.03685760560842867
ACH-000580,-0.05054491108483033
ACH-000584,-0.11450172933973632
ACH-000585,-0.17250804445921372
ACH-000588,-0.03528687401935415
ACH-000589,-0.0010291216031113575
ACH-000591,-0.1460359282144619
ACH-000593,-0.16980003588514725
ACH-000600,-0.10923129409634952
ACH-000601,-0.1698354459444683
ACH-000605,-0.1541559392640412
ACH-000606,-0.2845208271512977
ACH-000608,-0.20153599479766887
ACH-000614,-0.20577013856349888
ACH-000616,-0.16061650605376135
ACH-000618,-0.16906191329183196
ACH-000619,0.07049290704450954
ACH-000620,-0.1713715773354031
ACH-000621,-0.21122669763155405
ACH-000622,-0.15714452662333198
ACH-000623,-0.1459576559367244
ACH-000624,-0.1254222367546135
ACH-000627,-0.1909231502195113
ACH-000630,-0.09119623288527404
ACH-000631,-0.052217126057047765
ACH-000632,-0.048885582736068425
ACH-000633,-0.06944810682153685
ACH-000637,-0.14623445109350613
ACH-000638,-0.14109980106624556
ACH-000646,-0.1046000952810581
ACH-000647,0.006981063901274867
ACH-000648,-0.09075931978558864
ACH-000649,-0.17539751087949715
ACH-000651,-0.21071305206789465
ACH-000652,-0.05028142825889503
ACH-000653,-0.19313374882872508
ACH-000657,-0.1234232571583451
ACH-000658,-0.08130464618917756
ACH-000661,-0.16276994831128955
ACH-000662,-0.08780472548636782
ACH-000663,-0.26982471067104385
ACH-000665,0.09084202038617313
ACH-000671,-0.05445799461461585
ACH-000672,-0.1539896615500438
ACH-000673,-0.09945246519949777
ACH-000676,-0.047812695695332114
ACH-000677,-0.2468852185165193
ACH-000681,-0.29680852531915525
ACH-000683,-0.011857857113173756
ACH-000684,0.08019501023555826
ACH-000688,-0.10905973133961963
ACH-000693,-0.13282323651894035
ACH-000694,-0.19019541192805428
ACH-000695,-0.2730901956547283
ACH-000696,-0.12823732592305276
ACH-000697,-0.05670559118730885
ACH-000699,-0.20452662294764545
ACH-000701,-0.2144127399489296
ACH-000706,-0.08729330463088751
ACH-000711,-0.14134396984782738
ACH-000713,-0.1897644680217532
ACH-000714,-0.18606895471300894
ACH-000718,-0.15201089407692367
ACH-000720,-0.1356874217177748
ACH-000721,-0.06832386795629282
ACH-000724,-0.25903836298791183
ACH-000725,-0.14116999513815404
ACH-000732,-0.07639129430024237
ACH-000734,-0.26991148527821657
ACH-000735,-0.11267273992971286
ACH-000736,-0.15293303472844166
ACH-000738,-0.014534820486452181
ACH-000746,-0.2514935348525701
ACH-000747,-0.03512540927255622
ACH-000748,0.1620982174365973
ACH-000753,-0.04988700401147953
ACH-000756,-0.08955031528171044
ACH-000757,-0.2009199066704852
ACH-000758,-0.18978208193915624
ACH-000760,-0.014032126257473578
ACH-000762,-0.10730811815659227
ACH-000763,0.029252314611264943
ACH-000764,-0.08882792154523267
ACH-000765,-0.2545015628014216
ACH-000766,-0.1932420872414113
ACH-000767,-0.1792940121649344
ACH-000768,-0.15840608370793371
ACH-000769,-0.19202557937222808
ACH-000770,-0.14050844003411886
ACH-000771,-0.14329196635295505
ACH-000773,-0.209013174924514
ACH-000776,-0.3595955635046489
ACH-000777,-0.2589582618240368
ACH-000778,-0.1022477905165432
ACH-000781,-0.08980604828836479
ACH-000782,0.04161313048942285
ACH-000783,-0.08807815647861676
ACH-000784,-0.0908450126181494
ACH-000785,-0.14181864242939718
ACH-000787,-0.20855184652453232
ACH-000788,-0.1822251614574898
ACH-000791,-0.00806458389577037
ACH-000792,-0.1314478300802938
ACH-000794,-0.13102082917223148
ACH-000796,-0.1411883191870117
ACH-000798,-0.034856424206810385
ACH-000799,-0.04700300189318321
ACH-000800,-0.04087082913438976
ACH-000802,-0.10856185040642176
ACH-000804,0.007571034341822712
ACH-000805,-0.1004703264030931
ACH-000809,-0.14354031697483474
ACH-000810,0.13277257553458727
ACH-000811,-0.0890824538818862
ACH-000817,-0.03293861314533947
ACH-000819,-0.2940347231109464
ACH-000820,0.09411345810802367
ACH-000821,-0.1436626815432315
ACH-000822,-0.2198369323059486
ACH-000823,-0.09727407008727157
ACH-000824,-0.4884805646298793
ACH-000827,-0.29130024630375473
ACH-000829,-0.1023896346521446
ACH-000831,-0.3170248076738987
ACH-000832,0.053329874951480984
ACH-000833,0.11328441447637168
ACH-000834,-0.1678302858178049
ACH-000835,-0.2259685201660393
ACH-000836,-0.16840764308348094
ACH-000837,-0.1764135741520967
ACH-000838,-0.04713890164478583
ACH-000839,-0.06892623535317552
ACH-000840,-0.1329320762666714
ACH-000841,-0.1847915483413389
ACH-000843,-0.155961018106141
ACH-000846,-0.01933917592650319
ACH-000847,-0.2749321139945499
ACH-000848,-0.0734827812441033
ACH-000849,-0.059709518317488525
ACH-000851,-0.11780918958837895
ACH-000855,-0.033708845507840535
ACH-000856,-0.2941273280668716
ACH-000858,-0.13345706001072907
ACH-000859,0.00492838007575834
ACH-000861,-0.23650789698760696
ACH-000862,-0.060070326914959615
ACH-000865,-0.09657571560939184
ACH-000866,-0.041453943834498776
ACH-000867,-0.04445236248229477
ACH-000869,-0.1091863269693473
ACH-000872,-0.23230392085914406
ACH-000873,-0.003367184648394091
ACH-000876,-0.13580113233137825
ACH-000878,-0.1962448028084752
ACH-000880,-0.2768065282664222
ACH-000881,-0.2128398358708993
ACH-000882,-0.004770543599555537
ACH-000884,0.010459640054200484
ACH-000885,0.07584617049682196
ACH-000887,-0.1311778882999717
ACH-000889,-0.1875329300582685
ACH-000896,-0.13007916850800647
ACH-000898,-0.2546784253660163
ACH-000900,-0.06664217973204678
ACH-000901,-0.1910244557089469
ACH-000905,-0.1361814267665712
ACH-000906,-0.23210435601039864
ACH-000907,0.07517535781107512
ACH-000910,0.013104430976013487
ACH-000911,-0.2058878403430806
ACH-000912,-0.262185340912291
ACH-000913,-0.00204214161232307
ACH-000915,-0.10592836419097264
ACH-000916,-0.4062769977880292
ACH-000917,-0.06590774053303107
ACH-000920,-0.29656419888676794
ACH-000921,-0.007915304968742752
ACH-000924,-0.2192678090049744
ACH-000926,-0.05471676796940424
ACH-000928,-0.12442664656296075
ACH-000929,-0.20117656358239933
ACH-000932,-0.02410163721189761
ACH-000935,0.0971028947589558
ACH-000936,-0.2572697821737435
ACH-000937,-0.03511496320667268
ACH-000938,-0.002836032675649198
ACH-000939,-0.09042533994876584
ACH-000941,-0.15506269321543872
ACH-000943,-0.07016812278411805
ACH-000946,-0.1988118020243791
ACH-000947,-0.10908448450403058
ACH-000948,-0.2274504945154525
ACH-000950,-0.2740552415803305
ACH-000953,-0.15104862695284205
ACH-000954,-0.4964965231552766
ACH-000957,-0.04471347132287222
ACH-000958,-0.04665170634311578
ACH-000960,-0.07406588557802178
ACH-000963,-0.09033908124444708
ACH-000968,-0.31417215248249064
ACH-000969,-0.178597777442558
ACH-000972,-0.28837888485926605
ACH-000973,-0.08545678033989952
ACH-000974,-0.05701420287907056
ACH-000978,-0.2767830339295224
ACH-000984,-0.11971134007522635
ACH-000986,-0.051531193587611525
ACH-000988,-0.09876180136081768
ACH-000993,-0.059571211454506334
ACH-000994,-0.14041359303525838
ACH-000996,-0.26487448662930896
ACH-001001,-0.16105497783587322
ACH-001020,-0.11046038892709056
ACH-001028,-0.06911005221562824
ACH-001031,-0.3119070264970135
ACH-001038,-0.0009518065122213426
ACH-001048,-0.17394849767844464
ACH-001050,-0.13221655265292864
ACH-001053,-0.22639588955033416
ACH-001054,-0.019650725767823646
ACH-001061,-0.15754301751158792
ACH-001067,-0.3454628042430027
ACH-001075,-0.12602197860247974
ACH-001096,-0.061824051681437224
ACH-001111,-0.2465199622319025
ACH-001119,-0.15927092954361732
ACH-001128,0.050279889669179366
ACH-001134,-0.08823922719954053
ACH-001151,-0.16535042134965625
ACH-001163,-0.13838422400854455
ACH-001164,-0.1855150881313306
ACH-001183,-0.04529269896113519
ACH-001192,-0.1783762980314497
ACH-001193,0.07458727853283115
ACH-001196,0.02486946069560377
ACH-001197,0.024941138781604755
ACH-001205,-0.08719554977433358
ACH-001211,-0.13233514709160088
ACH-001212,0.025654723196729127
ACH-001228,-0.05785657442989866
ACH-001232,-0.09818945942616453
ACH-001239,-0.04503467602021357
ACH-001270,0.22326398457590851
ACH-001274,-0.18306056891839248
ACH-001275,-0.12924979893359154
ACH-001277,-0.015997393010858982
ACH-001278,-0.10093189949682027
ACH-001280,-0.220936366672814
ACH-001283,-0.03448024298975709
ACH-001289,-0.1281426050324858
ACH-001300,-0.2532061087696321
ACH-001301,-0.031723507159384566
ACH-001302,-0.5445659524131372
ACH-001306,-0.06518071164920496
ACH-001318,0.02630231693173861
ACH-001322,-0.05155000368519536
ACH-001328,-0.19214059351195226
ACH-001332,-0.36548862920476977
ACH-001336,-0.22000882392579504
ACH-001346,-0.08621761778124698
ACH-001353,-0.2206011192753916
ACH-001354,0.03923281439585948
ACH-001367,0.02287785288054854
ACH-001368,-0.0751804815496797
ACH-001374,-0.4661905258700724
ACH-001377,-0.11151149152646914
ACH-001380,-0.013363191614891749
ACH-001391,-0.15141408520082794
ACH-001408,-0.12721756887250138
ACH-001430,-0.14006092475886164
ACH-001431,-0.15206385663326913
ACH-001450,0.24339970393424495
ACH-001496,-0.07729232193204062
ACH-001500,-0.1623191113360155
ACH-001523,-0.05221774006472589
ACH-001532,0.00650768951806888
ACH-001550,-0.14972795325671615
ACH-001552,0.016302812136212156
ACH-001554,-0.1355409842061556
ACH-001654,-0.11474237005203958
ACH-001735,-0.09832371034942483
ACH-001736,-0.034530782694363236
ACH-001737,0.13491178712445465
ACH-001740,-0.3434284140269285
ACH-001745,-0.06074433542503342
ACH-001765,-0.21198965258197255
