,BTF3 (689)
ACH-000329,-0.3349922210941046
ACH-000330,-0.27586558709932485
ACH-000331,-0.5383557994180777
ACH-000332,-0.2342578686844148
ACH-000334,-0.2376725347849996
ACH-000335,-0.5958265211068343
ACH-000336,-0.24865483551002174
ACH-000337,-0.20773427575742967
ACH-000338,-0.15562360167326986
ACH-000339,-0.508096603308963
ACH-000341,-0.4944592366745196
ACH-000348,-0.44554471000814977
ACH-000350,-0.20244005413301608
ACH-000352,-0.24181082007765964
ACH-000356,-0.3773416641488551
ACH-000361,-0.22235271907108226
ACH-000362,-0.1691185076808398
ACH-000363,-0.5464097331036172
ACH-000364,-0.2715125809733029
ACH-000365,-0.1795817020610958
ACH-000366,-0.20969684558204005
ACH-000368,-0.3927633503111236
ACH-000374,-0.3983933770710271
ACH-000375,-0.5920018405652121
ACH-000376,-0.3622895684768213
ACH-000381,-0.5159443704553878
ACH-000383,-0.4178923897292053
ACH-000387,-0.2527660604859296
ACH-000389,-0.3110797418384408
ACH-000390,-0.4061729256117821
ACH-000393,-0.3636584076031039
ACH-000395,-0.3418718228981364
ACH-000396,-0.6680903728840499
ACH-000397,-0.31804597672442125
ACH-000401,-0.3326135060216864
ACH-000402,-0.4839611239096181
ACH-000403,-0.4173922319591501
ACH-000404,-0.6900012220868673
ACH-000406,-0.35266482811562944
ACH-000407,-0.421193972293588
ACH-000408,-0.4854064609614511
ACH-000410,-0.2710423968031175
ACH-000411,-0.4080619963317441
ACH-000414,-0.29760536530454995
ACH-000415,-0.3240994779197562
ACH-000416,-0.31545207995850005
ACH-000420,-0.4309807473466597
ACH-000421,-0.4908192812648924
ACH-000424,-0.3130319051290313
ACH-000425,-0.4231555366154048
ACH-000426,-0.3962455098939228
ACH-000427,-0.3891274806037213
ACH-000433,-0.5452783987247062
ACH-000435,-0.3942908215550093
ACH-000436,0.014923356447288504
ACH-000444,-0.52907369167815
ACH-000445,-0.3515868405129439
ACH-000448,-0.3138973020883346
ACH-000450,-0.19855290402769
ACH-000452,-0.13266737510474966
ACH-000454,-0.5861602445439434
ACH-000458,-0.3025426638658795
ACH-000459,-0.01215887067772967
ACH-000460,-0.35875173180582465
ACH-000461,-0.4211924364239733
ACH-000463,-0.5694699001671437
ACH-000464,-0.4070982574783331
ACH-000466,-0.18944851944189592
ACH-000467,-0.32796150699828064
ACH-000468,-0.4814021945341874
ACH-000469,-0.2780810759667358
ACH-000470,-0.3151672319525934
ACH-000471,-0.602434064051323
ACH-000472,-0.39131271384435706
ACH-000473,-0.2308081188682787
ACH-000475,-0.3419684002564877
ACH-000476,-0.3216171469293918
ACH-000477,-0.35266244638419675
ACH-000479,-0.7211478260860174
ACH-000480,-0.3550280966562864
ACH-000481,-0.5027863308707297
ACH-000483,-0.32468210121735064
ACH-000484,-0.16333507881772666
ACH-000485,-0.4555536626554947
ACH-000486,-0.2917758256642917
ACH-000487,-0.1854081018945057
ACH-000488,-0.3188893643977609
ACH-000490,-0.5057696425715572
ACH-000491,-0.487689552987336
ACH-000495,-0.4552266422975711
ACH-000496,-0.483335260866034
ACH-000499,-0.3355879418627791
ACH-000500,-0.8334323983874364
ACH-000502,-0.494564282767563
ACH-000503,-0.25111359973092384
ACH-000505,-0.31139049515143497
ACH-000507,-0.3912482945759017
ACH-000510,-0.3061406491712197
ACH-000511,-0.3857585684858301
ACH-000512,-0.7400187938693249
ACH-000516,-0.18536515507054735
ACH-000517,-0.4044093450422327
ACH-000518,-0.29254108300533443
ACH-000520,-0.2463140814128137
ACH-000521,-0.17299164337599846
ACH-000522,-0.3679311421525983
ACH-000524,-0.2287190580691846
ACH-000527,-0.4130599532564523
ACH-000528,-0.23598743399508265
ACH-000537,-0.325649546995707
ACH-000541,-0.4980868487954706
ACH-000542,-0.3681252115003837
ACH-000544,-0.3918264011205883
ACH-000545,-0.5755827148780046
ACH-000547,-0.2904333543128112
ACH-000548,-0.6537723749777613
ACH-000549,-0.4545498152024781
ACH-000550,-0.3570073594177275
ACH-000552,-0.182963846701619
ACH-000556,-0.3149053455617872
ACH-000557,0.1345188675439962
ACH-000569,-0.2936142249549264
ACH-000570,-0.4410548255597712
ACH-000571,-0.05360604009981789
ACH-000573,-0.30119768127114765
ACH-000576,-0.34657432974154706
ACH-000579,-0.4485855277270328
ACH-000580,-0.4478209656981672
ACH-000584,-0.21863646423747388
ACH-000585,-0.3286412282502338
ACH-000588,-0.2832998965940796
ACH-000589,-0.4406160196567369
ACH-000591,-0.5593377807956823
ACH-000593,-0.4179692556077117
ACH-000600,-0.45223243377139205
ACH-000601,-0.3781714075789477
ACH-000605,-0.3594638367589545
ACH-000606,-0.491865125324215
ACH-000608,-0.3939538548519687
ACH-000614,-0.38428825929123306
ACH-000616,-0.5056446636141649
ACH-000618,-0.4474410307936492
ACH-000619,-0.22455369196755884
ACH-000620,-0.30803207345224765
ACH-000621,-0.36296108501967456
ACH-000622,-0.4674837102202685
ACH-000623,-0.35519820120629964
ACH-000624,-0.5349303390228068
ACH-000627,-0.3461162633494911
ACH-000630,-0.4902355305644036
ACH-000631,-0.3540181057206722
ACH-000632,-0.21291990512672287
ACH-000633,-0.18012237366731862
ACH-000637,-0.21349782601560535
ACH-000638,-0.2957423074965929
ACH-000646,-0.3730375974100713
ACH-000647,-0.3497163593182233
ACH-000648,-0.4202878969054974
ACH-000649,-0.5537434614257299
ACH-000651,-0.4273146838096193
ACH-000652,-0.1842526918072452
ACH-000653,-0.2959634328854107
ACH-000657,-0.41747279239157054
ACH-000658,-0.2543896583775471
ACH-000661,-0.5037866508665794
ACH-000662,-0.015703986778403282
ACH-000663,-0.3241443623708589
ACH-000665,-0.5734666960899966
ACH-000671,-0.16590036643021575
ACH-000672,-0.4693014510674056
ACH-000673,-0.4819349007152374
ACH-000676,-0.3615893030998253
ACH-000677,-0.2376375014965522
ACH-000681,-0.3269458831265415
ACH-000683,-0.3214271050251709
ACH-000684,-0.34916605284915825
ACH-000688,-0.5296615246290829
ACH-000693,-0.4535656452038875
ACH-000694,-0.3394077770139156
ACH-000695,-0.16904051353984426
ACH-000696,-0.5107296576722133
ACH-000697,-0.6162705939672998
ACH-000699,-0.68304558706183
ACH-000701,-0.4123115777027989
ACH-000706,-0.31871467989657176
ACH-000711,-0.4464310597182676
ACH-000713,-0.2873814301185383
ACH-000714,-0.05571947738555581
ACH-000718,-0.3475153280388633
ACH-000720,-0.2864084859011432
ACH-000721,-0.3174514308822266
ACH-000724,-0.41793758610268106
ACH-000725,-0.2031681751060942
ACH-000732,-0.35211564589984884
ACH-000734,-0.2778585878181232
ACH-000735,-0.4375218165075208
ACH-000736,-0.1997095015668908
ACH-000738,-0.4344456401568112
ACH-000746,-0.012959250950933764
ACH-000747,-0.4252202547078153
ACH-000748,-0.4699563225362457
ACH-000753,-0.3013990391066935
ACH-000756,-0.4726777504405282
ACH-000757,-0.41631070009894
ACH-000758,-0.4248301772055829
ACH-000760,-0.4747362979760185
ACH-000762,-0.4124445549261052
ACH-000763,-0.4015460351210148
ACH-000764,-0.22309655806260026
ACH-000765,-0.3707907863496617
ACH-000766,-0.2665694004996595
ACH-000767,-0.09302750783187026
ACH-000768,-0.32109571369047496
ACH-000769,-0.429799056547449
ACH-000770,-0.4831213310468973
ACH-000771,-0.22344399432305195
ACH-000773,-0.4933399596767673
ACH-000776,-0.07565693748219908
ACH-000777,-0.2878264359387012
ACH-000778,-0.1922062043835961
ACH-000781,-0.27499640681104104
ACH-000782,-0.14345000321687373
ACH-000783,-0.385854387766132
ACH-000784,-0.5050941143376287
ACH-000785,-0.3595138020769384
ACH-000787,-0.3435619675064532
ACH-000788,-0.4174699633152954
ACH-000791,-0.3170435455324023
ACH-000792,-0.3621816575228627
ACH-000794,-0.3446436880503852
ACH-000796,-0.35790995991536895
ACH-000798,-0.44813384985794347
ACH-000799,-0.5871753848818236
ACH-000800,-0.29917307358849754
ACH-000802,-0.5404301657386795
ACH-000804,-0.4496180758240844
ACH-000805,-0.3480272053224026
ACH-000809,-0.4682013881456564
ACH-000810,-0.07446917704766408
ACH-000811,-0.2449928779158839
ACH-000817,-0.42691297030393704
ACH-000819,-0.4060831014884509
ACH-000820,-0.41909717124664697
ACH-000821,-0.3961151801836547
ACH-000822,-0.3153593106220953
ACH-000823,-0.42549264288438704
ACH-000824,-0.3077532490010044
ACH-000827,-0.5059218307899631
ACH-000829,-0.31823023210852475
ACH-000831,-0.3113401790797903
ACH-000832,-0.4616370634548692
ACH-000833,-0.22723877724397445
ACH-000834,-0.34155144288190536
ACH-000835,-0.3567468599491736
ACH-000836,-0.4607044675629368
ACH-000837,-0.35595885158625984
ACH-000838,-0.3920375733177832
ACH-000839,-0.5574057764416898
ACH-000840,-0.26081686033166324
ACH-000841,-0.2396833874289549
ACH-000843,-0.3907791842482161
ACH-000846,-0.5273025717862709
ACH-000847,-0.5355593343321637
ACH-000848,-0.27274163127727524
ACH-000849,-0.4586976872270619
ACH-000851,-0.3508501095068588
ACH-000855,-0.41027556853967134
ACH-000856,-0.1758978874135811
ACH-000858,-0.6070597207868969
ACH-000859,-0.219674391284067
ACH-000861,-0.2727707167479626
ACH-000862,-0.467954396040712
ACH-000865,-0.3922209033642489
ACH-000866,-0.31199424436649514
ACH-000867,-0.5070485161533943
ACH-000869,-0.13057795170945322
ACH-000872,-0.30613457500716623
ACH-000873,-0.2090117675704467
ACH-000876,-0.09712979546590557
ACH-000878,-0.4032951411019594
ACH-000880,-0.5019269555148453
ACH-000881,-0.2514124241983348
ACH-000882,-0.2563873665734605
ACH-000884,-0.6524982571568977
ACH-000885,-0.5087921530538455
ACH-000887,-0.5236516617158516
ACH-000889,-0.23897343624795034
ACH-000896,-0.37873683039538303
ACH-000898,-0.3445179997758828
ACH-000900,-0.3614550878060195
ACH-000901,-0.5941634595122592
ACH-000905,-0.3304375817269249
ACH-000906,-0.4152895162535433
ACH-000907,-0.6835209358117922
ACH-000910,0.01531126810293307
ACH-000911,-0.5265449526107561
ACH-000912,-0.3642073306840232
ACH-000913,-0.3800872880664276
ACH-000915,-0.491818174865209
ACH-000916,-0.4004341667135805
ACH-000917,-0.27813595298311194
ACH-000920,-0.48067402164660605
ACH-000921,-0.5466545278236175
ACH-000924,-0.6884001810835028
ACH-000926,-0.2938729908466345
ACH-000928,-0.5116275708371397
ACH-000929,-0.30563801285369857
ACH-000932,-0.33128922939956
ACH-000935,-0.4696828834523911
ACH-000936,-0.37360790940312666
ACH-000937,-0.18672127619913031
ACH-000938,-0.3511187847348833
ACH-000939,-0.5530540778326488
ACH-000941,-0.4123531467729326
ACH-000943,-0.24966073466487654
ACH-000946,-0.3614071717807568
ACH-000947,-0.2039476744172616
ACH-000948,-0.3552737904843469
ACH-000950,-0.24684770738358305
ACH-000953,-0.30304518123923463
ACH-000954,-0.3752934666622321
ACH-000957,-0.4611423351242706
ACH-000958,-0.4584539710541347
ACH-000960,-0.4827392625184863
ACH-000963,-0.4823203020534478
ACH-000968,-0.3935750583200516
ACH-000969,-0.5002633532128311
ACH-000972,-0.5165826082665359
ACH-000973,-0.2994034628164386
ACH-000974,-0.4205060484862323
ACH-000978,-0.22516618093920765
ACH-000984,-0.2364451279086616
ACH-000986,-0.3380369741404399
ACH-000988,-0.37737299542148656
ACH-000993,-0.5247850046032064
ACH-000994,-0.08572780863918844
ACH-000996,-0.4553764862156322
ACH-001001,-0.33143287022028595
ACH-001020,-0.7422243089133449
ACH-001028,-0.25839391035401793
ACH-001031,-0.3772061543383553
ACH-001038,-0.21814916331745735
ACH-001048,-0.31162053472210394
ACH-001050,-0.6568455438629353
ACH-001053,-0.26426808606419405
ACH-001054,-0.1870729481721045
ACH-001061,-0.2461933835540779
ACH-001067,-0.4385161002165151
ACH-001075,-0.2556561946647149
ACH-001096,-0.4111036573135326
ACH-001111,-0.24014763191064914
ACH-001119,-0.4390185121617344
ACH-001128,-0.6628256619016428
ACH-001134,-0.5370320668910052
ACH-001151,-0.2902209134296721
ACH-001163,-0.21079079593562414
ACH-001164,-0.07554484455990235
ACH-001183,-0.5540235710944517
ACH-001192,-0.4156324449577099
ACH-001193,-0.3932127667354506
ACH-001196,-0.2769536189849605
ACH-001197,-0.4416506878049563
ACH-001205,-0.2840345651214628
ACH-001211,-0.6568808725261819
ACH-001212,-0.6554153431920572
ACH-001228,-0.1909523036288565
ACH-001232,-0.5282499901024724
ACH-001239,-0.6195912514983051
ACH-001270,-0.4428529516246112
ACH-001274,-0.20998939800979485
ACH-001275,-0.3261721817172286
ACH-001277,-0.4481054376757545
ACH-001278,-0.19884501928783632
ACH-001280,-0.2981550579886865
ACH-001283,-0.40915015618921785
ACH-001289,-0.24515252144395444
ACH-001300,-0.15406121092246505
ACH-001301,-0.32608260097227965
ACH-001302,-0.6321271069716271
ACH-001306,-0.6326152294021197
ACH-001318,-0.42622230573726855
ACH-001322,-0.294160241726693
ACH-001328,-0.38946703331044896
ACH-001332,-0.6322076887493137
ACH-001336,-0.6230241526052438
ACH-001346,-0.3538677545257422
ACH-001353,-0.4718046293262035
ACH-001354,-0.10448068009034643
ACH-001367,-0.272712867865773
ACH-001368,-0.2509723083664661
ACH-001374,-0.10239520443256063
ACH-001377,-0.26962341582372795
ACH-001380,-0.3063914858629797
ACH-001391,-0.2671185877550257
ACH-001408,-0.3981104270118684
ACH-001430,-0.04285747230646547
ACH-001431,-0.3289245580217895
ACH-001450,-0.5660577338230246
ACH-001496,-0.5964734948922256
ACH-001500,-0.13300937219481987
ACH-001523,-0.3595265124234601
ACH-001532,-0.2365685526941603
ACH-001550,-0.4028881634594709
ACH-001552,-0.3642361966614383
ACH-001554,-0.3458524089548595
ACH-001654,-0.29776374404425376
ACH-001735,-0.08850183055734519
ACH-001736,-0.2824310493416678
ACH-001737,-0.18799193843013376
ACH-001740,-0.32219676466138597
ACH-001745,-0.4378390186289112
ACH-001765,-0.24938460627586695
