,MPHOSPH9 (10198)
ACH-000211,-0.0958705670838048
ACH-000215,-0.17210267768596674
ACH-000221,-0.08592050049101821
ACH-000222,-0.08586128383609475
ACH-000223,0.007133781065990572
ACH-000226,-0.008188962370078753
ACH-000227,-0.21055086551877966
ACH-000228,-0.054599045265600284
ACH-000231,-0.08586958906246152
ACH-000232,-0.12303011853694988
ACH-000233,0.001452286312828186
ACH-000234,-0.09817895464337853
ACH-000235,-0.0882794652554545
ACH-000237,-0.09145064559239488
ACH-000238,-0.141316465267359
ACH-000242,-0.17984792485597506
ACH-000243,-0.06158901125666048
ACH-000244,-0.2049078355992741
ACH-000246,-0.0633523790362842
ACH-000248,-0.04610673929244045
ACH-000250,-0.051093892467852016
ACH-000251,-0.09699960049280293
ACH-000252,-0.14955443845308453
ACH-000253,0.052698480123286186
ACH-000255,-0.014852570421070084
ACH-000256,-0.04713084248045538
ACH-000257,0.026045681417336118
ACH-000258,-0.06781303386258315
ACH-000259,-0.11582156954503264
ACH-000260,-0.11198436539224126
ACH-000261,-0.06661632245246005
ACH-000262,-0.1295461177858468
ACH-000263,-0.2512436716618192
ACH-000264,-0.05969932656744027
ACH-000265,-0.10337652267170012
ACH-000266,-0.08005935483862749
ACH-000272,-0.04179116197962806
ACH-000274,-0.04548039255288763
ACH-000277,-0.09657706738589646
ACH-000278,-0.09726377554757198
ACH-000279,-0.15412256175992864
ACH-000280,0.044396660220171566
ACH-000281,-0.19230052036605505
ACH-000288,-0.12663134510204546
ACH-000291,-0.11369124777311727
ACH-000293,0.06927356726784349
ACH-000294,-0.0016460416008425886
ACH-000295,-0.12234114862126727
ACH-000296,0.013505942373176394
ACH-000302,-0.07884531240938647
ACH-000304,0.005743269092946789
ACH-000307,-0.04477007525232432
ACH-000308,-0.054036757872184274
ACH-000310,-0.018356147080723858
ACH-000311,-0.11814486491909075
ACH-000312,-0.11243562851086593
ACH-000315,-0.04932644840353393
ACH-000316,-0.05589847231977474
ACH-000317,-0.06834751297376686
ACH-000318,-0.2208510355486788
ACH-000319,-0.08525016156999161
ACH-000320,-0.1400666882331813
ACH-000322,0.010120946535457713
ACH-000323,-0.062447769767301216
ACH-000324,-0.1442541652284509
ACH-000329,-0.0690391786795799
ACH-000330,-0.11122458992085044
ACH-000331,-0.03055451689436857
ACH-000332,-0.11150570650595697
ACH-000334,0.045156231545376506
ACH-000335,0.1886835148380363
ACH-000336,-0.008477703121206761
ACH-000337,0.05392124799050416
ACH-000338,-0.27056385400044225
ACH-000339,-0.02163032600719815
ACH-000341,-0.0992906090780905
ACH-000348,-0.013074763536362544
ACH-000350,-0.09057656915536738
ACH-000352,-0.004426228111421703
ACH-000356,-0.13960894862950288
ACH-000361,-0.13646547591432565
ACH-000362,-0.015916848635976876
ACH-000363,-0.058757190837690425
ACH-000364,0.01983833653120828
ACH-000365,-0.06344400574223648
ACH-000366,-0.06279844257728681
ACH-000368,-0.1869428305296764
ACH-000374,-0.016483678540514028
ACH-000375,-0.1432990651578375
ACH-000376,-0.017352163441373372
ACH-000381,0.08315215662503306
ACH-000383,-0.06897686508836022
ACH-000387,-0.005233586478730443
ACH-000389,0.04700906413422876
ACH-000390,0.010165770234750779
ACH-000393,0.0059779823313420135
ACH-000395,-0.036228014583520006
ACH-000396,0.08231944555312587
ACH-000397,0.01990440454061801
ACH-000401,-0.08626566597891087
ACH-000402,-0.012838739549865271
ACH-000403,-0.1178700736437715
ACH-000404,-0.2408347932210577
ACH-000406,-0.03217143848195577
ACH-000407,-0.025841856564322144
ACH-000408,-0.0907340710910099
ACH-000410,-0.05920799717644661
ACH-000411,0.05246736343919644
ACH-000414,-0.12064466163243358
ACH-000415,0.0157918394349207
ACH-000416,-0.03289002655074216
ACH-000420,0.029874143993105555
ACH-000421,-0.12946300436833594
ACH-000424,-0.028933349950780063
ACH-000425,-0.018670870109889583
ACH-000426,-0.03721562414039346
ACH-000427,-0.04485523316357197
ACH-000433,0.008145114703977155
ACH-000435,-0.10252309311454066
ACH-000436,-0.13389136260212056
ACH-000444,-0.16440774123424862
ACH-000445,-0.09655699282020587
ACH-000448,-0.02142377590271719
ACH-000450,0.10995858023252766
ACH-000452,-0.09785902990711662
ACH-000454,-0.15731063759511224
ACH-000458,-0.051590673303830915
ACH-000459,0.002990002532942871
ACH-000460,-0.027517085013712132
ACH-000461,-0.025288494202012717
ACH-000463,0.009715283470211404
ACH-000464,-0.15217600567359432
ACH-000466,-0.08695782017360655
ACH-000467,-0.044235030624449626
ACH-000468,-0.111105318126801
ACH-000469,-0.12060110467475064
ACH-000470,-0.21680866397981066
ACH-000471,-0.04973761756364763
ACH-000472,-0.09700697162568883
ACH-000473,-0.09098258740960312
ACH-000475,-0.12281649794584755
ACH-000476,-0.14594338727578654
ACH-000477,-0.05193024254885285
ACH-000479,0.0560337066525633
ACH-000480,-0.04619618558955445
ACH-000481,-0.06497246717411109
ACH-000483,-0.04970254740566546
ACH-000484,-0.06631873325657359
ACH-000485,-0.2356924530762181
ACH-000486,-0.01326668030668598
ACH-000487,-0.16314823423788258
ACH-000488,-0.05999402916453255
ACH-000490,-0.0642526829804083
ACH-000491,-0.07076368784516512
ACH-000495,-0.07964020721719177
ACH-000496,-0.01113303382341988
ACH-000499,-0.185738680994212
ACH-000500,-0.11840428615925855
ACH-000502,-0.066326843612933
ACH-000503,-0.026534304575459283
ACH-000505,-0.03235178289394492
ACH-000507,-0.07472260071762395
ACH-000510,-0.04536103089430833
ACH-000511,-0.17507752813200428
ACH-000512,-0.09003535765596728
ACH-000516,-0.07234694086258874
ACH-000517,-0.11892499350073528
ACH-000518,0.03602740052207485
ACH-000520,-0.15536816391262806
ACH-000521,-0.05273711797247831
ACH-000522,-0.011379507204456416
ACH-000524,-0.07140208632426429
ACH-000527,-0.09937091340425083
ACH-000528,-0.06773329412056461
ACH-000537,-0.007290319540299269
ACH-000541,-0.27873724927001137
ACH-000542,-0.012541964156495649
ACH-000544,0.06463058552999193
ACH-000545,-0.036842350146962334
ACH-000547,-0.030812688500926944
ACH-000548,0.03242480050733193
ACH-000549,0.02231402265825781
ACH-000550,-0.07178679366395105
ACH-000552,-0.06378794415573659
ACH-000556,-0.01649747452856836
ACH-000557,-0.033106139371901086
ACH-000569,0.07205444323205445
ACH-000570,-0.15827923048682993
ACH-000571,-0.07025448342386796
ACH-000573,-0.12343383879004265
ACH-000576,-0.07591190593378325
ACH-000579,-0.23860240572034255
ACH-000580,0.03629533839864778
ACH-000584,-0.11066178677885996
ACH-000585,-0.11615303323748448
ACH-000588,0.009988394088262848
ACH-000589,-0.187502760409275
ACH-000591,-0.09185390423701582
ACH-000593,-3.5788699233214566e-05
ACH-000600,-0.009353069366961756
ACH-000601,-0.08055909973790189
ACH-000605,-0.2470434985728733
ACH-000606,0.00028849477552809035
ACH-000608,-0.06273506531176253
ACH-000614,-0.11776925183870225
ACH-000616,0.014328786901806856
ACH-000618,-0.05456336701739148
ACH-000619,-0.01910578889268792
ACH-000620,-0.03475530444550366
ACH-000621,-0.14964182133207848
ACH-000622,-0.07105671597539084
ACH-000623,0.01913260812740285
ACH-000624,-0.027009800940986768
ACH-000627,0.04885973873672468
ACH-000630,-0.0678883194201235
ACH-000631,-0.048312572265623216
ACH-000632,-0.164243481529181
ACH-000633,-0.06154785928342504
ACH-000637,-0.02088053555944396
ACH-000638,0.13366438952327833
ACH-000646,0.09170791450302904
ACH-000647,0.013334114460764131
ACH-000648,-0.030949684560600706
ACH-000649,-0.07086392266099997
ACH-000651,-0.16071160300294465
ACH-000652,-0.1833563688916769
ACH-000653,0.06461458327660187
ACH-000657,-0.11528083141698285
ACH-000658,0.13102377566156764
ACH-000661,-0.09600717985966566
ACH-000662,0.15094234136274634
ACH-000663,0.017224927599459885
ACH-000665,-0.02388890442582332
ACH-000671,0.024384579272942658
ACH-000672,-0.2470597291509543
ACH-000673,-0.08076558658094404
ACH-000676,-0.06994893034804754
ACH-000677,-0.03761080813833773
ACH-000681,-0.10049877902335357
ACH-000683,-0.11351560758883301
ACH-000684,0.010183602542920802
ACH-000688,0.0387409213858244
ACH-000693,-0.06505601469782749
ACH-000694,-0.08474312303809674
ACH-000695,-0.2576715295920548
ACH-000696,-0.04883272801654525
ACH-000697,-0.2614352153329813
ACH-000699,-0.11064550530649156
ACH-000701,-0.1500158037950596
ACH-000706,0.0031225651901253763
ACH-000711,-0.08927885899670789
ACH-000713,-0.01377638383836482
ACH-000714,-0.10446226187873038
ACH-000718,-0.08593875404745721
ACH-000720,-0.03578819220485573
ACH-000721,-0.0566740830569431
ACH-000724,0.09133516987630272
ACH-000725,-0.1186920577901064
ACH-000732,-0.12162839439166775
ACH-000734,-0.060517635332277935
ACH-000735,-0.0883139988962906
ACH-000736,0.04832494827285656
ACH-000738,-0.0606742844672913
ACH-000746,0.030017144784378457
ACH-000747,-0.11309337082458963
ACH-000748,-0.013111105795120556
ACH-000753,-0.16659595310415176
ACH-000756,-0.11250069118965618
ACH-000757,-0.17986630300433834
ACH-000758,-0.027197162556757155
ACH-000760,-0.12682789138803974
ACH-000762,0.07142257359949977
ACH-000763,-0.1645693833568917
ACH-000764,-0.11556540490843413
ACH-000765,-0.19261827462004244
ACH-000766,-0.09662205687020983
ACH-000767,-0.16542690895558548
ACH-000768,-0.0632941291646809
ACH-000769,-0.10320253828523517
ACH-000770,-0.005808458129771985
ACH-000771,-0.1015706274664415
ACH-000773,-0.01086017443765156
ACH-000776,-0.043843355619977285
ACH-000777,-0.04612809816519877
ACH-000778,-0.05442899562520321
ACH-000781,-0.07609908757512299
ACH-000782,-0.030751094626718805
ACH-000783,-0.054218567854786986
ACH-000784,-0.040019966987222835
ACH-000785,-0.1532058350322114
ACH-000787,-0.010602762520961036
ACH-000788,-0.1107945164022898
ACH-000791,-0.07030174885277751
ACH-000792,-0.11461039862699582
ACH-000794,-0.1628394630736736
ACH-000796,-0.12452279371299793
ACH-000798,0.07070428646226562
ACH-000799,-0.037881983505298734
ACH-000800,-0.2516337155458861
ACH-000802,-0.08550265160155747
ACH-000804,-0.03672954775364092
ACH-000805,-0.2436174693466601
ACH-000809,-0.07982636496419901
ACH-000810,0.10213490111525622
ACH-000811,-0.07688861749460321
ACH-000817,-0.14205338928239092
ACH-000819,-0.15022312632892287
ACH-000820,-0.013916223803244492
ACH-000821,-0.10442337474311468
ACH-000822,-0.07338978880513304
ACH-000823,-0.1661565864748426
ACH-000824,-0.00906569171281672
ACH-000827,-0.043607061903876296
ACH-000829,-0.051392560077057226
ACH-000831,-0.07199859900367954
ACH-000832,0.04592671556463994
ACH-000833,-0.06315402449891848
ACH-000834,-0.02597909336117961
ACH-000835,-0.09977053611659592
ACH-000836,-0.0771978139661928
ACH-000837,-0.13941363180420716
ACH-000838,-0.008832213840535263
ACH-000839,-0.2379997068828238
ACH-000840,0.023307519849032503
ACH-000841,-0.019140772349506417
ACH-000843,0.04465070894345892
ACH-000846,0.07832061997567984
ACH-000847,-0.2012363427647256
ACH-000848,-0.01728998697367294
ACH-000849,-0.1548514021143454
ACH-000851,0.07142436215223821
ACH-000855,-0.0885747017153828
ACH-000856,0.09358954156796573
ACH-000858,-0.016372630922359688
ACH-000859,-0.10096105468891786
ACH-000861,-0.0631844272736503
ACH-000862,-0.07425312230027876
ACH-000865,-0.06409889683734439
ACH-000866,-0.05166755128068863
ACH-000867,-0.04641743899142571
ACH-000869,-0.050742310581746525
ACH-000872,-0.10739098310143518
ACH-000873,0.10676260585609693
ACH-000876,-0.11267025755825298
ACH-000878,-0.17319073354624634
ACH-000880,0.01117848973774119
ACH-000881,-0.08512706673775701
ACH-000882,-0.11332451867124615
ACH-000884,-0.09594719305429032
ACH-000885,-0.08891070399705715
ACH-000887,-0.056918343230055166
ACH-000889,-0.12456885604552415
ACH-000896,-0.11267628178191552
ACH-000898,-0.04288643043341685
ACH-000900,-0.19547557942151927
ACH-000901,-0.12410980358013354
ACH-000905,-0.005598312868509691
ACH-000906,-0.16006001297294514
ACH-000907,-0.017698553121364164
ACH-000910,-0.12091474701976113
ACH-000911,-0.06032114853642829
ACH-000912,-0.10164125698590057
ACH-000913,-0.13698940406207052
ACH-000915,-0.10845256918721108
ACH-000916,0.11168368334618382
ACH-000917,0.0301322981152674
ACH-000920,0.06223188883259495
ACH-000921,-0.008217737472280039
ACH-000924,-0.08127011914276283
ACH-000926,-0.043166559370398976
ACH-000928,-0.1292161884598822
ACH-000929,0.11874698180472985
ACH-000932,0.0737080097650628
ACH-000935,0.0369745014574294
ACH-000936,0.024726692087231543
ACH-000937,-0.12949724676339516
ACH-000938,-0.11211704491093523
ACH-000939,-0.09499569708972712
ACH-000941,0.08476236995872471
ACH-000943,-0.08582283256046704
ACH-000946,-0.08008907149614064
ACH-000947,-0.07805388384655554
ACH-000948,-0.0278420839174122
ACH-000950,-0.14736270349841546
ACH-000953,-0.16299255235732998
ACH-000954,-0.03709607103489327
ACH-000957,0.15655003686516453
ACH-000958,0.1356773778193037
ACH-000960,-0.11435392484014174
ACH-000963,-0.06183829256637612
ACH-000968,-0.07018366896211517
ACH-000969,0.09748221804456296
ACH-000972,-0.2315636149747578
ACH-000973,-0.12996680060547633
ACH-000974,-0.03450179720889945
ACH-000978,0.02825613269401203
ACH-000984,-0.0769498171902995
ACH-000986,-0.09919006415532912
ACH-000988,0.0007114846209027376
ACH-000993,0.003925002979956565
ACH-000994,0.07079512916070319
ACH-000996,-0.08961023317151587
ACH-001001,-0.10895150136854734
ACH-001020,-0.052702543686265285
ACH-001028,-0.1126960385722417
ACH-001031,0.12069884145304255
ACH-001038,-0.1298808424924157
ACH-001048,0.02044003361583616
ACH-001050,-0.11881874556955788
ACH-001053,-0.0951624447082909
ACH-001054,-0.20468736409231544
ACH-001061,0.011777699383925158
ACH-001067,0.042489281625097436
ACH-001075,-0.0998688408981228
ACH-001096,-0.05493477802558923
ACH-001111,0.12976175267664106
ACH-001119,-0.04329955335300325
ACH-001128,-0.15584851293558216
ACH-001134,0.05239141926410487
ACH-001151,-0.053821031357520664
ACH-001163,-0.04602953877399088
ACH-001164,0.20556669183797455
ACH-001183,-0.031701461650209546
ACH-001192,-0.15893376460608766
ACH-001193,-0.1050665539745637
ACH-001196,-0.11268837204995605
ACH-001197,0.07978572278494532
ACH-001205,-0.21101781601197125
ACH-001211,-0.3409126849281296
ACH-001212,-0.007711315939968597
ACH-001228,-0.09253897368024352
ACH-001232,-0.03153701659481055
ACH-001239,-0.14295750704690885
ACH-001270,-0.182254908016588
ACH-001274,-0.15670323729038502
ACH-001275,-0.044757614405737015
ACH-001277,-0.0011040954827672292
ACH-001278,-0.02331475881663951
ACH-001280,-0.15302426301444244
ACH-001283,-0.14636654644182748
ACH-001289,-0.03200100667162991
ACH-001300,-0.04559627515189292
ACH-001301,-0.0993141234020898
ACH-001302,0.002818797869030192
ACH-001306,-0.08348643127701841
ACH-001318,0.049002345984898284
ACH-001322,-0.04180338142741253
ACH-001328,-0.06336060537097123
ACH-001332,0.10844703547934924
ACH-001336,0.03541870186288666
ACH-001346,-0.07088005955157102
ACH-001353,-0.004298192100311625
ACH-001354,-0.1826396256753673
ACH-001367,-0.07677225799750133
ACH-001368,-0.11619089638561388
ACH-001374,-0.09358787259074146
ACH-001377,-0.04692965251281478
ACH-001380,-0.1304689647418789
ACH-001391,-0.04851721941237817
ACH-001408,-0.10139370247714306
ACH-001430,-0.06160611877502883
ACH-001431,-0.025189409943579984
ACH-001450,0.0361211314351006
ACH-001496,-0.06465235035319375
ACH-001500,-0.08617658962014675
ACH-001523,0.045837558196380336
ACH-001532,-0.11439851197065512
ACH-001550,-0.10994509548950096
ACH-001552,0.04348894526961817
ACH-001554,-0.044855196608830465
ACH-001654,-0.052387563078523575
ACH-001735,-0.04735905762160552
ACH-001736,-0.03876139777565482
ACH-001737,0.023628240055730016
ACH-001740,-0.2477952577668725
ACH-001745,-0.08447457729733962
ACH-001765,-0.06718335388785981
