,AASDH (132949)
ACH-000004,-0.011961430327510259
ACH-000005,0.0677857151554581
ACH-000007,-0.2878825749238597
ACH-000009,-0.06912071722861338
ACH-000011,-0.10903073725181638
ACH-000012,0.019512741653571544
ACH-000013,0.0058548775861825275
ACH-000014,0.021803041606335186
ACH-000015,0.009957453483445544
ACH-000017,-0.06335242831126553
ACH-000018,-0.1191062381849786
ACH-000019,-0.17733816559758184
ACH-000021,0.007998257621774956
ACH-000022,-0.08878818113117705
ACH-000025,-0.15697814162898371
ACH-000028,-0.1393374287825481
ACH-000030,-0.06728474479474937
ACH-000035,-0.10821445173921118
ACH-000036,-0.16512305210940892
ACH-000037,-0.02431043430965182
ACH-000039,-0.13387417198891086
ACH-000040,-0.06926852780733414
ACH-000041,-0.09281015003366223
ACH-000042,0.012648105125114271
ACH-000045,-0.01194194919062405
ACH-000047,0.04056105843172417
ACH-000052,-0.2974363601091741
ACH-000053,0.03983355222647837
ACH-000054,0.02433418306811633
ACH-000055,-0.24185387881846065
ACH-000060,-0.10579275248301184
ACH-000067,-0.019027992145924003
ACH-000070,-0.06063266790229309
ACH-000075,-0.14215193584315908
ACH-000078,-0.14118029427917925
ACH-000082,-0.07106526243828215
ACH-000085,0.10780087666014676
ACH-000086,0.0428619564882388
ACH-000087,0.026841266146235068
ACH-000092,-0.0019035706514883555
ACH-000095,0.10403494180315334
ACH-000097,0.0032937857357880204
ACH-000098,-0.20999575705288195
ACH-000099,-0.05074556254524943
ACH-000108,-0.051166897255097904
ACH-000113,-0.16363943061342925
ACH-000116,-0.15569240049958294
ACH-000118,0.040673444232099384
ACH-000120,0.027473737572052383
ACH-000123,0.005874649820968642
ACH-000127,0.005529443979579275
ACH-000128,-0.2570496444245613
ACH-000132,0.013700764673351228
ACH-000133,-0.023442157979197745
ACH-000137,-0.12105376697002256
ACH-000138,0.030614318155417437
ACH-000142,0.04636138136223655
ACH-000143,-0.05367235652442889
ACH-000146,-0.08634425528681153
ACH-000148,0.0070173151317547856
ACH-000150,-0.21342215306753284
ACH-000152,-0.05715178853677608
ACH-000153,-0.014993301510056163
ACH-000159,-0.110686459756541
ACH-000160,-0.13216867264058013
