,FGFBP2 (83888)
ACH-000004,0.14498491251350593
ACH-000005,0.06644303930843021
ACH-000007,0.1209606807867466
ACH-000009,0.04096211758665649
ACH-000011,0.08514062934755064
ACH-000012,0.17929323010795234
ACH-000013,0.15716664163056454
ACH-000014,0.16115968793665475
ACH-000015,0.11219705887819316
ACH-000017,0.13754665857233767
ACH-000018,-0.03128144100675534
ACH-000019,0.17940645297497784
ACH-000021,0.1830427352380981
ACH-000022,0.17026727729959776
ACH-000025,0.22254451347495674
ACH-000028,0.19005774683600693
ACH-000030,0.055879958114850345
ACH-000035,0.2382666516183091
ACH-000036,0.02877743484745613
ACH-000037,0.11297478951341285
ACH-000039,0.2055416375895192
ACH-000040,0.0443004667989862
ACH-000041,-0.204987197554864
ACH-000042,0.03730008398789411
ACH-000045,0.07263718500953814
ACH-000047,0.07771767603587577
ACH-000052,0.07541558897549212
ACH-000053,0.11814037289648326
ACH-000054,0.01625620600528896
ACH-000055,-0.013629499193447131
ACH-000060,0.040221912218712186
ACH-000067,0.07898425513236214
ACH-000070,0.04849860353605583
ACH-000075,0.09264832010321176
ACH-000078,0.06286288429230885
ACH-000082,0.05136479040307732
ACH-000085,0.09184622927040326
ACH-000086,0.1960360136201377
ACH-000087,0.23070236778351966
ACH-000092,0.08524448452537578
ACH-000095,0.04853102364843714
ACH-000097,0.17811503993918976
ACH-000098,0.2005691187454488
ACH-000099,-0.06893629793431437
ACH-000108,0.07676043643856717
ACH-000113,0.0015557684764717255
ACH-000116,0.09824641960653796
ACH-000118,-0.0170406179657263
ACH-000120,0.1592602348860348
ACH-000123,0.07708925659702487
ACH-000127,0.02770298809455868
ACH-000128,0.18781001998758634
ACH-000132,0.13763972399921914
ACH-000133,-0.01286608194370627
ACH-000137,0.11787179238385702
ACH-000138,0.07281421056119636
ACH-000142,0.07936285866126362
ACH-000143,0.061551804696130974
ACH-000146,0.08223286565645747
ACH-000148,0.10073154915314844
ACH-000150,0.1939380989096456
ACH-000152,0.032254931188622306
ACH-000153,0.15763171195124742
ACH-000159,0.06315953340978178
ACH-000160,0.014118541021506913
ACH-000163,0.1388716663376228
ACH-000167,0.16626483931901653
ACH-000168,-0.0034377720206939704
ACH-000169,0.06377422787472704
ACH-000178,0.07604468988381978
ACH-000183,-0.025764152853707454
ACH-000188,0.12732542309861422
ACH-000189,0.0639052863583711
ACH-000190,0.1033308240329732
ACH-000198,0.10817608772313714
ACH-000203,0.05801988442749404
ACH-000204,0.016942140628830173
ACH-000206,0.2274551528877317
ACH-000207,0.08658118767401521
ACH-000208,0.12578432056054656
ACH-000210,-0.07693934214988735
ACH-000211,0.07079679574295844
ACH-000215,0.008301396600765662
ACH-000221,0.05729052411702658
ACH-000222,-0.10850792173202298
ACH-000223,0.05643465884761265
ACH-000226,0.07548581676853615
ACH-000227,0.03279221551765043
ACH-000228,0.07939592289028766
ACH-000231,0.16318908297549622
ACH-000232,0.07980517422119031
ACH-000233,0.008714885779317968
ACH-000234,0.1910268764630625
ACH-000235,0.10956320917708176
ACH-000237,0.021016776890876183
ACH-000238,-0.0243876867055244
ACH-000242,-0.0731660786131777
ACH-000243,0.08564094561380065
ACH-000244,-0.009734123735586476
ACH-000246,0.09138865756810703
ACH-000248,0.018276664775903725
ACH-000250,0.03790715767033688
ACH-000251,0.09504325553808947
ACH-000252,0.08110071334248227
ACH-000253,0.06956336564973219
ACH-000255,0.1838376089533809
ACH-000256,0.18865320416129144
ACH-000257,0.09757820116117494
ACH-000258,0.00192329682725839
ACH-000259,0.06092665171034765
ACH-000260,0.04649911319587117
ACH-000261,-0.1306993509325768
ACH-000262,-0.0660709952597449
ACH-000263,0.2247791724177675
ACH-000264,0.03584372852705341
ACH-000265,0.1356900998347669
ACH-000266,0.12981951379479592
ACH-000272,0.18735078864991805
ACH-000274,0.07385982611377515
ACH-000277,0.05594842873151645
ACH-000278,0.009655136760871671
ACH-000279,0.01903085153040305
ACH-000280,0.1429110255984611
ACH-000281,0.057754588963283365
ACH-000288,0.11559304192973945
ACH-000291,0.010208088520311043
ACH-000293,0.1777011516763204
ACH-000294,0.10423938657271398
ACH-000295,0.04559877029011511
ACH-000296,0.08096281468852648
ACH-000302,0.0679763951706218
ACH-000304,-0.002277252456138188
ACH-000307,0.1247958257356861
ACH-000308,0.028525711471495074
ACH-000310,0.14461105906119184
ACH-000311,0.1554988717330239
ACH-000312,0.09918481988111308
ACH-000315,0.1253458687333619
ACH-000316,0.2105176261985616
ACH-000317,0.2434701335984589
ACH-000318,0.014013650992665891
ACH-000319,0.17330386664247655
ACH-000320,0.22904911053697175
ACH-000322,0.039070350390564015
ACH-000323,0.12037837882594027
ACH-000324,0.03472674189425176
ACH-000329,0.09747546581235356
ACH-000330,0.20634589991177527
ACH-000331,0.14198755901309695
ACH-000332,0.13515265086265607
ACH-000334,0.0735899306481826
ACH-000335,0.09582159259869867
ACH-000336,0.2395466549419097
ACH-000337,0.2519447934358643
ACH-000338,0.310106506842469
ACH-000339,0.07432949468455563
ACH-000341,0.14190779629907327
ACH-000348,0.040987779367836236
ACH-000350,0.006960439258445476
ACH-000352,0.0841321621931782
ACH-000356,0.19051644528981249
ACH-000361,0.18549160475714327
ACH-000362,0.12389733791249395
ACH-000363,0.039502493615707256
ACH-000364,0.1531157138163502
ACH-000365,0.05847968420419682
ACH-000366,0.02359109420385556
ACH-000368,-0.07638060566974925
ACH-000374,0.27937696907945403
ACH-000375,0.104127519091149
ACH-000376,0.08459661879457564
ACH-000381,0.1649774553410247
ACH-000383,0.11114184757076152
ACH-000387,0.13614430388835866
ACH-000389,0.04137308598265622
ACH-000390,0.033588964853307965
ACH-000393,0.02502890880255908
ACH-000395,0.3397832588828721
ACH-000396,0.2876119131165211
ACH-000397,-0.05596582309209757
ACH-000401,0.2209002546747782
ACH-000402,0.08255214280494833
ACH-000403,0.06504461335428396
ACH-000404,0.11343011075016793
ACH-000406,0.06954125577820315
ACH-000407,-0.05718462021976178
ACH-000408,0.06581809954859574
ACH-000410,0.11556807332282132
ACH-000411,0.11755360108255734
ACH-000414,0.06734033872464361
ACH-000415,0.07967445591498144
ACH-000416,0.06683530929003642
ACH-000420,0.29736994506723946
ACH-000421,0.021753552088453344
ACH-000424,0.1498471289327357
ACH-000425,0.14810309240288402
ACH-000426,0.21206501336844727
ACH-000427,0.02727764478347169
ACH-000433,-0.01050675703771027
ACH-000435,0.0788147447049108
ACH-000436,0.0064940405235233405
ACH-000444,0.048237206388076735
ACH-000445,0.2566557557303715
ACH-000448,0.16570585652898295
ACH-000450,0.01180503510160378
ACH-000452,0.12067571970965373
ACH-000454,0.297019619036174
ACH-000458,0.17886653761743734
ACH-000459,-0.07173415699066177
ACH-000460,0.12306607695690462
ACH-000461,0.1693589106988237
ACH-000463,0.01523901041716333
ACH-000464,0.0993601364756588
ACH-000466,-0.0010233010212770011
ACH-000467,0.04235957924360244
ACH-000468,0.1200144716303395
ACH-000469,0.13191186684125922
ACH-000470,0.23697793954362306
ACH-000471,0.0708347674978588
ACH-000472,0.06590100703220009
ACH-000473,-0.05192827640215236
ACH-000475,-0.018734275146399408
ACH-000476,0.05970736199972537
ACH-000477,0.08102834946581321
ACH-000479,0.3394873717052773
ACH-000480,0.19258846366658736
ACH-000481,0.05731383699904013
ACH-000483,0.007792725809059391
ACH-000484,0.008505532888752663
ACH-000485,0.10325256443182076
ACH-000486,0.12079371894276505
ACH-000487,0.05558754254673685
ACH-000488,-0.00830869527675006
ACH-000490,0.1753266214015402
ACH-000491,0.07898960832963918
ACH-000495,0.08975781772152734
ACH-000496,0.05102770841015336
ACH-000499,0.038350222254147526
ACH-000500,-0.03823205329390007
ACH-000502,0.0842404651041245
ACH-000503,0.12550270317247714
ACH-000505,0.09363878075762422
ACH-000507,0.0018718557439114296
ACH-000510,0.1355935215338379
ACH-000511,0.13161267676948174
ACH-000512,0.07673089212794366
ACH-000516,0.06459668270259168
ACH-000517,0.07551694786334984
ACH-000518,0.2316645994871753
ACH-000520,0.031527243967436364
ACH-000521,-0.035206436939524036
ACH-000522,0.09421774529004276
ACH-000524,0.09680931967522564
ACH-000527,0.041289614407905566
ACH-000528,0.07455125530699074
ACH-000537,0.040536085006399145
ACH-000541,0.19700539457917515
ACH-000542,0.1888195529214648
ACH-000544,0.1314667084947755
ACH-000545,0.042170065925705526
ACH-000547,0.1369473971509065
ACH-000548,0.05073777418911106
ACH-000549,0.15083096034082336
ACH-000550,0.11167362506572608
ACH-000552,0.05453300372290376
ACH-000556,0.09346136911170357
ACH-000557,-0.1126496095202676
ACH-000569,0.17500360615652286
ACH-000570,0.02557666957082256
ACH-000571,0.030088684264017163
ACH-000573,0.17943436427589954
ACH-000576,0.1859383322666588
ACH-000579,0.06232766019068696
ACH-000580,0.10957517040347044
ACH-000584,0.05363796101005043
ACH-000585,0.1026361559929179
ACH-000588,0.09344338289673304
ACH-000589,0.0334349192453334
ACH-000591,0.09129409485654837
ACH-000593,0.012126214418353695
ACH-000600,0.09210053378863367
ACH-000601,0.031723834578136566
ACH-000605,0.14006918068939836
ACH-000606,0.16986127488582162
ACH-000608,0.14612853432328934
ACH-000614,0.1114681457687938
ACH-000616,0.16797492770661365
ACH-000618,0.11189482304728786
ACH-000619,0.14539367473369091
ACH-000620,0.16399698143644215
ACH-000621,0.11554715311969407
ACH-000622,0.059950809890143515
ACH-000623,-0.033380064846693536
ACH-000624,0.04725301750718858
ACH-000627,0.028395278947208964
ACH-000630,0.13437572254271787
ACH-000631,-0.08923328569149898
ACH-000632,0.16585857952989816
ACH-000633,0.12436231688137846
ACH-000637,0.037428331202489784
ACH-000638,0.04759708216110994
ACH-000646,0.028319983391478874
ACH-000647,0.08893856941096208
ACH-000648,0.12125927672760188
ACH-000649,0.1705499729334363
ACH-000651,0.17389341921303536
ACH-000652,0.01782064127765879
ACH-000653,0.06418672428324394
ACH-000657,0.16706101003113094
ACH-000658,-0.06747197641526301
ACH-000661,0.07306908249893175
ACH-000662,0.2340050889960238
ACH-000663,0.2670473180055541
ACH-000665,0.17579470017918164
ACH-000671,0.200313210961376
ACH-000672,0.4346277960965636
ACH-000673,0.07151099712967618
ACH-000676,0.10324212958514176
ACH-000677,0.10837421598936284
ACH-000681,0.06483322656407617
ACH-000683,0.058922854178775186
ACH-000684,0.004786168127788147
ACH-000688,0.057011164182332874
ACH-000693,0.10872907026120587
ACH-000694,-0.020869228908919988
ACH-000695,0.25273313543291964
ACH-000696,0.06760635994129255
ACH-000697,0.06057684391775407
ACH-000699,0.0247925355022759
ACH-000701,0.029232747175832324
ACH-000706,0.13399763691722594
ACH-000711,0.07090097840605553
ACH-000713,0.2328477910352299
ACH-000714,0.07435119977004001
ACH-000718,0.07459707372834845
ACH-000720,0.13213729491664125
ACH-000721,0.17779713289024787
ACH-000724,0.18840450971664766
ACH-000725,0.15183649422240406
ACH-000732,0.30667490371856404
ACH-000734,0.09983201823776236
ACH-000735,0.09573449783101616
ACH-000736,0.0031754840088596393
ACH-000738,0.08126906697284815
ACH-000746,-0.05823369686834209
ACH-000747,0.1253296856702681
ACH-000748,0.1527569732891436
ACH-000753,0.12923220692120824
ACH-000756,0.055491599939640514
ACH-000757,0.1232975845573751
ACH-000758,0.03956825307898686
ACH-000760,0.1351739455839745
ACH-000762,0.12850326122789898
ACH-000763,-0.0008539886370343653
ACH-000764,0.14591135068583572
ACH-000765,0.18132738003491736
ACH-000766,0.1083920550746993
ACH-000767,0.1828311004382004
ACH-000768,0.04012986066630502
ACH-000769,0.16483658346373686
ACH-000770,0.11000004835458443
ACH-000771,0.051404854738996135
ACH-000773,0.13103519845918438
ACH-000776,0.1357158227849261
ACH-000777,0.17398361670554294
ACH-000778,0.1577864226393059
ACH-000781,0.07097542129538928
ACH-000782,0.06598154594231836
ACH-000783,0.09466149465225784
ACH-000784,0.14062091998017576
ACH-000785,0.02944828961168092
ACH-000787,0.06633410361908576
ACH-000788,0.15341867023775468
ACH-000791,0.07127892311769762
ACH-000792,0.07170995104923171
ACH-000794,0.08188837407603547
ACH-000796,0.15327380754229658
ACH-000798,-0.07518284348035101
ACH-000799,0.1867566301475749
ACH-000800,0.13941345586705894
ACH-000802,0.1160423588486734
ACH-000804,0.04424957991242125
ACH-000805,0.2505171416009516
ACH-000809,0.02933530733762718
ACH-000810,0.05483699963421482
ACH-000811,0.12370354078547788
ACH-000817,-0.014092672189505722
ACH-000819,0.10429456939274352
ACH-000820,0.027330408271221476
ACH-000821,0.15759902732800646
ACH-000822,0.06505081128805361
ACH-000823,0.039570204252779816
ACH-000824,0.05383829258383969
ACH-000827,0.07639192393264742
ACH-000829,0.05909630228787741
ACH-000831,0.1702241399381394
ACH-000832,0.1332959748153186
ACH-000833,0.17468997752217724
ACH-000834,0.04186135180228067
ACH-000835,0.058156759501446664
ACH-000836,0.101509979441314
ACH-000837,0.1853321592240962
ACH-000838,0.11100757768018288
ACH-000839,0.18977543975296354
ACH-000840,0.14202865632405098
ACH-000841,0.0655439990750672
ACH-000843,0.005180434316460622
ACH-000846,0.11338733774694475
ACH-000847,0.03648204574735658
ACH-000848,0.033381876889316306
ACH-000849,0.04126948703433921
ACH-000851,0.13769172499801222
ACH-000855,0.17672341961688945
ACH-000856,0.005864727132398355
ACH-000858,0.061490204260929236
ACH-000859,0.21238262425744855
ACH-000861,0.14887447177750446
ACH-000862,0.05220365773557886
ACH-000865,0.10797343564592704
ACH-000866,-0.004551717213440446
ACH-000867,0.06630713059828777
ACH-000869,0.11467460800394873
ACH-000872,0.13458974613391989
ACH-000873,-0.1538149654143984
ACH-000876,0.10558756211771367
