,LRTM1 (57408)
ACH-000004,-0.17867657075449256
ACH-000005,0.16684397067580556
ACH-000007,-0.22844035218660386
ACH-000009,-0.054014763456265234
ACH-000011,-0.019175305064473847
ACH-000012,-0.02721894258501489
ACH-000013,-0.040213822437208974
ACH-000014,0.046443785809166624
ACH-000015,-0.16018656248920046
ACH-000017,-0.05200769266760125
ACH-000018,-0.04497666148734393
ACH-000019,0.1353406768202903
ACH-000021,-0.02440636306393264
ACH-000022,-0.03443589174910339
ACH-000025,-0.1782962038057568
ACH-000028,-0.11713119282742565
ACH-000030,-0.055322787505103284
ACH-000035,0.034531632246151286
ACH-000036,-0.008089904130120128
ACH-000037,0.0017066247281313904
ACH-000039,-0.030597271803099582
ACH-000040,-0.037343676249403455
ACH-000041,-0.14569460162135334
ACH-000042,-0.08602724127431625
ACH-000045,-0.07025860056463533
ACH-000047,0.12060360427483816
ACH-000052,-0.11919097838180133
ACH-000053,-0.06384162326811145
ACH-000054,-0.07969795549837994
ACH-000055,-0.011875890960086493
ACH-000060,-0.15999611851977966
ACH-000067,0.0357055858014386
ACH-000070,0.02899963638610604
ACH-000075,-0.04779584807905216
ACH-000078,0.0575367207831782
ACH-000082,-0.025381710282175538
ACH-000085,-0.180024993401119
ACH-000086,-0.008505409054227496
ACH-000087,-0.15145744374981826
ACH-000092,0.01660015857563364
ACH-000095,-0.07149896142298333
ACH-000097,-0.005604268869212929
ACH-000098,-0.04461774656275118
ACH-000099,-0.03710351972225172
ACH-000108,-0.07021642674628993
ACH-000113,-0.08754020870765421
ACH-000116,-0.02186440370935584
ACH-000118,-0.1941266207338426
ACH-000120,-0.1821864464494211
ACH-000123,-0.08883453907966332
ACH-000127,-0.08470651445046529
ACH-000128,-0.1268976269692651
ACH-000132,-0.10260575859833493
ACH-000133,0.001952047292775289
ACH-000137,0.017211940003567534
ACH-000138,-0.052326020858421925
ACH-000142,-0.04853354609106823
ACH-000143,0.031444631249625536
ACH-000146,-0.07094325373506039
ACH-000148,-0.08356661668691744
ACH-000150,-0.20933335649181484
ACH-000152,-0.03237313414108793
ACH-000153,-0.18381925776729427
ACH-000159,-0.04459631234288637
ACH-000160,0.0436030528825774
ACH-000163,-0.01785692548308392
ACH-000167,0.19412229595047184
ACH-000168,0.008516388043589479
ACH-000169,-0.059836515773754075
ACH-000178,0.05621809512146815
ACH-000183,-0.07129857639178269
ACH-000188,-0.09227780986236107
ACH-000189,-0.021387786636580718
ACH-000190,-0.04888487396528909
ACH-000198,-0.09233116163754901
ACH-000203,0.03352349661205812
ACH-000204,-0.3271344528464875
ACH-000206,-0.03580665554799082
ACH-000207,0.011224910622730608
ACH-000208,-0.180756249324552
ACH-000210,-0.20475805709579945
ACH-000211,-0.12337571140507733
ACH-000215,-0.05246727736494945
ACH-000221,-0.12956303513095202
ACH-000222,0.015200035062476953
ACH-000223,-0.14107751348383613
ACH-000226,0.054858072034999136
ACH-000227,-0.08945088234761446
ACH-000228,-0.06741817043573305
ACH-000231,-0.07508191768849865
ACH-000232,-0.140719857079118
ACH-000233,0.0025382494596856587
ACH-000234,-0.07044521899324292
ACH-000235,-0.07720123399667843
ACH-000237,-0.1006816578747851
ACH-000238,0.0020140964700263732
ACH-000242,-0.11397785486373375
ACH-000243,-0.045678192664355466
ACH-000244,-0.10994746851112724
ACH-000246,-0.0575766445064085
ACH-000248,0.0562332407848232
ACH-000250,-0.046260008829326016
ACH-000251,0.03228679968860323
ACH-000252,-0.03948299099274879
ACH-000253,-0.06395959389775943
ACH-000255,-0.03316503886240585
ACH-000256,0.053152684698343486
ACH-000257,0.042927340990212885
ACH-000258,-0.2241149878587943
ACH-000259,-0.10607277628189063
ACH-000260,-0.04762522443920655
ACH-000261,0.015445254026258647
ACH-000262,-0.12795630024974985
ACH-000263,0.09437402330468644
ACH-000264,-0.013359135660577821
ACH-000265,-0.11062000564595728
ACH-000266,-0.1338849561734884
ACH-000272,-0.10178314840207983
ACH-000274,-0.08187651004544337
ACH-000277,-0.045501422263659816
ACH-000278,-0.08207976118468738
ACH-000279,-0.06289222195456938
ACH-000280,-0.03524727088121532
ACH-000281,0.019339362311245625
ACH-000288,-0.016415564166600578
ACH-000291,-0.12443662767201312
ACH-000293,0.06722881618299133
ACH-000294,-0.09989237643370996
ACH-000295,-0.11503260672232896
ACH-000296,-0.15187660332363112
ACH-000302,-0.08341627046112463
ACH-000304,0.06511271570693858
ACH-000307,-0.2024158844954444
ACH-000308,-0.08035676859686892
ACH-000310,-0.06599486676695393
ACH-000311,-0.06674301634557116
ACH-000312,0.05048965772545954
ACH-000315,-0.22481888542228565
