,HCAR1 (27198)
ACH-000588,-0.003345834319116252
ACH-000589,0.02468265328466319
ACH-000591,-0.1797839414126713
ACH-000593,-0.19152234043688096
ACH-000600,-0.22230525890903366
ACH-000601,-0.1318965931147495
ACH-000605,-0.2566792380462901
ACH-000606,-0.1067978692463902
ACH-000608,-0.14949193940425828
ACH-000614,-0.2962064671028422
ACH-000616,-0.004676410111006445
ACH-000618,-0.0960511207344716
ACH-000619,-0.14137871187448506
ACH-000620,-0.1261405169948869
ACH-000621,-0.11655673406630412
ACH-000622,-0.20619469723350728
ACH-000623,-0.1900729150663456
ACH-000624,-0.13623209786612256
ACH-000627,-0.2479631388475751
ACH-000630,-0.028098785199780638
ACH-000631,-0.06039225218146136
ACH-000632,-0.15661366166319415
ACH-000633,-0.19772317627689065
ACH-000637,-0.045834030828726315
ACH-000638,-0.1204506668055212
ACH-000646,-0.05510550591104163
ACH-000647,-0.08972997950273398
ACH-000648,-0.08726320104314825
ACH-000649,-0.20464833917715586
ACH-000651,-0.248162091872756
ACH-000652,-0.3034466137180846
ACH-000653,-0.1931584773265297
ACH-000657,-0.1872796948654063
ACH-000658,-0.0616093162407223
ACH-000661,-0.01942516515881753
ACH-000662,-0.0816830742323134
ACH-000663,-0.10899372915248312
ACH-000665,0.06268056200538134
ACH-000671,-0.16852251301784255
ACH-000672,-0.4092999287930905
ACH-000673,-0.1359329580044925
ACH-000676,-0.18698664149636407
ACH-000677,-0.1323325400002132
ACH-000681,0.03544812119283552
ACH-000683,-0.18396874798426685
ACH-000684,-0.13835708418667855
ACH-000688,-0.2586459364667588
ACH-000693,-0.2276470675451656
ACH-000694,-0.23276315822965565
ACH-000695,-0.034021271554133536
ACH-000696,-0.16117164363907185
ACH-000697,-0.04059478579230408
ACH-000699,-0.2108137924677227
ACH-000701,-0.3082010450541624
ACH-000706,0.06482397045303577
ACH-000711,-0.15959657160088614
ACH-000713,-0.12674273603023106
ACH-000714,-0.22763085362063515
ACH-000718,-0.3135088722075028
ACH-000720,-0.047787377418576325
ACH-000721,-0.13117747058980822
ACH-000724,-0.21978775544945295
ACH-000725,-0.20344059497470304
ACH-000732,-0.2572113990536998
ACH-000734,-0.0490055242566584
ACH-000735,-0.15337819331346567
ACH-000736,-0.30946006908274354
ACH-000738,-0.09367356028932798
ACH-000746,-0.10384946142952764
ACH-000747,-0.2837547242648333
ACH-000748,-0.2751429414086796
ACH-000753,-0.1206643123766904
ACH-000756,-0.1295009340693926
ACH-000757,-0.1823101388841679
ACH-000758,-0.1860395772305052
ACH-000760,-0.1591453378498203
ACH-000762,-0.1809536825295108
ACH-000763,-0.2236352204528584
ACH-000764,-0.15469843797059454
ACH-000765,-0.26558584583679473
ACH-000766,-0.004366878366649448
ACH-000767,-0.3451917941210186
ACH-000768,-0.16260071081343966
ACH-000769,-0.17742964582291906
ACH-000770,-0.15226972964473828
ACH-000771,-0.08491437640382976
ACH-000773,0.009224916396764385
ACH-000776,-0.09183582196806607
ACH-000777,-0.09324097155566742
ACH-000778,0.1078929751029865
ACH-000781,-0.10140689112486452
ACH-000782,-0.2394061397693791
ACH-000783,-0.10130454269849916
ACH-000784,-0.09086857601137516
ACH-000785,-0.1016393490451402
ACH-000787,-0.19389973091444196
ACH-000788,-0.15265248247973764
ACH-000791,-0.1844002717433391
ACH-000792,-0.07265601612754355
ACH-000794,-0.17568307506130273
ACH-000796,-0.17222342390164844
ACH-000798,-0.11458767714294688
ACH-000799,-0.1448024316299182
ACH-000800,-0.2407664174947006
ACH-000802,-0.11760573136404058
ACH-000804,-0.2446377017432446
ACH-000805,-0.1513586856422829
ACH-000809,-0.17698118697457735
ACH-000810,-0.14977265756035354
ACH-000811,-0.1419777985093651
ACH-000817,-0.15695405772574658
ACH-000819,-0.21437744783119667
ACH-000820,-0.06476985496149652
ACH-000821,0.08643017855741764
ACH-000822,-0.14453822181003784
ACH-000823,-0.08419749454390227
ACH-000824,-0.2323920392825283
ACH-000827,-0.168980687312295
ACH-000829,-0.03804948571293089
ACH-000831,-0.01936534947712582
ACH-000832,-0.3447466378213157
ACH-000833,-0.12980936823420847
ACH-000834,-0.2445710315984156
ACH-000835,-0.06111549825454396
ACH-000836,-0.29985066710916164
ACH-000837,-0.20327808311731893
ACH-000838,0.07075134345634566
ACH-000839,-0.3130724947804206
ACH-000840,-0.27755425746958196
ACH-000841,-0.20507742091918024
ACH-000843,0.12372175344204495
ACH-000846,-0.217472546461296
ACH-000847,-0.032530032501163465
ACH-000848,-0.15330170975431762
ACH-000849,-0.16089882902794614
ACH-000851,-0.28032591784192484
ACH-000855,-0.09257959145441624
ACH-000856,-0.15174095780764404
ACH-000858,-0.1958198982479134
ACH-000859,-0.14744151327032234
ACH-000861,-0.17017446844662618
ACH-000862,-0.05491309909763383
ACH-000865,-0.1844182622224172
ACH-000866,-0.0986599456624814
ACH-000867,-0.14636904957531927
ACH-000869,-0.06977687083319553
ACH-000872,0.019875504226349136
ACH-000873,-0.005167363337572108
ACH-000876,-0.2529634550502496
ACH-000878,-0.3869480787528697
ACH-000880,-0.0072068344319390016
ACH-000881,-0.13344899405702204
ACH-000882,-0.18044426003211134
ACH-000884,-0.17665619464506416
ACH-000885,-0.0994447442128679
ACH-000887,-0.16366282014755718
ACH-000889,-0.15602653377625395
ACH-000896,-0.09623615336525244
ACH-000898,-0.0864496293480147
ACH-000900,-0.17561454134945062
ACH-000901,-0.2151971150553616
ACH-000905,-0.12857340100207446
ACH-000906,-0.1793832226011334
ACH-000907,-0.2340108926105632
ACH-000910,-0.16815006406227906
ACH-000911,-0.2424530193278765
ACH-000912,-0.2540631153262401
ACH-000913,-0.17514763134654887
ACH-000915,-0.15480393729293512
ACH-000916,-0.1098885762785898
ACH-000917,-0.15986766098988886
ACH-000920,-0.2785777855369924
ACH-000921,-0.16503796396297846
ACH-000924,-0.2389404014991388
ACH-000926,-0.09928255424975502
ACH-000928,-0.04924194774638147
ACH-000929,-0.1943755680688076
ACH-000932,-0.11460696104522612
ACH-000935,-0.012860016764458169
ACH-000936,-0.05495268696765542
ACH-000937,-0.13090096237046506
ACH-000938,-0.261008776360022
ACH-000939,0.05660924723929262
ACH-000941,-0.09239390424981538
ACH-000943,-0.16318779242144527
ACH-000946,-0.2351493724922403
ACH-000947,-0.1279106245672888
ACH-000948,-0.0946049842976707
ACH-000950,-0.04008444217909201
ACH-000953,-0.12312777689741145
ACH-000954,-0.29291949026139696
ACH-000957,0.05971320367801549
ACH-000958,-0.3079487156713579
ACH-000960,-0.19587272899381986
ACH-000963,-0.1921048631598017
ACH-000968,-0.173473468585678
ACH-000969,-0.13229005649163747
ACH-000972,-0.31003056441840005
ACH-000973,-0.18237027468331332
ACH-000974,-0.2616292641377229
ACH-000978,-0.2697699830726877
ACH-000984,-0.17777887676125328
ACH-000986,-0.1551113292695551
ACH-000988,-0.1802711049463123
ACH-000993,0.022333291631645817
ACH-000994,-0.13557099559084074
ACH-000996,-0.15703286119895662
ACH-001001,-0.17174121430086495
ACH-001020,-0.27245709924643463
ACH-001028,-0.1362538970824128
ACH-001031,-0.17102389745766838
ACH-001038,-0.22018681077219207
ACH-001048,-0.15259819867124902
ACH-001050,-0.1468240937922813
ACH-001053,-0.2550471294021205
ACH-001054,-0.2183612311342593
ACH-001061,-0.2702497642277434
ACH-001067,-0.21463322765951
ACH-001075,-0.13092948256352788
ACH-001096,-0.1708917678191399
ACH-001111,-0.13649309172472665
ACH-001119,-0.2637795891109682
ACH-001128,0.2583449626844378
ACH-001134,-0.044248636493729315
ACH-001151,-0.21677960138383104
ACH-001163,-0.09771543138146482
ACH-001164,0.032496066487717946
ACH-001183,-0.13523506986348865
ACH-001192,-0.21112397545677786
ACH-001193,-0.01509611446088809
ACH-001196,-0.2559910567555533
ACH-001197,-0.08979771395435987
ACH-001205,-0.10842995521396499
ACH-001211,-0.06444833090351923
ACH-001212,-0.2592097600000701
ACH-001228,-0.1845295077073541
ACH-001232,-0.17020833973411664
ACH-001239,-0.248378053199282
ACH-001270,-0.15683845117378112
ACH-001274,0.006114137392321977
ACH-001275,-0.1273426871678651
ACH-001277,-0.1685949878298791
ACH-001278,-0.16277361798430595
ACH-001280,-0.04827218720257409
ACH-001283,-0.2146844288613376
ACH-001289,-0.2516333156132549
ACH-001300,-0.1432358997958317
ACH-001301,-0.05065154637449516
ACH-001302,-0.172874093754629
ACH-001306,0.025312448656893687
ACH-001318,0.01172372157643563
ACH-001322,-0.040025395969227814
ACH-001328,-0.10047438194065968
ACH-001332,0.09898673415178813
ACH-001336,-0.08846093516867891
ACH-001346,-0.10820453805361037
ACH-001353,-0.0440395657562162
ACH-001354,-0.5232326374076512
ACH-001367,-0.5422366040620703
ACH-001368,-0.2094129480594438
ACH-001374,0.004150278756255677
ACH-001377,-0.06807398021366441
ACH-001380,-0.1734837436602134
ACH-001391,-0.24777210287362364
ACH-001408,-0.19886015154387773
ACH-001430,-0.0841696493658133
ACH-001431,-0.14632901830365486
ACH-001450,-0.1142524862846675
ACH-001496,-0.2221770257781147
ACH-001500,-0.2175795648767062
ACH-001523,-0.2809591099917227
ACH-001532,-0.21840873712652525
ACH-001550,-0.20295513478652166
ACH-001552,-0.41186588733245816
ACH-001554,-0.08260157348181495
ACH-001654,-0.20074695775049894
ACH-001735,-0.2362941077125285
ACH-001736,-0.1957556534071208
ACH-001737,-0.2008075698954519
ACH-001740,-0.029310775664292726
ACH-001745,-0.22277839220603407
ACH-001765,-0.2251716457275388
