,SYNE4 (163183)
ACH-000004,-0.17611754435437654
ACH-000005,-0.08613830890411629
ACH-000007,-0.20283535506905645
ACH-000009,-0.13916003887401862
ACH-000011,-0.2829320456305232
ACH-000012,-0.08414362687277564
ACH-000013,-0.3848191354857685
ACH-000014,-0.01364459753707842
ACH-000015,-0.2144738420163053
ACH-000017,-0.15645896718204433
ACH-000018,-0.12362117222386235
ACH-000019,-0.089157340740221
ACH-000021,-0.2224929571741931
ACH-000022,-0.2221255810410076
ACH-000025,-0.09612653474775934
ACH-000028,-0.0941008323922783
ACH-000030,-0.16154190252166514
ACH-000035,-0.19356562172442185
ACH-000036,-0.1040335661398396
ACH-000037,-0.25599314610457063
ACH-000039,0.05361757915684225
ACH-000040,-0.06029100400277484
ACH-000041,-0.12456086770833592
ACH-000042,-0.15249835784263313
ACH-000045,-0.1440443425393423
ACH-000047,-0.024150559186988867
ACH-000052,-0.12729714472496628
ACH-000053,-0.22614414948115444
ACH-000054,-0.10277819170209136
ACH-000055,-0.10002435294580043
ACH-000060,-0.08413686419401356
ACH-000067,-0.2917436051981169
ACH-000070,-0.07159728860028018
ACH-000075,-0.09232506315949864
ACH-000078,-0.15365517947492194
ACH-000082,-0.06602035208400699
ACH-000085,-0.3445699449085587
ACH-000086,-0.1851778536284288
ACH-000087,0.0026294710081333503
ACH-000092,-0.296317371368153
ACH-000095,-0.10350442925678244
ACH-000097,-0.13332316774436034
ACH-000098,-0.21760233212159225
ACH-000099,0.03787864280371038
ACH-000108,-0.31912760829486725
ACH-000113,-0.059559078635906676
ACH-000116,0.012436441912076308
ACH-000118,-0.2465693167426615
ACH-000120,-0.1577165339600285
ACH-000123,-0.1859532538160415
ACH-000127,-0.19763438045317933
ACH-000128,-0.05200375075518122
ACH-000132,-0.02636337664269706
ACH-000133,-0.2009472338518697
ACH-000137,-0.26623052856619084
ACH-000138,-0.1868560303019402
ACH-000142,-0.2830600042856309
ACH-000143,-0.0725384659265331
ACH-000146,-0.08084625648690935
ACH-000148,0.003619336210569018
ACH-000150,-0.2311715508628084
ACH-000152,-0.29404169865472474
ACH-000153,-0.21927833740427788
ACH-000159,-0.0849044857296901
ACH-000160,-0.06545261663391211
ACH-000163,-0.12173430039182725
ACH-000167,-0.3391269639088476
ACH-000168,-0.0674150711750096
ACH-000169,0.012698054920713159
ACH-000178,-0.19366778137258794
ACH-000183,-0.011207422963513678
ACH-000188,-0.17579128865443816
ACH-000189,-0.2505641653988243
ACH-000190,-0.36573705061708267
ACH-000198,0.002113349890730388
ACH-000203,-0.02697643303734904
ACH-000204,-0.11290497934871488
ACH-000206,-0.07083960659234367
ACH-000207,-0.08158166740520187
ACH-000208,0.02110289322634045
ACH-000210,0.0722522454802107
ACH-000211,-0.13599331422761327
ACH-000215,-0.18452781000728166
ACH-000221,-0.22754670435533386
ACH-000222,-0.014482131371460684
ACH-000223,-0.0004613495567021696
ACH-000226,-0.12829673515570225
ACH-000227,-0.2294614341683543
ACH-000228,-0.12191447318135155
ACH-000231,-0.01397692894241296
ACH-000232,-0.1498943220025965
ACH-000233,-0.09895516622119306
ACH-000234,-0.1014341579375608
ACH-000235,-0.1379695496818807
ACH-000237,-0.16370796367768434
ACH-000238,-0.12901138216878802
ACH-000242,-0.32166184047000945
ACH-000243,-0.14223408269185478
ACH-000244,-0.3037737205809807
ACH-000246,-0.07468513171221586
ACH-000248,-0.08836008717652072
ACH-000250,-0.1627265988140234
ACH-000251,-0.3698804908292088
ACH-000252,-0.232085941820159
ACH-000253,-0.22055756818977507
ACH-000255,-0.12263884037884107
ACH-000256,-0.16121147706517375
ACH-000257,0.0003837733039901153
ACH-000258,0.0919478174536
ACH-000259,-0.06036877457431911
ACH-000260,-0.14253012721356567
ACH-000261,-0.20197854686540032
ACH-000262,-0.27196028976788794
ACH-000263,-0.060916797632613776
ACH-000264,-0.08314334739014573
ACH-000265,-0.2311769638589289
ACH-000266,-0.2044125161285
ACH-000272,-0.16680615242844246
ACH-000274,-0.09432155253403347
ACH-000277,-0.2707225664775464
ACH-000278,-0.2450781541007002
ACH-000279,-0.06759344972636255
ACH-000280,-0.1461570418649515
ACH-000281,-0.01124598361220257
ACH-000288,0.01954337124929471
ACH-000291,-0.15235021137964988
ACH-000293,-0.3546794614905132
ACH-000294,-0.1600853498586705
ACH-000295,0.11627572794537107
ACH-000296,-0.037002663906302635
ACH-000302,-0.33349192272161066
ACH-000304,-0.19539083626279247
ACH-000307,-0.060855455445473786
ACH-000308,-0.16201762995487856
ACH-000310,-0.040501027111039166
ACH-000311,-0.10557997091823997
ACH-000312,-0.2271836615213134
ACH-000315,0.06461636722962562
ACH-000316,0.007566725960865993
ACH-000317,0.023687508838684482
ACH-000318,-0.09495583891357198
ACH-000319,-0.10227838987295296
ACH-000320,-0.15444642357413305
ACH-000322,0.04753156586058933
ACH-000323,-0.21693880971051532
ACH-000324,-0.3226405535317292
ACH-000329,-0.10942760581501647
ACH-000330,-0.030839208141086358
ACH-000331,-0.031953577571592146
ACH-000332,-0.2057069655526207
ACH-000334,-0.07264209933458311
ACH-000335,-0.07653858875469792
ACH-000336,0.0473219414839335
ACH-000337,-0.013836528332940409
ACH-000338,-0.061055807000100534
ACH-000339,-0.10849037854465177
ACH-000341,-0.2110297513859176
ACH-000348,-0.15732248581360636
ACH-000350,-0.16068497046211005
ACH-000352,-0.14513792171768722
