,PPP1R8 (5511)
ACH-000004,-1.1222680446819298
ACH-000005,-1.1377664717320963
ACH-000007,-0.8906008068873785
ACH-000009,-1.324674255610732
ACH-000011,-1.0371424145655288
ACH-000012,-1.1549207881218733
ACH-000013,-1.1666028896115856
ACH-000014,-0.8508178380415247
ACH-000015,-0.9385660865139194
ACH-000017,-1.1854894253163153
ACH-000018,-0.9743955377750421
ACH-000019,-0.8313383458372493
ACH-000021,-1.0912892948157369
ACH-000022,-1.0460125698717289
ACH-000025,-0.9679795788451588
ACH-000028,-0.94570718664694
ACH-000030,-0.9352027914228516
ACH-000035,-1.2377172082800605
ACH-000036,-0.6218989124977471
ACH-000037,-1.496549220114958
ACH-000039,-1.1503705409059668
ACH-000040,-0.938483638160018
ACH-000041,-0.9565600119717508
ACH-000042,-0.8126844693111824
ACH-000045,-0.9540796429708468
ACH-000047,-0.9143321986654188
ACH-000052,-1.3632822890527612
ACH-000053,-0.8563126393472013
ACH-000054,-0.6271705166024814
ACH-000055,-0.7963919422381108
ACH-000060,-1.307325601339531
ACH-000067,-1.0336922379276563
ACH-000070,-0.865929968727451
ACH-000075,-0.9525447323319104
ACH-000078,-0.996797518956282
ACH-000082,-0.6738288660204134
ACH-000085,-0.9566384312355
ACH-000086,-1.0314683737107246
ACH-000087,-0.9730301398965951
ACH-000092,-0.9854283866817628
ACH-000095,-0.8431578507257598
ACH-000097,-1.0734832556789629
ACH-000098,-0.8063931043966115
ACH-000099,-0.9323531421540509
ACH-000108,-1.060616012538092
ACH-000113,-1.1097805124376807
ACH-000116,-0.9874960394070528
ACH-000118,-1.0664365215514455
ACH-000120,-1.1236665655161595
ACH-000123,-0.7930522601425364
ACH-000127,-1.127688938042685
ACH-000128,-1.0867895035372896
ACH-000132,-0.9048872834682548
ACH-000133,-1.2019836971380675
ACH-000137,-1.1569601427849734
ACH-000138,-0.9873402076139994
ACH-000142,-1.0909528492469132
ACH-000143,-1.0970526858114449
ACH-000146,-0.6448401496800297
ACH-000148,-0.973116353531949
ACH-000150,-0.7307900573122894
ACH-000152,-1.140298308837759
ACH-000153,-0.7516566510778616
ACH-000159,-1.0889753647163027
ACH-000160,-1.2813589762176354
ACH-000163,-0.6812570188457919
ACH-000167,-1.2822678634478748
ACH-000168,-1.0462219688918404
ACH-000169,-1.099276646125755
ACH-000178,-1.1033068887186743
ACH-000183,-0.9424917596436292
ACH-000188,-1.2022981731511546
ACH-000189,-0.8134248868277045
ACH-000190,-1.1856832578113767
ACH-000198,-1.02985215167512
ACH-000203,-1.3131200150759577
ACH-000204,-0.6485262887291059
ACH-000206,-0.7341077154425897
ACH-000207,-1.1156615276465638
ACH-000208,-1.0828855717582435
ACH-000210,-0.7761268096200901
ACH-000211,-1.1223067134669058
ACH-000215,-0.8916701784494965
ACH-000221,-1.1411900854800223
ACH-000222,-0.9823064822806064
ACH-000223,-1.036939004308178
ACH-000226,-1.0910962298455646
ACH-000227,-1.313723212533653
ACH-000228,-1.3429033057303132
ACH-000231,-0.8505761462376321
ACH-000232,-1.2764463399398804
ACH-000233,-1.157803984621452
ACH-000234,-0.8003345918138288
ACH-000235,-0.9962971525649053
ACH-000237,-1.257119157352269
ACH-000238,-1.1855374582661753
ACH-000242,-0.7831849121040511
ACH-000243,-1.0942075162064615
ACH-000244,-0.805111018037483
ACH-000246,-1.0509391357250566
ACH-000248,-1.0965618635844836
ACH-000250,-1.0884317612350172
ACH-000251,-0.8902465172494496
ACH-000252,-0.9939559657710838
ACH-000253,-0.8857205522787378
ACH-000255,-1.0548145575735577
ACH-000256,-0.8363453077199493
ACH-000257,-0.8840270629679635
ACH-000258,-0.8639980150666282
ACH-000259,-0.7010426669162838
ACH-000260,-1.0428971449666629
ACH-000261,-1.0953160423212245
ACH-000262,-1.0562320776050824
