,HIST2H2BE (8349)
ACH-000210,-0.2715394093056659
ACH-000211,-0.3549485763423409
ACH-000215,-0.484179664147169
ACH-000221,-0.09660041975530316
ACH-000222,-0.27247983431487754
ACH-000223,-0.3120297194433251
ACH-000226,-0.5836211785874355
ACH-000227,-0.1710931479965679
ACH-000228,-0.4538803103301793
ACH-000231,-0.4701860357461198
ACH-000232,-0.30847963646152604
ACH-000233,-0.33952669824026177
ACH-000234,-0.21800203316737732
ACH-000235,-0.4278815231791046
ACH-000237,-0.3785558539970191
ACH-000238,-0.17635702272213236
ACH-000242,-0.1911843176791001
ACH-000243,-0.18689089960859048
ACH-000244,-0.5507110918049402
ACH-000246,-0.39042843027600177
ACH-000248,-0.29910493254775183
ACH-000250,-0.15213457197595992
ACH-000251,-0.3435621459215548
ACH-000252,-0.15002652918825027
ACH-000253,-0.3821813566819195
ACH-000255,-0.4380754393091316
ACH-000256,-0.2712901486202873
ACH-000257,-0.4181159603856244
ACH-000258,-0.428014200427288
ACH-000259,-0.35294624431980426
ACH-000260,-0.3208144644825753
ACH-000261,-0.282202865589728
ACH-000262,-0.2420672446688643
ACH-000263,-0.5343392321674324
ACH-000264,-0.4094568297848096
ACH-000265,-0.3687980173845713
ACH-000266,-0.2920340847039223
ACH-000272,-0.3189822315945487
ACH-000274,-0.17581569204355074
ACH-000277,-0.3820282594481901
ACH-000278,-0.4950785604698909
ACH-000279,-0.403161960005722
ACH-000280,-0.3516705391821344
ACH-000281,-0.4837791735028879
ACH-000288,-0.35595801809700184
ACH-000291,-0.30767420068704754
ACH-000293,-0.14362390099866762
ACH-000294,-0.4161429535498617
ACH-000295,-0.23797966246181854
ACH-000296,-0.2560792184641214
ACH-000302,-0.2605922887017401
ACH-000304,-0.54171987462835
ACH-000307,-0.22318026860253307
ACH-000308,-0.18225796801874908
ACH-000310,-0.2104176178883362
ACH-000311,-0.4305736260006029
ACH-000312,-0.31547278739722123
ACH-000315,-0.3327518975314996
ACH-000316,-0.30748814135931896
ACH-000317,-0.00610994165868385
ACH-000318,-0.4404144200481155
ACH-000319,-0.44273967522322105
ACH-000320,-0.17100140078471204
ACH-000322,-0.4881890389619935
ACH-000323,-0.3724160120534757
ACH-000324,-0.2918022894524867
ACH-000329,-0.5451928526154197
ACH-000330,-0.2014638816696913
ACH-000331,-0.4796697329986864
ACH-000332,-0.3371681904872861
ACH-000334,-0.1855506142910379
ACH-000335,-0.23694856723631935
ACH-000336,-0.4309062486787268
ACH-000337,-0.6196954741949201
ACH-000338,0.14308565375638072
ACH-000339,-0.14902891122035733
ACH-000341,-0.5860340303809456
ACH-000348,-0.25034061917093936
ACH-000350,-0.2512801317924635
ACH-000352,-0.20392526184605408
ACH-000356,-0.3219715386219854
ACH-000361,-0.5412913508303444
ACH-000362,-0.27760891498893764
ACH-000363,-0.2553000467963661
ACH-000364,-0.4751867477946408
ACH-000365,-0.2911077168583574
ACH-000366,-0.10002599481703106
ACH-000368,-0.4418908982436058
ACH-000374,-0.5337382140856018
ACH-000375,-0.17613645396569333
ACH-000376,-0.453317742597633
ACH-000381,-0.1374494823569342
ACH-000383,-0.3139138573038381
ACH-000387,-0.24608183919063464
ACH-000389,-0.2844801291137781
ACH-000390,-0.3927574853868022
ACH-000393,-0.33367209407622284
ACH-000395,-0.2911767030879523
ACH-000396,-0.4255930945980659
ACH-000397,-0.2146963648189272
ACH-000401,-0.31549658588171553
ACH-000402,-0.09514379867481576
ACH-000403,-0.5220983113239647
ACH-000404,0.06778513333805287
ACH-000406,-0.4848345348584278
ACH-000407,-0.3245387802589436
ACH-000408,-0.09639903564197434
ACH-000410,-0.2804093284161808
ACH-000411,-0.5258635989030095
ACH-000414,-0.3143456470514106
ACH-000415,-0.15122929344293976
ACH-000416,-0.4216286128131685
ACH-000420,-0.3031269603518664
ACH-000421,-0.2768390062893636
ACH-000424,-0.5685122767633076
ACH-000425,-0.3218535090219029
ACH-000426,-0.5961193632603385
ACH-000427,-0.18207189873301288
ACH-000433,-0.4146761450913729
ACH-000435,-0.1456347482061609
ACH-000436,-0.7465897255583875
ACH-000444,-0.2679940741159151
ACH-000445,-0.21915526862887671
ACH-000448,-0.3610537010303025
ACH-000450,-0.2433619819095639
ACH-000452,-0.5773586793314271
ACH-000454,-0.2902263228426578
ACH-000458,-0.4124111980570676
ACH-000459,-0.5981808868873889
ACH-000460,-0.35731132016760914
ACH-000461,-0.37625831870522536
ACH-000463,-0.5011529034363925
ACH-000464,-0.2404162648501615
ACH-000466,-0.32496102149861195
ACH-000467,-0.4922865974031496
ACH-000468,-0.2972627723773433
ACH-000469,-0.22100365109780296
ACH-000470,-0.2407434931271681
ACH-000471,-0.3032097995368513
ACH-000472,-0.2145766309985884
ACH-000473,-0.2257856955321406
ACH-000475,-0.2585697776203853
ACH-000476,-0.245112052786326
ACH-000477,-0.2236169867801752
ACH-000479,-0.3354812992146563
ACH-000480,-0.3206654953568321
ACH-000481,-0.3315500635904912
ACH-000483,-0.33114624324363223
ACH-000484,-0.4240037657079177
ACH-000485,-0.4340417839428539
ACH-000486,-0.23367202916606825
ACH-000487,-0.5850218137343045
ACH-000488,-0.344335579301121
ACH-000490,-0.5382014700993684
ACH-000491,-0.2950693918243296
ACH-000495,-0.4114824984795143
ACH-000496,-0.17454641090490586
ACH-000499,-0.3357853014950174
ACH-000500,-0.6068181603215251
ACH-000502,-0.3381477995743221
ACH-000503,-0.4992362209829293
ACH-000505,-0.3851918498826852
ACH-000507,-0.38195410457723
ACH-000510,-0.4230585153613733
ACH-000511,-0.381859855661072
ACH-000512,-0.7613719314315046
ACH-000516,-0.344830634520611
ACH-000517,-0.5661121330002025
ACH-000518,-0.3815031435728102
ACH-000520,-0.20722699966088512
ACH-000521,-0.4876919143113089
ACH-000522,-0.38735594303397203
ACH-000524,-0.2781936103896087
ACH-000527,-0.19808362160239146
ACH-000528,-0.2290572133446431
ACH-000537,-0.2677007105846647
ACH-000541,-0.37478512340753795
ACH-000542,-0.2888838127095538
ACH-000544,-0.3095609249963616
ACH-000545,-0.4584669801180136
ACH-000547,-0.4653182893203554
ACH-000548,-0.3913605185352784
ACH-000549,-0.47387611520731704
ACH-000550,-0.34460357223324223
ACH-000552,-0.4636460257400946
ACH-000556,-0.5156490610403996
ACH-000557,-0.4022119745155378
ACH-000569,-0.4254470206666381
ACH-000570,-0.281034642108312
ACH-000571,-0.4843874074827167
ACH-000573,-0.285382095528926
ACH-000576,-0.4788189070054863
ACH-000579,-0.3757082865094081
ACH-000580,-0.2077244341511548
ACH-000584,-0.3730321533117572
ACH-000585,-0.4163541169695432
ACH-000588,-0.5183837651243881
ACH-000589,-0.280862552120159
ACH-000591,-0.29030293832340576
ACH-000593,-0.21056038403015945
ACH-000600,-0.4050923026894359
ACH-000601,-0.4397193242931694
ACH-000605,-0.24019270210384766
ACH-000606,-0.5461649605456176
ACH-000608,-0.2550220317640185
ACH-000614,-0.1446749828553948
ACH-000616,-0.4077367715935157
ACH-000618,-0.2670667563085833
ACH-000619,-0.476427836365396
ACH-000620,-0.3308398721886812
ACH-000621,-0.3284627812386759
ACH-000622,-0.3200871310447892
ACH-000623,-0.4567411752521683
ACH-000624,-0.2574989436383117
ACH-000627,-0.3943094944011546
ACH-000630,-0.2796249963795097
ACH-000631,-0.3226121576376474
ACH-000632,-0.28539939210750986
ACH-000633,-0.27404179135615186
ACH-000637,-0.2866996115417653
ACH-000638,-0.4188209758381625
ACH-000646,-0.2520039697357158
ACH-000647,-0.2994492158049566
ACH-000648,-0.2816095295226476
ACH-000649,-0.28117432870736675
ACH-000651,-0.23961424059146136
ACH-000652,-0.25731958044316344
ACH-000653,-0.4633036343698205
ACH-000657,-0.4038117642198591
ACH-000658,-0.492266083260013
ACH-000661,-0.2984068259014496
ACH-000662,-0.5804498431955928
ACH-000663,-0.1383463397735543
ACH-000665,-0.4649536542740136
ACH-000671,-0.4521618517750188
ACH-000672,-0.11582874949184155
ACH-000673,-0.43453928373012535
ACH-000676,-0.3476102505212443
ACH-000677,-0.32779204795533856
ACH-000681,-0.2425958842990675
ACH-000683,-0.3984967129077172
ACH-000684,-0.4723555382676879
ACH-000688,-0.2723341695730394
ACH-000693,-0.2949686680454954
ACH-000694,-0.32183772738123
ACH-000695,-0.4441871989068055
ACH-000696,-0.383239014181382
ACH-000697,-0.6629156155176983
ACH-000699,-0.31282627061265084
ACH-000701,-0.4255545301752273
ACH-000706,-0.2764341009327653
ACH-000711,-0.3218693237760357
ACH-000713,-0.6432167481834341
ACH-000714,-0.4152319954562478
ACH-000718,-0.10789833639579204
ACH-000720,-0.4377421009363748
ACH-000721,-0.384994092989012
ACH-000724,-0.33458656375177165
ACH-000725,-0.5670044278421957
ACH-000732,-0.6615135321124439
ACH-000734,-0.2987260825640352
ACH-000735,-0.31276690790000805
ACH-000736,-0.5493054717312048
ACH-000738,-0.18800500750318014
ACH-000746,-0.30024820249989714
ACH-000747,-0.32816498286199797
ACH-000748,-0.5289029949226203
ACH-000753,-0.5241378231939867
ACH-000756,-0.6557745856170009
ACH-000757,-0.2453863206601241
ACH-000758,-0.5335202760417569
ACH-000760,-0.4083261559236123
ACH-000762,-0.3980483471957539
ACH-000763,-0.5195930891636368
ACH-000764,-0.2011083340368477
ACH-000765,-0.4666729507512013
ACH-000766,-0.27963009250877346
ACH-000767,-0.37228297863888105
ACH-000768,-0.2752356133419303
ACH-000769,-0.4046774933297578
ACH-000770,-0.5135056339209139
ACH-000771,-0.3490549766415318
ACH-000773,-0.6830303815862733
ACH-000776,-0.28262828719137023
ACH-000777,-0.3776962432215734
ACH-000778,-0.2534171016890073
ACH-000781,-0.3363495188110474
ACH-000782,-0.3970023800596104
ACH-000783,-0.6438745811037291
ACH-000784,-0.1831130086959766
ACH-000785,-0.4117581180010424
ACH-000787,-0.5170481214781313
ACH-000788,-0.21333958665016464
ACH-000791,-0.3799942749199182
ACH-000792,-0.4215741969617816
ACH-000794,-0.5132503656685516
ACH-000796,-0.2634370171129752
ACH-000798,-0.15953042208273688
ACH-000799,-0.5238921362876351
ACH-000800,-0.5476248322863676
ACH-000802,-0.28226029849872564
ACH-000804,-0.2720934187533453
ACH-000805,-0.2990697352682594
ACH-000809,-0.4652475067017322
ACH-000810,-0.390391444227939
ACH-000811,-0.2961233126863341
ACH-000817,-0.6138935420423035
ACH-000819,-0.4570420443538717
ACH-000820,-0.13117408835005515
ACH-000821,-0.6023619689062922
ACH-000822,-0.44130906443490003
ACH-000823,-0.2466268161544628
ACH-000824,-0.4574589093777714
ACH-000827,-0.4756011208418749
ACH-000829,-0.6169473052127752
ACH-000831,-0.3124700417855997
ACH-000832,-0.4071568057462555
ACH-000833,-0.3724414250454781
ACH-000834,-0.5178434275695125
ACH-000835,-0.3439620039618003
ACH-000836,-0.02900814956831667
ACH-000837,-0.17628467199199127
ACH-000838,-0.4775652623809469
ACH-000839,-0.3496350979030528
ACH-000840,-0.4984272371499586
ACH-000841,-0.397217164176932
ACH-000843,-0.3649422649158992
ACH-000846,-0.4680021494899895
ACH-000847,-0.1745134565523242
ACH-000848,-0.3774195362184116
ACH-000849,-0.4779304641826787
ACH-000851,-0.22296438799795726
ACH-000855,-0.4650006557998497
ACH-000856,-0.3702400691247526
ACH-000858,-0.4105004590799472
ACH-000859,-0.4882666859255086
ACH-000861,-0.3353601971766301
ACH-000862,-0.273809210934091
ACH-000865,-0.2277403110511216
ACH-000866,-0.37143647942189656
ACH-000867,-0.4147700795582754
ACH-000869,-0.3936471584606429
ACH-000872,-0.08848948460387335
ACH-000873,-0.2127909617346194
ACH-000876,-0.19558011398270286
ACH-000878,-0.4120896233030032
ACH-000880,-0.5648324167910049
ACH-000881,-0.35972276236848044
ACH-000882,-0.37707377187539387
ACH-000884,-0.2593496708524989
ACH-000885,-0.3251635383663718
ACH-000887,-0.3481382001099612
ACH-000889,-0.6484544422758021
ACH-000896,-0.32168578476048953
ACH-000898,-0.39047203387023577
ACH-000900,-0.5720866468084189
ACH-000901,-0.21750069958159807
ACH-000905,-0.4827719856516034
ACH-000906,-0.14440452684182825
ACH-000907,-0.3930287304234688
ACH-000910,-0.2782771459635211
ACH-000911,-0.307321654991635
ACH-000912,-0.376451096908836
ACH-000913,-0.481030470332984
ACH-000915,-0.2984796195494964
ACH-000916,-0.8061250921799454
ACH-000917,-0.19368673159945204
ACH-000920,-0.6155351992004081
ACH-000921,-0.3093158617274325
ACH-000924,-0.3180369158196205
ACH-000926,-0.31678840459396984
ACH-000928,-0.4521893189086558
ACH-000929,-0.7508588676502402
ACH-000932,-0.5744915271031736
ACH-000935,-0.499877319029813
ACH-000936,-0.35859506927134105
ACH-000937,-0.2768080847182412
ACH-000938,-0.4298350590586679
ACH-000939,-0.18324036082051745
ACH-000941,-0.5117057790360441
ACH-000943,-0.34695337236869445
ACH-000946,-0.6901599662903722
ACH-000947,-0.2954897047256396
ACH-000948,-0.5714347368742008
ACH-000950,-0.3510084965066742
ACH-000953,-0.5145673607771492
ACH-000954,-0.21012559933359426
ACH-000957,-0.16623861029448986
ACH-000958,-0.2709635433649958
ACH-000960,-0.3429070436116566
ACH-000963,-0.8082108642796385
ACH-000968,-0.37228310475398335
ACH-000969,-0.4512212978057499
ACH-000972,-0.3328459209064945
ACH-000973,-0.385543907515832
ACH-000974,-0.3613139429375492
ACH-000978,-0.5073296093029209
ACH-000984,-0.7891647695262178
ACH-000986,-0.2333674912903637
ACH-000988,-0.2649103528566927
ACH-000993,-0.5541592392828217
ACH-000994,-0.3920456410090649
ACH-000996,-0.4422695302802749
ACH-001001,-0.3368919945691521
ACH-001020,0.08213533945770927
ACH-001028,-0.3829713371197601
ACH-001031,-0.24500595632236385
ACH-001038,-0.3143025946714787
ACH-001048,-0.2961366977984219
ACH-001050,-0.3436763257404346
ACH-001053,-0.3143838229388065
ACH-001054,-0.27687070611824305
ACH-001061,-0.3209197685894589
ACH-001067,-0.4160274263114038
ACH-001075,-0.2553173500620815
ACH-001096,-0.7499420937900348
ACH-001111,-0.30708431897266925
ACH-001119,-0.2891007014750151
ACH-001128,0.6778506094742465
ACH-001134,-0.3981371350087382
ACH-001151,-0.37582059724948863
ACH-001163,-0.4884544901580152
ACH-001164,-0.1640490577802619
ACH-001183,-0.15175493892654235
ACH-001192,-0.4836122613899587
ACH-001193,-0.6683034147379111
ACH-001196,-0.3685033410265656
ACH-001197,-0.6286768337720311
ACH-001205,-0.22708064838994585
ACH-001211,-0.26320202989934605
ACH-001212,-0.21427893744356186
ACH-001228,-0.4750133679192231
ACH-001232,-0.4258398912351994
ACH-001239,-0.4638606153258258
ACH-001270,-0.43259147420585015
ACH-001274,-0.3634436096831836
ACH-001275,-0.22189617459392488
ACH-001277,-0.3263990757553721
ACH-001278,-0.27245342068632905
ACH-001280,-0.2179886503366047
ACH-001283,-0.3793438084436547
ACH-001289,-0.3587587383268701
ACH-001300,-0.27303854340235834
ACH-001301,-0.30869415225355024
ACH-001302,-0.3477486028366453
ACH-001306,-0.3943236108648711
ACH-001318,-0.42121281572415015
ACH-001322,-0.4144788127371836
ACH-001328,-0.5391181814486313
ACH-001332,-0.5423072582446997
ACH-001336,-0.4440532919931446
ACH-001346,-0.4082239628283392
ACH-001353,-0.32265150167871337
ACH-001354,-0.4257617988645727
ACH-001367,-0.2617255730335717
ACH-001368,-0.2596859507420824
ACH-001374,-0.3389116885401652
ACH-001377,-0.4821194145215758
ACH-001380,-0.2533668829276277
ACH-001391,-0.2698989008780812
ACH-001408,-0.23219359123655176
ACH-001430,-0.5046041223983623
ACH-001431,-0.17758431064450214
ACH-001450,-0.3666072084243608
ACH-001496,-0.10893009655130458
ACH-001500,-0.1232935894979337
ACH-001523,-0.2023865000103576
ACH-001532,-0.3986807823092949
ACH-001550,0.06906488218304335
ACH-001552,-0.3836792949208973
ACH-001554,-0.2987214283145192
ACH-001654,-0.3246810395736709
ACH-001735,-0.32915165802252194
ACH-001736,-0.34633997433905495
ACH-001737,-0.7412689752676701
ACH-001740,-0.3076238176495611
ACH-001745,-0.2162209851873233
ACH-001765,-0.5825372823841906
