,RRN3 (54700)
ACH-000485,-0.8813795646469305
ACH-000486,-0.8343755447413441
ACH-000487,-1.0477790695250395
ACH-000488,-0.8670368918014144
ACH-000490,-1.1012216022143375
ACH-000491,-0.7377352392725441
ACH-000495,-0.9454512918977724
ACH-000496,-0.8851375495681527
ACH-000499,-0.8441880277074332
ACH-000500,-1.1500030737599756
ACH-000502,-0.8302967804271371
ACH-000503,-1.039596649724851
ACH-000505,-1.0096826884218804
ACH-000507,-0.9442829058093798
ACH-000510,-0.9264858137108548
ACH-000511,-0.6942873641667002
ACH-000512,-0.7985496899630274
ACH-000516,-1.0227189434377235
ACH-000517,-1.132048711492526
ACH-000518,-0.7888748898784337
ACH-000520,-0.9265512306705314
ACH-000521,-0.7430276976202445
ACH-000522,-0.8847840484973328
ACH-000524,-1.0574469926597958
ACH-000527,-0.9688729796526828
ACH-000528,-0.9853131605670862
ACH-000537,-1.1236227454381398
ACH-000541,-0.5415347867508561
ACH-000542,-0.8503265928984464
ACH-000544,-0.824807148215721
ACH-000545,-1.0473954975333797
ACH-000547,-1.086222479961195
ACH-000548,-1.1312702671082773
ACH-000549,-0.935347813081628
ACH-000550,-0.9007873732530894
ACH-000552,-0.9108075937742084
ACH-000556,-1.0366811533415417
ACH-000557,-0.9555542258785517
ACH-000569,-1.1048296512077636
ACH-000570,-0.7220826913176008
ACH-000571,-0.8554775818715286
ACH-000573,-1.137328241454295
ACH-000576,-1.0038245385863276
ACH-000579,-0.8963766291884511
ACH-000580,-0.4844401047029641
ACH-000584,-1.0566821831312956
ACH-000585,-1.0673616733745477
ACH-000588,-0.6005514982577211
ACH-000589,-0.7239182069262372
ACH-000591,-0.8514065928804159
ACH-000593,-0.9048179570428728
ACH-000600,-1.0001851235736083
ACH-000601,-0.9466486255761448
ACH-000605,-0.8840509185657055
ACH-000606,-0.9075408295683206
ACH-000608,-0.7507434756625209
ACH-000614,-1.1182119626947389
ACH-000616,-1.066816970144386
ACH-000618,-0.9130925748038404
ACH-000619,-0.7516806292256679
ACH-000620,-0.8689938346533626
ACH-000621,-1.0744290034150294
ACH-000622,-0.7840799474248177
ACH-000623,-0.8816616938968709
ACH-000624,-0.9108473456897122
ACH-000627,-0.6775772426219865
ACH-000630,-0.7647605855226209
ACH-000631,-0.6096269962581161
ACH-000632,-0.9604304280321126
ACH-000633,-0.6526649412798575
ACH-000637,-0.8487360686127877
ACH-000638,-0.7739750788612578
ACH-000646,-0.767392290504938
ACH-000647,-0.8518738282098818
ACH-000648,-0.8883264276486212
ACH-000649,-0.8273091924613867
ACH-000651,-0.7999653789703254
ACH-000652,-0.8482635643857133
ACH-000653,-0.7015419961364107
ACH-000657,-0.9120332482236018
ACH-000658,-0.8252852442491221
ACH-000661,-1.3492218858466345
ACH-000662,-0.7422910377647658
ACH-000663,-1.0465132448299517
ACH-000665,-0.9242292678809984
ACH-000671,-0.9454628086645682
ACH-000672,-0.8570890940479357
ACH-000673,-0.6225472327536459
ACH-000676,-0.8545583133967033
ACH-000677,-1.0988657964031914
ACH-000681,-0.8221939080335156
ACH-000683,-0.9347616576452772
ACH-000684,-1.053472113078869
ACH-000688,-0.9060944125128284
ACH-000693,-0.7377474834462322
ACH-000694,-0.7399690983728288
ACH-000695,-0.6776139761166049
ACH-000696,-1.019403451586596
ACH-000697,-1.0219984358788614
ACH-000699,-0.8154458438558337
ACH-000701,-0.92365669933793
ACH-000706,-0.8913535870639203
ACH-000711,-0.9629654659691168
ACH-000713,-0.9294710725642636
ACH-000714,-0.6363808302501788
ACH-000718,-0.8621187072645347
ACH-000720,-0.8191144236989226
ACH-000721,-0.7987314559013249
ACH-000724,-0.7699386485955932
ACH-000725,-0.8538559774369284
ACH-000732,-0.9449039712885708
ACH-000734,-0.9861940425205736
ACH-000735,-0.8402431893597131
ACH-000736,-0.9505160203528644
ACH-000738,-0.9835238768438443
ACH-000746,-0.9321016056745346
ACH-000747,-0.9483629290396725
ACH-000748,-0.9805761116170636
ACH-000753,-1.0227843318073877
ACH-000756,-1.0274472272331725
ACH-000757,-1.0307909442280114
ACH-000758,-1.1567886079959178
ACH-000760,-1.1063781793754122
ACH-000762,-1.1199176144416638
ACH-000763,-0.9628414057819128
ACH-000764,-0.8520150329033227
ACH-000765,-1.1133775799253347
ACH-000766,-1.026503704043147
ACH-000767,-0.7344760204530615
ACH-000768,-0.9389686189600359
ACH-000769,-0.8829506309030705
ACH-000770,-0.7749451196065194
ACH-000771,-0.9360610452625135
ACH-000773,-0.870401573545559
ACH-000776,-0.8968964389031309
ACH-000777,-0.7577539611104698
ACH-000778,-1.182709091142299
ACH-000781,-0.7400903150393295
ACH-000782,-0.8906852686353528
ACH-000783,-0.6962388804480699
ACH-000784,-1.0401907583896803
ACH-000785,-0.825731791942735
ACH-000787,-0.8498053033625986
ACH-000788,-0.8931414091610059
ACH-000791,-0.9297088112429516
ACH-000792,-0.7501771569753802
ACH-000794,-0.8760310518653801
ACH-000796,-0.9457448543805916
ACH-000798,-0.9903767491908444
ACH-000799,-0.6772786787383227
ACH-000800,-1.1207134495693845
ACH-000802,-0.9458230903600606
ACH-000804,-1.0861492040652434
ACH-000805,-0.9918279555831021
ACH-000809,-0.9028755897536038
ACH-000810,-0.9916705825232482
ACH-000811,-0.9186210542616337
ACH-000817,-0.7719549883433068
ACH-000819,-1.054407060185654
ACH-000820,-0.9565418920705764
ACH-000821,-0.8964533732317248
ACH-000822,-0.9656737394588708
ACH-000823,-0.7513304593678078
ACH-000824,-0.7098589237394632
ACH-000827,-0.9544788669603024
ACH-000829,-0.8318063352171969
ACH-000831,-0.9351771694966918
ACH-000832,-0.8472806284259957
ACH-000833,-0.8773986532719023
ACH-000834,-0.8593534452201462
ACH-000835,-0.9725172900886482
ACH-000836,-1.0474938846964312
ACH-000837,-0.9194708372837592
ACH-000838,-1.0647392073781663
ACH-000839,-0.7538497736883859
ACH-000840,-0.8383035704255527
ACH-000841,-0.8417222566392373
ACH-000843,-0.9516084396393468
ACH-000846,-0.8179456045966594
ACH-000847,-0.7683694061481671
ACH-000848,-0.8824449562531707
ACH-000849,-0.9960053609886924
ACH-000851,-0.8469045341841901
ACH-000855,-0.9080541516017724
ACH-000856,-0.7617330161237783
ACH-000858,-0.8629274565864209
ACH-000859,-0.8688734212549238
ACH-000861,-1.2309123369739496
ACH-000862,-0.8512949667977382
ACH-000865,-0.8303933231496683
ACH-000866,-1.0153450690153194
ACH-000867,-0.8362646193068309
ACH-000869,-0.9060883160802446
ACH-000872,-1.1137420458202905
ACH-000873,-0.7657081752990393
ACH-000876,-0.8484575422433852
ACH-000878,-0.8596755599574079
ACH-000880,-0.9541525212317042
ACH-000881,-1.1285711972883237
ACH-000882,-0.9497907873395516
ACH-000884,-0.9185544866580856
ACH-000885,-0.760006930193014
ACH-000887,-0.8496441444132198
ACH-000889,-0.8068007247452332
ACH-000896,-1.0088258252167686
ACH-000898,-1.08715529257501
ACH-000900,-0.8327389352478196
ACH-000901,-0.9450458151279674
ACH-000905,-1.03020275784953
ACH-000906,-0.8921663098998835
ACH-000907,-1.0178568208085368
ACH-000910,-0.8026820988265193
ACH-000911,-1.028048289982942
ACH-000912,-0.8591822012982115
ACH-000913,-0.9233325140094879
ACH-000915,-0.8845584657421403
ACH-000916,-0.950715761955476
ACH-000917,-0.8560916249134914
ACH-000920,-1.1093881160510577
ACH-000921,-0.9351425066790446
ACH-000924,-0.9092827449453345
ACH-000926,-0.6288172390196013
ACH-000928,-0.9902929660550396
ACH-000929,-0.8986610414688071
ACH-000932,-0.8448176964950608
ACH-000935,-0.9048108425131678
ACH-000936,-0.7841478548394737
ACH-000937,-0.8090717235689976
ACH-000938,-1.0049092645335294
ACH-000939,-1.0682563586712166
ACH-000941,-0.8854589331495086
ACH-000943,-0.8962004964160815
ACH-000946,-0.8354039113955248
ACH-000947,-0.9463162790777104
ACH-000948,-0.8684410568783512
ACH-000950,-0.8590193600827376
ACH-000953,-0.6899725821578429
ACH-000954,-1.0094876824239114
ACH-000957,-0.9920546525214804
ACH-000958,-1.1130582293772548
ACH-000960,-0.9448164876991276
ACH-000963,-1.138795172656634
ACH-000968,-0.9742154471146822
ACH-000969,-0.6570225719945791
ACH-000972,-1.121971323519846
ACH-000973,-0.8487414166186389
ACH-000974,-0.8972614517726835
ACH-000978,-1.2004965016458358
ACH-000984,-0.963187835065926
ACH-000986,-0.9002136597804057
ACH-000988,-0.8334048796792196
ACH-000993,-1.020469660222569
ACH-000994,-0.9113294013329312
ACH-000996,-0.9364072686400708
ACH-001001,-0.8716361112443106
ACH-001020,-0.942465351451026
ACH-001028,-0.6405923584791673
ACH-001031,-1.0453515025110265
ACH-001038,-0.8340178163931976
ACH-001048,-0.7685402165468574
ACH-001050,-0.7280106330878798
ACH-001053,-0.8970950707928449
ACH-001054,-0.8912852242309697
ACH-001061,-1.0488382533076197
ACH-001067,-0.93524330080653
ACH-001075,-0.767410592820327
ACH-001096,-0.7815649315554611
ACH-001111,-0.8491561640035243
ACH-001119,-0.6263263640711968
ACH-001128,-1.1092358388694599
ACH-001134,-1.001245828447718
ACH-001151,-0.7774129644176422
ACH-001163,-0.9397412628285684
ACH-001164,-0.9257046310507941
ACH-001183,-0.6560870349261751
ACH-001192,-1.0200577777799331
ACH-001193,-0.8439482201721696
ACH-001196,-1.0610781139567091
ACH-001197,-0.8852038952136226
ACH-001205,-1.000510832104549
ACH-001211,-0.7418572182322403
ACH-001212,-1.0717654130700056
ACH-001228,-0.9139332769169436
ACH-001232,-0.9401391222485074
ACH-001239,-0.7974737336630615
ACH-001270,-0.5862556428684367
ACH-001274,-0.6629793532893393
ACH-001275,-0.6194787346437384
ACH-001277,-1.0647427925311024
ACH-001278,-0.9753468167860792
ACH-001280,-0.9842877050509526
ACH-001283,-0.7620566255819735
ACH-001289,-1.1446363659176808
ACH-001300,-0.8001414843882859
ACH-001301,-0.8444006547347499
ACH-001302,-0.700975408720959
ACH-001306,-0.9340362062191164
ACH-001318,-0.9213418320892738
ACH-001322,-0.7745857472688698
ACH-001328,-0.7283284354579999
ACH-001332,-0.9438029834406851
ACH-001336,-1.09211854396858
ACH-001346,-0.7522551759030085
ACH-001353,-0.8835932209356439
ACH-001354,-1.1077955265539174
ACH-001367,-0.7313798969411129
ACH-001368,-0.7719652102313805
ACH-001374,-0.7463461020114069
ACH-001377,-0.9805628458357808
ACH-001380,-0.8279764713354849
ACH-001391,-0.7334376232697677
ACH-001408,-0.9293781494870744
ACH-001430,-0.5772454852074511
ACH-001431,-0.9102105283770846
ACH-001450,-0.5623003233904635
ACH-001496,-1.1867690969088098
ACH-001500,-0.7909208307226266
ACH-001523,-0.9638544829476432
ACH-001532,-0.8431301914791783
ACH-001550,-0.7591776083699026
ACH-001552,-1.0833397714059132
ACH-001554,-0.9391771874526542
ACH-001654,-0.8637982856476594
ACH-001735,-0.8102176379768715
ACH-001736,-1.0417869400885016
ACH-001737,-0.8775633690355865
ACH-001740,-0.7985719232317908
ACH-001745,-0.5922589504598536
ACH-001765,-0.7979445814961689
